,PPM1L (151742)
ACH-000004,0.06798457800960282
ACH-000005,-0.2835986485418229
ACH-000007,0.16124171023260295
ACH-000009,-0.130123999582083
ACH-000011,-0.014138639994011526
ACH-000012,-0.028388012978700132
ACH-000013,0.10519538391097412
ACH-000014,0.03062550606964626
ACH-000015,0.12101685346355
ACH-000017,0.036959300850920015
ACH-000018,-0.07724001713888863
ACH-000019,0.07345025519587672
ACH-000021,0.10299268909258492
ACH-000022,-0.01990915202702698
ACH-000025,-0.10406144570603418
ACH-000028,-0.013583600258089074
ACH-000030,0.03974123300875442
ACH-000035,-0.0880529708493312
ACH-000036,0.18168293153939327
ACH-000037,-0.04909936002331786
ACH-000039,-0.18768720848643208
ACH-000040,0.12430804746506775
ACH-000041,0.06872201513793648
ACH-000042,0.019430182107364163
ACH-000045,-0.00954842669267935
ACH-000047,-0.008966652559179606
ACH-000052,0.12407552668498326
ACH-000053,-0.015758176867467638
ACH-000054,0.03704197010435169
ACH-000055,0.1895913459372642
ACH-000060,-0.11339779317274434
ACH-000067,-0.03957805752114811
ACH-000070,0.03644350098261453
ACH-000075,0.1662474850521811
ACH-000078,0.032964063045410746
ACH-000082,-0.011596077786099664
ACH-000085,0.11692499393981305
ACH-000086,0.04158151382734546
ACH-000087,-0.01494285106014998
ACH-000092,0.026490056145237542
ACH-000095,0.11933192895012346
ACH-000097,0.103997370516635
ACH-000098,0.09579341307161962
ACH-000099,0.03530714689782118
ACH-000108,-0.1322918834969862
ACH-000113,-0.030989711362719927
ACH-000116,-0.016102075379737922
ACH-000118,0.11116079197379668
ACH-000120,-0.1380361565551694
ACH-000123,0.12333986315183333
ACH-000127,-0.1143559835505126
ACH-000128,-0.06738483726149996
ACH-000132,-0.10500232569422162
ACH-000133,0.022984438128818747
ACH-000137,0.12975080977670955
ACH-000138,-0.06564264321378603
ACH-000142,-0.04203097160511045
ACH-000143,-0.29345290411054104
ACH-000146,0.05217399342199439
ACH-000148,0.08280575203475356
ACH-000150,-0.061713735650613125
ACH-000152,-0.009579448973810752
ACH-000153,0.2467270149952336
ACH-000159,0.034820561056360146
ACH-000160,0.14723175525581678
ACH-000163,-0.2148107400102968
ACH-000167,-0.014581316299165844
ACH-000168,-0.19067459160941294
ACH-000169,0.18419483095947026
ACH-000178,0.04892577869152878
ACH-000183,-0.030279286698121563
ACH-000188,-0.003916997924662385
ACH-000189,0.07214432256957383
ACH-000190,0.07705502778049167
ACH-000198,-0.017641683689417258
ACH-000203,0.04153053000105509
ACH-000204,0.08961668497342015
ACH-000206,-0.047828226363117815
ACH-000207,-0.1538059728220302
ACH-000208,-0.005777649221404018
ACH-000210,0.14690418413486495
ACH-000211,0.015761684629625357
ACH-000215,0.0019604539378620315
ACH-000221,0.1189368655991178
ACH-000222,-0.04479220484473874
ACH-000223,0.00044389169875184807
ACH-000226,0.15759709293363916
ACH-000227,0.06195600903299962
ACH-000228,-0.05335112588162591
ACH-000231,-0.03804600220006014
ACH-000232,-0.005214920304715193
ACH-000233,0.025358786562362116
ACH-000234,-0.0044509745825990115
ACH-000235,0.013175046690751166
ACH-000237,0.03115115571519152
ACH-000238,0.018231760166085704
ACH-000242,-0.19657381991353573
ACH-000243,0.0827090710766642
ACH-000244,0.2245463190926283
ACH-000246,0.023293361654422945
ACH-000248,-0.04550556504454609
ACH-000250,-0.05768697696686732
ACH-000251,-0.07958649676772525
ACH-000252,0.10867798549553877
ACH-000253,-0.053011948613668
ACH-000255,-0.04123996336295075
ACH-000256,0.1063509717538223
ACH-000257,0.025930552989725037
ACH-000258,0.2020325788775566
ACH-000259,-0.07983220544013257
ACH-000260,0.02249289778468445
ACH-000261,0.022217424353515168
ACH-000262,-0.05020387157797882
ACH-000263,0.013776215459299869
ACH-000264,-0.012421328045791227
ACH-000265,0.06221530738400104
ACH-000266,-0.025793778139833308
ACH-000272,-0.03502616869708135
ACH-000274,0.017168095105817897
ACH-000277,0.07122169334931648
ACH-000278,-0.007446661778183312
ACH-000279,-0.03876817724171973
ACH-000280,-0.043724082457549614
ACH-000281,0.16246571288732864
ACH-000288,0.019497904631110462
ACH-000291,-0.014622292345165494
ACH-000293,0.0698275913422788
ACH-000294,0.05059375360729782
ACH-000295,-0.00946768764824496
ACH-000296,0.02837755552722785
ACH-000302,-0.09847097213717697
ACH-000304,-0.20065347131457306
ACH-000307,-0.0918758916156211
ACH-000308,-0.06148223319796566
ACH-000310,0.028875845909537182
ACH-000311,-0.029063239590042193
ACH-000312,0.05013957692895418
ACH-000315,-0.029632274533460925
ACH-000316,0.08927348358163162
ACH-000317,-0.05660854201237633
ACH-000318,0.11616007608701373
ACH-000319,0.012105067288735406
ACH-000320,0.022962932176631805
ACH-000322,-0.07917916767338634
ACH-000323,-0.11438903133030995
ACH-000324,0.04382177439632183
ACH-000329,-0.03097999492582561
ACH-000330,-0.19455243295606084
ACH-000331,-0.09678308855108676
ACH-000332,0.014741841132432225
ACH-000334,0.23541612069942924
ACH-000335,-0.05735406378710555
ACH-000336,0.08918649526594075
ACH-000337,0.024788699527209742
ACH-000338,0.1320278836834271
ACH-000339,-0.025199800314557833
ACH-000341,-0.11579107574153555
ACH-000348,-0.10311907653502764
ACH-000350,0.029264417193314976
ACH-000352,-0.028172562787311162
ACH-000356,0.10564223529124084
ACH-000361,-0.06867690906804765
ACH-000362,-0.052500199840052116
ACH-000363,0.01310420042561425
ACH-000364,0.0558368098246158
ACH-000365,-0.06133272579148062
ACH-000366,-0.027384193479106627
ACH-000368,-0.050749140085656834
ACH-000374,0.10275632934989404
ACH-000375,-0.002722147738961367
ACH-000376,0.051911861245022665
ACH-000381,-0.02826732756500074
ACH-000383,-0.0280454499900225
ACH-000387,0.0039548305642920605
ACH-000389,-0.03764117958197685
ACH-000390,-0.036264794793044085
ACH-000393,-0.04277653911087138
ACH-000395,-0.05557390899075733
ACH-000396,0.24236341460550764
ACH-000397,-0.016546861387087466
ACH-000401,0.11982047971117245
ACH-000402,-0.010313298660506478
ACH-000403,0.08624793945591258
ACH-000404,0.16900023872010667
ACH-000406,0.05142550756513066
ACH-000407,-0.05433673461715509
ACH-000408,-0.11794910216299245
ACH-000410,-0.13961532089933654
ACH-000411,0.06695335600602861
ACH-000414,-0.08057834537409703
ACH-000415,0.07366538262751543
ACH-000416,0.04846167101579102
ACH-000420,-0.0014263057672489546
ACH-000421,0.023442919286346484
ACH-000424,0.07401811889167291
ACH-000425,0.03458889646627241
ACH-000426,0.06137641341455841
ACH-000427,-0.1616845533043991
ACH-000433,0.11163485291342487
ACH-000435,0.11544945337955327
ACH-000436,0.09423153574753527
ACH-000444,0.08387227940841406
ACH-000445,-0.016309447107516212
ACH-000448,-0.09042618326980738
ACH-000450,0.10987920639210524
ACH-000452,-0.058841773025992535
ACH-000454,-0.04281653233368257
ACH-000458,0.11907482501935705
ACH-000459,0.014441708491685341
ACH-000460,-0.056141043137437584
ACH-000461,0.22408061370351534
ACH-000463,-0.0432250122147225
ACH-000464,-0.1617540724342095
ACH-000466,0.0447152156305287
ACH-000467,-0.10687749452741699
ACH-000468,0.016887416952377433
ACH-000469,-0.10138797011630434
ACH-000470,-0.13540931683187138
ACH-000471,0.009314119512624649
ACH-000472,-0.07349442793258625
ACH-000473,0.15989487219181114
ACH-000475,0.05361855848516362
ACH-000476,-0.04029730896932551
ACH-000477,-0.0442252035989155
ACH-000479,-0.2347747388472119
ACH-000480,-0.04952065843925995
ACH-000481,0.05329400408168144
ACH-000483,0.04189830554279506
ACH-000484,-0.08454790843834578
ACH-000485,0.031234225993247863
ACH-000486,0.05914316859396351
ACH-000487,0.09954035448264327
ACH-000488,0.0024462146878025627
ACH-000490,-0.07742506777501568
ACH-000491,0.08695766035310178
ACH-000495,0.12953074074590631
ACH-000496,-0.09295201389752934
ACH-000499,-0.15653094813473456
ACH-000500,-0.048348436475538666
ACH-000502,0.031102767495327793
ACH-000503,-0.13119718307385966
ACH-000505,0.002420973887300536
ACH-000507,0.044821073625629634
ACH-000510,0.07292434216165848
ACH-000511,-0.14230031557055187
ACH-000512,-0.08294951921543332
ACH-000516,0.03823574449043904
ACH-000517,0.020644575544733097
ACH-000518,-0.1816202323079603
ACH-000520,-0.05916400180039263
ACH-000521,-0.1339205485743134
ACH-000522,-0.10083101455106266
ACH-000524,0.03084153505871012
ACH-000527,0.059498535958089474
ACH-000528,-0.05654192513497739
ACH-000537,-0.0134280735061492
ACH-000541,-0.18793705834223995
ACH-000542,0.041649092669238136
ACH-000544,0.1581134204327977
ACH-000545,-0.01825981276900208
ACH-000547,0.12157029309139802
ACH-000548,0.02088026841858931
ACH-000549,-0.15656318478654788
ACH-000550,0.0984676460744376
ACH-000552,0.028018351186795368
ACH-000556,0.0013316529768161256
ACH-000557,0.05682216524715743
ACH-000569,0.17651947446143398
ACH-000570,0.03773547895348814
ACH-000571,0.022796349271034168
ACH-000573,0.01951187272661594
ACH-000576,0.07486606723685672
ACH-000579,-0.038434920738016465
ACH-000580,0.12823993255560293
ACH-000584,-0.030928923736460355
ACH-000585,-0.06949090502450267
ACH-000588,-0.12700548806871026
ACH-000589,0.01736213186132769
ACH-000591,-0.026923129595277626
ACH-000593,-0.13655828878564735
ACH-000600,0.006095203769420696
ACH-000601,0.022324624553793988
ACH-000605,-0.038268152292165715
ACH-000606,0.041081202194787114
ACH-000608,0.0699642730348654
ACH-000614,-0.07222932398228649
ACH-000616,0.08217606736713269
ACH-000618,0.04924585654017399
ACH-000619,0.01832963219168652
ACH-000620,-0.02814666006691599
ACH-000621,-0.01971283170226557
ACH-000622,0.00030203872878614533
ACH-000623,0.023844561494870787
ACH-000624,0.03153465319931186
ACH-000627,0.11651108671476225
ACH-000630,-0.05133346347720357
ACH-000631,-0.10679313555177973
ACH-000632,0.09681751142258173
ACH-000633,-0.008614853178861856
ACH-000637,-0.0475165354828794
ACH-000638,-0.08346933904562863
ACH-000646,0.09101022565947524
ACH-000647,-0.012675776880661608
ACH-000648,0.12186010836000848
ACH-000649,0.02694982020854866
ACH-000651,0.08451889381718326
ACH-000652,0.16323244642498494
ACH-000653,-0.0432938298647205
ACH-000657,0.0006870638343652477
ACH-000658,-0.057734396307686724
ACH-000661,-0.043973510944411716
ACH-000662,-0.4237007648787343
ACH-000663,-0.10268399472237393
ACH-000665,0.06714874112240461
ACH-000671,0.06716541176707311
ACH-000672,-0.2619073074854554
ACH-000673,0.03698874387555117
ACH-000676,0.03984527704286034
ACH-000677,0.0609837310795918
ACH-000681,-0.01602548270489677
ACH-000683,0.08033552576185328
ACH-000684,0.16334454036564836
ACH-000688,-0.1047543669281162
ACH-000693,-0.015764100232560068
ACH-000694,0.03320430906376659
ACH-000695,-0.006883864708680397
ACH-000696,-0.1882025527296903
ACH-000697,-0.013642384991520784
ACH-000699,-0.020708145107609842
ACH-000701,0.06770322657632241
