,NAPRT (93100)
ACH-000215,-0.2937006059013512
ACH-000221,-0.022595203772894947
ACH-000222,-0.43249968279689377
ACH-000223,-0.3487563962788439
ACH-000226,-0.07378363921727621
ACH-000227,-0.2590531383413801
ACH-000228,0.0117022788497287
ACH-000231,-0.21349155494647684
ACH-000232,-0.2749930156918624
ACH-000233,-0.15671983596461206
ACH-000234,-0.38132020085846496
ACH-000235,-0.25783364316978397
ACH-000237,-0.17941596789818556
ACH-000238,-0.3881316688729892
ACH-000242,-0.16281619252064938
ACH-000243,-0.22120997871093664
ACH-000244,-0.015170412929910818
ACH-000246,-0.2123502961677178
ACH-000248,-0.08321665093392219
ACH-000250,-0.2727711464417318
ACH-000251,-0.05632860539694845
ACH-000252,-0.19087274429384046
ACH-000253,-0.14550065486812386
ACH-000255,-0.09086916674239012
ACH-000256,-0.13005211898495667
ACH-000257,-0.14359058893053284
ACH-000258,-0.40336894447057897
ACH-000259,-0.3043207098705529
ACH-000260,-0.2394105264614915
ACH-000261,-0.26734873961177635
ACH-000262,-0.06031771385626605
ACH-000263,-0.1448252300961429
ACH-000264,-0.22332806048049947
ACH-000265,-0.20107263207643544
ACH-000266,-0.2657315593960012
ACH-000272,-0.22135549141839528
ACH-000274,-0.22330945450125345
ACH-000277,-0.12877219940886955
ACH-000278,-0.3376481240716563
ACH-000279,-0.22513672827453174
ACH-000280,-0.3318143509877436
ACH-000281,-0.2831726099220757
ACH-000288,-0.00016699590182283277
ACH-000291,-0.24049733353452185
ACH-000293,-0.2976542366307718
ACH-000294,-0.249056593403718
ACH-000295,-0.1195201127134637
ACH-000296,0.05091349309529882
ACH-000302,-0.21196173826477768
ACH-000304,-0.12759809294783098
ACH-000307,-0.07095204060145202
ACH-000308,-0.3116166890078297
ACH-000310,-0.21884352565878865
ACH-000311,-0.3100419648774015
ACH-000312,-0.2055836495081588
ACH-000315,-0.1699437198503964
ACH-000316,-0.4128114558368667
ACH-000317,-0.16706008020139085
ACH-000318,-0.3497518576268998
ACH-000319,-0.12853292210857098
ACH-000320,-0.31453316054033537
ACH-000322,-0.4031133798738823
ACH-000323,-0.2201075126171589
ACH-000324,-0.29864920844181303
ACH-000329,-0.30351487125400906
ACH-000330,-0.20565244121240567
ACH-000331,-0.307304209723167
ACH-000332,-0.25025773554438685
ACH-000334,-0.2555625330747383
ACH-000335,-0.26321291674600683
ACH-000336,-0.34320255659648885
ACH-000337,-0.22889467892235865
ACH-000338,-0.234953186011778
ACH-000339,-0.2042947305567627
ACH-000341,-0.08305613909349636
ACH-000348,-0.2253290976948495
ACH-000350,-0.06729714930499857
ACH-000352,-0.16495024622139412
ACH-000356,-0.12956069227931855
ACH-000361,-0.19412312495082248
ACH-000362,-0.4095605712528515
ACH-000363,-0.10985618392856117
ACH-000364,-0.3245366861289484
ACH-000365,-0.11072314376907602
ACH-000366,-0.2214387492011266
ACH-000368,-0.2199024141779
ACH-000374,-0.18308081048028835
ACH-000375,-0.13564980473187185
ACH-000376,-0.314701729496546
ACH-000381,-0.18961705647329416
ACH-000383,-0.2881541020895977
ACH-000387,-0.2327301330872264
ACH-000389,-0.2256877643584761
ACH-000390,-0.0973163979226258
ACH-000393,-0.361218894933339
ACH-000395,-0.4558887576373649
ACH-000396,0.00849059040162692
ACH-000397,-0.11493404075548265
ACH-000401,-0.19728482950844745
ACH-000402,-0.24230989006793424
ACH-000403,-0.30950926110880234
ACH-000404,-0.03491284119794415
ACH-000406,-0.20314181072643175
ACH-000407,-0.140167188903324
ACH-000408,-0.03678834745713619
ACH-000410,-0.14948922030694478
ACH-000411,-0.3908805550830359
ACH-000414,-0.3356588678181153
ACH-000415,-0.1317837560838716
ACH-000416,-0.27303672919051664
ACH-000420,-0.268054125724054
ACH-000421,-0.16739226605951707
ACH-000424,-0.058503962249046575
ACH-000425,-0.224702934990137
ACH-000426,-0.08202885142181876
ACH-000427,-0.3757514147543261
ACH-000433,-0.3638376303308382
ACH-000435,-0.4875810412496553
ACH-000436,-0.12079827589120168
ACH-000444,-0.2758414469871475
ACH-000445,0.015482791923484444
ACH-000448,-0.22697514843433825
ACH-000450,-0.19134387394386845
ACH-000452,-0.3518586726540275
ACH-000454,-0.1432380746936012
ACH-000458,-0.2285391987871096
ACH-000459,-0.18351385199639367
ACH-000460,-0.2809990941893607
ACH-000461,-0.3378411442746013
ACH-000463,-0.2403207032595293
ACH-000464,-0.1943426266255824
ACH-000466,-0.4377664990151929
ACH-000467,-0.4151449332005414
ACH-000468,-0.24890815227834875
ACH-000469,-0.2779163658056061
ACH-000470,-0.3337668312935887
ACH-000471,-0.19774239242222968
ACH-000472,-0.22905866084570914
ACH-000473,-0.35239916511462593
ACH-000475,-0.2338085768174779
ACH-000476,-0.2644887955383477
ACH-000477,-0.08931254218334772
ACH-000479,-0.2232070788137836
ACH-000480,-0.14552173203663993
ACH-000481,-0.03716013146986328
ACH-000483,-0.2205918664074602
ACH-000484,-0.28915521757537865
ACH-000485,-0.19430844141071754
ACH-000486,-0.10655024922359647
ACH-000487,-0.1561662142242145
ACH-000488,-0.17381012787261646
ACH-000490,-0.0458505640490699
ACH-000491,-0.21644021167592775
ACH-000495,-0.3215206862940445
ACH-000496,-0.11316239952384327
ACH-000499,-0.01923791899371384
ACH-000500,-0.4037996528372512
ACH-000502,-0.27705491443268315
ACH-000503,-0.24396762652256385
ACH-000505,-0.20785765232887196
ACH-000507,-0.16105923009774858
ACH-000510,-0.3234921660945316
ACH-000511,-0.22800120758468945
ACH-000512,-0.3949222335507784
ACH-000516,-0.1931687523034998
ACH-000517,-0.4095358356210167
ACH-000518,-0.3777719659384505
ACH-000520,-0.2808089176966984
ACH-000521,-0.21011046919626927
ACH-000522,-0.06533249264038114
ACH-000524,-0.2816297034151422
ACH-000527,-0.2767509349438441
ACH-000528,-0.16945735351561128
ACH-000537,-0.13728113749533608
ACH-000541,-0.3899156940028437
ACH-000542,-0.4620747693405151
ACH-000544,-0.15513600027340835
ACH-000545,-0.10720207804929023
ACH-000547,-0.2599123209100901
ACH-000548,-0.2056368195930057
ACH-000549,-0.0898144073438516
ACH-000550,-0.17728460118804806
ACH-000552,-0.16424973323662628
ACH-000556,-0.19158764520924607
ACH-000557,-0.1922398978601092
ACH-000569,-0.1093560273915104
ACH-000570,-0.3208338590000509
ACH-000571,-0.24459404919934785
ACH-000573,-0.265641406102347
ACH-000576,-0.25419377369569685
ACH-000579,0.07077014455388947
ACH-000580,-0.2612307905111008
ACH-000584,-0.211560441508514
ACH-000585,-0.2497340226364972
ACH-000588,-0.19864088000004865
ACH-000589,-0.2888261511135097
ACH-000591,-0.15440122740279405
ACH-000593,-0.23172918112491755
ACH-000600,-0.18724206793272785
ACH-000601,-0.24975029327277934
ACH-000605,-0.1874768549123068
ACH-000606,-0.042235622015220825
ACH-000608,-0.20505445291433988
ACH-000614,-0.35770217747813576
ACH-000616,-0.10383710548039607
ACH-000618,-0.2479921722777971
ACH-000619,-0.3332464474182619
ACH-000620,-0.13503536319168208
ACH-000621,-0.3575981028168113
ACH-000622,-0.1534812501381586
ACH-000623,-0.08217965301124101
ACH-000624,-0.1685711764613606
ACH-000627,-0.2099040409586976
ACH-000630,-0.13719690392256098
ACH-000631,0.012272232506790177
ACH-000632,-0.11957287237784052
ACH-000633,-0.15584414304481534
ACH-000637,-0.19357260129075785
ACH-000638,-0.2428009614420497
ACH-000646,-0.2642822505029084
ACH-000647,-0.20100624783987167
ACH-000648,-0.3623481064375293
ACH-000649,-0.4482408581341808
ACH-000651,-0.034508592362055716
ACH-000652,-0.5183690280917878
ACH-000653,-0.2914395040189282
ACH-000657,-0.30149158550211624
ACH-000658,-0.5940621993664403
ACH-000661,-0.1539508384592283
ACH-000662,-0.4792940244141306
ACH-000663,-0.12946635367740106
ACH-000665,-0.16249322773653554
ACH-000671,-0.187757305337
ACH-000672,-0.4052650493651185
ACH-000673,-0.3172987321319437
ACH-000676,-0.08841181720118049
ACH-000677,-0.3038110452210737
ACH-000681,-0.22821297469436214
ACH-000683,-0.298696900629389
ACH-000684,-0.10107173074720847
ACH-000688,-0.3418150603747285
ACH-000693,-0.06734918577147203
ACH-000694,-0.1096502660670986
ACH-000695,-0.4832105625128848
ACH-000696,-0.2753855761687074
ACH-000697,-0.17297259908703833
ACH-000699,-0.4247024394747184
ACH-000701,-0.2272618019382991
ACH-000706,-0.2678684107663166
ACH-000711,-0.18477046079672452
ACH-000713,-0.016458844151727527
ACH-000714,-0.21166194536362087
ACH-000718,-0.2742800019734842
ACH-000720,-0.1833632597891605
ACH-000721,-0.2015163345149748
ACH-000724,-0.2632620875788632
ACH-000725,-0.02559766076865478
ACH-000732,-0.05905992690424775
ACH-000734,-0.1231864483951642
ACH-000735,-0.2268375754508142
ACH-000736,-0.2339045130351396
ACH-000738,-0.10904583916232023
ACH-000746,-0.1897162215653966
ACH-000747,0.124498450672651
ACH-000748,-0.36801658832395423
ACH-000753,-0.3045824856523988
ACH-000756,-0.2284847916547769
ACH-000757,-0.05574083842572542
ACH-000758,-0.0530542359916967
ACH-000760,-0.14304549752238488
ACH-000762,-0.2112048414951049
ACH-000763,-0.17780879987436987
ACH-000764,-0.10866560106165772
ACH-000765,-0.15204904866539606
ACH-000766,-0.15673186244198864
ACH-000767,-0.14156206379680752
ACH-000768,-0.3336523680845377
ACH-000769,-0.2917589940107857
ACH-000770,-0.1709254115798444
ACH-000771,-0.1808471407766436
ACH-000773,-0.18273343191747013
ACH-000776,-0.2530971926571189
ACH-000777,-0.1989385033803268
ACH-000778,-0.14325477446611246
ACH-000781,-0.2338925692282199
ACH-000782,-0.1328675743280816
ACH-000783,-0.5838897624265801
ACH-000784,-0.13595651665376604
ACH-000785,-0.3773172144536393
ACH-000787,-0.20347560982525373
ACH-000788,-0.23097305851248426
ACH-000791,-0.2039666294667676
ACH-000792,-0.14182365713106507
ACH-000794,-0.30855434465392306
ACH-000796,-0.2325215440471223
ACH-000798,-0.16105207163199978
ACH-000799,-0.41435060730877055
ACH-000800,-0.18198326963992148
ACH-000802,-0.14709234818489708
ACH-000804,-0.3195460024814743
ACH-000805,-0.3246084802323028
ACH-000809,-0.3027169035770413
ACH-000810,-0.07996254515582915
ACH-000811,-0.2579544738244291
ACH-000817,-0.22466525250049588
ACH-000819,-0.19667001231225886
ACH-000820,-0.1521969787854237
ACH-000821,-0.09948612060108443
ACH-000822,-0.0828125344204715
ACH-000823,-0.27517664157079125
ACH-000824,-0.2681641557765106
ACH-000827,-0.20494313294666172
ACH-000829,-0.2868117091777823
ACH-000831,-0.24920836402713706
ACH-000832,-0.038756887975133804
ACH-000833,-0.049306252445851434
ACH-000834,-0.1385640902612108
ACH-000835,-0.14775361547066804
ACH-000836,-0.08361206127145666
ACH-000837,-0.2838629085712505
ACH-000838,0.038530259925391545
ACH-000839,-0.20933504281684706
ACH-000840,-0.3192269958832277
ACH-000841,-0.30526903633690594
ACH-000843,-0.06298463580604399
ACH-000846,-0.1576759824519339
ACH-000847,-0.16635870841890632
ACH-000848,-0.20475665628530346
ACH-000849,-0.31001712423698635
ACH-000851,-0.10640684189244314
ACH-000855,-0.1754319730760839
ACH-000856,-0.10490354493806968
ACH-000858,-0.14883979778220474
ACH-000859,-0.20380597985234608
ACH-000861,-0.21143180338314801
ACH-000862,-0.15367669470819156
ACH-000865,-0.1924964823479816
ACH-000866,-0.1390088930869254
ACH-000867,-0.2430031095508705
ACH-000869,-0.14417010570152186
ACH-000872,-0.1648592925199185
ACH-000873,-0.031943395074605634
ACH-000876,-0.2475719997921573
ACH-000878,-0.4049417265270401
ACH-000880,-0.2431832579662853
ACH-000881,-0.18789765541568368
ACH-000882,-0.09038031055343823
ACH-000884,-0.22571437834963864
ACH-000885,0.004645703064117153
ACH-000887,-0.09733199561686168
ACH-000889,-0.22006089797691208
ACH-000896,-0.1664824502730757
ACH-000898,-0.11971916128534865
ACH-000900,-0.4074630500772157
ACH-000901,-0.3270693762132101
ACH-000905,-0.09853220772676792
ACH-000906,-0.20771904224445584
ACH-000907,-0.187505771361189
ACH-000910,-0.3940005474426954
ACH-000911,-0.3216894275263809
ACH-000912,-0.1946161784970309
ACH-000913,-0.3001774914625203
ACH-000915,-0.08733018374815298
ACH-000916,0.2772469027534252
ACH-000917,-0.15582375494812142
ACH-000920,-0.26381352557658155
ACH-000921,-0.33761961569260324
ACH-000924,-0.3126421266318822
ACH-000926,-0.2860978664504424
ACH-000928,-0.15953301093369332
ACH-000929,-0.17049407798090685
ACH-000932,-0.26667812533922103
ACH-000935,-0.5194141192203268
ACH-000936,-0.11725878085524882
ACH-000937,-0.024544468355032156
ACH-000938,-0.2423220870273481
ACH-000939,-0.2638303046361229
ACH-000941,-0.2570621943898044
ACH-000943,-0.3197134568687767
ACH-000946,-0.09030968216328726
ACH-000947,-0.256429760586166
ACH-000948,-0.31929279280169354
ACH-000950,-0.4031373042367926
ACH-000953,-0.3888014067515644
ACH-000954,-0.2744692013789346
ACH-000957,-0.08304707223719678
ACH-000958,-0.3250364522234019
ACH-000960,-0.3064972691691203
ACH-000963,-0.2968969269587451
ACH-000968,-0.09152273287025403
ACH-000969,-0.2846234910900394
ACH-000972,-0.03402921409709622
ACH-000973,-0.20625040855150545
ACH-000974,-0.2590678681941972
ACH-000978,-0.06876016165021652
ACH-000984,-0.3232904189047685
ACH-000986,-0.12329773991717848
ACH-000988,-0.15718812970245882
ACH-000993,-0.456169809815513
ACH-000994,-0.390845802176562
ACH-000996,-0.2347564350162729
ACH-001001,-0.19334084429730086
ACH-001020,-0.2943436995553785
ACH-001028,-0.3433148623422212
ACH-001031,-0.09453435442624827
ACH-001038,-0.2682497944389472
ACH-001048,-0.26051240088878663
ACH-001050,-0.026736748119503616
ACH-001053,-0.06127552130855884
ACH-001054,-0.15058396087651565
ACH-001061,-0.30383690704590155
ACH-001067,-0.325752828557637
ACH-001075,-0.034805682882634525
ACH-001096,-0.1892198531320238
ACH-001111,0.05763766322390361
ACH-001119,-0.20652309719059303
ACH-001128,-0.6310973950471442
ACH-001134,-0.10403823997993966
ACH-001151,-0.29854036544558904
ACH-001163,-0.3202935406199226
ACH-001164,0.0197077683263398
ACH-001183,-0.2460365468488702
ACH-001192,-0.06835158570285077
ACH-001193,-0.3329803568266248
ACH-001196,-0.1932115481673897
ACH-001197,-0.1770507508860823
ACH-001205,-0.20121892991398668
ACH-001211,-0.26038618357668697
ACH-001212,-0.359573410471628
ACH-001228,-0.3158876344342417
ACH-001232,-0.19283517326998745
ACH-001239,-0.2964354093438689
ACH-001270,-0.5599504103402703
ACH-001274,-0.4956931316801579
ACH-001275,-0.14325349671264662
ACH-001277,-0.2675757533262754
ACH-001278,-0.1439951419736371
ACH-001280,-0.38926828552234377
ACH-001283,-0.1039406574128063
ACH-001289,-0.22515807803853088
ACH-001300,-0.08156879727705202
ACH-001301,-0.10201475700230588
ACH-001302,-0.10796848188850666
ACH-001306,-0.20337438812626832
ACH-001318,-0.18678672579076208
ACH-001322,-0.31428369709323384
ACH-001328,-0.2608632732242439
ACH-001332,-0.05544615080178937
ACH-001336,-0.10390232891907078
ACH-001346,-0.2286750894201656
ACH-001353,-0.4241630196467017
ACH-001354,0.0049222895976067825
ACH-001367,0.03970805031371482
ACH-001368,-0.35209375033900064
ACH-001374,-0.04103573533686583
ACH-001377,-0.4071377408105593
ACH-001380,-0.2531760478784261
ACH-001391,-0.3468269453337048
ACH-001408,-0.08551765311273604
ACH-001430,-0.22237319000795694
ACH-001431,-0.2628848312208256
ACH-001450,-0.2681924994145097
ACH-001496,-0.1970332509152991
ACH-001500,-0.18961107997830934
ACH-001523,-0.29641642922252953
ACH-001532,-0.2258312441111702
ACH-001550,-0.1803571315932709
ACH-001552,-0.41308665321790417
ACH-001554,-0.2192855572609193
ACH-001654,-0.1982059024138156
ACH-001735,-0.07084609050733957
ACH-001736,-0.1614779896812456
ACH-001737,-0.24176247040144344
ACH-001740,0.023470845908836108
ACH-001745,-0.09386238254770833
ACH-001765,-0.133660538044291
