,NAA30 (122830)
ACH-000004,-0.15578111057156574
ACH-000005,-0.1081864843812641
ACH-000007,-0.3563691272465845
ACH-000009,-0.15808404434839748
ACH-000011,-0.2645787353861756
ACH-000012,-0.18024241710659172
ACH-000013,-0.3140264061693379
ACH-000014,-0.12799000678793987
ACH-000015,-0.15785189664255606
ACH-000017,-0.4685780675434551
ACH-000018,-0.172696041873039
ACH-000019,-0.2357184996312592
ACH-000021,-0.5166576056411076
ACH-000022,-0.2305867600960214
ACH-000025,-0.26856768612000986
ACH-000028,-0.3128681625114169
ACH-000030,-0.25094439030867066
ACH-000035,-0.3891811283761635
ACH-000036,-0.1629665315101947
ACH-000037,-0.3435150511644623
ACH-000039,-0.18452949239410152
ACH-000040,-0.29950788781385224
ACH-000041,-0.19635731711531806
ACH-000042,-0.3633146412857705
ACH-000045,-0.07741720731728945
ACH-000047,-0.367126296586418
ACH-000052,-0.29489527187871584
ACH-000053,-0.3322646551305097
ACH-000054,-0.41641773757256056
ACH-000055,-0.3397389488597263
ACH-000060,-0.3627044566478487
ACH-000067,-0.3327568709855123
ACH-000070,-0.4038543964364744
ACH-000075,-0.2362792099285555
ACH-000078,-0.27903273907899623
ACH-000082,-0.3385650357789761
ACH-000085,-0.5057542132102884
ACH-000086,-0.2620692643854601
ACH-000087,-0.4160809512557835
ACH-000092,-0.32275056962675314
ACH-000095,-0.24282826940423324
ACH-000097,-0.3861084640991458
ACH-000098,0.010432426702353744
ACH-000099,-0.3566017436718169
ACH-000108,-0.18263540312185086
ACH-000113,-0.1770754126508853
ACH-000116,-0.27432673702238314
ACH-000118,-0.3885982534133077
ACH-000120,-0.3850734973649251
ACH-000123,-0.4041275683112513
ACH-000127,-0.2419279518404712
ACH-000128,-0.2661963898912467
ACH-000132,-0.3466216742217271
ACH-000133,-0.4055624722630064
ACH-000137,-0.07444488050319346
ACH-000138,-0.30067943047902795
ACH-000142,-0.3042406006917346
ACH-000143,-0.4754044604410046
ACH-000146,-0.18687317807999368
ACH-000148,-0.3631279688392489
ACH-000150,-0.1992252422803034
ACH-000152,-0.4674537104414116
ACH-000153,-0.3388993902276479
ACH-000159,-0.27525519257571657
ACH-000160,-0.3017656194164549
ACH-000163,-0.19167374328897946
ACH-000167,-0.4805651272707623
ACH-000168,-0.3847641112974951
ACH-000169,-0.2877970631597875
ACH-000178,-0.2978117143066743
ACH-000183,-0.3014469622365589
ACH-000188,-0.4545220267781436
ACH-000189,-0.16985459165784533
ACH-000190,-0.15479787185381771
ACH-000198,-0.330801964604942
ACH-000203,-0.5023769504444925
ACH-000204,-0.21988661707477125
ACH-000206,-0.17981795192041924
ACH-000207,-0.263814571912593
ACH-000208,-0.4143313391637008
ACH-000210,-0.09020742494623864
ACH-000211,-0.28632075476969343
ACH-000215,-0.2442087600717689
ACH-000221,-0.24824833394639684
ACH-000222,-0.19875539364310288
ACH-000223,-0.5735997578465712
ACH-000226,-0.2826662765206565
ACH-000227,-0.3733556301143245
ACH-000228,-0.382258426172522
ACH-000231,-0.4057966733513684
ACH-000232,-0.2262766965259865
ACH-000233,-0.21888882069131654
ACH-000234,-0.25127816791441954
ACH-000235,-0.2720115636167701
ACH-000237,-0.13999366521180795
ACH-000238,-0.2600860504365125
ACH-000242,-0.3949615834418506
ACH-000243,-0.31129034342925543
ACH-000244,-0.4085913894322997
ACH-000246,-0.2105610682500237
ACH-000248,-0.23830451108730105
ACH-000250,-0.2832986557536997
ACH-000251,-0.3489291730622581
ACH-000252,-0.23241274620554556
ACH-000253,-0.3760239700585457
ACH-000255,-0.30462283372550164
ACH-000256,-0.4013161474880629
ACH-000257,-0.12450247730486785
ACH-000258,-0.25872510699759976
ACH-000259,-0.3961161135957584
ACH-000260,-0.21721426139542704
ACH-000261,-0.2944967254570203
ACH-000262,-0.1904682195881712
ACH-000263,-0.09502893411825562
ACH-000264,-0.2072647003177236
ACH-000265,-0.2861600086261649
ACH-000266,-0.30625321512455184
ACH-000272,-0.3050327714798948
ACH-000274,-0.1827618798421073
ACH-000277,-0.2491099647811878
ACH-000278,-0.4542543825472534
ACH-000279,-0.3510682889537634
ACH-000280,-0.02848526108065093
ACH-000281,-0.31561854214928026
ACH-000288,-0.326140474119932
ACH-000291,-0.4515787160978283
ACH-000293,-0.22835662188810635
ACH-000294,-0.00015534974729010671
ACH-000295,-0.1758268356504286
ACH-000296,-0.3691479400141141
ACH-000302,-0.2722897668367407
ACH-000304,-0.35939821882482903
ACH-000307,-0.3010979228916648
ACH-000308,-0.2060257846353524
ACH-000310,-0.1375038119546913
ACH-000311,-0.3883208303382256
ACH-000312,-0.2445155950998925
ACH-000315,-0.23652793887671786
ACH-000316,-0.3537824030128859
ACH-000317,-0.3713234920586531
ACH-000318,-0.1833447487436831
ACH-000319,-0.3408368711279883
ACH-000320,-0.23800714265841336
ACH-000322,-0.3783821385439901
ACH-000323,-0.18112498793619172
ACH-000324,-0.2636713782406454
ACH-000329,-0.08507522994066719
ACH-000330,-0.295954334940886
ACH-000331,-0.15237161440874716
ACH-000332,-0.3556980655273311
ACH-000334,-0.19420742708761607
ACH-000335,-0.18811889892548628
ACH-000336,-0.2634115483672141
ACH-000337,-0.15856711039451055
ACH-000338,0.26844005676449234
ACH-000339,-0.2275536548393487
ACH-000341,-0.3563825265881209
ACH-000348,-0.2805597456011697
ACH-000350,-0.25347903487814805
ACH-000352,-0.3875808432481747
ACH-000356,-0.4114512586155661
ACH-000361,-0.2328379184318198
ACH-000362,-0.25889144484002874
ACH-000363,-0.14661141718539014
ACH-000364,-0.12672635796449488
ACH-000365,-0.24456038088250925
ACH-000366,-0.26618854710860224
ACH-000368,-0.3697175171524848
ACH-000374,-0.22970669091913856
ACH-000375,-0.4834996424608226
ACH-000376,-0.10053578549139856
ACH-000381,-0.38132189528916216
ACH-000383,-0.2645151765279465
ACH-000387,-0.3235377650849229
ACH-000389,-0.2857977596335243
ACH-000390,-0.27342738310189635
ACH-000393,-0.2656999158627608
ACH-000395,-0.16860799290884182
ACH-000396,-0.17550600644930767
ACH-000397,-0.2307864478200476
ACH-000401,-0.15197237833488236
ACH-000402,-0.4316976004583276
ACH-000403,-0.3697805640239217
ACH-000404,-0.8652018274270927
ACH-000406,-0.2905057796255673
ACH-000407,-0.4649246454787542
ACH-000408,-0.4407835451873359
ACH-000410,-0.309708533003662
ACH-000411,-0.30644415919634616
ACH-000414,-0.4113436100719836
ACH-000415,-0.2715390769147155
ACH-000416,-0.3038489053682408
ACH-000420,-0.2512891295257584
ACH-000421,-0.2587850462805567
ACH-000424,0.004573724475758003
ACH-000425,-0.4705398100824493
ACH-000426,-0.2404864999654651
ACH-000427,-0.11259090920553155
ACH-000433,-0.21413076231515693
ACH-000435,0.3553361464863422
ACH-000436,-0.3582506364582615
ACH-000444,-0.3966281371012608
ACH-000445,-0.2753846138629803
ACH-000448,-0.4734868248340848
ACH-000450,-0.541548475960103
ACH-000452,-0.16383516186196626
ACH-000454,-0.25282791286648354
ACH-000458,-0.4971863982038398
ACH-000459,-0.3231555804770441
ACH-000460,-0.2742562435171327
ACH-000461,-0.20660680520740954
ACH-000463,-0.31228624363394103
ACH-000464,-0.1158338827418786
ACH-000466,-0.2762834163287935
ACH-000467,-0.23736914065845746
ACH-000468,-0.12645347886555106
ACH-000469,-0.10732445454735076
ACH-000470,-0.4017029391052102
ACH-000471,-0.2422737319113808
ACH-000472,-0.2389743349146076
ACH-000473,-0.3376421971602617
ACH-000475,-0.27343698845932857
ACH-000476,-0.33813950288486266
ACH-000477,-0.488747738099215
ACH-000479,-0.22714236978246174
ACH-000480,-0.35790114502753834
ACH-000481,-0.4736812697216569
ACH-000483,-0.17841781409791085
ACH-000484,-0.7228973039768066
ACH-000485,-0.2655583970900083
ACH-000486,-0.3926555861167448
ACH-000487,-0.3650923669989001
ACH-000488,-0.2675377114775476
ACH-000490,-0.3952295000594278
ACH-000491,-0.09601985294678662
ACH-000495,-0.5041081689741537
ACH-000496,-0.14406534191855694
ACH-000499,-0.3632274749458811
ACH-000500,-0.7339288067324559
ACH-000502,-0.30384914084623244
ACH-000503,-0.37629957696786104
ACH-000505,-0.28707029354733554
ACH-000507,-0.15841388454364785
ACH-000510,-0.2054823623082472
ACH-000511,-0.17803346807018733
ACH-000512,-0.33451341655339434
ACH-000516,-0.4925773081618493
ACH-000517,-0.2266563938448993
ACH-000518,-0.24844343427829646
ACH-000520,0.091394343320308
ACH-000521,-0.3695241968284575
ACH-000522,-0.3237943124585104
ACH-000524,-0.35425712937647685
ACH-000527,-0.3575819798880101
ACH-000528,-0.2494071003542704
ACH-000537,-0.224825697586245
ACH-000541,-0.2856990341339502
ACH-000542,-0.32412795303248376
ACH-000544,-0.2725528943864648
ACH-000545,-0.4595523979096917
ACH-000547,-0.19434760231999396
ACH-000548,-0.4028736542598074
ACH-000549,-0.12332523215541873
ACH-000550,-0.2442767335160929
ACH-000552,-0.34719737641712634
ACH-000556,-0.2961156133133473
ACH-000557,-0.2631519494588269
ACH-000569,-0.10981199573268388
ACH-000570,-0.2920014085931649
ACH-000571,-0.25707679715788984
ACH-000573,-0.4171005598173027
ACH-000576,-0.4854345304821944
ACH-000579,-0.4145077870501588
ACH-000580,-0.24183803642290105
ACH-000584,-0.16401993905578616
ACH-000585,-0.3380725674248916
ACH-000588,-0.16410156670268353
ACH-000589,-0.30371879383727624
ACH-000591,-0.2963209077844289
ACH-000593,-0.37703037679564094
ACH-000600,-0.19321106809564906
ACH-000601,-0.2220190981711754
ACH-000605,-0.08676941465676953
ACH-000606,-0.26258230139227123
ACH-000608,-0.25026790078387623
ACH-000614,-0.6162414187580008
ACH-000616,-0.2686048059065533
ACH-000618,-0.3415297601223011
ACH-000619,-0.3533075212597894
ACH-000620,-0.2693111260451082
ACH-000621,-0.3414882986156144
ACH-000622,-0.5270940742834429
ACH-000623,-0.4015923647315744
ACH-000624,-0.3947630580369942
ACH-000627,-0.34222921227171504
ACH-000630,-0.14278148951459388
ACH-000631,-0.032868795825450936
ACH-000632,-0.34977279834382263
ACH-000633,-0.3671147449507266
ACH-000637,-0.4284588651105071
ACH-000638,-0.050915705324183394
ACH-000646,-0.4833719294903629
ACH-000647,-0.2822706448170135
ACH-000648,-0.31949163515521656
ACH-000649,-0.20196999683593864
ACH-000651,-0.3136021722013081
ACH-000652,-0.10732819685857158
ACH-000653,-0.22943535320968866
ACH-000657,-0.17136739506442542
ACH-000658,-0.3034183790536246
ACH-000661,-0.4591544119008568
ACH-000662,0.1609677944638912
ACH-000663,-0.27196450129807626
ACH-000665,-0.4296122484912481
ACH-000671,-0.15309971444613565
ACH-000672,-0.2800231016406992
ACH-000673,-0.30501672710450023
ACH-000676,-0.2655130523282268
ACH-000677,-0.5176691196077347
ACH-000681,-0.2612421895561705
ACH-000683,-0.25093965052448863
ACH-000684,0.09731304783780294
ACH-000688,-0.08690095230862067
ACH-000693,-0.14090290541083994
ACH-000694,-0.12465653231604305
ACH-000695,-0.0963157050247333
ACH-000696,-0.2909768304594174
ACH-000697,-0.16064324135532576
ACH-000699,-0.3455205027465859
ACH-000701,-0.3225977465856383
ACH-000706,-0.1773862057358003
ACH-000711,-0.3175382144463423
ACH-000713,-0.5334017636962848
ACH-000714,-0.246954701370218
ACH-000718,-0.2938746099100238
ACH-000720,-0.10518579853384508
ACH-000721,-0.2797155417498721
ACH-000724,-0.3434614400377423
ACH-000725,-0.21315000274396365
ACH-000732,-0.11973641812167625
ACH-000734,-0.2559796267841968
ACH-000735,-0.2854425068380632
ACH-000736,-0.4586648325470361
ACH-000738,-0.17878039731350584
ACH-000746,-0.3395956729511284
ACH-000747,-0.2174775074618066
ACH-000748,-0.3681810241959117
ACH-000753,-0.24934051121728654
ACH-000756,-0.4127600000753515
ACH-000757,-0.14843105950976895
ACH-000758,-0.3819556961480396
ACH-000760,-0.3676318662467473
ACH-000762,-0.32381656821692484
ACH-000763,-0.7093665127705061
ACH-000764,-0.2296777775188035
ACH-000765,-0.3581960269140872
ACH-000766,-0.3121734883299765
ACH-000767,-0.2056953172970334
ACH-000768,-0.3317431612938458
ACH-000769,-0.4485508215693051
ACH-000770,-0.2672228578018673
ACH-000771,-0.186310706475101
ACH-000773,-0.3570689405161105
ACH-000776,-0.3246561357433265
ACH-000777,-0.2317320269807064
ACH-000778,-0.13745461327170316
ACH-000781,-0.3785619787130302
ACH-000782,-0.1800575394904931
ACH-000783,-0.4066350768226982
ACH-000784,-0.2534492586718699
ACH-000785,-0.214121277764517
ACH-000787,-0.42265548704864936
ACH-000788,-0.29238725364665963
ACH-000791,-0.493582573580549
ACH-000792,-0.4568594965156929
ACH-000794,-0.307533394698583
ACH-000796,-0.2335255885321522
ACH-000798,-0.4024762120136671
ACH-000799,-0.0769865229061711
ACH-000800,-0.5409782303830236
ACH-000802,-0.3653321467950715
ACH-000804,-0.5335066236514102
ACH-000805,-0.4300267596323056
ACH-000809,-0.2210387611906081
ACH-000810,-0.2453108255394964
ACH-000811,-0.20547182360146926
ACH-000817,-0.15506414043763486
ACH-000819,-0.3484047805169829
ACH-000820,-0.39871770515567895
ACH-000821,-0.24869304901015024
ACH-000822,-0.3978324189445521
ACH-000823,-0.2475055918137195
ACH-000824,-0.2731279683919756
ACH-000827,-0.3454694075443941
ACH-000829,-0.2655605412995903
ACH-000831,-0.2762078617876747
ACH-000832,-0.33049227541201226
ACH-000833,-0.3542640653117832
ACH-000834,-0.15732433864743411
ACH-000835,-0.3831608908313303
ACH-000836,-0.25861533551050964
ACH-000837,-0.2543302956031458
