,AVPR1A (552)
ACH-000223,-0.1893574313891066
ACH-000226,-0.26043471727365464
ACH-000227,-0.18749225503208786
ACH-000228,-0.1253447749616457
ACH-000231,-0.1783034285331946
ACH-000232,-0.12255873647433466
ACH-000233,-0.220404069621118
ACH-000234,-0.07212514408927644
ACH-000235,-0.1816236961583494
ACH-000237,-0.13205485754272844
ACH-000238,-0.21931263166768705
ACH-000242,-0.4080424896285299
ACH-000243,-0.1323518060195574
ACH-000244,-0.3035468860181271
ACH-000246,-0.11652287100783475
ACH-000248,-0.3289207455398355
ACH-000250,-0.08448497590891363
ACH-000251,-0.24933453051671
ACH-000252,-0.07903487159977701
ACH-000253,-0.055894299077591816
ACH-000255,-0.060777044850687974
ACH-000256,-0.027290798868588914
ACH-000257,-0.1193518534207666
ACH-000258,-0.07013217339669384
ACH-000259,-0.08332056456417078
ACH-000260,-0.13574702555585902
ACH-000261,-0.12010846485316153
ACH-000262,-0.1884043184515945
ACH-000263,-0.11121466470922158
ACH-000264,-0.03265936345750051
ACH-000265,-0.08946927933921375
ACH-000266,-0.07315286886845274
ACH-000272,-0.03239851427843623
ACH-000274,-0.2102393904392674
ACH-000277,-0.0917779957180681
ACH-000278,-0.3075404261301537
ACH-000279,-0.06290468876166626
ACH-000280,-0.04744384950243044
ACH-000281,-0.3892448062861881
ACH-000288,-0.2053815343444713
ACH-000291,-0.015229330004715625
ACH-000293,-0.00235713798190203
ACH-000294,-0.22107935624977249
ACH-000295,-0.1842080791179949
ACH-000296,-0.2137254567813971
ACH-000302,-0.0948938330806033
ACH-000304,-0.2192143495260241
ACH-000307,-0.20486832455155984
ACH-000308,-0.1860602081947267
ACH-000310,-0.2867027140112903
ACH-000311,0.06835923672892559
ACH-000312,-0.02250246832748155
ACH-000315,-0.20653294133366668
ACH-000316,-0.02240938048142844
ACH-000317,-0.10670810559121648
ACH-000318,-0.18097615420415228
ACH-000319,-0.27495601155019433
ACH-000320,-0.053846063571031035
ACH-000322,-0.23783472671274836
ACH-000323,0.1503590253339802
ACH-000324,-0.2081240331713125
ACH-000329,-0.11206155986395698
ACH-000330,0.06681214375496859
ACH-000331,-0.0649540013705324
ACH-000332,-0.15411269770307054
ACH-000334,-0.202329110236448
ACH-000335,-0.1920743042154403
ACH-000336,-0.2554124449420209
ACH-000337,-0.20984345102621446
ACH-000338,-0.3379455876763361
ACH-000339,-0.2320060232137352
ACH-000341,-0.2695225639131277
ACH-000348,-0.2704355246741461
ACH-000350,0.03967446257781312
ACH-000352,-0.06538698984825556
ACH-000356,-0.015628760532396826
ACH-000361,0.012602276043287095
ACH-000362,-0.20804053885834148
ACH-000363,-0.10753330548151012
ACH-000364,-0.08661389317402422
ACH-000365,-0.25435775426156104
ACH-000366,-0.17143373643182958
ACH-000368,-0.05360918658128906
ACH-000374,-0.12454854045865035
ACH-000375,-0.27520910965676504
ACH-000376,-0.1443180157179775
ACH-000381,-0.2049272647480765
ACH-000383,-0.08128406462088718
ACH-000387,-0.25745039103526984
ACH-000389,0.013283860396408843
ACH-000390,-0.16431878684914758
ACH-000393,-0.1408733760028454
ACH-000395,-0.10246711123192956
ACH-000396,-0.06110659883795521
ACH-000397,-0.08356012785124346
ACH-000401,-0.20864692615753366
ACH-000402,-0.04476001902651813
ACH-000403,-0.1330018726001841
ACH-000404,-0.4485983378174044
ACH-000406,-0.15860652180835347
ACH-000407,-0.185387178543891
ACH-000408,-0.15966545413849725
ACH-000410,-0.14710687678306386
ACH-000411,-0.1504589972761564
ACH-000414,0.014954010997114037
ACH-000415,-0.08556732272541469
ACH-000416,-0.10081767186273197
ACH-000420,-0.1522331563094331
ACH-000421,-0.10521586254504853
ACH-000424,-0.20816238364650366
ACH-000425,-0.18564666442469765
ACH-000426,0.049023310960355324
ACH-000427,-0.0005452990074008709
ACH-000433,-0.2460782233143275
ACH-000435,-0.8272201294208812
ACH-000436,0.03299133381709358
ACH-000444,-0.3262257148715169
ACH-000445,-0.2703523194375071
ACH-000448,-0.13813187638473404
ACH-000450,-0.2747144169458005
ACH-000452,-0.2365643651418783
ACH-000454,-0.25494665749037376
ACH-000458,-0.14446200814785062
ACH-000459,-0.07263292828783112
ACH-000460,-0.2322928746346443
ACH-000461,-0.11822147083605344
ACH-000463,-0.1609226702101084
ACH-000464,0.04411408453895825
ACH-000466,-0.002233760576703284
ACH-000467,-0.07581205219304837
ACH-000468,-0.215560913866826
ACH-000469,0.06454731949961548
ACH-000470,-0.007218564840177966
ACH-000471,-0.12126448514586514
ACH-000472,-0.22678019558390125
ACH-000473,-0.2083889134098296
ACH-000475,-0.031035073116323288
ACH-000476,0.005633767547041032
ACH-000477,-0.2479845961946952
ACH-000479,-0.18294980253794169
ACH-000480,-0.35384207836507736
ACH-000481,-0.13552502226234134
ACH-000483,-0.10482625848915103
ACH-000484,-0.16280500547538007
ACH-000485,-0.06545080156953427
ACH-000486,-0.18557553343821356
ACH-000487,0.022649781706843647
ACH-000488,-0.15647080279477513
ACH-000490,-0.09387465684299168
ACH-000491,-0.10247187185516314
ACH-000495,-0.1393700790113449
ACH-000496,-0.2729332398143844
ACH-000499,-0.09588506820645644
ACH-000500,-0.41029714719312416
ACH-000502,-0.08270092358270438
ACH-000503,0.15629297188456773
ACH-000505,-0.024151697552547556
ACH-000507,0.09922160071284017
ACH-000510,-0.09060889184409578
ACH-000511,-0.15051278605111654
ACH-000512,-0.04807890741943148
ACH-000516,-0.1898701634501752
ACH-000517,-0.09647953999727553
ACH-000518,-0.16170151690796106
ACH-000520,-0.15008532965537694
ACH-000521,-0.02239617419774548
ACH-000522,-0.15105517249652012
ACH-000524,-0.2277112435201525
ACH-000527,-0.1491165501323079
ACH-000528,-0.3176653716138845
ACH-000537,-0.14072045457601826
ACH-000541,-0.2136614019521366
ACH-000542,-0.1338802095629663
ACH-000544,-0.09865577750884147
ACH-000545,-0.13494133873498676
ACH-000547,-0.23407138456659696
ACH-000548,-0.110629740045957
ACH-000549,-0.12152795594281635
ACH-000550,-0.21356118079592776
ACH-000552,-0.1641428699114541
ACH-000556,-0.0914233409362651
ACH-000557,0.1091276586128452
ACH-000569,-0.16629017075644026
ACH-000570,-0.03303896525826448
ACH-000571,-0.05142219581942181
ACH-000573,-0.1337731166019379
ACH-000576,-0.1346085984872872
ACH-000579,-0.14529800928225334
ACH-000580,-0.002738273901956453
ACH-000584,-0.31149861274454244
ACH-000585,-0.12288454662732146
ACH-000588,-0.15903213135515976
ACH-000589,-0.14836015583699244
ACH-000591,-0.08170452451733036
ACH-000593,-0.052130508695757805
ACH-000600,-0.036491495311797885
ACH-000601,-0.05013468297590113
ACH-000605,-0.18926320149232134
ACH-000606,-0.3671226258016183
ACH-000608,-0.05679794835989144
ACH-000614,-0.16898012759435396
ACH-000616,-0.3334865751321964
ACH-000618,-0.19790186951619854
ACH-000619,-0.080293667479427
ACH-000620,-0.17580805464133814
ACH-000621,-0.13481256864960253
ACH-000622,-0.058761933639324734
ACH-000623,-0.056822217688184275
ACH-000624,-0.15813071978035845
ACH-000627,-0.06247885557847141
ACH-000630,-0.13656546813875278
ACH-000631,-0.08504613662079791
ACH-000632,-0.1170998363071816
ACH-000633,-0.10855326959495047
ACH-000637,-0.1425762472093237
ACH-000638,-0.05606489173015694
ACH-000646,0.058247898401569326
ACH-000647,-0.22066707286852444
ACH-000648,-0.15388883556673036
ACH-000649,-0.09845102784464403
ACH-000651,-0.2517546803031289
ACH-000652,-0.16341929099148805
ACH-000653,-0.13595943072758296
ACH-000657,-0.06811522877436665
ACH-000658,0.053961002810761945
ACH-000661,0.019728828162821243
ACH-000662,-0.207642373957104
ACH-000663,-0.012845633263270964
ACH-000665,-0.1960919859665442
ACH-000671,-0.07754271748304882
ACH-000672,0.017029235917661183
ACH-000673,-0.09373951306574743
ACH-000676,-0.27742815504819
ACH-000677,-0.2372354657974146
ACH-000681,-0.03751843243048869
ACH-000683,-0.0583230828189758
ACH-000684,-0.1501876313807215
ACH-000688,0.0673808879977526
ACH-000693,-0.06804494823663669
ACH-000694,-0.2320194184472053
ACH-000695,-0.04530753539736816
ACH-000696,-0.16918941614607452
ACH-000697,0.07838220107506813
ACH-000699,-0.09387561496920184
ACH-000701,-0.19759458678533695
ACH-000706,-0.18765571839844647
ACH-000711,-0.13382142832498314
ACH-000713,-0.04597330023922267
ACH-000714,-0.26726505473063034
ACH-000718,-0.14438432217809768
ACH-000720,-0.10500026780037172
ACH-000721,-0.034201094993286114
ACH-000724,0.04788804589630743
ACH-000725,-0.12051081924308295
ACH-000732,-0.10025931907206276
ACH-000734,-0.25156552349998346
ACH-000735,-0.2574220218077349
ACH-000736,-0.1098997927850072
ACH-000738,-0.17010003872068688
ACH-000746,-0.18567638125311786
ACH-000747,-0.08197088823246723
ACH-000748,-0.005877525550740611
ACH-000753,-0.06477955460187898
ACH-000756,-0.28699615349871604
ACH-000757,-0.2057130827176956
ACH-000758,-0.20572022309322932
ACH-000760,-0.08217711676642639
ACH-000762,-0.07545029676632188
ACH-000763,-0.06535149431513494
ACH-000764,-0.2676620925356704
ACH-000765,-0.25242278485834546
ACH-000766,-0.05192011295462976
ACH-000767,-0.1363405125771079
ACH-000768,-0.22486067983414584
ACH-000769,-0.20475672384202626
ACH-000770,-0.04540632506739435
ACH-000771,-0.2147440423916069
ACH-000773,-0.1807596334209336
ACH-000776,-0.05789563817937497
ACH-000777,-0.021584418173721188
ACH-000778,-0.029820309597525588
ACH-000781,0.028776555074638506
ACH-000782,-0.05199066544153385
ACH-000783,-0.1454097645834574
ACH-000784,-0.1694897757998628
ACH-000785,-0.051763190928626884
ACH-000787,-0.06893349212400872
ACH-000788,-0.12921563275610362
ACH-000791,-0.010946404979925509
ACH-000792,-0.08982197117152796
ACH-000794,-0.07568326446428386
ACH-000796,-0.04501055266666964
ACH-000798,-0.3154206226238228
ACH-000799,-0.06908425251134623
ACH-000800,-0.07954046253210953
ACH-000802,-0.16524305301677647
ACH-000804,-0.2716057196076601
ACH-000805,-0.01314999020535478
ACH-000809,0.007656713305922073
ACH-000810,-0.5016260788463268
ACH-000811,-0.026628269803216014
ACH-000817,-0.3187309859402563
ACH-000819,-0.20844745646152385
ACH-000820,-0.3739110808607916
ACH-000821,-0.17487110283307308
ACH-000822,-0.22193378244683515
ACH-000823,-0.13303633029914316
ACH-000824,-0.07723438365294631
ACH-000827,-0.19067363686555666
ACH-000829,0.04130517795381758
ACH-000831,-0.12932213929882022
ACH-000832,-0.13265172333400047
ACH-000833,-0.22432703866480755
ACH-000834,-0.23703405160689275
ACH-000835,-0.2321627157003657
ACH-000836,-0.1771389526205513
ACH-000837,-0.08194913496059537
ACH-000838,-0.00605508171784606
ACH-000839,-0.2050163784092788
ACH-000840,-0.026070943466308102
ACH-000841,-0.19751201033514335
ACH-000843,-0.17685714991670526
ACH-000846,-0.2264319497215609
ACH-000847,-0.14470890735195252
ACH-000848,-0.21715523826138786
ACH-000849,-0.23194863705132465
ACH-000851,-0.3151864731966472
ACH-000855,-0.300696514341758
ACH-000856,-0.2773100321207148
ACH-000858,-0.2468961156283749
ACH-000859,-0.09337427172789868
ACH-000861,-0.21486183307978898
ACH-000862,-0.13036747737469725
ACH-000865,-0.30733391890571005
ACH-000866,-0.154140481886707
ACH-000867,-0.15561922611466145
ACH-000869,-0.1358746946798688
ACH-000872,-0.07970481392279
ACH-000873,-0.033412852482005095
ACH-000876,-0.2436757451316303
ACH-000878,-0.3612119065775288
ACH-000880,-0.2946461862902495
ACH-000881,-0.18519008695505101
ACH-000882,-0.1135798748815653
ACH-000884,-0.17619114099165886
ACH-000885,-0.0580198748408209
ACH-000887,-0.22280082273090399
ACH-000889,-0.11476375378438723
ACH-000896,-0.2435255539475248
ACH-000898,-0.03823461627501965
ACH-000900,-0.19281356822095705
ACH-000901,-0.13584382127067365
ACH-000905,-0.11755183007864192
ACH-000906,-0.2635917830137005
ACH-000907,-0.2322590193487577
ACH-000910,-0.06074851107369837
ACH-000911,-0.20353238655710687
ACH-000912,-0.2655109077369013
ACH-000913,-0.11530501372054007
ACH-000915,-0.1888323171061725
ACH-000916,0.26981172089282474
ACH-000917,-0.05339516407684205
ACH-000920,0.0555147857639052
ACH-000921,-0.2174241317596307
ACH-000924,-0.08569732959839031
ACH-000926,-0.04279474543149081
ACH-000928,-0.1266389531037304
ACH-000929,-0.13347937057093193
ACH-000932,-0.07292471171850515
ACH-000935,-0.2284652137269647
ACH-000936,-0.06812429514321355
ACH-000937,-0.15383413097203755
ACH-000938,-0.013035900231727734
ACH-000939,-0.11221060517002086
ACH-000941,-0.13382945177734604
ACH-000943,-0.11925362660264074
ACH-000946,-0.17323419893771952
ACH-000947,-0.16952998696192578
ACH-000948,-0.12590932898096022
ACH-000950,-0.1974389687986013
ACH-000953,-0.13058779312507054
ACH-000954,-0.02594665455815827
ACH-000957,0.0010767611392440098
ACH-000958,-0.08734609296748824
ACH-000960,-0.033227218540466376
ACH-000963,0.13254424832536535
ACH-000968,-0.07598789585836857
ACH-000969,-0.19746520516102967
ACH-000972,-0.3264071341864462
ACH-000973,-0.10574981639871986
ACH-000974,-0.2074465112019135
ACH-000978,0.030871070471218513
ACH-000984,-0.06405354772300044
ACH-000986,-0.021328849452199185
ACH-000988,-0.039565398174396714
ACH-000993,-0.0668474579816383
ACH-000994,0.06861311382351051
ACH-000996,-0.2329473562240796
ACH-001001,-0.05767228215358141
ACH-001020,-0.1828206965780392
ACH-001028,-0.18148294961569766
ACH-001031,-0.11108370305058753
ACH-001038,-0.17751670927132268
ACH-001048,-0.10140234972572708
ACH-001050,-0.2457837161510325
ACH-001053,-0.2283733711699415
ACH-001054,-0.12786602755861906
ACH-001061,-0.2372521109265952
ACH-001067,-0.195367017733462
ACH-001075,-0.07886144308985547
ACH-001096,-0.07491619374087734
ACH-001111,-0.3732921276962702
ACH-001119,-0.01494252383627328
ACH-001128,-0.1829215653559785
ACH-001134,-0.1771379711942936
ACH-001151,-0.10051786847566793
ACH-001163,-0.15988033650813813
ACH-001164,-0.2609019550074142
ACH-001183,0.008152826482167535
ACH-001192,-0.24839477517244105
ACH-001193,-0.3606505314615624
ACH-001196,-0.2347989401260163
ACH-001197,-0.1699624511547497
ACH-001205,0.07019398583479608
ACH-001211,-0.2471582296025064
ACH-001212,0.2901758127967685
ACH-001228,-0.1012861970448168
ACH-001232,-0.06616038587389507
ACH-001239,-0.1520538406294029
ACH-001270,-0.16152878351544492
ACH-001274,-0.09179898766998976
ACH-001275,-0.03740245416998952
ACH-001277,-0.18124246894513746
ACH-001278,-0.11006107500043186
ACH-001280,0.007342838989036689
ACH-001283,-0.08145167854030179
ACH-001289,-0.04647464920969063
ACH-001300,-0.14784986335880396
ACH-001301,0.05139793132209751
ACH-001302,0.05502738630879806
ACH-001306,-0.12400560706538945
ACH-001318,-0.09776441428507172
ACH-001322,-0.19696937331221429
ACH-001328,-0.24138201176583196
ACH-001332,-0.39443733777779133
ACH-001336,-0.1638878864929856
ACH-001346,-0.16865575692758314
ACH-001353,-0.12638340819600935
ACH-001354,-0.2520249904877179
ACH-001367,-0.2309296652131333
ACH-001368,-0.10381357357720764
ACH-001374,-0.09148560363162607
ACH-001377,-0.16662142576060213
ACH-001380,-0.045908376342783414
ACH-001391,-0.09602678993166967
ACH-001408,-0.2147198135527544
ACH-001430,-0.3386818444345956
ACH-001431,-0.25239320126331544
ACH-001450,-0.5571327704328237
ACH-001496,-0.191124191479504
ACH-001500,-0.018948325150456025
ACH-001523,-0.16762385784471984
ACH-001532,-0.1346601447924922
ACH-001550,-0.25210760143702304
ACH-001552,-0.3030925660122101
ACH-001554,-0.19335293479437804
ACH-001654,-0.2073773837542793
ACH-001735,-0.057744681998045
ACH-001736,-0.043161332615945285
ACH-001737,-0.09013117633739108
ACH-001740,-0.12650346068961413
ACH-001745,-0.006794187955213975
ACH-001765,-0.1590168231886185
