,CDKL3 (51265)
ACH-000004,-0.06822531694234525
ACH-000005,-0.09558618845040616
ACH-000007,0.2996874693558941
ACH-000009,-0.09788847595024684
ACH-000011,0.04042857831674908
ACH-000012,-0.22234467804375085
ACH-000013,-0.14620049313840394
ACH-000014,-0.275052355380415
ACH-000015,-0.23633089777880786
ACH-000017,0.19655731527760367
ACH-000018,-0.1046261162146364
ACH-000019,-0.16939834845914414
ACH-000021,-0.12393240192155396
ACH-000022,-0.11821469195224435
ACH-000025,0.05018906966159161
ACH-000028,-0.15084885798026987
ACH-000030,-0.18357540166657468
ACH-000035,-0.07232651573456855
ACH-000036,-0.21769455074617167
ACH-000037,-0.23826940488948206
ACH-000039,-0.2373089064394449
ACH-000040,-0.18831638234428427
ACH-000041,-0.12459238647737983
ACH-000042,-0.20953479517259954
ACH-000045,-0.15116227411869432
ACH-000047,-0.011908161189808529
ACH-000052,-0.225183542793268
ACH-000053,-0.236707899873912
ACH-000054,-0.2211301185007076
ACH-000055,-0.08875883447197949
ACH-000060,-0.11954608254656272
ACH-000067,-0.0712611134431128
ACH-000070,-0.1780144626459835
ACH-000075,-0.30006276451660896
ACH-000078,-0.14105782746831447
ACH-000082,-0.13632217181953907
ACH-000085,-0.21184284902732328
ACH-000086,-0.06570683054448198
ACH-000087,0.03995333174829612
ACH-000092,-0.12079385499293242
ACH-000095,-0.1228655255167085
ACH-000097,-0.03928642312626033
ACH-000098,-0.20757700075620966
ACH-000099,-0.2325878006851896
ACH-000108,-0.14774165130381886
ACH-000113,-0.13079245103367884
ACH-000116,-0.07654485787531784
ACH-000118,-0.07499425789572965
ACH-000120,-0.14040902455436866
ACH-000123,-0.0767850138627904
ACH-000127,-0.09688516724319332
ACH-000128,-0.11964508394935312
ACH-000132,-0.1941531152903504
ACH-000133,-0.1677558443273359
ACH-000137,-0.1791139694060435
ACH-000138,-0.2420995053401139
ACH-000142,-0.31827151255524544
ACH-000143,0.025741064815516333
ACH-000146,-0.15684847800416446
ACH-000148,-0.1314652176235577
ACH-000150,-0.14379672586881834
ACH-000152,-0.17394532836505375
ACH-000153,-0.17765399948060812
ACH-000159,-0.054667944001204914
ACH-000160,-0.1911005974629269
ACH-000163,-0.07415294226159727
ACH-000167,-0.5241845134333705
ACH-000168,-0.02388717914610104
ACH-000169,-0.24293301194240915
ACH-000178,-0.12743819731560493
ACH-000183,-0.2544119491406131
ACH-000188,-0.20297145606637385
ACH-000189,-0.14893245400397384
ACH-000190,-0.285827682238669
ACH-000198,-0.2031160709693796
ACH-000203,0.13435224995714296
ACH-000204,-0.2747561129567081
ACH-000206,-0.1933063059858388
ACH-000207,-0.1096687065623346
ACH-000208,-0.06454010118864348
ACH-000210,-0.09614414264760253
ACH-000211,-0.1114641096363742
ACH-000215,-0.09765591019819717
ACH-000221,-0.10216882748525613
ACH-000222,-0.18264481587948286
ACH-000223,-0.1093983869782579
ACH-000226,-0.08817385365919862
ACH-000227,-0.16524423660944498
ACH-000228,-0.13884104846649056
ACH-000231,-0.20682807250509389
ACH-000232,-0.2843560857334811
ACH-000233,-0.14249436377531247
ACH-000234,-0.16044921950736546
ACH-000235,-0.20794484876745967
ACH-000237,-0.17382090291024466
ACH-000238,-0.17559037522194762
ACH-000242,0.041464685223324825
ACH-000243,-0.15184332310189544
ACH-000244,-0.11290209619031327
ACH-000246,-0.052103335539052095
ACH-000248,-0.07700467778060119
ACH-000250,-0.22212889365772587
ACH-000251,-0.52857378752396
ACH-000252,0.05960582724272202
ACH-000253,-0.1963312051878499
ACH-000255,-0.266458563177984
ACH-000256,-0.2093197832341629
ACH-000257,-0.26275482933255995
ACH-000258,-0.2651096523500486
ACH-000259,-0.15384184000479706
ACH-000260,-0.11664803102495827
ACH-000261,-0.1278895798605355
ACH-000262,-0.0344949644553284
ACH-000263,-0.29118984599316666
ACH-000264,-0.16955543426150047
ACH-000265,-0.015864723336570272
ACH-000266,-0.14166766590697685
ACH-000272,-0.11282826497987546
ACH-000274,-0.2703495248057173
ACH-000277,-0.2402618832673177
ACH-000278,-0.06953442858547848
