,NPY (4852)
ACH-000274,0.03144856470470165
ACH-000277,-0.09349853503627777
ACH-000278,-0.08378432836227684
ACH-000279,-0.07479136600303213
ACH-000280,-0.21835366123603828
ACH-000281,-0.25862701079754336
ACH-000288,-0.06381644677564371
ACH-000291,-0.14788493448199308
ACH-000293,-0.05578162008868222
ACH-000294,-0.13032994716340784
ACH-000295,-0.13800748628735018
ACH-000296,-0.11438042779798467
ACH-000302,-0.08196963681568609
ACH-000304,0.11927070719641525
ACH-000307,-0.17512203955766775
ACH-000308,-0.13347008941643654
ACH-000310,-0.2538788604976903
ACH-000311,-0.14266950393230046
ACH-000312,-0.027999357919379783
ACH-000315,-0.058571012985978624
ACH-000316,-0.02424368584192893
ACH-000317,0.09853300012465796
ACH-000318,-0.018608890552980702
ACH-000319,-0.244908735489738
ACH-000320,-0.06293053922822138
ACH-000322,-0.05231591362549315
ACH-000323,-0.03180046427320393
ACH-000324,-0.11403477670063132
ACH-000329,-0.04315206229819656
ACH-000330,-0.0359626151925732
ACH-000331,-0.04611279005589879
ACH-000332,-0.10916063165460536
ACH-000334,0.09964019395457116
ACH-000335,-0.039633643702469024
ACH-000336,-0.2957944716797508
ACH-000337,-0.15503339554602927
ACH-000338,0.33072958580766376
ACH-000339,-0.22485232345743325
ACH-000341,-0.12253366940793747
ACH-000348,-0.0764071993719794
ACH-000350,-0.2862067308974668
ACH-000352,-0.055031831360079615
ACH-000356,-0.04370962574356206
ACH-000361,-0.06524868626875555
ACH-000362,-0.07084312376757637
ACH-000363,-0.1433773313990095
ACH-000364,0.14481766686832964
ACH-000365,-0.2802054486882277
ACH-000366,-0.08960257008625562
ACH-000368,0.13624179116434335
ACH-000374,0.0029799827322209336
ACH-000375,0.06839934670026535
ACH-000376,-0.16733967794262805
ACH-000381,0.059951671437634885
ACH-000383,-0.0001994372651889304
ACH-000387,-0.03377809889031149
ACH-000389,-0.08262686711403702
ACH-000390,-0.08362360303314646
ACH-000393,-0.1694215018840111
ACH-000395,-0.16931680607070548
ACH-000396,-0.07275178237112431
ACH-000397,-0.2029978610895284
ACH-000401,-0.030609956005031188
ACH-000402,-0.03357889600271679
ACH-000403,-0.12506624279429818
ACH-000404,-0.42698833906300027
ACH-000406,-0.1667269278150807
ACH-000407,-0.14864355683762406
ACH-000408,-0.15910024134928746
ACH-000410,0.05159990935758858
ACH-000411,-0.2219549321132179
ACH-000414,-0.05654857449078433
ACH-000415,-0.17248319165337953
ACH-000416,-0.1402177688773611
ACH-000420,-0.14948463204013507
ACH-000421,-0.05843863033479847
ACH-000424,-0.06495131417900395
ACH-000425,-0.1497927095513301
ACH-000426,0.05085503262585021
ACH-000427,-0.15836468788219746
ACH-000433,0.10094699720570176
ACH-000435,-0.11461129682784026
ACH-000436,-0.03182431456789623
ACH-000444,-0.1362721941296005
ACH-000445,0.05094431850172988
ACH-000448,-0.16631174358955947
ACH-000450,-0.037972714802764464
ACH-000452,-0.17891090784354852
ACH-000454,-0.19437492447818333
ACH-000458,-0.1568442552060575
ACH-000459,-0.1380628486133952
ACH-000460,-0.13800597380451235
ACH-000461,-0.014718546659754556
ACH-000463,-0.027333886740145613
ACH-000464,-0.18742649867901287
ACH-000466,-0.22527876430807045
ACH-000467,-0.14585831256518395
ACH-000468,-0.12740536319351908
ACH-000469,-0.16029620390780686
ACH-000470,-0.17062509396786796
ACH-000471,-0.17767493095960524
ACH-000472,-0.07493125011198015
ACH-000473,-0.0612128942926493
ACH-000475,-0.1029662987978644
ACH-000476,-0.029432050868581555
ACH-000477,-0.07670673444826903
ACH-000479,0.11363368959255005
ACH-000480,-0.2332657662526012
ACH-000481,0.0273764442275587
ACH-000483,-0.0294331154536673
ACH-000484,-0.12297835156260625
ACH-000485,-0.09253833556122297
ACH-000486,-0.11727400741921094
ACH-000487,-0.08586288616969104
ACH-000488,-0.016415614453671082
ACH-000490,-0.09394122033746537
ACH-000491,-0.02085458559596834
ACH-000495,-0.026269074671067816
ACH-000496,-0.05464624362192954
ACH-000499,-0.09287344250408824
ACH-000500,-0.06263921130736212
ACH-000502,0.009896307495586834
ACH-000503,-0.01484762215362802
ACH-000505,-0.1332423278518096
ACH-000507,0.012397006792798936
ACH-000510,-0.04118577195286341
ACH-000511,-0.08383162974847666
ACH-000512,0.1884945385252048
ACH-000516,0.03359118196742476
ACH-000517,-0.06924424482540976
ACH-000518,-0.2293146995243344
ACH-000520,-0.171464905972695
ACH-000521,-0.14114177917348142
ACH-000522,-0.2855655230050264
ACH-000524,-0.10383822870696123
ACH-000527,-0.12181457619173645
ACH-000528,-0.10460087332222086
ACH-000537,-0.2869408191826555
ACH-000541,-0.3420786593386688
ACH-000542,-0.15920863542373426
ACH-000544,-0.1387029051782959
ACH-000545,-0.020443267047584163
ACH-000547,-0.2481090714368989
ACH-000548,-0.11348603141866408
ACH-000549,-0.2647117257832226
ACH-000550,-0.11257543732420934
ACH-000552,-0.15339074016661042
ACH-000556,-0.05602745739081915
ACH-000557,-0.06027072470868613
ACH-000569,-0.1178683139274459
ACH-000570,-0.04987248455652053
ACH-000571,-0.13372283507075056
ACH-000573,-0.0636212937582348
ACH-000576,-0.07612504400266999
ACH-000579,-0.05983513691458276
ACH-000580,-0.08939669417939138
ACH-000584,-0.1526350489376952
ACH-000585,-0.009146094164977409
ACH-000588,-0.0527377758036586
ACH-000589,-0.08537212576974372
ACH-000591,-0.1738816775319206
ACH-000593,-0.07132560183875096
ACH-000600,-0.08512753190867871
ACH-000601,-0.10493633177867827
ACH-000605,-0.2737114776933353
ACH-000606,0.045613226566150716
ACH-000608,-0.1427362420836988
ACH-000614,-0.24043847943990485
ACH-000616,-0.3103982131085464
ACH-000618,-0.10722897164467793
ACH-000619,-0.14868250768899954
ACH-000620,-0.20923137374341047
ACH-000621,-0.1536715652667117
ACH-000622,-0.07570655928987573
ACH-000623,0.014244110536529141
ACH-000624,-0.051325912867528765
ACH-000627,-0.0860148752276192
ACH-000630,-0.06330708906622089
ACH-000631,0.11120756194432238
ACH-000632,-0.18300922338572548
ACH-000633,-0.06414180868015754
ACH-000637,-0.407982151481353
ACH-000638,0.07582877368312578
ACH-000646,-0.3923342054027492
ACH-000647,-0.10842851158236433
ACH-000648,-0.034078241455727465
ACH-000649,-0.13329889903960518
ACH-000651,-0.1798632568922848
ACH-000652,-0.230830973319244
ACH-000653,-0.010950473538002412
ACH-000657,-0.11452921819264195
ACH-000658,-0.11468921408724965
ACH-000661,-0.0928851540611508
ACH-000662,0.2753376477864511
ACH-000663,-0.1945625088588068
ACH-000665,-0.057086900826758324
ACH-000671,-0.13033554872980907
ACH-000672,0.0443968430694912
ACH-000673,-0.0945615627248632
ACH-000676,-0.15520307203420147
ACH-000677,-0.08114996446689701
ACH-000681,-0.10257094880286828
ACH-000683,-0.1525040833945586
ACH-000684,-0.20334275555409784
ACH-000688,-0.12075135335501892
ACH-000693,-0.14883634478977567
ACH-000694,-0.16128634182869728
ACH-000695,-0.046164280798024655
ACH-000696,-0.06228679025432088
ACH-000697,-0.0510012435518844
ACH-000699,-0.02748948650806857
ACH-000701,-0.3052395076028077
ACH-000706,-0.1485688653396265
ACH-000711,-0.16268637179437578
ACH-000713,-0.2384372720682093
ACH-000714,-0.11280607123748294
ACH-000718,0.05535145699331486
ACH-000720,-0.05025887522609898
ACH-000721,-0.10509119139767598
ACH-000724,-0.10842718182297303
ACH-000725,-0.0022002970217267852
ACH-000732,0.1522625833944467
ACH-000734,-0.12211111863754355
ACH-000735,-0.07107047567331018
ACH-000736,-0.08309671243360947
ACH-000738,-0.25844528269728273
ACH-000746,-0.11069918392026497
ACH-000747,-0.12719559728897964
ACH-000748,-0.17626756270710398
ACH-000753,-0.10242974079981518
ACH-000756,-0.014394191246312475
ACH-000757,0.07293668114497892
ACH-000758,-0.06650968077164428
ACH-000760,-0.04503363445319999
ACH-000762,0.12358415540405315
ACH-000763,-0.08662297764204772
ACH-000764,-0.166397476340383
ACH-000765,-0.12742185339376785
ACH-000766,-0.12052973966029355
ACH-000767,-0.12336710404981285
ACH-000768,-0.10570651912777068
ACH-000769,0.033643022579963024
ACH-000770,-0.08985219839007373
ACH-000771,-0.11594031405714353
ACH-000773,0.029970282108183782
ACH-000776,-0.124636441980128
ACH-000777,-0.1611815692322872
ACH-000778,0.00018447025073497567
ACH-000781,-0.14938127625808162
ACH-000782,0.0623795081916788
ACH-000783,-0.07484592245954302
ACH-000784,-0.13845015765015053
ACH-000785,-0.19492374499060616
ACH-000787,-0.1499841113594219
ACH-000788,-0.13999703957063328
ACH-000791,0.008730370852908216
ACH-000792,-0.10874355858364293
ACH-000794,-0.010792697050824474
ACH-000796,-0.09914539762772133
ACH-000798,-0.287041405052051
ACH-000799,-0.1945187588685144
ACH-000800,-0.2461260991022625
ACH-000802,-0.0800701162032793
ACH-000804,-0.16319104751294147
ACH-000805,-0.1834257871004973
ACH-000809,-0.13824983149165745
ACH-000810,-0.03588810234780127
ACH-000811,-0.17406221033000185
ACH-000817,0.0170565141520453
ACH-000819,-0.13928837076188597
ACH-000820,-0.26683657424088564
ACH-000821,0.12315368457324412
ACH-000822,-0.0686975843835815
ACH-000823,-0.13562479900354188
ACH-000824,-0.20422905185662835
ACH-000827,-0.1718837544574911
ACH-000829,0.06565538372167258
ACH-000831,-0.1815043719341983
ACH-000832,-0.1199965355373384
ACH-000833,-0.06986838157509831
ACH-000834,-0.1465571000793466
ACH-000835,-0.10465780081305116
ACH-000836,-0.06031072574836161
ACH-000837,0.010189253788989027
ACH-000838,-0.02433552431357843
ACH-000839,0.06172321573689848
ACH-000840,-0.06398161917195982
ACH-000841,0.04531021407517701
ACH-000843,-0.15541672044845148
ACH-000846,-0.023879698182675144
ACH-000847,-0.1696973562125179
ACH-000848,-0.11165363699086338
ACH-000849,-0.1276089791726054
ACH-000851,-0.1697795721509357
ACH-000855,-0.17474556463404445
ACH-000856,-0.05313803494845636
ACH-000858,-0.06830009676857142
ACH-000859,-0.14117941745499651
ACH-000861,0.004042444128091227
ACH-000862,-0.09737140152913634
ACH-000865,-0.14373713701760113
ACH-000866,-0.04973524224306297
ACH-000867,-0.11420274163176032
ACH-000869,-0.15642499594714995
ACH-000872,-0.13565009945047338
ACH-000873,-0.2401670755108794
ACH-000876,-0.07236473779033217
ACH-000878,-0.0703559300211362
ACH-000880,-0.04149774742376618
ACH-000881,-0.2169482686457154
ACH-000882,-0.2899162773141841
ACH-000884,-0.14357813394487198
ACH-000885,-0.05570495500561115
ACH-000887,-0.06235227959994773
ACH-000889,-0.3542594259148233
ACH-000896,-0.31535370829910403
ACH-000898,-0.0141980447338021
ACH-000900,-0.3228552891357476
ACH-000901,-0.14455132790623998
ACH-000905,-0.1911632187518477
ACH-000906,-0.10039880081569057
ACH-000907,0.05643299351201692
ACH-000910,-0.06834623223988319
ACH-000911,-0.06552586352714987
ACH-000912,-0.07637440935370178
ACH-000913,-0.09490729672603958
ACH-000915,-0.21916310385412974
ACH-000916,-0.060503004478384914
ACH-000917,-0.20355741733960125
ACH-000920,-0.3842970066091757
ACH-000921,-0.013391207089600062
ACH-000924,-0.19847363026905
ACH-000926,-0.13753677596468053
ACH-000928,-0.08868012746537714
ACH-000929,0.04743253835137312
ACH-000932,-0.08788407440077581
ACH-000935,-0.16157741552637814
ACH-000936,-0.16769464277752688
ACH-000937,-0.07143551900412515
ACH-000938,-0.07229059460239559
ACH-000939,0.02638971311654208
ACH-000941,-0.1775105860999153
ACH-000943,-0.05175140327624934
ACH-000946,-0.06406796941356617
ACH-000947,-0.1720745704844812
ACH-000948,-0.08814119501049747
ACH-000950,-0.19455416932573374
ACH-000953,-0.11453381283037445
ACH-000954,0.021659078958709447
ACH-000957,-0.06667216030296744
ACH-000958,-0.07004262687597246
ACH-000960,-0.036574528984240684
ACH-000963,-0.040009752088245455
ACH-000968,0.08590908350551904
ACH-000969,-0.15400828327821786
ACH-000972,-0.12604744513328706
ACH-000973,-0.12245096417436045
ACH-000974,-0.14709925328525694
ACH-000978,-0.09818351691808787
ACH-000984,-0.26243688593846165
ACH-000986,-0.08963726442331292
ACH-000988,-0.1395525156581962
ACH-000993,-0.15879464947571234
ACH-000994,-0.032794261241034975
ACH-000996,-0.009188484477963691
ACH-001001,-0.08640634833574294
ACH-001020,-0.1201280491472962
ACH-001028,-0.10048029253630936
ACH-001031,-0.0013404961489722868
ACH-001038,-0.15173996742040602
ACH-001048,-0.038513596432180684
ACH-001050,-0.08606883459705941
ACH-001053,0.05321932458789192
ACH-001054,-0.03349460735320394
ACH-001061,-0.16096550693689968
ACH-001067,-0.1464358395722988
ACH-001075,-0.19112962560711064
ACH-001096,-0.16519429248143794
ACH-001111,0.07293298285895636
ACH-001119,-0.24713478561768315
ACH-001128,0.1187181362678578
ACH-001134,-0.11126913667086727
ACH-001151,-0.1331302960992668
ACH-001163,-0.19494877241659145
ACH-001164,-0.09146982341716728
ACH-001183,-0.184032626917868
ACH-001192,-0.23733111306483615
ACH-001193,-0.019136004057166072
ACH-001196,-0.024520503880233538
ACH-001197,0.08379562667687017
ACH-001205,-0.19002768915952054
ACH-001211,-0.30028924727630224
ACH-001212,-0.09817551701562904
ACH-001228,-0.13665942509560655
ACH-001232,-0.38344003919856734
ACH-001239,-0.09215997602494866
ACH-001270,-0.04030978453140796
ACH-001274,-0.10576909014903277
ACH-001275,-0.2601013999703036
ACH-001277,-0.1973515772438166
ACH-001278,-0.31260426271156266
ACH-001280,-0.1099484040589698
ACH-001283,-0.16684930326686945
ACH-001289,-0.024425692877699662
ACH-001300,-0.18262695492892175
ACH-001301,-0.18095574858498786
ACH-001302,0.021581329668352762
ACH-001306,-0.2303204027300942
ACH-001318,-0.16816562083385309
ACH-001322,-0.14150969151834802
ACH-001328,-0.07688606507096207
ACH-001332,0.0035606629332689326
ACH-001336,-0.13823977712207433
ACH-001346,-0.0992915092089394
ACH-001353,-0.10191783807885588
ACH-001354,-0.09472500516588063
ACH-001367,-0.2051095692206188
ACH-001368,-0.0978034431387967
ACH-001374,-0.22942433526945186
ACH-001377,-0.10033881511183217
ACH-001380,-0.1430332338105118
ACH-001391,0.10335239177917167
ACH-001408,-0.20276785173150225
ACH-001430,-0.3811412825791479
ACH-001431,-0.4099977533247885
ACH-001450,-0.002950911074734976
ACH-001496,-0.04131603924236109
ACH-001500,-0.029596649488088794
ACH-001523,-0.1654158953521997
ACH-001532,-0.14984521404747916
ACH-001550,-0.1090155878898747
ACH-001552,-0.18881255397606644
ACH-001554,-0.06977692816148476
ACH-001654,-0.19985970137473308
ACH-001735,0.041639549675632805
ACH-001736,-0.04517916469036744
ACH-001737,-0.0225981905984584
ACH-001740,0.11750936865313436
ACH-001745,-0.03472237792466981
ACH-001765,-0.02408416834003209
