,RTN3 (10313)
ACH-000004,-0.09161399104647566
ACH-000005,-0.21181973872783447
ACH-000007,-0.009871319281147446
ACH-000009,-0.3282196030700131
ACH-000011,-0.15649363613488007
ACH-000012,-0.24835846668386904
ACH-000013,-0.034039187925397014
ACH-000014,-0.09723799041074503
ACH-000015,-0.1785821301560924
ACH-000017,-0.2856576167093895
ACH-000018,-0.4390104520074327
ACH-000019,-0.2974014102291334
ACH-000021,-0.14951147591485206
ACH-000022,-0.32214897031384643
ACH-000025,-0.13425258506419546
ACH-000028,-0.1229922295860251
ACH-000030,-0.2194680852548943
ACH-000035,-0.15430440269807058
ACH-000036,-0.2862293151985988
ACH-000037,-0.4730456517678652
ACH-000039,-0.3686491704789252
ACH-000040,-0.19315358577773245
ACH-000041,-0.23631330112297566
ACH-000042,-0.2901631862075947
ACH-000045,-0.07511265439673119
ACH-000047,-0.1559279701523567
ACH-000052,-0.3040962322447169
ACH-000053,-0.24444551647851884
ACH-000054,-0.2784249669348353
ACH-000055,-0.21203133142218045
ACH-000060,-0.21743745199733244
ACH-000067,-0.23488732548544966
ACH-000070,-0.2506387163542774
ACH-000075,-0.3325369664405616
ACH-000078,-0.1922176352382804
ACH-000082,-0.16977010547271965
ACH-000085,-0.21422401400774987
ACH-000086,-0.2527834267802249
ACH-000087,-0.05124170815450993
ACH-000092,-0.19632923419189946
ACH-000095,-0.30782065757067395
ACH-000097,-0.2110849155399851
ACH-000098,-0.19051599740051367
ACH-000099,-0.07688042323204211
ACH-000108,-0.2564143485557268
ACH-000113,-0.13139139259494031
ACH-000116,-0.3354696770384438
ACH-000118,-0.3012577604496225
ACH-000120,-0.16351673587783785
ACH-000123,-0.2490493614502172
ACH-000127,-0.12076167631645375
ACH-000128,-0.2196935413139056
ACH-000132,-0.18089065210101665
ACH-000133,-0.14419536366025054
ACH-000137,-0.19186261457819656
ACH-000138,-0.28255894829630346
ACH-000142,-0.29198405656999943
ACH-000143,-0.11863314771925025
ACH-000146,-0.29658566480279697
ACH-000148,-0.2946927852631433
ACH-000150,-0.05537955512758327
ACH-000152,-0.11256860663329996
ACH-000153,-0.2011709089573868
ACH-000159,-0.21055784267834135
ACH-000160,-0.1843716162077121
ACH-000163,-0.3372303103225105
ACH-000167,-0.4670311157994909
ACH-000168,-0.1510881383619614
ACH-000169,-0.24361506560213556
ACH-000178,-0.23781643483177
ACH-000183,-0.22795289698682494
ACH-000188,-0.17688652353005355
ACH-000189,-0.6184516009726594
ACH-000190,-0.1116747069810544
ACH-000198,-0.27930753349729803
ACH-000203,-0.6224593087053434
ACH-000204,-0.2261705998995888
ACH-000206,-0.2842243254065145
ACH-000207,-0.35227574049300125
ACH-000208,-0.16666558903618026
ACH-000210,-0.0860201699817249
ACH-000211,-0.33870231033362896
ACH-000215,-0.2052749662518072
ACH-000221,-0.14243697293291166
ACH-000222,-0.17581770912168104
ACH-000223,-0.295749539759443
ACH-000226,-0.16921085886368806
ACH-000227,-0.2849635127060557
ACH-000228,-0.4452767340835189
ACH-000231,-0.2776788466278558
ACH-000232,-0.2179369866691738
ACH-000233,0.05444355340195069
ACH-000234,-0.06832180746007815
ACH-000235,-0.2138689727039978
ACH-000237,-0.28442946468836305
ACH-000238,-0.12593895311966258
ACH-000242,-0.39748921393360204
ACH-000243,-0.1902574231842124
ACH-000244,-0.04627106881846157
ACH-000246,-0.0917239895831394
ACH-000248,-0.1262371033933189
ACH-000250,-0.2777345094716112
ACH-000251,-0.1192329143945189
ACH-000252,-0.2256299756815514
ACH-000253,-0.11649745744770787
ACH-000255,-0.18016383450875054
ACH-000256,-0.4241906568716664
ACH-000257,-0.07606494368325807
ACH-000258,-0.057970745626250986
ACH-000259,-0.12260518206829485
ACH-000260,-0.2856057083527222
ACH-000261,-0.25777074234643504
ACH-000262,-0.24750665735086244
ACH-000263,-0.4060343207689925
ACH-000264,-0.2426763218116544
ACH-000265,-0.34040188687082995
ACH-000266,-0.2172708307607437
ACH-000272,-0.07810353748194176
ACH-000274,-0.14994909031171394
ACH-000277,-0.08568886694998644
ACH-000278,-0.058211173370723124
ACH-000279,-0.1837697252190333
ACH-000280,-0.1048394085139088
ACH-000281,-0.3190650669759487
ACH-000288,-0.2449121331052541
ACH-000291,-0.15331093680469904
ACH-000293,-0.13763458001840773
ACH-000294,-0.2753175083030173
ACH-000295,-0.11456107170329763
ACH-000296,-0.3522896260310147
ACH-000302,-0.1623249451580793
ACH-000304,0.1212537065055271
ACH-000307,-0.2314252102919645
ACH-000308,-0.2878659905371634
ACH-000310,-0.11897213922399368
ACH-000311,-0.18415729234138567
ACH-000312,-0.14393524192376836
ACH-000315,-0.28683016467656425
ACH-000316,-0.25506127343769136
ACH-000317,-0.5546083948092725
ACH-000318,-0.4549120186243996
ACH-000319,-0.3957110039121226
ACH-000320,-0.027059322326188226
ACH-000322,-0.058563762356938824
ACH-000323,-0.4191660376037197
ACH-000324,-0.19861919812243672
ACH-000329,-0.06133322560129265
ACH-000330,-0.14933271100151066
ACH-000331,-0.14380877374735684
ACH-000332,-0.28901006111605115
ACH-000334,-0.3321933197993307
ACH-000335,-0.24261975438577899
ACH-000336,0.017710373248148722
ACH-000337,-0.2989523113314946
ACH-000338,-0.7612079907480176
ACH-000339,-0.23218393253974465
ACH-000341,-0.5859107238392502
ACH-000348,-0.11974856842141972
ACH-000350,-0.19121039108299698
ACH-000352,-0.29126479386640997
ACH-000356,-0.04603745484511874
ACH-000361,-0.2088588759177332
ACH-000362,-0.2143566898774919
ACH-000363,-0.2640753876817535
ACH-000364,-0.28015346211524234
ACH-000365,-0.19842766997729885
ACH-000366,-0.34142408901955
ACH-000368,-0.2364733557189793
ACH-000374,-0.4129489076071526
ACH-000375,-0.17458547557654674
ACH-000376,-0.2738494055074641
ACH-000381,-0.2223266666751761
ACH-000383,-0.2836233256879978
ACH-000387,-0.2547999277405153
ACH-000389,-0.0916952768554616
ACH-000390,-0.2878801812728465
ACH-000393,-0.4451946968404019
ACH-000395,-0.3030956503058055
ACH-000396,-0.2749459823594762
ACH-000397,-0.19677553146406596
ACH-000401,0.02950593051280555
ACH-000402,-0.16560275791918688
ACH-000403,-0.14751192684999756
ACH-000404,0.011816651257098966
ACH-000406,-0.15566564679689787
ACH-000407,-0.2256583356082265
ACH-000408,-0.29399504917894154
ACH-000410,-0.23451091980900285
ACH-000411,-0.13993097975466334
ACH-000414,-0.18434382085722167
ACH-000415,-0.295302675455065
ACH-000416,-0.22969758271554305
ACH-000420,-0.3172750089016589
ACH-000421,-0.30724656733203004
ACH-000424,-0.18213193771605626
ACH-000425,-0.11725536019219915
ACH-000426,-0.28105460142380584
ACH-000427,-0.07270286273936405
ACH-000433,-0.4328752819060949
ACH-000435,-0.1352899509051176
ACH-000436,-0.11277804795046588
ACH-000444,-0.1886845865512784
ACH-000445,-0.14165387492445064
ACH-000448,-0.2067899894491087
ACH-000450,-0.025426830076132348
ACH-000452,-0.22785136178091564
ACH-000454,-0.2553661243422891
ACH-000458,-0.43905786055317625
ACH-000459,0.05756812498354481
ACH-000460,-0.1916148406445283
ACH-000461,-0.29492933829470985
ACH-000463,0.05793954462250905
ACH-000464,-0.3020887093762157
ACH-000466,-0.23465112875505065
ACH-000467,-0.17879490362852415
ACH-000468,-0.21368873389402812
ACH-000469,-0.2783743877025633
ACH-000470,-0.3676183198621596
ACH-000471,-0.15841086642266394
ACH-000472,-0.1470030263583551
ACH-000473,-0.07509822732390671
ACH-000475,-0.20459434326580808
ACH-000476,-0.1831128115333404
ACH-000477,-0.3651948017757208
ACH-000479,0.006962855870502768
ACH-000480,-0.20197122804790607
ACH-000481,-0.2796676945730792
ACH-000483,-0.09371022905145794
ACH-000484,-0.12780366715407834
ACH-000485,-0.2261441632490177
ACH-000486,-0.5023770177648579
ACH-000487,-0.2672122564920126
ACH-000488,-0.32109088807629266
ACH-000490,-0.19765120235067096
ACH-000491,-0.19472809918238
ACH-000495,-0.07657761137182126
ACH-000496,-0.372080153134098
ACH-000499,-0.2733498383818133
ACH-000500,-0.022346080980360884
ACH-000502,-0.2817144822297987
ACH-000503,-0.43234016208821946
ACH-000505,-0.2282015603883346
ACH-000507,-0.255330580820794
ACH-000510,-0.24299081897846603
ACH-000511,-0.2972283198962209
ACH-000512,-0.4423020557867464
ACH-000516,-0.11401419152752976
ACH-000517,-0.25888800052991057
ACH-000518,-0.17970241992550182
ACH-000520,-0.30621562093133625
ACH-000521,-0.11676528209972015
ACH-000522,-0.1681918508823491
ACH-000524,-0.21405142377997946
ACH-000527,-0.17001093369912304
ACH-000528,-0.15885317251258585
ACH-000537,-0.3653105000688318
ACH-000541,-0.02008538080102791
ACH-000542,-0.2644371394588575
ACH-000544,-0.3343898046905569
ACH-000545,-0.3895059454238382
ACH-000547,-0.2284127885413149
ACH-000548,-0.1904638535408496
ACH-000549,-0.3617588188844987
ACH-000550,-0.16538163333024147
ACH-000552,-0.0463732638018174
ACH-000556,-0.21381018523436798
ACH-000557,-0.1626131101848796
ACH-000569,-0.42952197338532827
ACH-000570,-0.36117604953167215
ACH-000571,-0.23993300922754995
ACH-000573,-0.2836357974808989
ACH-000576,-0.07303974063062091
ACH-000579,0.06338131722299474
ACH-000580,-0.38817150889085
ACH-000584,-0.2918594158330272
ACH-000585,-0.14054472333393614
ACH-000588,-0.20637474269872053
ACH-000589,-0.2102440782977017
ACH-000591,-0.183555846759822
ACH-000593,-0.21830331499165792
ACH-000600,-0.3033345446172113
ACH-000601,-0.17866352420613624
ACH-000605,-0.16846241110735005
ACH-000606,-0.25545995917921904
ACH-000608,-0.4764288269155689
ACH-000614,-0.23333196080000415
ACH-000616,-0.26162842689178073
ACH-000618,-0.2179859676933061
ACH-000619,-0.2593346208865132
ACH-000620,-0.11560521002015135
ACH-000621,-0.241747600442633
ACH-000622,-0.08050882996362206
ACH-000623,-0.2630753394464789
ACH-000624,-0.21248174351796992
ACH-000627,-0.18172244279943808
ACH-000630,-0.2387130631122386
ACH-000631,-0.5279717848028391
ACH-000632,-0.2754896691136211
ACH-000633,-0.10276965101029233
ACH-000637,-0.11843635106926947
ACH-000638,-0.18768866212612687
ACH-000646,-0.2136940339633772
ACH-000647,-0.30572741832070804
ACH-000648,-0.1404692885133449
ACH-000649,-0.2465196718512185
ACH-000651,0.03440471545717433
ACH-000652,-0.07390706326920883
ACH-000653,-0.2727683003323059
ACH-000657,-0.3181797265750077
ACH-000658,-0.27796075033691164
ACH-000661,-0.3188674122666861
ACH-000662,-0.3027499202088416
ACH-000663,-0.21996437533913848
