,ETAA1 (54465)
ACH-000160,-0.07351805039632432
ACH-000163,-0.04990014435805632
ACH-000167,-0.004056203537217123
ACH-000168,-0.08016165372833199
ACH-000169,0.013752484633503741
ACH-000178,-0.13592403245422024
ACH-000183,0.0013858285395812533
ACH-000188,-0.10106693412899384
ACH-000189,-0.15971431187786644
ACH-000190,-0.06710813789777995
ACH-000198,0.08425739922203718
ACH-000203,-0.3178756396579307
ACH-000204,-0.059673117138551376
ACH-000206,-0.3701482950449576
ACH-000207,-0.03413591441534874
ACH-000208,-0.4166225683529708
ACH-000210,-0.048708002312772274
ACH-000211,-0.11942919121066616
ACH-000215,-0.05461276617773414
ACH-000221,-0.2051083453696765
ACH-000222,-0.17302492844087514
ACH-000223,-0.3646431007516477
ACH-000226,-0.09521477787727124
ACH-000227,-0.11366058913922755
ACH-000228,-0.2658130706206259
ACH-000231,-0.20124155707919367
ACH-000232,0.041146839926978575
ACH-000233,-0.1713009459996135
ACH-000234,-0.08747658420284897
ACH-000235,0.0004034028805435872
ACH-000237,-0.2954269478736706
ACH-000238,-0.19229208690723693
ACH-000242,0.2523813685791423
ACH-000243,-0.023801925378877386
ACH-000244,-0.3700235597148088
ACH-000246,-0.1551011211793359
ACH-000248,-0.12283805481998032
ACH-000250,-0.11451296612747985
ACH-000251,-0.03702473945016744
ACH-000252,-0.0795506073367077
ACH-000253,-0.06855368282043252
ACH-000255,-0.0931596188211334
ACH-000256,-0.18427046286772944
ACH-000257,-0.4095361820645695
ACH-000258,-0.13549639296949967
ACH-000259,-0.2742500209504913
ACH-000260,0.001010709021296496
ACH-000261,-0.003266616866401892
ACH-000262,0.00172793858517719
ACH-000263,0.11323239308393175
ACH-000264,-0.014499490447294747
ACH-000265,-0.15940792244820964
ACH-000266,-0.11172047054671286
ACH-000272,-0.05074997132192767
ACH-000274,-0.02094235423451556
ACH-000277,-0.09086724011467462
ACH-000278,-0.17856354607640146
ACH-000279,-0.24424856881382503
ACH-000280,-0.1289346750711988
ACH-000281,-0.08785654986529279
ACH-000288,-0.17602451522315835
ACH-000291,-0.1698728287535099
ACH-000293,-0.211103499649227
ACH-000294,-0.14142139454952887
ACH-000295,-0.013456910006108887
ACH-000296,-0.36071823306447975
ACH-000302,-0.11467552524702833
ACH-000304,-0.3248695634088184
ACH-000307,-0.06050320703553728
ACH-000308,-0.05528841731608117
ACH-000310,-0.6273074236674948
ACH-000311,-0.04500352684613911
ACH-000312,0.002404764827319693
ACH-000315,-0.09827151257382533
ACH-000316,0.09289309121290808
ACH-000317,-0.17422857771206646
ACH-000318,-0.09314474378677047
ACH-000319,-0.14427868644198638
ACH-000320,0.004935666914480354
ACH-000322,-0.021796840957645724
ACH-000323,-0.2459166559928999
ACH-000324,-0.19068373737683092
ACH-000329,-0.20136861511109508
ACH-000330,-0.0773361696624664
ACH-000331,-0.5810146790416173
ACH-000332,-0.1608676029003039
ACH-000334,-0.13390049667854426
ACH-000335,0.012953651917466271
ACH-000336,-0.22027079430410007
ACH-000337,0.0541730219969102
ACH-000338,0.14955353559282036
ACH-000339,-0.10384587526026916
ACH-000341,-0.15198529606744518
ACH-000348,-0.15968689881458584
ACH-000350,0.09280294039838828
ACH-000352,0.056231150525816787
ACH-000356,-0.32207633159913523
ACH-000361,0.07141492176359718
ACH-000362,-0.05849578839037393
ACH-000363,-0.01999704194285964
ACH-000364,-0.09672046897731856
ACH-000365,0.024121861008789696
ACH-000366,-0.15021423833832595
ACH-000368,-0.213294847007512
ACH-000374,-0.4061831320243595
ACH-000375,0.12623870330086842
ACH-000376,-0.12588457270665696
ACH-000381,0.09557979883595306
ACH-000383,-0.034258755790954463
ACH-000387,-0.009625147763837274
ACH-000389,-0.4826552855026416
ACH-000390,-0.06978973243120445
ACH-000393,-0.18449169868559875
ACH-000395,0.17527184866111695
ACH-000396,-0.2305627140568143
ACH-000397,-0.11133566829491508
ACH-000401,-0.2509029656679033
ACH-000402,0.2574337463412517
ACH-000403,-0.005576412696145885
ACH-000404,-0.038420166013549584
ACH-000406,-0.07392202445259613
ACH-000407,-0.24590688355128001
ACH-000408,-0.21698778115926484
ACH-000410,-0.38066477021035183
ACH-000411,-0.10694965740440317
ACH-000414,-0.2324454814237361
ACH-000415,-0.21459417110381185
ACH-000416,-0.11876164976865188
ACH-000420,-0.009213322554222069
ACH-000421,-0.3145300935280061
ACH-000424,-0.10646798562909444
ACH-000425,-0.111512771827389
ACH-000426,-0.29130688011218997
ACH-000427,0.022513359627790074
ACH-000433,-0.010350968862115563
ACH-000435,-0.20895577646761412
ACH-000436,-0.018021067739701357
ACH-000444,-0.1155568294333245
ACH-000445,-0.004978481824764954
ACH-000448,-0.07098647211935874
ACH-000450,-0.2636518722740297
ACH-000452,0.07927043739996775
ACH-000454,-0.2932350652276026
ACH-000458,-0.06271538078089631
ACH-000459,0.15773082643256
ACH-000460,-0.07070327584567122
ACH-000461,0.014524521421186954
ACH-000463,-0.2190537775124637
ACH-000464,-0.044123988070874885
ACH-000466,-0.08225191133955287
ACH-000467,-0.01689412427553321
ACH-000468,-0.012062572641764926
ACH-000469,0.054679494180449685
ACH-000470,-0.2668440927084531
ACH-000471,-0.1686790738717699
ACH-000472,-0.13093788299969014
ACH-000473,0.020276712875597413
ACH-000475,-0.03988337786400226
ACH-000476,-0.024849598997395368
ACH-000477,0.07585434957174507
ACH-000479,0.021090599859068887
ACH-000480,0.003041788657204478
ACH-000481,-0.09594738062095656
ACH-000483,-0.11033371755531417
ACH-000484,-0.2335514399612993
ACH-000485,-0.022832508057570457
ACH-000486,0.02082628818486276
ACH-000487,0.052049613206653474
ACH-000488,-0.12546318906045187
ACH-000490,-0.09514797018182487
ACH-000491,-0.0636222770581167
ACH-000495,-0.1072926154725708
ACH-000496,-0.2513050706143337
ACH-000499,-0.025716391748892287
ACH-000500,0.6518615432804906
ACH-000502,-0.1019329325669241
ACH-000503,-0.34979430877862777
ACH-000505,-0.1326442328951415
ACH-000507,-0.024535377755357617
ACH-000510,-0.053276233355487375
ACH-000511,-0.15955338432891122
ACH-000512,0.013096426611801144
ACH-000516,-0.35554121915146314
ACH-000517,-0.002092775197093834
ACH-000518,-0.1095126171322688
ACH-000520,-0.188339298504644
ACH-000521,-0.05901281106374137
ACH-000522,-0.08001170448737835
ACH-000524,-0.06462661903708147
ACH-000527,-0.11393276120979925
ACH-000528,0.0056092792563686355
ACH-000537,-0.14505330361040236
ACH-000541,0.04450034991488178
ACH-000542,0.05161742014484733
ACH-000544,-0.05201307760772683
ACH-000545,-0.21448218371005406
ACH-000547,-0.2776111546791568
ACH-000548,-0.2494505137941981
ACH-000549,-0.08869824008227822
ACH-000550,-0.04594475206349452
ACH-000552,-0.07556300630212613
ACH-000556,-0.029971964299454524
ACH-000557,0.04080349866654945
ACH-000569,0.0032948434494366264
ACH-000570,-0.1222163296059458
ACH-000571,-0.02199007146966632
ACH-000573,-0.2547617690032568
ACH-000576,0.0714200570239564
ACH-000579,-0.10181983842864653
ACH-000580,-0.13056899795331062
ACH-000584,-0.5271924614475859
ACH-000585,0.006840864887736732
ACH-000588,0.062413819244691686
ACH-000589,-0.03038110310021857
ACH-000591,-0.11860031231269798
ACH-000593,-0.5286779516370608
ACH-000600,-0.2054994906847389
ACH-000601,-0.02431439964063843
ACH-000605,-0.08729144714138751
ACH-000606,-0.11765131238944397
ACH-000608,-0.04562430019971373
ACH-000614,-0.2474551918462732
ACH-000616,-0.4964746741160153
ACH-000618,-0.12531340768896398
ACH-000619,-0.28342107769460617
ACH-000620,-0.02754993906531452
ACH-000621,-0.06232183923323467
ACH-000622,-0.16280678418308014
ACH-000623,-0.12910842945281567
ACH-000624,-0.09282209554226048
ACH-000627,-0.18819843643433176
ACH-000630,-0.22205099421645508
ACH-000631,-0.3800616721190786
ACH-000632,-0.23438084346533986
ACH-000633,-0.2254908433217297
ACH-000637,-0.08547481552896916
ACH-000638,-0.5196098247903093
ACH-000646,-0.03346336996289896
ACH-000647,-0.025615241646003702
ACH-000648,-0.14868972640950742
ACH-000649,-0.014749368540529785
ACH-000651,-0.16624247557447394
ACH-000652,-0.19085513773438392
ACH-000653,-0.1169013945192741
ACH-000657,-0.11605800879146147
ACH-000658,-0.0345498734583221
ACH-000661,0.058731365665126836
ACH-000662,-0.3563419412024245
ACH-000663,0.03345980562492133
ACH-000665,-0.35385672026806625
ACH-000671,-0.14246945416165516
ACH-000672,-0.1970488247746618
ACH-000673,-0.09116146843381348
ACH-000676,-0.09672982401567352
ACH-000677,-0.06034819995142258
ACH-000681,0.00581510759217211
ACH-000683,-0.07084420630942112
ACH-000684,-0.14908942220197852
ACH-000688,-0.02632630655403492
ACH-000693,-0.034704338691831524
ACH-000694,-0.041426028267532417
ACH-000695,0.00015809750730731012
ACH-000696,-0.15921125762670646
ACH-000697,-0.3277536828144981
ACH-000699,-0.07969516134335876
ACH-000701,-0.17477914671437375
ACH-000706,-0.11668643805232536
ACH-000711,-0.1201321376609528
ACH-000713,-0.044518031889895664
ACH-000714,-0.05425667580109692
ACH-000718,-0.1613491130118075
ACH-000720,-0.32935077029193777
ACH-000721,-0.08955937190043625
ACH-000724,-0.08757489133544841
ACH-000725,-0.2571656620402987
ACH-000732,-0.18454803399509065
ACH-000734,-0.07401340486962855
ACH-000735,-0.10085418241426364
ACH-000736,-0.24394782295034734
ACH-000738,-0.07692719057745576
ACH-000746,-0.1699755388146422
ACH-000747,-0.29997985269642763
ACH-000748,-0.10769442195108388
ACH-000753,-0.09154676212583757
ACH-000756,-0.3873770420017479
ACH-000757,0.04681437802964975
ACH-000758,-0.1828992660373332
ACH-000760,-0.09973609460371594
ACH-000762,-0.2582737431222466
ACH-000763,-0.0023795708668143466
ACH-000764,-0.13089520475691294
ACH-000765,-0.105135508469523
ACH-000766,-0.017832757357724018
ACH-000767,-0.189444612126781
ACH-000768,-0.041751691859440186
ACH-000769,0.0018629315640709926
ACH-000770,-0.3338311899128915
ACH-000771,-0.09185202665881664
ACH-000773,-0.02514466768736093
ACH-000776,0.1778017985013126
ACH-000777,-0.09367737870264342
ACH-000778,-0.0806598952237972
ACH-000781,0.0065386502034450724
ACH-000782,-0.38388264800603816
ACH-000783,-0.15400238720871096
ACH-000784,0.04989132390601208
ACH-000785,-0.15851057095258245
ACH-000787,-0.029126945892625374
ACH-000788,-0.0943379764475178
ACH-000791,0.06101847280567287
ACH-000792,-0.2498546603900777
ACH-000794,-0.17666336812927697
ACH-000796,-0.04868213982969038
ACH-000798,0.08053405391525709
ACH-000799,-0.019994676851893836
ACH-000800,-0.04748919835179369
ACH-000802,0.07105196216884288
ACH-000804,-0.08345237828180434
ACH-000805,-0.25518159498554543
ACH-000809,-0.027768567933130296
ACH-000810,-0.21329115702488333
ACH-000811,-0.10637944550463578
ACH-000817,-0.05055696264048936
ACH-000819,-0.20331404261568664
ACH-000820,-0.2744561465540825
ACH-000821,0.0917484370354082
ACH-000822,-0.10292671929949036
ACH-000823,-0.10184661189904473
ACH-000824,-0.0232887218081111
ACH-000827,-0.13322074692044794
ACH-000829,0.01740194398532585
ACH-000831,-0.2336222157332711
ACH-000832,-0.4562810478747785
ACH-000833,-0.06449348468630384
ACH-000834,-0.025690487392244492
ACH-000835,-0.04301435388885294
ACH-000836,-0.14929731320455536
ACH-000837,-0.1207655162543359
ACH-000838,-0.1254405566629225
ACH-000839,-0.1187317788959007
ACH-000840,-0.1019878914559371
ACH-000841,-0.06630972253421052
ACH-000843,-0.3484728512880741
ACH-000846,-0.2283528962498738
ACH-000847,0.05168887475165524
ACH-000848,-0.003757267755961849
ACH-000849,-0.008344048415658131
ACH-000851,-0.08041795245363416
ACH-000855,-0.10715076822149963
ACH-000856,0.13289613552395022
ACH-000858,-0.14344901140141242
ACH-000859,-0.3178216998145449
ACH-000861,-0.20528069764265028
ACH-000862,-0.048873431748906654
ACH-000865,-0.0743954414261854
ACH-000866,0.03463985643361092
ACH-000867,-0.04546228470033771
ACH-000869,-0.20587362326893788
ACH-000872,-0.1450325748912785
ACH-000873,-0.08757247881324813
ACH-000876,-0.1497311572081329
ACH-000878,0.25357036548889417
ACH-000880,-0.07086482726165275
ACH-000881,-0.045715137301876735
ACH-000882,-0.11327212021100808
ACH-000884,0.10877091871356867
ACH-000885,0.1351249181396154
ACH-000887,-0.04799255814825327
ACH-000889,-0.1460022919094836
ACH-000896,-0.03537414220136228
ACH-000898,-0.1843040030416324
ACH-000900,-0.17456379780308082
ACH-000901,-0.011005773639691236
ACH-000905,-0.15770153087045766
ACH-000906,0.0794049095888538
ACH-000907,-0.4097213104463011
ACH-000910,-0.0017748668068218942
ACH-000911,-0.01575448149964219
ACH-000912,-0.2377593459491338
ACH-000913,-0.19726140545888385
ACH-000915,-0.15670102664761154
ACH-000916,-0.13670354764021764
ACH-000917,-0.04241339472572018
ACH-000920,-0.2968834974534306
ACH-000921,-0.3559520606927779
ACH-000924,-0.1628314592320359
ACH-000926,-0.049324400176032325
ACH-000928,-0.2472356423946995
ACH-000929,-0.051719584714173934
ACH-000932,-0.07752554939540894
ACH-000935,-0.04246973329652965
ACH-000936,-0.1608732061664913
ACH-000937,-0.19322730710889824
ACH-000938,-0.08943242534378344
ACH-000939,-0.17846945989223462
ACH-000941,-0.2120053360135016
ACH-000943,-0.10416591873105494
ACH-000946,-0.22290729627999212
ACH-000947,-0.01161356456269427
ACH-000948,-0.30425478726029354
ACH-000950,-0.2712114293444597
ACH-000953,-0.10221773685060898
ACH-000954,-0.002148077473162768
ACH-000957,-0.3192390318989945
ACH-000958,0.01864072833239068
ACH-000960,-0.2501831650680527
ACH-000963,0.13003673852176073
ACH-000968,-0.1991859740490012
ACH-000969,0.07178477205682895
ACH-000972,-0.08259703796867386
ACH-000973,-0.09545384138663138
ACH-000974,-0.0523907709861966
ACH-000978,-0.0974878251574638
ACH-000984,-0.2357641323171384
ACH-000986,-0.12381201137639584
ACH-000988,-0.1537416052405686
ACH-000993,-0.3281783795345521
ACH-000994,-0.13607510852065366
ACH-000996,-0.2720111198005913
ACH-001001,-0.04290137702138112
ACH-001020,-0.03127019405297815
ACH-001028,-0.09574947086628936
ACH-001031,0.07110658603269474
ACH-001038,-0.044328969392289586
ACH-001048,-0.08141102390006016
ACH-001050,0.05106307808636697
ACH-001053,-0.17768856759471685
ACH-001054,-0.15609831351459802
ACH-001061,-0.0596909919261723
ACH-001067,-0.08594855342862118
ACH-001075,-0.1057835547483605
ACH-001096,0.14568026003169066
ACH-001111,-0.12210908548427953
ACH-001119,-0.02859704788003093
ACH-001128,-0.14959996296527214
ACH-001134,-0.2289910413129205
ACH-001151,-0.07855406320555207
ACH-001163,-0.11280389599021512
ACH-001164,-0.23171212902154914
ACH-001183,-0.06047776932049472
ACH-001192,-0.1705409059182685
ACH-001193,0.05022742734837042
ACH-001196,-0.08267384741483592
ACH-001197,0.02141430996164429
ACH-001205,-0.17362543720053938
ACH-001211,-0.26297151879432995
ACH-001212,-0.20108219049648074
ACH-001228,-0.05018754623609116
ACH-001232,0.100012612623147
ACH-001239,0.002328455466756403
ACH-001270,0.1296656489847945
ACH-001274,0.021536492501069444
ACH-001275,-0.0863275103346528
ACH-001277,-0.1456960193930089
ACH-001278,-0.17581150042367055
ACH-001280,-0.11380514473535593
ACH-001283,-0.2043765317075839
ACH-001289,0.04839450954569551
ACH-001300,0.005520498174419658
ACH-001301,0.024952998027493192
ACH-001302,-0.0112109436714122
ACH-001306,0.02453620505988329
ACH-001318,-0.12926990558277227
ACH-001322,-0.35593521566779385
ACH-001328,-0.05950159962585452
ACH-001332,-0.06658074556030877
ACH-001336,-0.1311930448211608
ACH-001346,-0.16181965121441452
ACH-001353,-0.2808627474434293
ACH-001354,-0.12969948709042275
ACH-001367,-0.3351334873678493
ACH-001368,-0.01741589789723979
ACH-001374,-0.26136863187961906
ACH-001377,-0.24835795273061576
ACH-001380,-0.1685696472084447
ACH-001391,-0.04152602041604738
ACH-001408,-0.5048050690702587
ACH-001430,-0.14273716828946528
ACH-001431,-0.439498231601645
ACH-001450,0.08707437133853639
ACH-001496,-0.06931530846641977
ACH-001500,-0.14285543077574392
ACH-001523,-0.12862727119500972
ACH-001532,-0.2036975190272096
ACH-001550,-0.1000016904306875
ACH-001552,-0.2767465269797601
ACH-001554,-0.08619354896696678
ACH-001654,0.04890258871838059
ACH-001735,-0.07183405000689796
ACH-001736,-0.2276676995303776
ACH-001737,0.20413913689859106
ACH-001740,-0.14056952311513365
ACH-001745,-0.3539359958741011
ACH-001765,-0.2737810944798552
