,ATOH8 (84913)
ACH-000004,0.02573418504565758
ACH-000005,-0.036174501737008806
ACH-000007,-0.045303555210205584
ACH-000009,0.018992785180986425
ACH-000011,0.03154985889483841
ACH-000012,-0.03555176427050983
ACH-000013,0.032624077535094595
ACH-000014,0.09387078162508733
ACH-000015,0.04531831724546196
ACH-000017,-0.12113041837707154
ACH-000018,0.0478993774559915
ACH-000019,0.020508826279048296
ACH-000021,-0.057640878242613124
ACH-000022,0.0948933224272527
ACH-000025,-0.0053466238371645035
ACH-000028,0.1340136537140165
ACH-000030,0.03222212766519362
ACH-000035,-0.07599247640984873
ACH-000036,-0.030233838199541438
ACH-000037,0.009035155224044838
ACH-000039,0.13910391789476487
ACH-000040,-0.003037562507924205
ACH-000041,-0.04444065915647153
ACH-000042,0.011842207345446023
ACH-000045,0.10837916836537292
ACH-000047,0.014266951828518426
ACH-000052,0.09515813504212982
ACH-000053,-0.022499187567875552
ACH-000054,0.10704187738040698
ACH-000055,0.08203003729113996
ACH-000060,0.09795534268375727
ACH-000067,-0.1495405793386881
ACH-000070,0.12244269072022836
ACH-000075,-0.008489931168897114
ACH-000078,0.05705469187679649
ACH-000082,0.20385904591618315
ACH-000085,-0.0650055964945686
ACH-000086,0.0018590954507518801
ACH-000087,0.11343993973022608
ACH-000092,0.029201357325682117
ACH-000095,0.1076143519301748
ACH-000097,0.032694935047063715
ACH-000098,0.11738780256175135
ACH-000099,-0.06076139723260057
ACH-000108,0.1066415776256474
ACH-000113,0.0731281128189418
ACH-000116,-0.020674242281806324
ACH-000118,0.04102023306941617
ACH-000120,0.058714622113996924
ACH-000123,0.029214953620567686
ACH-000127,0.0450023847344208
ACH-000128,0.020839794875348216
ACH-000132,0.0668135674197751
ACH-000133,0.005644992750756451
ACH-000137,-0.03867464823579933
ACH-000138,0.08351191691800143
ACH-000142,-0.028003416527227702
ACH-000143,0.04738767015766299
ACH-000146,0.016181079822065632
ACH-000148,0.018184401077033813
ACH-000150,0.12608268047342358
ACH-000152,-0.008496447553215752
ACH-000153,-0.07945028791720038
ACH-000159,-0.07021184337070863
ACH-000160,-0.08678485978783426
ACH-000163,-0.06918722073683495
ACH-000167,-0.040882871486724134
ACH-000168,-0.0959450677705704
ACH-000169,0.1312016065471488
ACH-000178,0.059464441381967985
ACH-000183,-0.0503357117164306
ACH-000188,-0.059508367422877774
ACH-000189,0.00947751476323301
ACH-000190,0.09465908406072046
ACH-000198,0.0313457673760789
ACH-000203,-0.1926943480562072
ACH-000204,-0.15270379682618618
ACH-000206,0.04578957511731432
ACH-000207,-0.012972017619795096
ACH-000208,-0.04733816889303793
ACH-000210,-0.010560879955984174
ACH-000211,0.034103707356946115
ACH-000215,0.024368175913580356
ACH-000221,0.08856476889029971
ACH-000222,0.08423041042341556
ACH-000223,-0.04916403747504607
ACH-000226,-0.03948128585851623
ACH-000227,-0.026869583515371692
ACH-000228,0.15234786692342886
ACH-000231,0.05275863436088786
ACH-000232,0.040380364282106895
ACH-000233,-0.047854010105784266
ACH-000234,0.021783200136095585
ACH-000235,0.04280610715647208
ACH-000237,0.03655039037829691
ACH-000238,0.0059828349692872705
ACH-000242,0.1851910140111024
ACH-000243,-0.043122844395903456
ACH-000244,-0.1895708537390596
ACH-000246,-0.020082943499567855
ACH-000248,0.06264156420007397
ACH-000250,0.032677419484174464
ACH-000251,-0.18159287147388606
ACH-000252,0.18679049027986336
ACH-000253,0.09712468838473558
ACH-000255,0.11606102968410242
ACH-000256,0.08215401663612866
ACH-000257,-0.1381093193107084
ACH-000258,0.2352895546408613
ACH-000259,0.09146046128088647
ACH-000260,0.06285052183697529
ACH-000261,0.03309599352416532
ACH-000262,-0.06810855770934535
ACH-000263,0.14455817693103618
ACH-000264,-0.02999355019254955
ACH-000265,0.061728247455630464
ACH-000266,0.053842443508944286
ACH-000272,-0.03554513029354625
ACH-000274,0.10055914771040908
ACH-000277,0.06998328907495997
ACH-000278,-0.07461886231149419
ACH-000279,-0.05124679338454818
ACH-000280,0.25941247108152315
ACH-000281,0.18769890552974386
ACH-000288,0.0999806253985784
ACH-000291,0.05360910249868428
ACH-000293,0.029702504013362708
ACH-000294,0.05758874495480944
ACH-000295,-0.15382191410936025
ACH-000296,0.07250799713863093
ACH-000302,-0.012133028163907168
ACH-000304,0.031788517949267674
ACH-000307,0.0134323426625251
ACH-000308,-0.049419378460560284
ACH-000310,0.09235518629267857
ACH-000311,0.07921331683372476
ACH-000312,0.15320232636903194
ACH-000315,-0.12124383879022167
ACH-000316,0.06799530557016918
ACH-000317,0.10287231590055056
ACH-000318,-0.03287120687846076
ACH-000319,-0.03696571035677721
ACH-000320,0.08697300350650715
ACH-000322,0.0267403569525822
ACH-000323,0.13696324761817258
ACH-000324,-0.044855253538130864
ACH-000329,0.03854823626503473
ACH-000330,0.07060788512121466
ACH-000331,-0.024401984477673284
ACH-000332,0.0863455430346879
ACH-000334,0.01832908979220334
ACH-000335,-0.00824373089304845
ACH-000336,0.10938142796527936
ACH-000337,0.1419756417729814
ACH-000338,0.09407727453049387
ACH-000339,0.12169772337667098
ACH-000341,-0.15050533970477808
ACH-000348,-0.030251575921778837
ACH-000350,0.2016720379082671
ACH-000352,0.006992440406465339
ACH-000356,0.009356690502657042
