,SNCB (6620)
ACH-000004,0.13526110110636042
ACH-000005,-0.20668500997627415
ACH-000007,0.16382383137326595
ACH-000009,-0.008535998291890688
ACH-000011,-0.13976806349250434
ACH-000012,0.03370825913514793
ACH-000013,0.10949630383804654
ACH-000014,-0.04269682983363341
ACH-000015,0.09002117017022934
ACH-000017,0.02677863741414624
ACH-000018,0.04716197800207572
ACH-000019,-0.06587311686661998
ACH-000021,-0.0046827256171277035
ACH-000022,0.16850868420978893
ACH-000025,-0.08893890091393948
ACH-000028,0.13566377252181908
ACH-000030,0.07367646132249074
ACH-000035,0.016303421749192547
ACH-000036,0.14459057287111604
ACH-000037,0.11080471884954203
ACH-000039,0.15679083294240412
ACH-000040,0.026513640768095655
ACH-000041,0.13932408542436986
ACH-000042,0.07850933747592716
ACH-000045,-0.051428880086136
ACH-000047,-0.07087758351417099
ACH-000052,0.2192905612856914
ACH-000053,0.12380612306024652
ACH-000054,-0.009751501396919023
ACH-000055,0.03415375671376239
ACH-000060,0.0586997831825571
ACH-000067,-0.06838876134111316
ACH-000070,-0.023540520537948254
ACH-000075,0.039425409982274576
ACH-000078,-0.1005457014396135
ACH-000082,-0.0446728742978892
ACH-000085,0.06732024299647947
ACH-000086,-0.014175376375047337
ACH-000087,0.3135894691223827
ACH-000092,-0.027838611572242468
ACH-000095,0.07489537402795884
ACH-000097,0.08148149446023117
ACH-000098,-0.07692028896423479
ACH-000099,-0.04846454109606781
ACH-000108,-0.022296529090435932
ACH-000113,0.13961486376594834
ACH-000116,0.0940889663492276
ACH-000118,0.1412588325589226
ACH-000120,0.035261098177612776
ACH-000123,-0.0001698678809004725
ACH-000127,0.04320609280791685
ACH-000128,0.06857818788466961
ACH-000132,-0.07068015076375463
ACH-000133,0.029718155661362617
ACH-000137,-0.07458147286913082
ACH-000138,0.012478911631332254
ACH-000142,0.17780569580861924
ACH-000143,0.029581759809239813
ACH-000146,-0.03507799484085184
ACH-000148,-0.04146573511411366
ACH-000150,-0.11833033405387758
ACH-000152,-0.0043711130053644244
ACH-000153,0.15153175502781033
ACH-000159,0.11319054782780452
ACH-000160,-0.10818159484760664
ACH-000163,0.09416639341718501
ACH-000167,0.2332239349625017
ACH-000168,-0.1582578780318068
ACH-000169,0.007381210384890717
ACH-000178,-0.06916741255704507
ACH-000183,-0.0904739918505242
ACH-000188,0.05279430992872432
ACH-000189,0.17858188906030625
ACH-000190,0.028288878784697487
ACH-000198,0.025229402837925963
ACH-000203,0.1777797681509626
ACH-000204,0.11385992790109944
ACH-000206,0.15756901713119015
ACH-000207,0.18966151871163744
ACH-000208,-0.15859899421155654
ACH-000210,-0.29556994837817313
ACH-000211,0.05339979370419872
ACH-000215,0.029199903163564543
ACH-000221,0.2610095249457882
ACH-000222,-0.004944839981447288
ACH-000223,-0.03423767789746799
ACH-000226,-0.21425997259664714
ACH-000227,-0.06664441800970912
ACH-000228,0.06139043652338471
ACH-000231,-0.004107595049418315
ACH-000232,0.009029350688471459
ACH-000233,-0.008259264168886416
ACH-000234,-0.0037048094747878665
ACH-000235,0.10151808056670104
ACH-000237,-0.06641047928929837
