,AMN1 (196394)
ACH-000004,0.04229977376449425
ACH-000005,0.08467688170936016
ACH-000007,0.06517232216047117
ACH-000009,-0.029834729442073382
ACH-000011,0.034833685535762465
ACH-000012,0.2865603496439007
ACH-000013,0.007593121566965863
ACH-000014,-0.020360855302402697
ACH-000015,0.058920109467755985
ACH-000017,0.009969431905576795
ACH-000018,0.15943475500850635
ACH-000019,0.18514521871966413
ACH-000021,0.07629137349125513
ACH-000022,0.032719964110769766
ACH-000025,0.07638361508614909
ACH-000028,0.13112991675733932
ACH-000030,0.20217025566499525
ACH-000035,0.26251389406741704
ACH-000036,0.03003362801752268
ACH-000037,0.07440668564128777
ACH-000039,-0.08563154461335097
ACH-000040,0.04271428165706189
ACH-000041,-0.010154462445200128
ACH-000042,0.06632835998004738
ACH-000045,0.07658539471606189
ACH-000047,0.06682311938887647
ACH-000052,0.15077699424504992
ACH-000053,0.07395349795269057
ACH-000054,0.17850408940360488
ACH-000055,0.04235601282625373
ACH-000060,0.08540614391155434
ACH-000067,0.052951895754626575
ACH-000070,-0.015174343595123626
ACH-000075,-0.18614149827604973
ACH-000078,0.0006032429864439014
ACH-000082,0.1321474090007453
ACH-000085,0.1929034785240601
ACH-000086,0.11863375535055452
ACH-000087,0.1726165550151931
ACH-000092,0.1250085707966476
ACH-000095,0.06428708179145601
ACH-000097,-0.0011505401434702752
ACH-000098,0.04427959394644379
ACH-000099,0.09727447683675572
ACH-000108,0.12110855223361315
ACH-000113,-0.1489507002836115
ACH-000116,-0.047718054726450174
ACH-000118,0.1000057607316462
ACH-000120,0.07642927192054509
ACH-000123,0.0593393552590048
ACH-000127,0.06869646488357625
ACH-000128,0.100165408115629
ACH-000132,0.13244105544921494
ACH-000133,0.019462051331517613
ACH-000137,0.05586522131648746
ACH-000138,0.10467607283243767
ACH-000142,-0.01193389780109773
ACH-000143,-0.05225482296311773
ACH-000146,-0.09653730563110942
ACH-000148,0.17080074323795694
ACH-000150,0.029699431610732307
ACH-000152,0.12660801988718287
ACH-000153,-0.1154609389873036
ACH-000159,0.19735923749186715
ACH-000160,0.039134332445017996
ACH-000163,0.08994776042969242
ACH-000167,-0.4117484040540896
ACH-000168,0.13353372938142746
ACH-000169,0.10251025197364252
ACH-000178,0.06009364327614165
ACH-000183,0.03826422094449896
ACH-000188,0.12232276157597605
ACH-000189,0.051073871874118534
ACH-000190,0.10368758616773464
ACH-000198,0.0475145083317866
ACH-000203,0.1508556255728655
ACH-000204,0.0637261140992879
ACH-000206,0.022221670370539532
ACH-000207,0.18486782275165548
ACH-000208,-0.03632044649443451
ACH-000210,0.18592785688315544
ACH-000211,0.0403656970791016
ACH-000215,0.13811718953965052
ACH-000221,0.019631744743527284
ACH-000222,0.16574130206283635
ACH-000223,-0.027617297515639502
ACH-000226,-0.03750715086894906
ACH-000227,0.07675197680567428
ACH-000228,-0.09482162868914644
ACH-000231,0.002373009048571865
ACH-000232,0.014113288363995675
ACH-000233,0.1464802284303987
ACH-000234,0.05607866377309048
ACH-000235,0.06134421697398404
ACH-000237,0.07216001166296654
ACH-000238,0.050483829317317486
ACH-000242,0.05643443921756755
ACH-000243,0.07479355688713292
ACH-000244,-0.05842892567108433
ACH-000246,0.05657880800234366
ACH-000248,0.02021124886465065
ACH-000250,-0.0046757858995434155
ACH-000251,0.10743589911270088
ACH-000252,-0.0838534225943145
ACH-000253,0.05244948389422897
ACH-000255,-0.0161171084988668
ACH-000256,0.08851130404882833
ACH-000257,0.19068108294205496
ACH-000258,0.2034858794423369
ACH-000259,0.16415651780686416
ACH-000260,0.12209198112691312
ACH-000261,0.03239498890629265
ACH-000262,0.2282895983885077
ACH-000263,-0.018338245121776054
ACH-000264,-0.13605544777977344
ACH-000265,0.03436267826031073
ACH-000266,-0.03010468628167672
ACH-000272,-0.025113618700669724
ACH-000274,-0.08370631344872298
ACH-000277,-0.07183073486647168
ACH-000278,0.05396507411535704
ACH-000279,-0.010358704391318814
ACH-000280,-0.05971197408808414
ACH-000281,0.13178411835503204
ACH-000288,-0.00972366714822442
ACH-000291,0.037400620007520466
ACH-000293,-0.12319954534194973
ACH-000294,0.013533393472659486
ACH-000295,0.0762574315342918
ACH-000296,0.035999017641734084
ACH-000302,0.032934808375638364
ACH-000304,-0.14348046908610088
ACH-000307,-0.08731797004029089
ACH-000308,0.00454433080681539
ACH-000310,0.08889609055057973
ACH-000311,0.022736614702969653
ACH-000312,0.11399599834667515
ACH-000315,-0.08833054592124823
ACH-000316,-0.09140008539269333
ACH-000317,0.010099918680688172
ACH-000318,0.12905039776853955
ACH-000319,-0.09197409129655083
ACH-000320,0.08060148096902102
ACH-000322,0.07520350928752878
ACH-000323,-0.0394326306946109
ACH-000324,0.10566138162676468
ACH-000329,0.05027413113006255
ACH-000330,0.16396751718449992
ACH-000331,0.023786656947564724
ACH-000332,0.10082419783718664
ACH-000334,0.002894866519019039
ACH-000335,0.08070053832592558
ACH-000336,0.04778452040938494
ACH-000337,0.2564018367496841
ACH-000338,0.06799579432309315
ACH-000339,-0.05726968315721101
ACH-000341,0.08000941944449283
ACH-000348,-0.0332579071510664
ACH-000350,0.08801485734734064
ACH-000352,0.1299624175206567
ACH-000356,0.06875423884170498
ACH-000361,0.15017080336471642
ACH-000362,0.05935301897816065
ACH-000363,0.07677948598554818
ACH-000364,0.1656796697002689
ACH-000365,-0.06869310948499527
ACH-000366,0.14065871765930274
ACH-000368,-0.03429838966430259
ACH-000374,0.053867671576357794
ACH-000375,-0.021799340559738527
ACH-000376,0.1975290984886063
ACH-000381,-0.07212356897354523
ACH-000383,0.045327784021226
ACH-000387,0.03428678676942296
ACH-000389,0.07432244456479695
ACH-000390,0.1319335979153753
ACH-000393,0.03493750082893963
ACH-000395,-0.23372862525307364
ACH-000396,0.27405815581656984
ACH-000397,0.05766327637491541
ACH-000401,-0.0070920126718308765
ACH-000402,0.0672075322727359
ACH-000403,0.0962780200348663
ACH-000404,0.1918147376940427
ACH-000406,0.049775783069548864
ACH-000407,0.05908913683237705
ACH-000408,0.11568491277141113
ACH-000410,0.01736993032676432
ACH-000411,0.005851810201801856
ACH-000414,0.10050137404522637
ACH-000415,0.14566368922868794
ACH-000416,-0.09800241374793693
ACH-000420,0.07221513014801202
ACH-000421,0.0908223974316182
ACH-000424,0.05335709275765009
ACH-000425,0.13480577309361882
ACH-000426,0.14903109640513848
ACH-000427,0.006251310707043308
ACH-000433,-0.014821105194017603
ACH-000435,-0.07415766931197293
ACH-000436,0.08444154276536878
ACH-000444,0.013911770375965063
ACH-000445,0.06959731722824954
ACH-000448,0.11403978073398875
ACH-000450,0.13646639784251013
ACH-000452,-0.03907169689376743
ACH-000454,-0.1076750454608912
ACH-000458,0.043271649644597884
ACH-000459,0.01002689768860962
ACH-000460,0.12140144941907363
ACH-000461,0.16922930369753691
ACH-000463,0.036133711722946125
ACH-000464,0.06294050026612663
ACH-000466,0.0855366089988814
ACH-000467,0.01662458355283108
ACH-000468,-0.008812334389537865
ACH-000469,0.024775976481158656
ACH-000470,0.0305718261118558
ACH-000471,0.10128484258116892
ACH-000472,0.027806831487219776
ACH-000473,0.016721179974189683
ACH-000475,0.1603059236466184
ACH-000476,0.1327072247609017
ACH-000477,0.1568298977457901
ACH-000479,0.17824277299028016
ACH-000480,0.12092482994632195
ACH-000481,0.07127490166953525
ACH-000483,-0.08793941438422617
ACH-000484,0.02576880717554055
ACH-000485,-0.011663886066821168
ACH-000486,0.056852096197155276
ACH-000487,0.03282502469480508
ACH-000488,0.12232567602507098
ACH-000490,0.08190875506798921
ACH-000491,0.1521408438137155
ACH-000495,0.14554580588800115
ACH-000496,-0.032647690937877435
ACH-000499,-0.00958847739054308
ACH-000500,0.4026011817137971
ACH-000502,0.04311093252170626
ACH-000503,0.01609372820395161
ACH-000505,-0.14015356339839652
ACH-000507,0.11800868042127782
ACH-000510,0.08322627693641069
ACH-000511,0.07756264252926183
ACH-000512,0.12359840500405622
ACH-000516,0.14482117190098864
ACH-000517,0.05395238745049291
ACH-000518,-0.046742118338162164
ACH-000520,0.0187630779235978
ACH-000521,-0.052884924349563295
ACH-000522,0.022616337836430703
ACH-000524,-0.1612300872199281
ACH-000527,0.03840115481076889
ACH-000528,0.14303493317740335
ACH-000537,0.07872421869636942
ACH-000541,0.05230108160897444
ACH-000542,0.020187043795594013
ACH-000544,0.049197583770048334
ACH-000545,0.0903649143750806
ACH-000547,0.06433798161197303
ACH-000548,0.0974189193405418
ACH-000549,0.3451708408540575
ACH-000550,-0.17424590529503226
ACH-000552,0.06469301642168371
