,PLA1A (51365)
ACH-000004,-0.025013603209631332
ACH-000005,0.06600918182737152
ACH-000007,0.18673712586350225
ACH-000009,-0.08183457507150953
ACH-000011,0.10913645780777402
ACH-000012,0.007232843342960916
ACH-000013,0.06508567513380267
ACH-000014,-0.10799889701571083
ACH-000015,0.05306456022886673
ACH-000017,0.07682414672049268
ACH-000018,0.10253973490231387
ACH-000019,0.14202912857608882
ACH-000021,-0.024053386971356117
ACH-000022,0.004435501576354135
ACH-000025,0.011744742752260309
ACH-000028,-0.02804448554123915
ACH-000030,0.011922311374671585
ACH-000035,-0.06251977097645077
ACH-000036,-0.008213398249449552
ACH-000037,-0.06211765822799819
ACH-000039,-0.0894295498629875
ACH-000040,-0.01196066752232943
ACH-000041,-0.11917187547624725
ACH-000042,0.043984682383005735
ACH-000045,0.049820246339876514
ACH-000047,0.18991216647530695
ACH-000052,-0.2339526738115449
ACH-000053,0.07553071858091298
ACH-000054,-0.057710052038242025
ACH-000055,-0.1583845332772063
ACH-000060,-0.0476577818833525
ACH-000067,0.036350365889109344
ACH-000070,0.04900330691455888
ACH-000075,0.02071401259806512
ACH-000078,0.024819882843290342
ACH-000082,-0.03206254625428974
ACH-000085,0.11533044108487675
ACH-000086,-0.003369587232548784
ACH-000087,-0.13081062324607648
ACH-000092,0.00022304364310780898
ACH-000095,-0.027689773224637074
ACH-000097,-0.03578870873893815
ACH-000098,0.025798776922254955
ACH-000099,0.08382598601168016
ACH-000108,-0.0635539614914994
ACH-000113,-0.001037044410288391
ACH-000116,0.18610006633579265
ACH-000118,0.013840383799300712
ACH-000120,-0.07874460283398271
ACH-000123,-0.032637728889878724
ACH-000127,0.02992989588894956
ACH-000128,-0.07231713353073219
ACH-000132,-0.020788184512901573
ACH-000133,0.10935178311928093
ACH-000137,-0.10320694528277802
ACH-000138,0.04749139490389436
ACH-000142,-0.026500559603486976
ACH-000143,-0.14407918126103478
ACH-000146,0.08531216637497294
ACH-000148,0.153844689057857
ACH-000150,0.13506085262728942
ACH-000152,0.12319265940909135
ACH-000153,-0.2627754629651198
ACH-000159,-0.00812867057671075
ACH-000160,-0.04109272929995663
ACH-000163,0.017354817969711608
ACH-000167,0.34784289011841485
