,CRISPLD1 (83690)
ACH-000004,-0.013351522578023677
ACH-000005,0.3118605357089834
ACH-000007,0.2786039160071404
ACH-000009,0.3092516095178568
ACH-000011,0.3038966993425671
ACH-000012,0.1969748630997708
ACH-000013,0.15614806186105862
ACH-000014,0.18718210299415972
ACH-000015,0.2093684042174131
ACH-000017,0.2708712892550977
ACH-000018,0.13029528666495288
ACH-000019,0.38440185326116977
ACH-000021,0.1421821750458246
ACH-000022,0.22446616360792074
ACH-000025,0.260720887089588
ACH-000028,0.21871435682344825
ACH-000030,0.18494392208467728
ACH-000035,0.08858553811264668
ACH-000036,0.25659937689634393
ACH-000037,0.08411887020071036
ACH-000039,0.15971262413647913
ACH-000040,0.1961714892193488
ACH-000041,0.1851185892568329
ACH-000042,0.1653110938320042
ACH-000045,0.3757327082995332
ACH-000047,0.1659144265936909
ACH-000052,0.1754315596061772
ACH-000053,0.1633644839027917
ACH-000054,0.1170531027523802
ACH-000055,0.11722265088773212
ACH-000060,0.08680689465747927
ACH-000067,0.19266148374860925
ACH-000070,0.27219039186133753
ACH-000075,0.2595813068729606
ACH-000078,0.2998705733867251
ACH-000082,0.2042555402485064
ACH-000085,0.0571486446012622
ACH-000086,0.2070667884259489
ACH-000087,0.5487670663659246
ACH-000092,0.13861852975800384
ACH-000095,0.24573628493021454
ACH-000097,0.1563128803232581
ACH-000098,0.1928549981868465
ACH-000099,0.21905144676020788
ACH-000108,0.059866943818639815
ACH-000113,0.20422069182904734
ACH-000116,0.23192068809435415
ACH-000118,0.13627438663973404
ACH-000120,0.34859389098742194
ACH-000123,0.16787494915168438
ACH-000127,0.1963131340375708
ACH-000128,0.15429873443640849
ACH-000132,0.14026305972668318
ACH-000133,0.13714528811560234
ACH-000137,0.17471814218490792
ACH-000138,0.27668648051898803
ACH-000142,0.30338156978509234
ACH-000143,0.042276487036283145
ACH-000146,0.2499313690604089
ACH-000148,0.14785189421875367
ACH-000150,0.12671709020864586
ACH-000152,0.1598699470273649
ACH-000153,0.22851027834528184
ACH-000159,0.12120326758069705
ACH-000160,0.2357135724401811
ACH-000163,0.17163363702093942
ACH-000167,-0.13418282742464616
ACH-000168,0.2233548773182965
ACH-000169,0.2497410006546079
ACH-000178,0.11278550465844968
