,ARAP3 (64411)
ACH-000004,0.07515083525447865
ACH-000005,0.1883204149965487
ACH-000007,0.2117371618684204
ACH-000009,0.09904069953223488
ACH-000011,0.060623030519708264
ACH-000012,0.027196772342812217
ACH-000013,0.12920996038859595
ACH-000014,0.19327014394727576
ACH-000015,-0.032216105849632595
ACH-000017,0.1468590944851323
ACH-000018,0.0681803325289182
ACH-000019,0.31316281452764644
ACH-000021,-0.003148049853919034
ACH-000022,-0.050992504888538806
ACH-000025,0.34236940005060806
ACH-000028,0.22654966562395715
ACH-000030,0.18993809708789428
ACH-000035,-0.05747347404927956
ACH-000036,0.04139151588705043
ACH-000037,0.11111017108823308
ACH-000039,0.14937996004291362
ACH-000040,0.29594581694816235
ACH-000041,0.045439408710715314
ACH-000042,0.02894141911468975
ACH-000045,0.1176260502677104
ACH-000047,0.13333736967699555
ACH-000052,-0.07355422125599728
ACH-000053,0.02714578334139406
ACH-000054,0.06744520875432329
ACH-000055,0.15869422910164482
ACH-000060,0.09363615574830064
ACH-000067,0.0632029486326461
ACH-000070,-0.15488530599561764
ACH-000075,0.07081952054268684
ACH-000078,0.2156638671990708
ACH-000082,0.06579288484790663
ACH-000085,0.14038757090892426
ACH-000086,0.044065082481065165
ACH-000087,0.002772591184582207
ACH-000092,0.08514014949279494
ACH-000095,0.1013480271904946
ACH-000097,-0.01942433792482809
ACH-000098,0.0033381545835550874
ACH-000099,0.10161118541621744
ACH-000108,0.04645240236751312
ACH-000113,0.14799146129857238
ACH-000116,0.12159805587694153
ACH-000118,0.1133042543017193
ACH-000120,0.052013494537538375
ACH-000123,0.038681286518704915
ACH-000127,0.03273316032661687
ACH-000128,0.35225614200639976
ACH-000132,0.051994997866272284
ACH-000133,0.09158751010346336
ACH-000137,0.06707943608087301
ACH-000138,0.07803721646010008
ACH-000142,0.14205031227070045
ACH-000143,-0.07558311917345609
ACH-000146,-0.02005178792374981
ACH-000148,0.04646574157301156
ACH-000150,0.04303939647593306
ACH-000152,0.03670089239228181
ACH-000153,0.1408486000301338
ACH-000159,0.05517190949955686
ACH-000160,0.10172914270546
ACH-000163,0.12091175960027901
ACH-000167,-0.07568480554148765
ACH-000168,0.093814243573375
ACH-000169,-0.09167794765355897
ACH-000178,-0.025271723650340045
ACH-000183,0.1662163931935699
ACH-000188,0.10949265705905448
ACH-000189,0.18367728691728155
ACH-000190,-0.014507035032243609
ACH-000198,0.08643556111281007
ACH-000203,0.04431830140102324
ACH-000204,0.05263471281441129
ACH-000206,0.12664778995064452
ACH-000207,0.08669269700865499
ACH-000208,-0.13165331917169126
ACH-000210,0.06916003540126163
ACH-000211,0.08411080909138112
ACH-000215,0.030995784631586393
ACH-000221,0.12711083507440873
ACH-000222,-0.09401618796671647
ACH-000223,0.03813267731730737
ACH-000226,-0.09278184440495953
ACH-000227,0.1195461783908958
ACH-000228,-0.006734035673064565
ACH-000231,0.04764209015633381
ACH-000232,0.07401560039449145
ACH-000233,0.029559444389974245
ACH-000234,0.10441953149281152
ACH-000235,0.06679034316157532
ACH-000237,0.1281043565986764
ACH-000238,-0.044283206148867285
ACH-000242,-0.0970590869813832
ACH-000243,-0.017399795236857668
ACH-000244,-0.009617212998204946
ACH-000246,-0.06727851624132684
ACH-000248,-0.007900261983319458
ACH-000250,0.02521652813564311
ACH-000251,-0.004667881884245584
ACH-000252,0.14871076866741634
ACH-000253,0.08030768050177052
ACH-000255,0.0836814216486757
ACH-000256,0.2359421479152104
ACH-000257,-0.06385850218990012
ACH-000258,0.003875698138339928
ACH-000259,0.05939091340995621
ACH-000260,0.016666104341684102
ACH-000261,0.04069361641145945
ACH-000262,0.022925300237382068
ACH-000263,0.09905745188280334
ACH-000264,0.09003133137168133
ACH-000265,0.024144553144172628
ACH-000266,0.030732091844503793
ACH-000272,0.1245633242797982
ACH-000274,0.12088716230056512
ACH-000277,0.1473068511474591
ACH-000278,0.1537024067985098
ACH-000279,0.002076719651989889
ACH-000280,0.11556622933882288
ACH-000281,0.007832478336442301
ACH-000288,0.0012743941255477524
ACH-000291,0.07110174807455237
ACH-000293,0.08667565575056993
ACH-000294,0.08252535041883874
ACH-000295,-0.238011533707879
ACH-000296,0.0733803879315866
ACH-000302,0.06115078358849474
ACH-000304,0.14478494784899462
ACH-000307,0.07995214279576715
ACH-000308,0.06894907349184957
ACH-000310,0.02396844165682472
ACH-000311,0.09064283393546116
ACH-000312,0.026622165772134287
ACH-000315,0.11266772969237974
ACH-000316,0.04206176183363094
ACH-000317,0.11627223497058745
ACH-000318,0.11579748337047345
ACH-000319,-0.0050972165479987435
ACH-000320,0.1582710626586826
ACH-000322,-0.12897682052907838
ACH-000323,0.10964195019870826
ACH-000324,0.11090592361528824
ACH-000329,0.03097158052617977
ACH-000330,-0.16786362389901052
ACH-000331,0.13840911528999664
ACH-000332,0.01273285178066229
ACH-000334,0.20030992398957853
ACH-000335,0.1964786274843239
ACH-000336,0.06566064062408197
ACH-000337,0.004079618374518043
ACH-000338,0.05551774763783441
ACH-000339,0.10402813508652732
ACH-000341,-0.09256061508953732
ACH-000348,-0.025238824809641708
ACH-000350,-0.02359043258800099
ACH-000352,-0.0689161058602177
ACH-000356,0.005497405808134849
ACH-000361,0.031245871347858226
ACH-000362,0.16570909324748598
ACH-000363,0.034989442768525496
ACH-000364,0.0395600709158589
ACH-000365,0.0234314561615257
ACH-000366,0.1326588518704754
ACH-000368,-0.08181445897170699
ACH-000374,0.10170423460067356
ACH-000375,-0.09102393104803004
ACH-000376,-0.046766751138151666
ACH-000381,0.09906279146172473
ACH-000383,0.07005358461928603
ACH-000387,0.10360520778434974
ACH-000389,0.15796970138975733
ACH-000390,-0.005111968295099747
ACH-000393,-0.0605063392180986
ACH-000395,0.09802143334295613
ACH-000396,0.2551776451199427
ACH-000397,0.056780703154821026
ACH-000401,0.18808399539351134
ACH-000402,0.04214745244903032
ACH-000403,0.056326935697023614
ACH-000404,0.05784053128392835
ACH-000406,0.09201556188483376
ACH-000407,0.10017072785419304
ACH-000408,0.2550449275938088
ACH-000410,0.032050349458662836
ACH-000411,0.11741761304191214
ACH-000414,0.07679861783060869
ACH-000415,0.1027187686297746
ACH-000416,0.050541513599143474
ACH-000420,0.1543066779153279
ACH-000421,0.12391472746580162
ACH-000424,0.11813538278008708
ACH-000425,0.07137674719875682
ACH-000426,-0.06117726361002952
ACH-000427,-0.0742810181277345
ACH-000433,0.0453878720690418
ACH-000435,-0.054765652934779536
ACH-000436,0.1674814220947301
ACH-000444,0.036632176467058776
ACH-000445,0.21194311082678247
ACH-000448,0.013928378165621431
ACH-000450,0.07887786536355135
ACH-000452,0.08120048320072891
ACH-000454,0.2218598750601317
ACH-000458,0.07031449870816406
ACH-000459,0.05710272430724021
ACH-000460,0.09445492801893282
ACH-000461,0.045101367240506264
ACH-000463,0.16886293439714525
ACH-000464,0.16226351746488826
ACH-000466,0.1590160163909905
ACH-000467,0.12967360084271065
ACH-000468,0.0483823211206109
ACH-000469,0.1561983361660075
ACH-000470,0.04045512887183807
ACH-000471,0.06539698513481787
ACH-000472,0.06473713588564776
ACH-000473,-0.0641120696436969
ACH-000475,0.08877410437951071
ACH-000476,0.09753569719456466
ACH-000477,0.10498739286378132
ACH-000479,-0.16175179535729628
ACH-000480,-0.056680918799151124
ACH-000481,0.17101494297965752
ACH-000483,0.08955631899591482
ACH-000484,0.034113634962579416
ACH-000485,0.06534510880879478
ACH-000486,0.10872352007020318
ACH-000487,0.12371864507861205
ACH-000488,0.12987515012396642
ACH-000490,0.2179997830454001
ACH-000491,0.03219237532323185
ACH-000495,0.15329818867097436
ACH-000496,0.2322528398234664
ACH-000499,0.28332189107235284
ACH-000500,0.1424280857402092
ACH-000502,0.29269514882953884
ACH-000503,0.026775913875492042
ACH-000505,-0.09160634042296148
ACH-000507,0.07649694459159412
ACH-000510,0.0317452955979727
ACH-000511,0.09047192140157864
ACH-000512,0.15934361988383433
ACH-000516,0.09728147109623038
ACH-000517,0.12519144091548834
ACH-000518,0.12411181018345276
ACH-000520,-0.0937244623558332
ACH-000521,-0.056027392790056224
ACH-000522,-0.019275180327564773
ACH-000524,0.0626035046980705
ACH-000527,0.12731576556370122
ACH-000528,0.09873083923180537
ACH-000537,-0.0061578242672511215
ACH-000541,-0.006535349094257556
ACH-000542,0.11545414341046273
ACH-000544,0.06297408363634936
ACH-000545,0.06316662620109259
ACH-000547,0.2302151023722409
ACH-000548,0.05732939160197915
ACH-000549,0.1287153620534208
ACH-000550,0.053535097350087935
ACH-000552,0.08350209317930159
ACH-000556,0.09703093643762792
ACH-000557,0.08441553849401727
ACH-000569,0.09129174437863774
ACH-000570,0.0039206223254103795
ACH-000571,-0.0034337506281176965
ACH-000573,-0.08400520154445723
ACH-000576,-0.02643996116294773
ACH-000579,0.0687403601112668
ACH-000580,0.17395546255421573
ACH-000584,-0.03147279837331689
ACH-000585,0.05159745677863257
ACH-000588,0.040675113048374976
ACH-000589,0.052820967191806206
ACH-000591,0.11879065509875067
ACH-000593,-0.20020795595366245
ACH-000600,0.08584959165614248
ACH-000601,0.09963730409480737
ACH-000605,0.0933079634666141
ACH-000606,0.08408769453903292
ACH-000608,0.06503587266299411
ACH-000614,0.16931080051486844
ACH-000616,0.02225189199298264
ACH-000618,-0.014067693548648045
ACH-000619,-0.010858033838541996
ACH-000620,0.0687451898368732
ACH-000621,0.10858072823002064
ACH-000622,0.046415083479360617
ACH-000623,0.03118987127522425
ACH-000624,0.08072347431569002
ACH-000627,0.12081546423284165
ACH-000630,0.05770691683963897
ACH-000631,0.20349371725442245
ACH-000632,0.1382633638666444
ACH-000633,0.09146668534862146
ACH-000637,0.1389127136953509
ACH-000638,-0.037113524299759774
ACH-000646,-0.10135320658508593
ACH-000647,0.03039755513932948
ACH-000648,-0.15335469607968227
ACH-000649,0.10211144725569864
