,PNKP (11284)
ACH-000605,-0.5190396372867614
ACH-000606,-0.6826461869294896
ACH-000608,-0.3728710940737733
ACH-000614,-0.5547898206377389
ACH-000616,-0.7594353804427746
ACH-000618,-0.566967894449901
ACH-000619,-0.6908721294196154
ACH-000620,-0.3427271225045847
ACH-000621,-1.054914954293373
ACH-000622,-0.5618910767294701
ACH-000623,-0.7342032529924852
ACH-000624,-0.6208804766743506
ACH-000627,-0.48372341504085
ACH-000630,-0.5895717559831634
ACH-000631,-0.7587310991294558
ACH-000632,-0.586780644955717
ACH-000633,-0.5588079473679127
ACH-000637,-0.6096007952344878
ACH-000638,-0.4830890149238707
ACH-000646,-0.4833440591219713
ACH-000647,-0.3013471237273131
ACH-000648,-0.6559639655524889
ACH-000649,-0.6271851725437045
ACH-000651,-0.7204531773578476
ACH-000652,-0.8170008143797444
ACH-000653,-0.5797193987530338
ACH-000657,-0.6146817443528503
ACH-000658,-0.2647644353002231
ACH-000661,-0.5523966449630825
ACH-000662,-0.5335665676786003
ACH-000663,-0.4349526170876926
ACH-000665,-0.38797704106467495
ACH-000671,-0.6393998209364277
ACH-000672,-0.6924051971040954
ACH-000673,-0.6152777964610046
ACH-000676,-0.5527017076639353
ACH-000677,-0.5171709767940518
ACH-000681,-0.5978015213316413
ACH-000683,-0.3115389736606635
ACH-000684,-0.740363405877337
ACH-000688,-0.7005972607430944
ACH-000693,-0.5436845588080359
ACH-000694,-0.5534981205626608
ACH-000695,-0.4807259639064657
ACH-000696,-0.6596189156311113
ACH-000697,-0.5090526996294785
ACH-000699,-0.6901492719229995
ACH-000701,-0.6234112473846672
ACH-000706,-0.6221745721975533
ACH-000711,-0.5885715083173304
ACH-000713,-0.6886480373553104
ACH-000714,-0.30680968579156925
ACH-000718,-0.3764668617286833
ACH-000720,-0.6411795318131367
ACH-000721,-0.6109189736589665
ACH-000724,-0.6081296220607536
ACH-000725,-0.5346846987429683
ACH-000732,-0.3474499409685633
ACH-000734,-0.5949872262343582
ACH-000735,-0.768980258585426
ACH-000736,-0.7105483826360752
ACH-000738,-0.6331546260028088
ACH-000746,-0.5032159860182217
ACH-000747,-0.4701146307437372
ACH-000748,-0.9185259115839932
ACH-000753,-0.438982839058093
ACH-000756,-0.7652667065043799
ACH-000757,-0.5271089867505137
ACH-000758,-0.5792064022405273
ACH-000760,-0.3908228043660109
ACH-000762,-0.5702336955437268
ACH-000763,-0.3509002905114325
ACH-000764,-0.38235348501603694
ACH-000765,-0.6188426922914552
ACH-000766,-0.5363068592538266
ACH-000767,-0.1748876136804634
ACH-000768,-0.7172056521457291
ACH-000769,-0.7391148165087726
ACH-000770,-0.3837345366813543
ACH-000771,-0.5795705022491788
ACH-000773,-0.4463718918005448
ACH-000776,-0.4805557835497175
ACH-000777,-0.4237545199726517
ACH-000778,-0.4992308776381716
ACH-000781,-0.5128250695967514
ACH-000782,-0.6306443278389698
ACH-000783,-0.5480853150653302
ACH-000784,-0.5628054652577208
ACH-000785,-0.4355827192652062
ACH-000787,-0.7385284566738537
ACH-000788,-0.6523166681994764
ACH-000791,-0.5861357864468435
ACH-000792,-0.9457263760676712
ACH-000794,-0.42128166644342624
ACH-000796,-0.6500468158728082
ACH-000798,-0.5993937458612866
ACH-000799,-0.5833355501222265
ACH-000800,-0.6646826346223749
ACH-000802,-0.7578855715663859
ACH-000804,-0.3097777469633618
ACH-000805,-0.7504455424699221
ACH-000809,-0.430589564592701
ACH-000810,-0.9835343086720622
ACH-000811,-0.5105705234058795
ACH-000817,-0.5807067170458394
ACH-000819,-0.7060970235618879
ACH-000820,-0.8803756114060368
ACH-000821,-0.3693799861523496
ACH-000822,-0.6785178364708028
ACH-000823,-0.6197964642739205
ACH-000824,-0.4603293852840161
ACH-000827,-0.6579895593343017
ACH-000829,-0.3876328869549381
ACH-000831,-0.5625964048578008
ACH-000832,-0.5081671231005382
ACH-000833,-0.6534088380039609
ACH-000834,-0.7223748442832276
ACH-000835,-0.8366013992388055
ACH-000836,-0.6578708333993968
ACH-000837,-0.6801743612883264
ACH-000838,-0.5451491799341753
ACH-000839,-0.4989497500001086
ACH-000840,-0.5082989385413422
ACH-000841,-0.801508176908053
ACH-000843,-0.6668351848394901
ACH-000846,-0.7374511216844893
ACH-000847,-0.7814849415221324
ACH-000848,-0.5747729549414192
ACH-000849,-0.5619146279837615
ACH-000851,-0.7676021682395533
ACH-000855,-0.6763164510993461
ACH-000856,-0.765710911783976
ACH-000858,-0.6200093741162552
ACH-000859,-0.3033656240460689
ACH-000861,-0.6195763992600514
ACH-000862,-0.41113526551604973
ACH-000865,-0.8604630119948925
ACH-000866,-0.5466943236848852
ACH-000867,-0.5285683721441401
ACH-000869,-0.4225080552949009
ACH-000872,-0.7849834218749957
ACH-000873,-0.8153373726649262
ACH-000876,-0.3958194719626997
ACH-000878,-0.5418885127601587
ACH-000880,-0.3871202760663872
ACH-000881,-0.5717169825582888
ACH-000882,-0.7060677832784641
ACH-000884,-0.7669924159043858
ACH-000885,-0.6573171744414074
ACH-000887,-0.6072089588159922
ACH-000889,-0.3910545475610532
ACH-000896,-0.448581687992432
ACH-000898,-0.2943280943978243
ACH-000900,-0.7448443113321891
ACH-000901,-0.8522069228210809
ACH-000905,-0.6303769440828948
ACH-000906,-0.9014811770569846
ACH-000907,-0.6385639507163136
ACH-000910,-0.4787314205900273
ACH-000911,-0.6002902895841813
ACH-000912,-0.5548351291355674
ACH-000913,-0.6386929335952216
ACH-000915,-0.5184905764699017
ACH-000916,-0.7399615110728581
ACH-000917,-0.6612950919161885
ACH-000920,-0.42010230566470974
ACH-000921,-0.544864829440483
ACH-000924,-0.6116601479681938
ACH-000926,-0.4534988097773742
ACH-000928,-0.4978257803526268
ACH-000929,-0.5221380121276196
ACH-000932,-0.49138262054804
ACH-000935,-0.5799624242328544
ACH-000936,-0.618627399171334
ACH-000937,-0.5227198757060768
ACH-000938,-0.6129692481478206
ACH-000939,-0.5222776866046072
ACH-000941,-0.558291504289288
ACH-000943,-0.5382292996995582
ACH-000946,-0.6941219809836894
ACH-000947,-0.7303428808579886
ACH-000948,-0.6479243539938622
ACH-000950,-0.5293971797115363
ACH-000953,-0.7220113126732041
ACH-000954,-0.7053412353041932
ACH-000957,-0.7407120895303408
ACH-000958,-0.7415171235618764
ACH-000960,-0.722877175035875
ACH-000963,-0.5796071704439739
ACH-000968,-0.4760269340830843
ACH-000969,-0.5274971012426302
ACH-000972,-0.268266418059294
ACH-000973,-0.8198292199078326
ACH-000974,-0.50266365353945
ACH-000978,-0.5698417680679199
ACH-000984,-0.5319404383904963
ACH-000986,-0.3988799137749326
ACH-000988,-0.49048968763407
ACH-000993,-0.4530941433295237
ACH-000994,-0.5740394754000548
ACH-000996,-0.978910427771294
ACH-001001,-0.6564450209450079
ACH-001020,-0.2962608880156624
ACH-001028,-0.5017102198963591
ACH-001031,-0.5945237026272976
ACH-001038,-0.5032103945942761
ACH-001048,-0.4873625400275706
ACH-001050,-0.5651000392419906
ACH-001053,-0.6181397867341506
ACH-001054,-0.5243437747444468
ACH-001061,-0.531155386091697
ACH-001067,-0.6662037266282268
ACH-001075,-0.7710708548788082
ACH-001096,-0.6672225683751785
ACH-001111,-0.9810862254714782
ACH-001119,-0.4394768919322337
ACH-001128,-0.58508253138797
ACH-001134,-0.680659860043798
ACH-001151,-0.6981750067075385
ACH-001163,-0.4189473770257476
ACH-001164,-0.6554247646954829
ACH-001183,-0.5803474253201127
ACH-001192,-0.7332057069600381
ACH-001193,-0.4256455060862652
ACH-001196,-0.4910914761127715
ACH-001197,-0.4804362220063009
ACH-001205,-0.6183760414117508
ACH-001211,-0.5147807709833055
ACH-001212,-1.0714364189442926
ACH-001228,-0.2753616485676109
ACH-001232,-0.7523210732648679
ACH-001239,-0.4923731371429023
ACH-001270,-0.7440762640905582
ACH-001274,-0.8143484165326491
ACH-001275,-0.6547200838932358
ACH-001277,-0.5012047699430755
ACH-001278,-0.5206242684983775
ACH-001280,-0.6512480860128929
ACH-001283,-0.6753707342925165
ACH-001289,-0.7462036051642622
ACH-001300,-0.5310564138900349
ACH-001301,-0.5413349060378941
ACH-001302,-0.4624055495602513
ACH-001306,-0.5880647958807084
ACH-001318,-0.4027001699576936
ACH-001322,-0.6646187449261098
ACH-001328,-0.5090897687891529
ACH-001332,-0.8255368143166083
ACH-001336,-0.4694149736400618
ACH-001346,-0.6485777853188717
ACH-001353,-0.6251451906530118
ACH-001354,-0.3731472585058503
ACH-001367,-0.8714792939346062
ACH-001368,-0.43021147487233424
ACH-001374,-0.871936210908139
ACH-001377,-0.4454296189238245
ACH-001380,-0.5350924852840684
ACH-001391,-0.5403296168177476
ACH-001408,-0.5730479487824736
ACH-001430,-0.4752506843352474
ACH-001431,-0.4723923318618289
ACH-001450,-0.7471039039422863
ACH-001496,-0.8277955605067113
ACH-001500,-0.8830475931757901
ACH-001523,-0.646608790760303
ACH-001532,-0.568525131758219
ACH-001550,-0.426982064234846
ACH-001552,-0.7298954378757658
ACH-001554,-0.5654262617812899
ACH-001654,-0.6725886083164785
ACH-001735,-0.5871804570287025
ACH-001736,-0.6301433421943148
ACH-001737,-0.5058232322898243
ACH-001740,-0.767803607550987
ACH-001745,-0.9396643362150671
ACH-001765,-0.6042312840013679
