,LDHAL6A (160287)
ACH-000424,0.2550560410537309
ACH-000425,0.2150913605712867
ACH-000426,0.014902933089742209
ACH-000427,0.2598719381541144
ACH-000433,0.11113959854727233
ACH-000435,0.2899230923213748
ACH-000436,0.31295091179567897
ACH-000444,-0.016335502179431326
ACH-000445,0.05856351730791232
ACH-000448,0.21707982578485246
ACH-000450,0.15800904585530334
ACH-000452,0.17609683346025834
ACH-000454,0.1690739152160702
ACH-000458,0.21312036918799634
ACH-000459,0.14081426036867367
ACH-000460,0.16539781603167278
ACH-000461,0.09417464010115018
ACH-000463,0.13167203635825547
ACH-000464,0.3593595966170801
ACH-000466,0.25238299618862603
ACH-000467,0.0928396803542164
ACH-000468,0.1114114664427187
ACH-000469,0.12911031942701942
ACH-000470,0.1604929232486244
ACH-000471,0.02976911412751813
ACH-000472,0.13868795098093098
ACH-000473,0.11587212554386615
ACH-000475,0.18004476474847933
ACH-000476,0.09233787393724288
ACH-000477,-0.04020076835029375
ACH-000479,0.07899509187014761
ACH-000480,0.19067591801476436
ACH-000481,0.11799669131368296
ACH-000483,0.16678336171758118
ACH-000484,0.2196853622960112
ACH-000485,0.06329084825975677
ACH-000486,0.18547935038517488
ACH-000487,0.18484112237085493
ACH-000488,0.17563234124601926
ACH-000490,0.03975067377957346
ACH-000491,0.1839877169750159
ACH-000495,0.04958158613150241
ACH-000496,0.021823190976093285
ACH-000499,0.16023745381882828
ACH-000500,0.16261259173711315
ACH-000502,0.15741993491405584
ACH-000503,0.14904835270541214
ACH-000505,0.17634482399782211
ACH-000507,0.15787353032343526
ACH-000510,0.08538133835479532
ACH-000511,0.21565131672716745
ACH-000512,0.04121161986473118
ACH-000516,0.07453392526883514
ACH-000517,0.08298626518707859
ACH-000518,0.061151130730338565
ACH-000520,0.11419635358078525
ACH-000521,0.1628954066172126
ACH-000522,0.13359404519843138
ACH-000524,0.09598966287028912
ACH-000527,0.1609632084833212
ACH-000528,0.12327138239842456
ACH-000537,0.153887136794391
ACH-000541,0.1130368631287382
ACH-000542,0.07936468444040451
ACH-000544,0.1330064232740038
ACH-000545,0.20757330958747214
ACH-000547,0.107170363023343
ACH-000548,0.14139588421746452
ACH-000549,0.07199279486038071
ACH-000550,0.04620015722317184
ACH-000552,0.17759625285040512
ACH-000556,0.06104122316760011
ACH-000557,0.08396125873665583
ACH-000569,0.07011332225742133
ACH-000570,0.07746779083095306
ACH-000571,0.19260369344853925
ACH-000573,0.17407563039083912
ACH-000576,0.05943938752953747
ACH-000579,0.3321377892670267
ACH-000580,0.1136982033301394
ACH-000584,0.0780527651086416
ACH-000585,0.09808440864749286
ACH-000588,0.0508866129391708
ACH-000589,0.1836780877607831
ACH-000591,0.2035085925066404
ACH-000593,0.18876594207089653
ACH-000600,0.07677487471458333
ACH-000601,0.12540471319407273
ACH-000605,0.13572908737990144
ACH-000606,0.12675950872810354
ACH-000608,0.05279758608016512
ACH-000614,0.14994536133954312
ACH-000616,0.15193897632241654
ACH-000618,0.039587885456009865
ACH-000619,0.1626211272497596
ACH-000620,0.07287431296248796
ACH-000621,0.08663072612695295
ACH-000622,0.045714805001706806
ACH-000623,0.16829833912894007
ACH-000624,0.15833636714272714
ACH-000627,0.04935463318280271
ACH-000630,0.15844818505958735
ACH-000631,0.40185798906159625
ACH-000632,0.17320701068288807
ACH-000633,0.09445715737069578
ACH-000637,0.177669024411534
ACH-000638,0.16438882082207418
ACH-000646,-0.010427505543136659
ACH-000647,0.15837241987065204
ACH-000648,0.17749972580410234
ACH-000649,0.2118268682881408
ACH-000651,0.22750761485970825
ACH-000652,0.15722167949186394
ACH-000653,0.015160057383795625
ACH-000657,0.1562455077947813
ACH-000658,0.1373287465211773
ACH-000661,0.25733825762644946
ACH-000662,0.4197674819261355
ACH-000663,0.3075181460103546
ACH-000665,0.094533876252778
ACH-000671,0.22399515940544973
ACH-000672,0.289312601815637
ACH-000673,0.07784210638554419
ACH-000676,0.05409942386842382
ACH-000677,0.2469304639312951
ACH-000681,0.1131284737700962
ACH-000683,0.13276714890391134
ACH-000684,0.1549007706521486
ACH-000688,0.03121768528855875
ACH-000693,0.1416290001193841
ACH-000694,0.19086480137085404
ACH-000695,0.1338382183452013
ACH-000696,0.13349799948230034
ACH-000697,0.2387324917614937
ACH-000699,0.029404053811231737
ACH-000701,0.0967672791467662
ACH-000706,0.21291065751793206
ACH-000711,0.13392067902035654
ACH-000713,0.1187516924154845
ACH-000714,0.34539423215171755
ACH-000718,0.06884699079799789
ACH-000720,0.1883095233979825
ACH-000721,0.17861690808758626
ACH-000724,0.07978051513973565
ACH-000725,0.2073772184896795
ACH-000732,-0.04980733591637685
ACH-000734,0.03975365768293481
ACH-000735,0.14380614339416614
ACH-000736,0.19581964205915514
ACH-000738,0.2165131597578484
ACH-000746,0.009681801579835052
ACH-000747,0.05018511567887875
ACH-000748,0.13744091455445231
ACH-000753,0.09969587805138502
ACH-000756,0.2167610881324456
ACH-000757,0.13051240619391866
ACH-000758,0.2464819107199587
ACH-000760,0.2271494942073244
ACH-000762,-0.06973288958676305
ACH-000763,0.04177795431090863
ACH-000764,0.11949238872504855
ACH-000765,0.034886357475737366
ACH-000766,0.06834641693230546
ACH-000767,0.23456341062104336
ACH-000768,0.0958385748671171
ACH-000769,0.058027723813103164
ACH-000770,0.06263350139037571
ACH-000771,0.1606670704405393
ACH-000773,0.14927832020152193
ACH-000776,0.2514777266808879
ACH-000777,0.18949108506664894
ACH-000778,0.15214600913966428
ACH-000781,0.1360316095573838
ACH-000782,0.025651041042068477
ACH-000783,0.034060046336504834
ACH-000784,0.12599092031289527
ACH-000785,0.1945232445700723
ACH-000787,0.1684395728166593
ACH-000788,0.16821278637794226
ACH-000791,0.1730663630044835
ACH-000792,0.1915722666175718
ACH-000794,0.18749523427153805
ACH-000796,0.25113378824141197
ACH-000798,0.24642522949099066
ACH-000799,0.12388247580887925
ACH-000800,0.09648403979673607
ACH-000802,0.14593851793573662
ACH-000804,0.16746456191268938
ACH-000805,0.053173905229396114
ACH-000809,0.14911572960867453
ACH-000810,0.3118994920650113
ACH-000811,0.08943491274207044
ACH-000817,0.0024401873426265807
ACH-000819,-0.03534961832109623
ACH-000820,0.4202684947243399
ACH-000821,0.10763256868051704
ACH-000822,0.13185693451276675
ACH-000823,0.2118744074808299
ACH-000824,0.1632374014489027
ACH-000827,0.16810467428138925
ACH-000829,0.2500596588305051
ACH-000831,0.1382505260492014
ACH-000832,0.3002659201265758
ACH-000833,0.20803765187607126
ACH-000834,0.1953558825006492
ACH-000835,0.1712847802146761
ACH-000836,0.10575018327639724
ACH-000837,0.03159673128078155
ACH-000838,0.14040909531930584
ACH-000839,0.1445002449596703
ACH-000840,0.08887587786875628
ACH-000841,0.1305883837536758
ACH-000843,0.24841008151332264
ACH-000846,0.25521378181615245
ACH-000847,0.2327810486860932
ACH-000848,0.18270137504899966
ACH-000849,0.049303948669649836
ACH-000851,0.14152569108384672
ACH-000855,0.09180029667551406
ACH-000856,0.07396496455094727
ACH-000858,0.20751658131192335
ACH-000859,0.017868781148362826
ACH-000861,0.012727217830520185
ACH-000862,0.24993564876840654
ACH-000865,0.2313688909421256
ACH-000866,0.11106429693888102
ACH-000867,0.10121361837242387
ACH-000869,0.0889269094707211
ACH-000872,-0.04347174287450549
ACH-000873,0.1304456020091256
ACH-000876,0.10664066603646737
ACH-000878,0.23557381123091414
ACH-000880,0.032227242890524734
ACH-000881,0.2683943632091564
ACH-000882,0.17485065972515978
ACH-000884,0.2551981319046751
ACH-000885,0.033076837200776414
ACH-000887,0.1862833105042221
ACH-000889,0.1125946447205218
ACH-000896,0.2413153269453793
ACH-000898,0.1408894120908971
ACH-000900,0.07221419883076115
ACH-000901,0.10684213270578598
ACH-000905,0.1964621383310025
ACH-000906,0.09939813693557316
ACH-000907,0.2852442133615341
ACH-000910,0.10574689609931924
ACH-000911,0.1876882760247852
ACH-000912,0.15487904801044386
ACH-000913,0.1777444979604281
ACH-000915,0.18745260905235492
ACH-000916,0.2028625857672027
ACH-000917,0.3863903340373793
ACH-000920,0.1916303826266073
ACH-000921,0.037473389947119636
ACH-000924,0.15759351604871152
ACH-000926,0.19302226889973909
ACH-000928,0.07978931901956568
ACH-000929,0.0014878674068134153
ACH-000932,0.16916921861677778
ACH-000935,0.2057312009600386
ACH-000936,0.11811970623261435
ACH-000937,0.15009453881454635
ACH-000938,0.04883965380505638
ACH-000939,0.14902324323931754
ACH-000941,0.0903943348640818
ACH-000943,0.04529113977776942
ACH-000946,0.1166385914842106
ACH-000947,0.12080239189576746
ACH-000948,0.16777068760658045
ACH-000950,0.20639872770168016
ACH-000953,0.07888551633062015
ACH-000954,-0.1712529537359348
ACH-000957,0.1002417833076616
ACH-000958,0.16366218783704084
ACH-000960,0.12801859768107254
ACH-000963,0.029562540776195714
ACH-000968,0.18824557643969692
ACH-000969,0.19671154931434198
ACH-000972,0.05470118471784178
ACH-000973,0.09389521573759067
ACH-000974,0.1147892365738656
ACH-000978,0.5149865813306217
ACH-000984,0.15195609780219815
ACH-000986,0.03533256439985925
ACH-000988,0.047737873461979295
ACH-000993,0.08278810807640392
ACH-000994,0.09207396627887772
ACH-000996,-0.014709007387212912
ACH-001001,0.10998092979308546
ACH-001020,0.109454261218364
ACH-001028,0.16484726438866934
ACH-001031,0.08015281135705582
ACH-001038,0.21612231796646628
ACH-001048,-0.0024056494339998696
ACH-001050,-0.04059378184766317
ACH-001053,0.06413892078538931
ACH-001054,0.19736237786772892
ACH-001061,0.1645636653233279
ACH-001067,0.1672908260159706
ACH-001075,0.02178037173719196
ACH-001096,0.18400938170182515
ACH-001111,0.2361752299571564
ACH-001119,0.07994508171349934
ACH-001128,0.11237725096595258
ACH-001134,0.1825497017803699
ACH-001151,0.15737178074854685
ACH-001163,0.2881241602708696
ACH-001164,0.22911265793218094
ACH-001183,-0.07243176212097739
ACH-001192,0.2357535485582537
ACH-001193,0.05224919590240061
ACH-001196,0.17808001637764695
ACH-001197,0.15375400610573514
ACH-001205,-0.0259750330824324
ACH-001211,0.10330567334000423
ACH-001212,0.27167766907668806
ACH-001228,0.485791352762253
ACH-001232,0.10140336602513876
ACH-001239,0.2134744881021416
ACH-001270,0.20169425975356228
ACH-001274,0.0778282574826828
ACH-001275,0.2416859074651647
ACH-001277,0.12950723406214615
ACH-001278,0.10590156096740258
ACH-001280,0.107981025405746
ACH-001283,0.016743867889261098
ACH-001289,0.0810623436779872
ACH-001300,0.15205892891783146
ACH-001301,0.1465169666165873
ACH-001302,0.2172755648422892
ACH-001306,0.15445294816433272
ACH-001318,0.055047203131073384
ACH-001322,0.19305361419773548
ACH-001328,0.11590606794637134
ACH-001332,0.3962978620202765
ACH-001336,0.12603521160698014
ACH-001346,0.06862925462918656
ACH-001353,0.1675474198920555
ACH-001354,0.15526308063559885
ACH-001367,-0.04581318530137807
ACH-001368,0.2326181468928934
ACH-001374,0.40058132569151456
ACH-001377,0.07316513027340239
ACH-001380,0.11973065632491105
ACH-001391,0.3714911378070987
ACH-001408,0.10387420309855354
ACH-001430,0.13122926518693495
ACH-001431,0.08249734539272639
ACH-001450,0.18119197947463211
ACH-001496,0.013368584948180424
ACH-001500,0.13792180982498187
ACH-001523,0.1662748081699133
ACH-001532,0.06010679418335756
ACH-001550,0.16045292673393713
ACH-001552,0.10181046855243042
ACH-001554,0.08622577251070444
ACH-001654,0.164699418759613
ACH-001735,0.18863349038308766
ACH-001736,0.22847917006272694
ACH-001737,0.3942013776016994
ACH-001740,0.2450633322232745
ACH-001745,0.08933428903960157
ACH-001765,0.012286245365556113
