,PSMC1 (5700)
ACH-000004,-0.7810152737836079
ACH-000005,-0.7313367114621079
ACH-000007,-0.5619968053792017
ACH-000009,-0.6123553726844094
ACH-000011,-0.6291733630881086
ACH-000012,-0.7284754932358138
ACH-000013,-0.4053559379992311
ACH-000014,-0.7088803253957002
ACH-000015,-0.5871284308517692
ACH-000017,-0.4681200885113596
ACH-000018,-0.8038060609790972
ACH-000019,-0.5718817327148057
ACH-000021,-0.627914941839589
ACH-000022,-0.4877093875374558
ACH-000025,-0.5801278707656322
ACH-000028,-0.5350901364278521
ACH-000030,-0.7744108115688194
ACH-000035,-0.569935792893218
ACH-000036,-0.7863428174765148
ACH-000037,-0.6348323447795886
ACH-000039,-0.3730262373694683
ACH-000040,-0.4818876295059773
ACH-000041,-0.7611036607461464
ACH-000042,-0.599042276811352
ACH-000045,-0.6048496852610538
ACH-000047,-0.546769862044554
ACH-000052,-0.6398447729126147
ACH-000053,-0.7013773444468114
ACH-000054,-0.5630955902208191
ACH-000055,-0.3905783967228941
ACH-000060,-0.8878012075783156
ACH-000067,-0.6100417811476058
ACH-000070,-0.5644616414270487
ACH-000075,-0.8065113061468642
ACH-000078,-0.5921244469671934
ACH-000082,-0.5349193002525519
ACH-000085,-0.5244706474342721
ACH-000086,-0.5920134843901279
ACH-000087,-0.4845589553366163
ACH-000092,-0.6314413041133773
ACH-000095,-0.6862431023566788
ACH-000097,-0.6685852236251073
ACH-000098,-0.4916541222221684
ACH-000099,-0.5750263478161561
ACH-000108,-0.7387513384246522
ACH-000113,-0.5556511891514216
ACH-000116,-0.3592063407306905
ACH-000118,-0.5035972701863588
ACH-000120,-0.6734082776785167
ACH-000123,-0.4622725350676749
ACH-000127,-0.7142681840136411
ACH-000128,-0.6234401887705083
ACH-000132,-0.4540818230238791
ACH-000133,-0.32010625088233513
ACH-000137,-0.5080286313186498
ACH-000138,-0.3781061851838752
ACH-000142,-0.6725426807490704
ACH-000143,-0.7293128486829192
