,PRLH (51052)
ACH-000004,-0.11200410767785704
ACH-000005,0.17134162455785568
ACH-000007,-0.048043473425237126
ACH-000009,0.04200534692396689
ACH-000011,0.15214217770246324
ACH-000012,0.06624563355727223
ACH-000013,0.06663361577480635
ACH-000014,0.10090631104501756
ACH-000015,0.013188342974977002
ACH-000017,-0.002752358141511453
ACH-000018,-0.22148496172705853
ACH-000019,-0.029568204170250512
ACH-000021,0.005514902228351433
ACH-000022,0.007247232389144073
ACH-000025,0.09855501859636746
ACH-000028,0.14746428625140545
ACH-000030,0.1396831836152594
ACH-000035,0.034354295469881516
ACH-000036,-0.07924872933832497
ACH-000037,-0.039502395089291036
ACH-000039,-0.17718053774248424
ACH-000040,-0.03275425648664197
ACH-000041,-0.07665628161003826
ACH-000042,-0.10517548057010703
ACH-000045,0.18885630641379206
ACH-000047,-0.04035079441433224
ACH-000052,0.08177555565894895
ACH-000053,-0.04555330373316892
ACH-000054,-0.028268674386823626
ACH-000055,0.28373176069371386
ACH-000060,0.004418829510863819
ACH-000067,0.010706859836378457
ACH-000070,0.048289467009124384
ACH-000075,-0.09603874931309557
ACH-000078,-0.1953826749421007
ACH-000082,-0.03300580115799377
ACH-000085,-0.02176241052796238
ACH-000086,0.06620116141153351
ACH-000087,0.14152723803771733
ACH-000092,-0.0904570632549472
ACH-000095,-0.005491637366431786
ACH-000097,-0.07846749677281083
ACH-000098,0.03727998039647006
ACH-000099,-0.05135994936166807
ACH-000108,0.04989622705177902
ACH-000113,0.10644650240121796
ACH-000116,-0.0022663582587671423
ACH-000118,0.06960972801566984
ACH-000120,0.03991358995685949
ACH-000123,-0.003129989215866077
ACH-000127,0.07448466676354852
ACH-000128,-0.0907932089807514
ACH-000132,0.12461273480075465
ACH-000133,-0.0934522215535546
ACH-000137,0.05448568642660777
ACH-000138,-0.03280130090472703
ACH-000142,-0.0973862625331836
ACH-000143,-0.08192005604382213
ACH-000146,-0.0652699712091203
ACH-000148,-0.04473975981724526
ACH-000150,-0.2801167414814937
ACH-000152,-0.02474830102178711
ACH-000153,-0.06655115038574817
ACH-000159,-0.009306441080885276
ACH-000160,0.12663649955507894
ACH-000163,-0.06464905904567789
ACH-000167,0.1184390778930369
ACH-000168,-0.17100285830057052
ACH-000169,0.0012219378705130447
ACH-000178,-0.01525543387958692
ACH-000183,-0.03539198350640616
ACH-000188,-0.06001829954918406
ACH-000189,-0.05686615068201329
ACH-000190,0.0840209693116816
ACH-000198,0.03466944273688087
ACH-000203,-0.089337542464731
ACH-000204,-0.12328529616920925
ACH-000206,0.10405553490196004
ACH-000207,0.026735754508874585
ACH-000208,-0.08711246052654076
ACH-000210,0.08969557449309566
ACH-000211,-0.009267882360061118
ACH-000215,-0.07540665225664192
ACH-000221,0.02386841120464281
ACH-000222,0.06287338747946655
ACH-000223,-0.018478507564822437
ACH-000226,0.16636074930028813
ACH-000227,-0.16476049770164564
ACH-000228,-0.02846112088639204
ACH-000231,0.07094946995494719
ACH-000232,-0.02504992792501757
ACH-000233,-0.002956838487139352
ACH-000234,0.003989370761011415
ACH-000235,-0.02978961105212393
ACH-000237,0.0612470594444176
ACH-000238,-0.010068561421050549
ACH-000242,0.0006909293523661097
ACH-000243,0.00031323769450151425
ACH-000244,-0.3553608732938999
ACH-000246,0.02907379816481945
ACH-000248,-0.05860230256005675
ACH-000250,-0.028036631033446467
ACH-000251,0.16537546335018138
ACH-000252,-0.11421544864181797
ACH-000253,-0.0407005314452778
ACH-000255,-0.06833163973442795
ACH-000256,-0.1453059641129775
ACH-000257,-0.06854962041613925
ACH-000258,-0.029126668331309037
ACH-000259,-0.016630914982805053
ACH-000260,0.046733845286239584
ACH-000261,0.04457622555834336
ACH-000262,-0.0153642562823761
ACH-000263,-0.049932404445067004
ACH-000264,0.09050854434794316
ACH-000265,-0.0026529007192697338
ACH-000266,-6.312889027920509e-05
ACH-000272,0.020382704152562017
ACH-000274,0.009093735314406623
ACH-000277,0.07165792639355976
ACH-000278,0.054945899724859984
ACH-000279,0.011391811295298128
ACH-000280,0.03514734200786795
ACH-000281,-0.061257284964346986
ACH-000288,-0.07336246604585908
ACH-000291,-0.10806015335721902
ACH-000293,0.03129560281012399
ACH-000294,0.0922551382448133
ACH-000295,0.06839553774077063
ACH-000296,-0.06765711553989857
ACH-000302,0.03988980290562245
ACH-000304,0.05621179213158195
ACH-000307,0.013476124401746531
ACH-000308,0.05893892695409472
ACH-000310,-0.0645949084726921
ACH-000311,0.12686832276785046
ACH-000312,-0.007564997170084006
ACH-000315,0.026445073154813876
ACH-000316,-0.040238876361375485
ACH-000317,-0.08917093420189184
ACH-000318,-0.03512088518114233
ACH-000319,-0.05029789028948195
ACH-000320,-0.15871798434016715
ACH-000322,0.15098895839722395
ACH-000323,-0.04312414607285546
ACH-000324,-0.07504439831616375
ACH-000329,0.04858452067630675
ACH-000330,-0.016898685973203438
ACH-000331,0.01623437080682287
ACH-000332,-0.023256071216746933
ACH-000334,0.17427294024402332
ACH-000335,0.04109403321769442
ACH-000336,0.07164350932212428
ACH-000337,-0.2028679807189099
ACH-000338,0.19392140090042234
ACH-000339,0.02394789707880974
ACH-000341,-0.08811180557187466
ACH-000348,-0.044040377038357184
ACH-000350,0.044192463778088616
ACH-000352,-0.011432209607365544
ACH-000356,-0.08173369174140838
ACH-000361,-0.0567293982965616
ACH-000362,0.13569093527847592
ACH-000363,-0.017205654965588617
ACH-000364,0.15829579434552848
ACH-000365,0.061779898799948385
ACH-000366,-0.009411400218848226
ACH-000368,-0.05183222221364146
ACH-000374,0.09478314003833407
ACH-000375,-0.0901582726187862
ACH-000376,0.1306749086060273
ACH-000381,0.021154180570426773
ACH-000383,0.015499298326017066
ACH-000387,-0.08671981130991023
ACH-000389,-0.03873718005862875
ACH-000390,-0.006559179383855677
ACH-000393,0.12716492888135095
ACH-000395,-0.03969089110145786
ACH-000396,0.15902744378622494
ACH-000397,0.03311663445465133
ACH-000401,-0.21119148708913413
ACH-000402,0.19494183300580134
ACH-000403,0.001403354965372717
ACH-000404,-0.13554175665518226
ACH-000406,0.017451786642408904
ACH-000407,-0.0908113443800828
ACH-000408,-0.027909509346451623
ACH-000410,-0.11849159794981942
ACH-000411,0.04760473134287998
ACH-000414,-0.03305641159503101
ACH-000415,0.017929991890669652
ACH-000416,0.05137602392931213
ACH-000420,-0.10573493755306312
ACH-000421,-0.005767915740297396
ACH-000424,0.13867066429100525
ACH-000425,0.03227088844763476
ACH-000426,0.02502205562395611
ACH-000427,-0.16156356981312306
ACH-000433,0.038535889920239916
ACH-000435,0.13157008691172214
ACH-000436,-0.148085959923046
ACH-000444,0.0005484845297826041
ACH-000445,-0.058860507241594515
ACH-000448,-0.001364296718528464
ACH-000450,0.03883409757724573
ACH-000452,0.013611858261209638
ACH-000454,0.0029206657160292878
ACH-000458,0.048741089731412716
ACH-000459,0.07310696079214883
ACH-000460,0.008869897273981868
ACH-000461,-0.015814629487897882
ACH-000463,0.027394082987040973
ACH-000464,0.125084609221357
ACH-000466,-0.0228944484911685
ACH-000467,-0.017167443914041822
ACH-000468,-0.00010896294235944912
ACH-000469,-0.07254758663984766
ACH-000470,-0.005180096988450937
ACH-000471,0.03408189813509626
ACH-000472,0.07315778834175057
ACH-000473,-0.014965758558947303
ACH-000475,0.025440412581361642
ACH-000476,0.09435779563974303
ACH-000477,0.053036286920350784
ACH-000479,-0.09606257602377268
ACH-000480,-0.030169672488144506
ACH-000481,-0.02056027079936289
ACH-000483,0.04820998072452353
ACH-000484,-0.14020505149956486
ACH-000485,0.03918226382172793
ACH-000486,0.08889730605331543
ACH-000487,-0.037700170120819936
ACH-000488,0.04242595632084113
ACH-000490,0.04099154341651085
ACH-000491,-0.09204609611540647
ACH-000495,0.0008419449993474572
ACH-000496,0.07402567180480653
ACH-000499,0.09606517578327804
ACH-000500,0.06968509231279219
ACH-000502,0.01637058474093389
ACH-000503,-0.07190024143647003
ACH-000505,0.04060437936164744
ACH-000507,-0.023166956212708426
ACH-000510,0.04346285473537647
ACH-000511,0.04148528343693653
ACH-000512,0.07098969794071798
ACH-000516,0.1066866111114026
ACH-000517,0.0783988345192211
ACH-000518,-0.012664326713195421
ACH-000520,-0.03539461314525414
ACH-000521,-0.019775243267605158
ACH-000522,0.0749273646384345
ACH-000524,0.04920496566770378
ACH-000527,0.029860920404731643
ACH-000528,-0.0030986914352600157
ACH-000537,0.02597687948501924
ACH-000541,0.13723012695356535
ACH-000542,0.03452621892048293
ACH-000544,0.09159985856239074
ACH-000545,0.06653172893745654
ACH-000547,-0.0633391825809901
ACH-000548,0.03110327035869815
ACH-000549,0.05756424907313495
ACH-000550,-0.055012909970997725
ACH-000552,0.02835756491574038
ACH-000556,0.044091552583523166
ACH-000557,-0.01885164067327529
ACH-000569,-0.03958848661827825
ACH-000570,0.04641157649367846
ACH-000571,0.03675984186789133
ACH-000573,0.10649508882726684
ACH-000576,-0.07506325489792537
ACH-000579,0.3329433234083534
ACH-000580,0.1698479393320661
ACH-000584,-0.09281948537711597
ACH-000585,-0.07828314072510655
ACH-000588,0.0983711427555974
ACH-000589,0.0770888080793228
ACH-000591,-0.11934066395204175
ACH-000593,0.016058533814921002
ACH-000600,0.1459570976120103
ACH-000601,-0.004435963748653976
ACH-000605,0.06970220308192084
ACH-000606,0.06758617910472843
ACH-000608,-0.014156409447693712
ACH-000614,0.03938787679175603
ACH-000616,-0.01271724315583926
ACH-000618,-0.06300886446587009
ACH-000619,0.07830598569840286
ACH-000620,0.04521814533445948
ACH-000621,-0.14386122301460327
ACH-000622,-0.09614886573555777
ACH-000623,-0.14167884424462154
ACH-000624,-0.11505309731022978
ACH-000627,-0.14324974068047672
ACH-000630,0.16747598921585696
ACH-000631,0.4930666429928072
ACH-000632,-0.021922050461375773
ACH-000633,-0.02584983521596937
ACH-000637,-0.09527506134297893
ACH-000638,0.0601511693449652
ACH-000646,-0.0695327111410666
ACH-000647,0.07144624839005248
ACH-000648,-0.06645818139798669
ACH-000649,-0.009551674179413357
ACH-000651,-0.04057297652813235
ACH-000652,-0.1346227487901983
ACH-000653,-0.11632901175713425
ACH-000657,0.01715095367899383
ACH-000658,0.1938737158629913
ACH-000661,-0.08248404210460353
ACH-000662,-0.08464224807170374
ACH-000663,-0.08498680436658831
ACH-000665,0.002121222405251732
ACH-000671,0.02570137896234144
ACH-000672,-0.004249805170529957
ACH-000673,0.019086079051817324
ACH-000676,0.059155609152692926
ACH-000677,0.0940357905926453
ACH-000681,-0.0422390764601793
ACH-000683,-0.06616343425751554
ACH-000684,0.06136149536817859
ACH-000688,0.007074512623377939
ACH-000693,0.04590534107667304
ACH-000694,0.12465748440520452
