,TRNT1 (51095)
ACH-000701,-0.7692118436805125
ACH-000706,-1.2193478945923246
ACH-000711,-1.0868633426222016
ACH-000713,-1.1592804922448376
ACH-000714,-1.169137386667093
ACH-000718,-1.3118923488799972
ACH-000720,-1.0963207711351048
ACH-000721,-1.3235410037973223
ACH-000724,-1.1609552816804756
ACH-000725,-0.5992566574544136
ACH-000732,-1.0369101253831017
ACH-000734,-1.1008566744246622
ACH-000735,-1.1807515126827528
ACH-000736,-1.1329281529753636
ACH-000738,-0.9262086220440872
ACH-000746,-0.8907906195110896
ACH-000747,-1.065330182248093
ACH-000748,-1.0770698443499622
ACH-000753,-1.141833244171578
ACH-000756,-1.2205544311153436
ACH-000757,-1.079865302858798
ACH-000758,-1.069186792204475
ACH-000760,-1.2665375392498592
ACH-000762,-1.2360922962696632
ACH-000763,-1.2319334179467212
ACH-000764,-1.3971099290784157
ACH-000765,-1.1301415890155766
ACH-000766,-1.1528739635100895
ACH-000767,-1.094892095930077
ACH-000768,-1.0365741656103706
ACH-000769,-1.270993518778928
ACH-000770,-1.1743599216883591
ACH-000771,-1.2083183529335664
ACH-000773,-0.9996873857506092
ACH-000776,-0.9002056949917605
ACH-000777,-1.1506752676231211
ACH-000778,-1.5084095464111165
ACH-000781,-1.1498384648960969
ACH-000782,-1.1773008774145357
ACH-000783,-1.3750521172980692
ACH-000784,-1.143494863354706
ACH-000785,-1.1018363843668992
ACH-000787,-1.1244770072033123
ACH-000788,-1.251487124413043
ACH-000791,-1.1188956368312022
ACH-000792,-1.0007071037875046
ACH-000794,-1.2528418120675555
ACH-000796,-1.3244242991313662
ACH-000798,-0.9888832029773738
ACH-000799,-1.1954672244949922
ACH-000800,-1.3329626433393569
ACH-000802,-1.3368497413092304
ACH-000804,-1.1403294807406168
ACH-000805,-1.2629978249311935
ACH-000809,-1.107774306681245
ACH-000810,-1.476068148923526
ACH-000811,-1.2139630195228923
ACH-000817,-1.2477498579620592
ACH-000819,-0.992750869092318
ACH-000820,-1.5013459449886108
ACH-000821,-1.1354136364819478
ACH-000822,-1.5847235864927096
ACH-000823,-1.0200854530935377
ACH-000824,-1.2905906035867656
ACH-000827,-1.2589583559337136
ACH-000829,-1.1135347646267881
ACH-000831,-1.0790199539769485
ACH-000832,-1.1793253604908431
ACH-000833,-1.2646534643257084
ACH-000834,-1.1688506311004514
ACH-000835,-1.237426976046749
ACH-000836,-1.3325251238324387
ACH-000837,-1.1731137551157362
ACH-000838,-1.0007168756254352
ACH-000839,-1.38118394098146
ACH-000840,-1.2347094457972856
ACH-000841,-1.2056882684493448
ACH-000843,-1.0930228259520052
ACH-000846,-1.0703790070009491
ACH-000847,-1.197301867635388
ACH-000848,-1.230535652707684
ACH-000849,-1.2234316473218276
ACH-000851,-1.2624878932068135
ACH-000855,-1.362026690040422
ACH-000856,-1.126543123409248
ACH-000858,-1.1957815941920629
ACH-000859,-1.1630549055938713
ACH-000861,-0.970347666623437
ACH-000862,-1.0002567045056965
ACH-000865,-1.3674055011180644
ACH-000866,-1.2815781985117742
ACH-000867,-0.9989210434391704
ACH-000869,-1.0302083645449
ACH-000872,-1.2529088306420626
ACH-000873,-1.290151964390421
ACH-000876,-1.2250312150729057
ACH-000878,-1.3688211384474358
ACH-000880,-1.0419679524082857
ACH-000881,-0.9994342486298998
ACH-000882,-1.2667348759510937
ACH-000884,-1.2104556269556512
ACH-000885,-1.1911162956084123
ACH-000887,-1.2096115625699415
ACH-000889,-1.0184141555600883
ACH-000896,-1.1396113807008397
ACH-000898,-1.0751779475724772
ACH-000900,-1.1340801435941887
ACH-000901,-1.1818908310542344
ACH-000905,-1.1662147540074614
ACH-000906,-1.2590631992333614
ACH-000907,-1.0888196606733522
ACH-000910,-1.2549056242424574
ACH-000911,-1.2057713689077538
ACH-000912,-1.09248940794433
ACH-000913,-1.0624821970819929
ACH-000915,-1.1492040332258018
ACH-000916,-0.9416257749707356
ACH-000917,-1.2522766543269728
ACH-000920,-0.9662508586719808
ACH-000921,-1.1486310873987757
ACH-000924,-1.206766156180331
ACH-000926,-1.146556707991674
ACH-000928,-0.9983830904524588
ACH-000929,-1.187451811134684
ACH-000932,-1.0245450748978389
ACH-000935,-1.1455778293482404
ACH-000936,-1.179916250650087
ACH-000937,-1.1353156778534497
ACH-000938,-0.926781826659206
ACH-000939,-1.0530838805776677
ACH-000941,-0.8627505977933656
ACH-000943,-1.2501818330085106
ACH-000946,-1.1002854145956085
ACH-000947,-1.0584971658381883
ACH-000948,-0.9020675897020266
ACH-000950,-1.3779581222743358
ACH-000953,-0.9046927822582794
ACH-000954,-1.045408221717664
ACH-000957,-0.98469685258302
ACH-000958,-1.11588593854377
ACH-000960,-1.04139861727053
ACH-000963,-0.9479538477552898
ACH-000968,-1.1745280836770322
ACH-000969,-1.063669497934154
ACH-000972,-1.3601788639221453
ACH-000973,-1.1884534940595526
ACH-000974,-1.0890143310038305
ACH-000978,-0.8387926005286618
ACH-000984,-1.2881032615937944
ACH-000986,-1.0386724742724835
ACH-000988,-1.2058208088024445
ACH-000993,-1.3942367245718197
ACH-000994,-1.077607961573691
ACH-000996,-1.1530115732349753
ACH-001001,-0.9298196889058784
ACH-001020,-1.1630439944324962
ACH-001028,-1.2036327462592566
ACH-001031,-1.0579105424144846
ACH-001038,-1.1743257547200392
ACH-001048,-1.2339779682894123
ACH-001050,-0.9652412674773724
ACH-001053,-1.115682708598924
ACH-001054,-1.1337894774590471
ACH-001061,-1.0486101286924965
ACH-001067,-1.0455363622509106
ACH-001075,-1.1964080985316234
ACH-001096,-1.1656914162566498
ACH-001111,-1.250098844138846
ACH-001119,-1.1735066272378325
ACH-001128,-1.062803557655408
ACH-001134,-1.0364812562961307
ACH-001151,-1.2797621598397066
ACH-001163,-1.1761555028986392
ACH-001164,-0.7741820601676039
ACH-001183,-1.058732414858983
ACH-001192,-0.9149898332640118
ACH-001193,-1.1774666001941634
ACH-001196,-1.0724941588895749
ACH-001197,-1.245598225552495
ACH-001205,-1.0957629088278276
ACH-001211,-1.1321639187913908
ACH-001212,-1.1344208253001165
ACH-001228,-1.1409677385237644
ACH-001232,-1.1149684164456202
ACH-001239,-1.2695951737964195
ACH-001270,-1.2746090628746836
ACH-001274,-1.0233333613027564
ACH-001275,-1.233801691010696
ACH-001277,-1.2916718092053363
ACH-001278,-1.0297381902684617
ACH-001280,-0.8711743461392875
ACH-001283,-1.0501330045010822
ACH-001289,-0.8486027840707715
ACH-001300,-1.2597943997039551
ACH-001301,-1.0891138386861563
ACH-001302,-0.8656000119600398
ACH-001306,-1.2585683180698994
ACH-001318,-1.1705175018769751
ACH-001322,-0.8677978824223423
ACH-001328,-1.211961041087467
ACH-001332,-1.2404070677743204
ACH-001336,-1.3497981140895088
ACH-001346,-1.2820599999782618
ACH-001353,-1.2388887066941292
ACH-001354,-1.265743795196655
ACH-001367,-1.276260533506819
ACH-001368,-1.0679309154446488
ACH-001374,-1.3170879589234967
ACH-001377,-1.0307927865669857
ACH-001380,-1.0295119165265323
ACH-001391,-1.2449756433136396
ACH-001408,-1.0556973768788982
ACH-001430,-1.3898211564558005
ACH-001431,-1.142112707844483
ACH-001450,-1.1289981428372122
ACH-001496,-1.153257237454528
ACH-001500,-1.3081740752543802
ACH-001523,-1.2580701207843965
ACH-001532,-1.0157340163349529
ACH-001550,-1.0542934681831688
ACH-001552,-1.2492882818331703
ACH-001554,-0.9823087975555148
ACH-001654,-1.2934119534603084
ACH-001735,-1.2073448225825998
ACH-001736,-1.056758266035088
ACH-001737,-1.3484730827052138
ACH-001740,-1.1803287139665155
ACH-001745,-1.1655998312168625
ACH-001765,-0.9438421938605356
