,PSMA2 (5683)
ACH-000004,-1.5145607042651126
ACH-000005,-1.3537544629863083
ACH-000007,-1.1500099606876042
ACH-000009,-1.2010566796517674
ACH-000011,-1.1271274407201952
ACH-000012,-1.2419832547298415
ACH-000013,-1.2196140443287664
ACH-000014,-1.2573355423811927
ACH-000015,-1.1928969102710312
ACH-000017,-0.979949919579548
ACH-000018,-1.4278986999626062
ACH-000019,-1.041604735433763
ACH-000021,-1.281860688617931
ACH-000022,-1.1148205436422634
ACH-000025,-1.2578940275753867
ACH-000028,-1.2268604712472713
ACH-000030,-1.107190109242293
ACH-000035,-0.9762741468508253
ACH-000036,-1.1625649728562135
ACH-000037,-1.3792739748357932
ACH-000039,-1.2117065913285772
ACH-000040,-0.9779873981904
ACH-000041,-1.2367783711347422
ACH-000042,-1.2326658880052108
ACH-000045,-1.3181111720391274
ACH-000047,-1.1699996607795689
ACH-000052,-1.1396935667996697
ACH-000053,-1.3138588205849877
ACH-000054,-1.3756248210844453
ACH-000055,-1.2331087240445555
ACH-000060,-1.1706889536002796
ACH-000067,-1.0591191770191852
ACH-000070,-1.4613718125205089
ACH-000075,-1.3900078128580171
ACH-000078,-1.0798866321142275
ACH-000082,-1.3023450187830137
ACH-000085,-0.9763043562056596
ACH-000086,-1.2551887995658628
ACH-000087,-1.329989226559107
ACH-000092,-1.2838455767640906
ACH-000095,-1.3646679261517107
ACH-000097,-1.2077400779950067
ACH-000098,-1.2602673522395522
ACH-000099,-1.2858732114816562
ACH-000108,-1.154230766357203
ACH-000113,-1.2727969591252477
ACH-000116,-1.162639058769643
ACH-000118,-1.068527867823836
ACH-000120,-1.2566739952421755
ACH-000123,-1.31688875368651
ACH-000127,-1.3361547479862521
ACH-000128,-1.5171888620790128
ACH-000132,-1.2253012815644193
ACH-000133,-1.2106388886570276
ACH-000137,-1.0901249497037315
ACH-000138,-1.2118457580456137
ACH-000142,-1.1766420597375888
ACH-000143,-1.4582982365924029
ACH-000146,-1.4195092532291016
ACH-000148,-1.1657511317587566
ACH-000150,-1.3021016413810484
ACH-000152,-1.3247729059781883
ACH-000153,-1.4692262162739798
ACH-000159,-1.3228352769126115
ACH-000160,-1.700932308908521
ACH-000163,-0.993391965055676
ACH-000167,-1.080368092107655
ACH-000168,-1.542284447965426
ACH-000169,-1.2157565660297858
ACH-000178,-1.1321095058976058
ACH-000183,-1.2055280041382457
ACH-000188,-1.1858525425005721
ACH-000189,-1.2602787231085375
ACH-000190,-1.2921914158099803
ACH-000198,-1.2788633034721384
ACH-000203,-1.176920324101263
ACH-000204,-1.4229539270225582
ACH-000206,-1.4078905804327748
ACH-000207,-1.227187152153464
ACH-000208,-1.1213952789866808
ACH-000210,-1.1127628598095676
ACH-000211,-1.0154549572488845
ACH-000215,-1.1544580420915718
ACH-000221,-1.4126485940422648
ACH-000222,-1.1330931094942818
ACH-000223,-1.550325927414962
ACH-000226,-1.1918539145466336
ACH-000227,-1.3663996643991998
ACH-000228,-1.1235791872681882
ACH-000231,-1.3111145121369148
ACH-000232,-1.2823545389436621
ACH-000233,-1.367566144969853
ACH-000234,-1.0081803545042156
ACH-000235,-1.2015706178831211
ACH-000237,-1.291112531984124
ACH-000238,-1.1164668198997194
ACH-000242,-1.464253322892027
ACH-000243,-1.1982911984901532
ACH-000244,-1.1527534600595697
ACH-000246,-1.211607194906597
ACH-000248,-1.0861360155811959
ACH-000250,-1.2278342330302243
ACH-000251,-1.277161058032987
ACH-000252,-1.5132817936331526
ACH-000253,-1.1162450928894974
ACH-000255,-1.2164691439895263
ACH-000256,-1.1692736582731988
ACH-000257,-1.2413710462326637
ACH-000258,-1.2596269739722534
ACH-000259,-1.1562660549104082
ACH-000260,-1.1971305470269678
ACH-000261,-1.2696902104268193
ACH-000262,-1.0249439014503556
ACH-000263,-1.3778969313859537
ACH-000264,-1.3979223993892709
ACH-000265,-1.0642172748840717
ACH-000266,-1.2852937152207689
ACH-000272,-1.4139060943001782
ACH-000274,-1.3227037395144357
ACH-000277,-1.485408354010202
ACH-000278,-1.068702807438251
ACH-000279,-1.245480386369622
ACH-000280,-1.1416113418114453
ACH-000281,-1.1074760784235649
ACH-000288,-1.3029937831257503
ACH-000291,-1.369493774651765
ACH-000293,-1.2723590266761935
ACH-000294,-0.9570159800141468
ACH-000295,-1.4872058317967591
ACH-000296,-1.2251200209157886
ACH-000302,-1.2802694182264407
ACH-000304,-1.1730034738324395
ACH-000307,-1.2027208713411173
ACH-000308,-1.383310791734809
ACH-000310,-1.3315147001559104
ACH-000311,-1.1823793839448598
ACH-000312,-1.186326067493872
ACH-000315,-1.4765965698591843
ACH-000316,-1.0754156982213143
ACH-000317,-0.8561753698861302
ACH-000318,-1.138442527006111
ACH-000319,-1.189215979948398
ACH-000320,-1.2535850912451278
ACH-000322,-1.4360074337132087
ACH-000323,-1.343632697817818
ACH-000324,-1.2284422399059078
ACH-000329,-1.1760395677280209
ACH-000330,-1.2541252808044934
ACH-000331,-1.2148190140730444
ACH-000332,-1.077952366275256
ACH-000334,-1.892528870916365
ACH-000335,-1.1545767812402357
ACH-000336,-1.3065589653078555
ACH-000337,-1.1976803710348367
ACH-000338,-0.6590852487693026
ACH-000339,-1.1859773642041975
ACH-000341,-1.0767446677150687
ACH-000348,-1.1898478605181984
ACH-000350,-1.0841753368793277
ACH-000352,-1.1867613735485552
ACH-000356,-1.1694316303989278
ACH-000361,-1.1156097942441308
ACH-000362,-1.3364064000704852
ACH-000363,-1.2809032127070328
ACH-000364,-1.037611266757819
ACH-000365,-1.299236779842502
ACH-000366,-1.233065044710702
ACH-000368,-1.2710002900269022
ACH-000374,-1.3558974382694993
ACH-000375,-1.1891540800088691
ACH-000376,-1.1444476898938638
ACH-000381,-1.3046070322476502
ACH-000383,-1.4451342784336128
ACH-000387,-1.3874378856130434
ACH-000389,-1.2827862387434927
ACH-000390,-1.1534293870361063
ACH-000393,-1.0657814549148392
ACH-000395,-1.0911302114283583
ACH-000396,-1.3644863370045637
ACH-000397,-1.3284332411526287
ACH-000401,-0.9609901523684672
ACH-000402,-1.2104698505585645
ACH-000403,-1.2637312571100257
ACH-000404,-1.2257153020446627
ACH-000406,-1.2216090877745438
ACH-000407,-1.3886933471798046
ACH-000408,-1.1526677088210957
ACH-000410,-1.1136752262337144
ACH-000411,-1.1486146731351092
ACH-000414,-1.3088511033381467
ACH-000415,-1.126794417883089
ACH-000416,-1.3149164370140511
ACH-000420,-1.125785860600765
ACH-000421,-1.1642934328621095
ACH-000424,-1.2631784319419104
ACH-000425,-1.3782070161143578
ACH-000426,-1.100327658107918
ACH-000427,-1.358048498846683
ACH-000433,-1.2028049464524813
ACH-000435,-1.3230288465642008
ACH-000436,-1.2128194006002229
ACH-000444,-1.1710632417228282
ACH-000445,-1.121883757723272
ACH-000448,-1.3646161296055082
ACH-000450,-1.0442802109238822
ACH-000452,-1.3701248607457197
ACH-000454,-1.2832528184223937
ACH-000458,-0.9812622251700334
ACH-000459,-1.4504768311366851
ACH-000460,-1.1704497616021852
ACH-000461,-1.3355210288523427
ACH-000463,-1.1128594868077646
ACH-000464,-1.222320137311908
ACH-000466,-1.2808729564616457
ACH-000467,-1.2290158062451928
ACH-000468,-1.1566738625038793
ACH-000469,-1.0400928208911788
ACH-000470,-1.6336608858154318
ACH-000471,-1.3766792509416994
ACH-000472,-1.2842041396820525
ACH-000473,-1.1596004442334311
ACH-000475,-1.3191892313279399
ACH-000476,-1.0849775316487522
ACH-000477,-1.0052337418458344
ACH-000479,-1.258215263766301
ACH-000480,-1.142441731233169
ACH-000481,-1.169817524751455
ACH-000483,-0.9905762653023952
ACH-000484,-1.4789126803514725
ACH-000485,-1.123941982299827
ACH-000486,-1.2325990527019297
ACH-000487,-1.4372642138133704
ACH-000488,-1.2287331411880087
ACH-000490,-0.8913095045660636
ACH-000491,-1.1962166076141751
ACH-000495,-1.3291516329841162
ACH-000496,-1.1387088552627969
ACH-000499,-1.2199785017555198
ACH-000500,-1.26562583881353
ACH-000502,-1.1223645848610724
ACH-000503,-1.1061324282491485
ACH-000505,-1.2160884818593891
ACH-000507,-1.1651868768667943
ACH-000510,-1.2981248650130532
ACH-000511,-1.233902298056449
ACH-000512,-1.3037867455545604
ACH-000516,-1.3129483730199003
ACH-000517,-1.2473953951371672
ACH-000518,-0.963469958340418
ACH-000520,-1.2232427939394874
ACH-000521,-1.3055559770836316
ACH-000522,-1.4958085656647044
ACH-000524,-1.4058028643088218
ACH-000527,-1.151328238177581
ACH-000528,-1.2318803383938741
ACH-000537,-1.192746109407282
ACH-000541,-1.2868643630295056
ACH-000542,-1.3257129336292108
ACH-000544,-1.4097722657612723
ACH-000545,-1.0815996762662743
ACH-000547,-1.2924525855239457
ACH-000548,-1.2224263993853
ACH-000549,-1.3221317706573743
ACH-000550,-1.2471156725309092
ACH-000552,-1.0868257382106858
ACH-000556,-1.1231358017735318
ACH-000557,-1.3799488082954403
ACH-000569,-1.4001474293183018
ACH-000570,-1.1142918725248707
ACH-000571,-1.3843973619516856
ACH-000573,-1.3834117680261455
ACH-000576,-1.0435059852160258
ACH-000579,-1.27144767027535
ACH-000580,-1.293506662833876
ACH-000584,-1.4263006113433263
ACH-000585,-1.3167922625261534
ACH-000588,-1.0751319468479272
ACH-000589,-1.2629132776110494
ACH-000591,-1.224919150298991
ACH-000593,-1.3459192303262533
ACH-000600,-1.2971407507289894
ACH-000601,-1.215675613103113
ACH-000605,-1.0088528598440356
ACH-000606,-1.0926349594896214
ACH-000608,-1.2030541614545822
ACH-000614,-1.5628453334788324
ACH-000616,-1.4168824723997346
ACH-000618,-1.1350533758968533
ACH-000619,-1.3375112047178088
ACH-000620,-1.268813866201709
ACH-000621,-1.3664465621136987
ACH-000622,-1.304315291588799
ACH-000623,-1.0736520543717696
ACH-000624,-1.1583353869023492
ACH-000627,-1.2294080462892132
ACH-000630,-1.1708479887364158
ACH-000631,-1.3280578781759136
ACH-000632,-1.3516932254015142
ACH-000633,-0.9582764703584972
ACH-000637,-1.0130122784391862
ACH-000638,-1.1796729019899137
ACH-000646,-1.3687685360076065
ACH-000647,-1.0169993745482115
ACH-000648,-0.9827954853866468
ACH-000649,-1.183193868925371
ACH-000651,-1.3542015945591521
ACH-000652,-1.1763780516166225
ACH-000653,-1.2782155897264738
ACH-000657,-1.2633498308930202
ACH-000658,-1.3089527642609748
ACH-000661,-1.15974439837694
ACH-000662,-1.4266458921750342
ACH-000663,-1.1232863677409166
ACH-000665,-1.0546807946392818
ACH-000671,-0.9031438814855596
ACH-000672,-1.2063713072512119
ACH-000673,-1.3155980345341995
ACH-000676,-1.3240306135155804
ACH-000677,-1.3484476179862814
ACH-000681,-1.1149541143666186
ACH-000683,-1.2551859082585253
ACH-000684,-1.177449811921132
ACH-000688,-1.8889056088420413
ACH-000693,-1.2219586696126241
ACH-000694,-1.5502099872337476
ACH-000695,-1.2767822146056402
ACH-000696,-1.2307549565227034
ACH-000697,-1.4126271621838609
ACH-000699,-1.2015322329173692
ACH-000701,-1.1307000236615017
ACH-000706,-1.076747107711647
ACH-000711,-1.1960140638440615
ACH-000713,-1.1841700135168758
ACH-000714,-1.1704467484038288
ACH-000718,-1.3098900948571266
ACH-000720,-1.1472009816824678
ACH-000721,-1.3847256195013753
ACH-000724,-0.9286526289216044
ACH-000725,-1.4417419878415227
ACH-000732,-1.2981524075072846
ACH-000734,-1.2411961725460399
ACH-000735,-1.4058974951144227
ACH-000736,-1.1527110994889789
ACH-000738,-1.0685268976940765
ACH-000746,-1.5168915945986934
ACH-000747,-1.204609099709541
ACH-000748,-1.3687398963895958
ACH-000753,-1.4150056634351582
ACH-000756,-1.2876534097769012
ACH-000757,-1.3349821910960136
ACH-000758,-1.0153942814564665
ACH-000760,-1.2814514648925024
ACH-000762,-1.1567741236372722
ACH-000763,-1.3374650969082378
ACH-000764,-1.2600276295699224
ACH-000765,-1.3318493207643818
ACH-000766,-1.3364735701422743
ACH-000767,-1.2750790795760634
ACH-000768,-1.250911581519102
ACH-000769,-1.3125457547071229
ACH-000770,-1.1905493025324907
ACH-000771,-1.0399596527344086
ACH-000773,-1.1650005594981707
ACH-000776,-1.1905928238255372
ACH-000777,-1.1019192221473053
ACH-000778,-1.0115899230994183
ACH-000781,-1.168566087821463
ACH-000782,-1.3562152597255273
ACH-000783,-1.3818206709603138
ACH-000784,-1.1332979945766557
ACH-000785,-1.414597296101049
ACH-000787,-1.2598852635896425
ACH-000788,-1.2910403084333544
ACH-000791,-1.023779409580871
ACH-000792,-0.9045331368842021
ACH-000794,-1.1833230638012933
ACH-000796,-1.4697723623686465
ACH-000798,-1.4201047226440495
ACH-000799,-1.1692960727518231
ACH-000800,-1.2517426636818074
ACH-000802,-1.434885082101507
ACH-000804,-1.1536221815302712
ACH-000805,-1.204359105517706
ACH-000809,-1.2808918192752925
ACH-000810,-1.0186753950525087
ACH-000811,-1.407286941789239
ACH-000817,-0.8652321938884779
ACH-000819,-1.2552441350550765
ACH-000820,-1.4190148885574054
ACH-000821,-1.1934518619590295
ACH-000822,-1.5510352812869523
ACH-000823,-1.1965721130492095
ACH-000824,-1.0138301697205927
ACH-000827,-0.9561802933996048
ACH-000829,-1.3010682731551726
ACH-000831,-0.957125400298014
ACH-000832,-1.1211827653386828
ACH-000833,-1.0271799738782073
ACH-000834,-1.09635821007708
ACH-000835,-1.3407340878896246
ACH-000836,-1.3791524401720459
ACH-000837,-1.117163469608056
ACH-000838,-1.1892874879684254
ACH-000839,-1.1444395478742948
ACH-000840,-1.2397268674892823
ACH-000841,-1.1240351574990055
ACH-000843,-1.4180443696779077
ACH-000846,-1.237616121565673
ACH-000847,-1.101865810812376
ACH-000848,-1.1071199475637616
ACH-000849,-1.0559387823676074
ACH-000851,-1.2833059511253808
ACH-000855,-1.090609315304092
ACH-000856,-1.2299367367769392
ACH-000858,-1.2580136674068194
ACH-000859,-1.3836087136585722
ACH-000861,-1.3259175784457562
ACH-000862,-0.9611941799067998
ACH-000865,-1.0130828825772502
ACH-000866,-1.3614725718464602
ACH-000867,-1.2281812078249674
ACH-000869,-1.1583550861104748
ACH-000872,-1.1021045071719668
ACH-000873,-1.1562606720355924
ACH-000876,-1.456517978826473
ACH-000878,-1.1287494813343328
ACH-000880,-1.331635605119968
ACH-000881,-1.0357946740842665
ACH-000882,-1.2942356840231564
ACH-000884,-1.2548304698693744
ACH-000885,-1.3909241641154568
ACH-000887,-1.2765252090521304
ACH-000889,-1.2972800107798836
ACH-000896,-0.9970695390482678
ACH-000898,-1.0362419361349198
ACH-000900,-1.2265516677615962
ACH-000901,-1.4012230448749916
ACH-000905,-1.1224405483674014
ACH-000906,-1.2879341919128942
ACH-000907,-1.1325812721027526
ACH-000910,-1.208994439878719
ACH-000911,-1.2495660036972538
ACH-000912,-1.1404424154621322
ACH-000913,-1.3162335594580086
ACH-000915,-1.3449928115001444
ACH-000916,-1.1130199706816812
ACH-000917,-1.05605723682528
ACH-000920,-1.2179729855963115
