,RAD50 (10111)
ACH-000004,-0.12734708835311082
ACH-000005,-0.3141260441575533
ACH-000007,-0.09334562293185288
ACH-000009,-0.14464275399507792
ACH-000011,-0.00966010988609558
ACH-000012,-0.2806181733439251
ACH-000013,-0.1509463054497564
ACH-000014,-0.12777969204318654
ACH-000015,-0.28255713830503165
ACH-000017,-0.2812743756567138
ACH-000018,-0.1357806210752601
ACH-000019,-0.13678789688900736
ACH-000021,-0.14211868842962666
ACH-000022,-0.14512489389006925
ACH-000025,-0.14498990561041775
ACH-000028,-0.10559053437925413
ACH-000030,-0.22378486756897906
ACH-000035,-0.3868352082478118
ACH-000036,-0.21258035380528714
ACH-000037,-0.3523477990598565
ACH-000039,-0.1271033816933784
ACH-000040,-0.2942435076707557
ACH-000041,-0.2027628976692552
ACH-000042,-0.13060980349160106
ACH-000045,-0.05577816642967795
ACH-000047,-0.1502666081756578
ACH-000052,-0.2629126561577033
ACH-000053,-0.2382437276659007
ACH-000054,-0.2117078918651566
ACH-000055,-0.32585608657085063
ACH-000060,-0.05113104569797779
ACH-000067,-0.15890562059198013
ACH-000070,-0.4459855293707333
ACH-000075,-0.031689192523587685
ACH-000078,0.014213404469097296
ACH-000082,-0.08700872504420465
ACH-000085,-0.04015119741139987
ACH-000086,-0.09071496818139983
ACH-000087,-0.3864608554706128
ACH-000092,-0.12668975583641914
ACH-000095,-0.11735379296209518
ACH-000097,-0.0312825743883571
ACH-000098,-0.1839630763679453
ACH-000099,-0.07510752907607088
ACH-000108,-0.1723733057050066
ACH-000113,-0.09040087195365366
ACH-000116,-0.15845650242363532
ACH-000118,-0.2683771634010632
ACH-000120,-0.15946333686189726
ACH-000123,-0.21406618466679747
ACH-000127,-0.25171708239412544
ACH-000128,-0.12133341927401994
ACH-000132,-0.12530238185219292
ACH-000133,-0.14458311273555574
ACH-000137,-0.32887321327024993
ACH-000138,-0.16473615604178846
ACH-000142,-0.2347966765271425
ACH-000143,-0.3533095864569338
ACH-000146,-0.17828537611727796
ACH-000148,-0.2222574391756064
ACH-000150,-0.33928255585864503
ACH-000152,-0.14281350165885712
ACH-000153,-0.026146133031444627
ACH-000159,-0.06213836733278781
ACH-000160,-0.1876943569984452
ACH-000163,-0.2896831179344341
ACH-000167,-0.3410143178041388
ACH-000168,-0.003175405825288793
ACH-000169,-0.21145276421026632
ACH-000178,-0.13605271812802647
ACH-000183,-0.08540035855946937
ACH-000188,-0.2322572354927371
ACH-000189,-0.2319863029703612
ACH-000190,-0.3205128770761025
ACH-000198,-0.05837923767439709
ACH-000203,-0.11576103567834735
ACH-000204,-0.06266813035436564
ACH-000206,-0.360855807534935
ACH-000207,-0.23538727772359164
ACH-000208,-0.3781011316279732
ACH-000210,0.15506071176362454
ACH-000211,-0.1695849829232815
ACH-000215,-0.17420071473257104
ACH-000221,-0.03541109506488712
ACH-000222,-0.2230151389429414
ACH-000223,-0.2604190215060063
ACH-000226,-0.06901211019173621
ACH-000227,-0.22885525123481154
ACH-000228,-0.20448383207161575
ACH-000231,-0.20764249926725467
ACH-000232,-0.4065820713447777
ACH-000233,-0.11446212380662164
ACH-000234,-0.2740242921450575
ACH-000235,-0.15350237446118015
ACH-000237,-0.19995732361056534
ACH-000238,-0.25489637585146324
ACH-000242,-0.002911815304864384
ACH-000243,-0.4546306412855836
ACH-000244,0.08083989881307506
ACH-000246,-0.10681122025720807
ACH-000248,-0.10222643931071757
ACH-000250,-0.17044128777165196
ACH-000251,-0.4246990477234567
ACH-000252,-0.04423595002748319
ACH-000253,-0.04199255591704642
ACH-000255,-0.4377649186501255
ACH-000256,-0.02764263460162911
ACH-000257,-0.19287359774171065
ACH-000258,-0.38439228465807385
ACH-000259,-0.28496662539562445
ACH-000260,-0.3253891986286513
ACH-000261,-0.33964008856920896
ACH-000262,-0.06518196860192678
ACH-000263,0.012192182650812724
ACH-000264,-0.2313723621606037
ACH-000265,-0.35308355557369203
ACH-000266,-0.2086676386290532
ACH-000272,-0.008630229399941123
ACH-000274,-0.1174338283462164
ACH-000277,-0.1291982427555247
ACH-000278,-0.3179411859279501
ACH-000279,-0.17139939634828022
ACH-000280,-0.12444722519186645
ACH-000281,-0.2298464247719597
ACH-000288,-0.1779528691736687
ACH-000291,-0.032100111719112215
ACH-000293,-0.2064979177298463
ACH-000294,-0.07771818769022883
ACH-000295,-0.2852992496169736
ACH-000296,-0.2179729305226422
ACH-000302,-0.11194007546346464
ACH-000304,0.01804130170959541
ACH-000307,-0.3167688786405439
ACH-000308,-0.1489953327022653
ACH-000310,-0.12555798434882284
ACH-000311,-0.2236081073828227
ACH-000312,-0.04625024801737846
ACH-000315,-0.27306112733022503
ACH-000316,-0.2183883793630518
ACH-000317,-0.20698635007433205
ACH-000318,-0.24558764533916644
ACH-000319,-0.23098866307331495
ACH-000320,-0.20692584363199895
ACH-000322,-0.27622645871771595
ACH-000323,-0.1669492181048381
ACH-000324,-0.1409608611240771
ACH-000329,-0.15057285313649474
ACH-000330,-0.3205060110256674
ACH-000331,-0.5819063794136827
ACH-000332,-0.17133914300610475
ACH-000334,-0.18021702185880795
ACH-000335,-0.42008477148053136
ACH-000336,-0.3502177249205153
ACH-000337,-0.2575840353801269
ACH-000338,-0.6219545057129695
ACH-000339,-0.1825292986480426
ACH-000341,-0.3818575802983549
ACH-000348,-0.19010714248805036
ACH-000350,-0.1213784460055878
ACH-000352,-0.09061319773291143
ACH-000356,-0.08782598745227256
ACH-000361,-0.12907933897857973
ACH-000362,-0.09744095438456386
ACH-000363,-0.04492389969117079
ACH-000364,-0.20448637648321666
ACH-000365,-0.02470778372968177
ACH-000366,-0.23970104531265105
ACH-000368,-0.1100007964480461
ACH-000374,-0.07606040672044291
ACH-000375,-0.21628232583285464
ACH-000376,-0.10210180730497727
ACH-000381,-0.21706005988166252
ACH-000383,-0.1750782431485567
ACH-000387,-0.15428918195884547
ACH-000389,-0.06126986558030556
ACH-000390,-0.16513215083972305
ACH-000393,-0.23919956511950224
ACH-000395,-0.1014670957518598
ACH-000396,-0.06413976373047985
ACH-000397,-0.14048671272900146
ACH-000401,-0.43363179640865773
ACH-000402,-0.03654749648753968
ACH-000403,-0.05459108925205571
ACH-000404,-0.12289709396179295
ACH-000406,-0.2907296503590414
ACH-000407,-0.16334213843435438
ACH-000408,-0.35077419292224216
ACH-000410,-0.15893886719318834
ACH-000411,-0.1841760276393698
ACH-000414,-0.23226792517337574
ACH-000415,-0.22835530627626
ACH-000416,-0.15698312048174246
ACH-000420,-0.044715416236691716
ACH-000421,-0.0591235778644132
ACH-000424,-0.2974015788123878
ACH-000425,-0.1616389707305876
ACH-000426,-0.07202555059249878
ACH-000427,-0.21161295045655232
ACH-000433,-0.029954775686582086
ACH-000435,-0.09930454337842924
ACH-000436,0.01430378138971983
ACH-000444,-0.14825472806075093
ACH-000445,-0.07914014629927081
ACH-000448,-0.1557730141025415
ACH-000450,-0.18373962227952714
ACH-000452,-0.1441152468925474
ACH-000454,-0.18512843034565732
ACH-000458,-0.13894715521012752
ACH-000459,-0.3438319176871837
ACH-000460,-0.16481555648244756
ACH-000461,-0.20817501571932984
ACH-000463,-0.1388442370796436
ACH-000464,-0.2259545568688826
ACH-000466,-0.2189005551398475
ACH-000467,-0.2331298551262201
ACH-000468,-0.23716022572041684
ACH-000469,-0.23443766031161906
ACH-000470,-0.08808725375481907
ACH-000471,-0.2030503450858417
ACH-000472,-0.08787070594281535
ACH-000473,-0.12716611572582132
ACH-000475,-0.2253125182364712
ACH-000476,-0.02692872305509648
ACH-000477,-0.2546957617486081
ACH-000479,-0.03691688257702065
ACH-000480,-0.23815460649946976
ACH-000481,-0.19576094808683545
ACH-000483,-0.1968999254793796
ACH-000484,-0.19753061021807894
ACH-000485,-0.08280488347602802
ACH-000486,-0.08283335779612737
ACH-000487,-0.13066090057568805
ACH-000488,-0.3076538013361856
ACH-000490,-0.3843394154370329
ACH-000491,-0.09522119303495084
ACH-000495,-0.003984637777919425
ACH-000496,-0.3265301455507695
ACH-000499,-0.1028857874893034
ACH-000500,-0.16351476004286636
ACH-000502,-0.2624845863876208
ACH-000503,-0.3995378360333227
ACH-000505,-0.18809321362956047
ACH-000507,-0.3317565058757637
ACH-000510,-0.10678966813564812
ACH-000511,-0.3640619847087985
ACH-000512,0.07629013986235414
ACH-000516,-0.0974000734726126
ACH-000517,-0.08744157760953003
ACH-000518,-0.3549618448795503
ACH-000520,-0.03120982877576798
ACH-000521,-0.29003914050599644
ACH-000522,-0.1366477931406249
ACH-000524,-0.004610821442842891
ACH-000527,-0.17595762716012078
ACH-000528,-0.21380537171279426
ACH-000537,-0.2198416238760766
ACH-000541,-0.1448772607628938
ACH-000542,-0.15289777126438112
ACH-000544,-0.11905684457226352
ACH-000545,-0.3308138605697229
ACH-000547,-0.22453794046866316
ACH-000548,-0.15976299249206982
ACH-000549,-0.48392122217639
ACH-000550,-0.19726879279874734
ACH-000552,-0.14228625553948934
ACH-000556,-0.1587811502531453
ACH-000557,-0.0995573804736078
ACH-000569,0.19623223044457172
ACH-000570,-0.3870603459688762
ACH-000571,-0.2107258343292594
ACH-000573,-0.2964757397440444
ACH-000576,-0.14369638718580913
ACH-000579,-0.20518037774734446
ACH-000580,-0.10157777914256387
ACH-000584,-0.24668170059094666
ACH-000585,-0.2846050230787128
ACH-000588,-0.1274059679317016
ACH-000589,-0.13458369712541576
ACH-000591,-0.05517193867269486
ACH-000593,-0.15790463907747998
ACH-000600,-0.06123104537030229
ACH-000601,-0.16558424092009005
ACH-000605,-0.3420957257327025
ACH-000606,-0.5322394940477639
ACH-000608,-0.13531513945116927
ACH-000614,-0.08105059163520624
ACH-000616,-0.17090178649876472
ACH-000618,-0.4474068517733777
ACH-000619,-0.1456968471476266
ACH-000620,0.010485245115658029
ACH-000621,-0.1832491081823464
ACH-000622,-0.21245648530595834
ACH-000623,-0.19848791765724214
ACH-000624,-0.1766478501912608
ACH-000627,-0.14817846932345716
ACH-000630,-0.32841537951347705
ACH-000631,-0.12046177402668624
ACH-000632,-0.22392235402285576
ACH-000633,-0.03898169985019395
ACH-000637,-0.21835514126544606
ACH-000638,-0.3475279228066368
ACH-000646,-0.21690702802220027
ACH-000647,-0.22499048200963606
ACH-000648,-0.10899968048931792
ACH-000649,-0.2296318036990021
ACH-000651,-0.28498320494394497
ACH-000652,-0.18685445238452672
ACH-000653,0.0052342688127719
ACH-000657,-0.2343290380015253
ACH-000658,-0.17716524337851874
ACH-000661,-0.2822954141684991
ACH-000662,-0.10842776755762376
ACH-000663,-0.061608927809001464
ACH-000665,-0.40301911691093983
ACH-000671,-0.205174862651474
ACH-000672,-0.3398978520979877
ACH-000673,-0.34893697966461484
ACH-000676,-0.23981613595435666
ACH-000677,-0.2731837857286352
ACH-000681,-0.15700603345398684
ACH-000683,-0.16099686132609525
ACH-000684,-0.11708317603479147
ACH-000688,-0.19399729685929967
ACH-000693,-0.36718530369757535
ACH-000694,-0.1453151203151128
ACH-000695,-0.09243507722137788
ACH-000696,-0.4566224117372394
ACH-000697,-0.11505889083237655
ACH-000699,-0.3473963984072076
ACH-000701,-0.14987231664044046
ACH-000706,-0.1811752960730824
ACH-000711,-0.3683691138309953
ACH-000713,-0.051894107134376935
ACH-000714,-0.13239009935630322
ACH-000718,-0.16716322094890174
ACH-000720,-0.14489189829435006
ACH-000721,-0.011544739244662195
ACH-000724,-0.2374972006408377
ACH-000725,-0.04687184178502737
ACH-000732,-0.3046103664137618
ACH-000734,-0.2604670101459069
ACH-000735,-0.4000013148029449
ACH-000736,-0.1814406579652609
ACH-000738,-0.25873371621879665
ACH-000746,-0.20018202167634785
ACH-000747,-0.1715941772658406
ACH-000748,-0.09852917249372793
ACH-000753,-0.2598665575005629
ACH-000756,-0.2614280451647951
ACH-000757,-0.1925812877226014
ACH-000758,-0.14689277831345499
ACH-000760,-0.24934724788935386
ACH-000762,-0.17718409858367268
ACH-000763,-0.27498512032525146
ACH-000764,-0.14610182197822602
ACH-000765,-0.2992161474518306
ACH-000766,-0.02942490621036687
ACH-000767,-0.06138506689851201
ACH-000768,-0.3436633714629329
ACH-000769,-0.1684448885122215
