,SCT (6343)
ACH-000004,0.29915885409807674
ACH-000005,-0.09169749349936783
ACH-000007,-0.19450506128875805
ACH-000009,-0.023117797243516952
ACH-000011,0.02788946286390497
ACH-000012,-0.1105714428626466
ACH-000013,0.1175765784134234
ACH-000014,-0.06707999014627664
ACH-000015,0.14592814374785085
ACH-000017,0.08919455067699897
ACH-000018,-0.09005100857002482
ACH-000019,0.20306149301086865
ACH-000021,0.020254582292089585
ACH-000022,0.10377476063121843
ACH-000025,0.03548854607951741
ACH-000028,0.036812569002898435
ACH-000030,0.06143049225652189
ACH-000035,-0.0049563845372254355
ACH-000036,-0.14380616330039506
ACH-000037,0.1561531620038183
ACH-000039,0.18251089298010956
ACH-000040,-0.03982659598721759
ACH-000041,0.09468428866815383
ACH-000042,0.08245729943262298
ACH-000045,-0.05572483753478478
ACH-000047,0.09848527230726524
ACH-000052,0.1516526666449403
ACH-000053,-0.009970995568475235
ACH-000054,0.04565231729794048
ACH-000055,0.22077729500869955
ACH-000060,0.1629247742042243
ACH-000067,0.07893115205851117
ACH-000070,-0.024307474352202048
ACH-000075,-0.24025177200109804
ACH-000078,0.05186620685655206
ACH-000082,0.16843165102428256
ACH-000085,0.2464947740079312
ACH-000086,0.046844151541751235
ACH-000087,-0.1166283572744196
ACH-000092,0.007335471311586756
ACH-000095,0.030328134144900362
ACH-000097,0.01914043441330836
ACH-000098,0.09081532826077107
ACH-000099,-0.21468019970692925
ACH-000108,0.031585405304974765
ACH-000113,-0.005295108042397453
ACH-000116,0.04841457787904012
ACH-000118,0.07256258651809
ACH-000120,0.1781676766854628
ACH-000123,-0.0912126875849783
ACH-000127,0.011599252378118366
ACH-000128,0.25376242447208536
ACH-000132,0.01403920493558963
ACH-000133,0.020795883715761253
ACH-000137,-0.00532059585949851
ACH-000138,-0.0478586010847982
ACH-000142,-0.06789316373804538
ACH-000143,0.00029278530865831364
ACH-000146,0.03076556385168565
ACH-000148,0.06591083219892138
ACH-000150,-0.0846028554941738
ACH-000152,0.02101436612778879
ACH-000153,0.26543449229960936
ACH-000159,0.11012288140083523
ACH-000160,0.07246735419965887
ACH-000163,0.010289648114938273
ACH-000167,-0.102174321610235
ACH-000168,0.2576003682775284
ACH-000169,0.016631212798393125
ACH-000178,-0.01724609777381735
ACH-000183,0.2683917026584348
ACH-000188,0.13085271639592275
ACH-000189,-0.2088239859520055
ACH-000190,0.2554975013089009
ACH-000198,-0.024597827642075524
ACH-000203,0.06107583583284588
ACH-000204,0.4962652148873388
ACH-000206,0.2281273481052045
ACH-000207,-0.05973060327820014
ACH-000208,0.029735396482921974
ACH-000210,-0.39672643084322223
ACH-000211,0.07136009085410283
ACH-000215,0.06002107755266641
ACH-000221,-0.1409722769774226
ACH-000222,0.046573462553089084
ACH-000223,0.08562250857028916
ACH-000226,0.07424723466991527
ACH-000227,0.007204642687743756
ACH-000228,0.06015031865490001
ACH-000231,-0.0120243292612963
ACH-000232,0.012762104145649702
ACH-000233,-0.00707973148771695
ACH-000234,0.06024368855836281
ACH-000235,0.04934163654970217
ACH-000237,-0.026032452168708784
ACH-000238,0.03868816036038197
ACH-000242,0.1285445810407457
ACH-000243,0.041200486067083805
ACH-000244,-0.07304047233260749
ACH-000246,-0.10850099186359707
ACH-000248,0.10635519557048086
ACH-000250,-0.03691638284782719
ACH-000251,0.30575755474520705
ACH-000252,-0.1512296688016216
ACH-000253,-0.09932516887541104
ACH-000255,0.09377476030155583
ACH-000256,-0.00720016533930358
ACH-000257,0.16810162861949965
ACH-000258,-0.025372648708935918
ACH-000259,0.025147713456652582
ACH-000260,0.11225140325295677
ACH-000261,-0.09847561705853247
ACH-000262,0.02964154527196905
ACH-000263,0.0960880156133723
ACH-000264,0.07084663723145099
ACH-000265,0.2200620832253508
ACH-000266,-0.04699610277143317
ACH-000272,0.0075258259795993624
ACH-000274,0.01735868946221714
ACH-000277,-0.0442021553266517
ACH-000278,-0.06626442179720153
ACH-000279,0.09447688352038976
ACH-000280,0.07399864209893298
ACH-000281,0.12607001100021872
ACH-000288,0.06960746683784716
ACH-000291,0.09527412691580947
ACH-000293,0.15324497070740695
ACH-000294,0.11963859505830135
ACH-000295,-0.09745974243857693
ACH-000296,0.1953942511625244
ACH-000302,0.16563257817422952
ACH-000304,-0.17298735680105018
ACH-000307,-0.022831774511247425
ACH-000308,0.0034298574170444213
ACH-000310,0.07486945102612658
ACH-000311,0.129008635426778
ACH-000312,0.02596030820819048
ACH-000315,0.21140330878822794
ACH-000316,0.014838385884999025
ACH-000317,-0.052437154375852515
ACH-000318,0.12420882567310572
ACH-000319,0.21336971296067367
ACH-000320,0.015501753786042584
