,CSNK2A3 (283106)
ACH-000004,-0.20579151901956055
ACH-000005,-0.29039253583843305
ACH-000007,-0.4199522954981849
ACH-000009,-0.3033331696407721
ACH-000011,-0.2839351536886547
ACH-000012,-0.2385345825100641
ACH-000013,-0.4474535623773071
ACH-000014,-0.08395965451652773
ACH-000015,-0.2592890737737513
ACH-000017,-0.2828429499813796
ACH-000018,-0.2730496133620497
ACH-000019,-0.2156420494133713
ACH-000021,-0.2826551549457697
ACH-000022,-0.24194573633715905
ACH-000025,-0.3591879678239123
ACH-000028,-0.3470210465873124
ACH-000030,-0.29532328086868137
ACH-000035,-0.2283598654604502
ACH-000036,-0.28822314161284884
ACH-000037,-0.2652564145592437
ACH-000039,-0.4527793530647266
ACH-000040,-0.22233746412274186
ACH-000041,-0.4307396466580821
ACH-000042,-0.3020654751931933
ACH-000045,-0.2427740847768835
ACH-000047,-0.2944243086960184
ACH-000052,-0.1107374111657839
ACH-000053,-0.2232415244281316
ACH-000054,-0.1841744654644167
ACH-000055,-0.4698128230564295
ACH-000060,-0.328473491157891
ACH-000067,-0.4290763233316824
ACH-000070,-0.3433596957304356
ACH-000075,-0.3836769642784769
ACH-000078,-0.32880670629568504
ACH-000082,-0.13171700144096707
ACH-000085,-0.18489493768830065
ACH-000086,-0.21549803399173145
ACH-000087,-0.4185401635326444
ACH-000092,-0.12729971984586191
ACH-000095,-0.07603035537996243
ACH-000097,-0.2549010187473331
ACH-000098,-0.4038642675780759
ACH-000099,-0.1743228435104381
ACH-000108,-0.2307441852977832
ACH-000113,-0.33890841531125165
ACH-000116,-0.3734241777690793
ACH-000118,-0.25424769782344736
ACH-000120,-0.31426300528408746
ACH-000123,-0.16161326639603382
ACH-000127,-0.3723845929868507
ACH-000128,-0.3049829156471891
ACH-000132,-0.27402351849082746
ACH-000133,-0.2536229838425837
ACH-000137,-0.3378531952946569
ACH-000138,-0.2920091339586234
ACH-000142,-0.19495473229735535
ACH-000143,-0.5303608583362819
ACH-000146,-0.2616916447778565
ACH-000148,-0.3023870442774365
ACH-000150,-0.3294186759697449
ACH-000152,-0.2847276450410562
ACH-000153,0.013848976326293672
ACH-000159,-0.25281954245938754
ACH-000160,-0.32345509351363216
ACH-000163,-0.20273679364136013
ACH-000167,-0.4489071560886387
ACH-000168,-0.14479685152945276
ACH-000169,-0.2703871810823256
ACH-000178,-0.22450113897172436
ACH-000183,-0.36784912467116376
ACH-000188,-0.17447474864400758
ACH-000189,-0.1976599567323377
ACH-000190,-0.43940639611429344
ACH-000198,-0.21026910212302785
ACH-000203,-0.056508071129633214
ACH-000204,-0.20815745323263654
ACH-000206,-0.17135966128953234
ACH-000207,-0.3771510103955734
ACH-000208,-0.2275238972961529
ACH-000210,-0.6078199399213685
ACH-000211,-0.38455423966282376
ACH-000215,-0.18957983740721907
ACH-000221,-0.26698660462535273
ACH-000222,-0.3586476778306933
ACH-000223,-0.3067926511304879
ACH-000226,-0.09985941089012283
ACH-000227,-0.27142700953029075
ACH-000228,-0.12926386944413942
ACH-000231,-0.3464869062711621
ACH-000232,-0.2608526369628409
ACH-000233,-0.3826263587618921
ACH-000234,-0.2047191474140222
ACH-000235,-0.3243299270468589
ACH-000237,-0.4290829275630144
ACH-000238,-0.3636266393551021
ACH-000242,-0.3008011563057567
ACH-000243,-0.10148826687433246
ACH-000244,-0.21519489975339945
ACH-000246,-0.31969295216746857
ACH-000248,-0.4354428758819409
ACH-000250,-0.07987187852190873
ACH-000251,-0.0419707872722619
ACH-000252,-0.2832086384594798
ACH-000253,-0.3431243667178144
