,BPIFB3 (359710)
ACH-000004,-0.3816365415772272
ACH-000005,-0.16215536343128778
ACH-000007,-0.004321098923472645
ACH-000009,-0.1810934193415708
ACH-000011,-0.07183881330030825
ACH-000012,-0.11054843173054156
ACH-000013,-0.12417882998079988
ACH-000014,-0.17648931088240266
ACH-000015,-0.07081320424241343
ACH-000017,-0.02648928186848065
ACH-000018,-0.22436045627373002
ACH-000019,-0.1930872992722172
ACH-000021,-0.10591648133907966
ACH-000022,-0.1505808568055595
ACH-000025,-0.15361107529982132
ACH-000028,-0.1976586322514041
ACH-000030,-0.18204066970074007
ACH-000035,-0.3229125280534776
ACH-000036,-0.10913836784371968
ACH-000037,-0.13495117281276864
ACH-000039,-0.02219863969805149
ACH-000040,-0.12654092484671015
ACH-000041,-0.16760355760452048
ACH-000042,-0.16735325120478656
ACH-000045,-0.15339307449469122
ACH-000047,-0.18025700720799195
ACH-000052,-0.1821916582325376
ACH-000053,-0.20442208173274176
ACH-000054,-0.18648558753874586
ACH-000055,-0.3268173853653794
ACH-000060,-0.13501709132497952
ACH-000067,-0.13195929617300547
ACH-000070,-0.3138034648053075
ACH-000075,-0.06762415976507709
ACH-000078,-0.3133791623171467
ACH-000082,-0.13582849905978864
ACH-000085,-0.08267716186782494
ACH-000086,-0.21438269527139348
ACH-000087,0.0017771141942717352
ACH-000092,-0.20596745072812653
ACH-000095,-0.19376157684441764
ACH-000097,-0.16869774639559418
ACH-000098,0.02833895206209008
ACH-000099,-0.12918320116582238
ACH-000108,-0.22428122589605431
ACH-000113,-0.1818871668284765
ACH-000116,-0.1521856355282469
ACH-000118,-0.1415012333840266
ACH-000120,-0.2459289280336101
ACH-000123,-0.14275035619052556
ACH-000127,-0.029698728085660982
ACH-000128,-0.10040759276781858
ACH-000132,-0.15156936199219126
ACH-000133,-0.25874645517646105
ACH-000137,-0.1426203770572186
ACH-000138,-0.11104291130404673
ACH-000142,-0.03563983094950407
ACH-000143,-0.22520216141437405
ACH-000146,-0.2318884967778509
ACH-000148,-0.14742635401682774
ACH-000150,-0.17199112093824162
ACH-000152,-0.2663213444045301
ACH-000153,-0.1363811430294992
ACH-000159,-0.13261423567757316
ACH-000160,-0.057162414257307975
ACH-000163,-0.2533742083880107
ACH-000167,0.06458684807090356
ACH-000168,-0.09195582533945124
ACH-000169,-0.2919421748839371
ACH-000178,-0.12145325864004247
ACH-000183,-0.08628157189607064
ACH-000188,-0.1978508828137316
ACH-000189,-0.3927814740093375
ACH-000190,-0.12621733692158485
ACH-000198,-0.11308407070827052
ACH-000203,-0.2080407663064452
ACH-000204,-0.29526362775155235
ACH-000206,-0.1601358597994464
ACH-000207,-0.3444625076935943
ACH-000208,-0.07622887539101539
ACH-000210,-0.0938608115761558
ACH-000211,-0.08895083957108504
ACH-000215,-0.166559023752418
ACH-000221,-0.2306003816315141
ACH-000222,-0.04116119692397165
ACH-000223,-0.059972539139893276
ACH-000226,-0.14323878726239184
ACH-000227,-0.21047160045748184
ACH-000228,-0.06473924397894812
ACH-000231,-0.15040227586984764
ACH-000232,-0.12928966355531454
ACH-000233,-0.09414602254101756
ACH-000234,-0.2032196236898829
ACH-000235,-0.1682514465538801
ACH-000237,-0.2239652350215236
ACH-000238,-0.07041493776422411
ACH-000242,-0.2329823384978649
ACH-000243,-0.1572727231327631
ACH-000244,-0.16476159123308118
ACH-000246,-0.10553435313690124
ACH-000248,-0.00905501112849385
ACH-000250,-0.2123475608900066
ACH-000251,-0.08569116422917919
ACH-000252,-0.19911848830558115
ACH-000253,-0.07869510154104684
ACH-000255,-0.4038891360340006
ACH-000256,-0.15444334660706294
ACH-000257,-0.3328465996220405
ACH-000258,-0.2062965816170788
ACH-000259,-0.3100425160163191
ACH-000260,-0.2617940650444803
ACH-000261,-0.18003044288279532
ACH-000262,-0.10021482093060738
ACH-000263,-0.19469977166723493
ACH-000264,-0.14979396104708428
ACH-000265,-0.10144810807399036
ACH-000266,-0.07633068023509712
ACH-000272,-0.19692289258743453
ACH-000274,-0.28373363944356417
ACH-000277,-0.2052789631829599
ACH-000278,-0.14205967937719768
ACH-000279,-0.06849470295305381
ACH-000280,-0.2404013559070521
ACH-000281,-0.1518687224262598
ACH-000288,-0.09323663491713374
ACH-000291,-0.2382755914280975
ACH-000293,-0.15937696218625036
ACH-000294,-0.19202408335478305
ACH-000295,0.11467296736883405
ACH-000296,-0.3062655551406342
ACH-000302,-0.09619714790371284
ACH-000304,-0.1364345482001249
ACH-000307,-0.10528900714964667
ACH-000308,-0.06492990695386876
ACH-000310,-0.34946667384343777
ACH-000311,-0.2047347916495399
ACH-000312,-0.19563965885937287
ACH-000315,-0.02246200736891131
ACH-000316,-0.049466481709644315
ACH-000317,-0.17862332585562762
ACH-000318,-0.14218889424330533
ACH-000319,-0.12967240787142495
ACH-000320,-0.1589494435999683
ACH-000322,0.03938233813846982
ACH-000323,-0.16626348583690234
ACH-000324,-0.20728523782915806
ACH-000329,-0.2021391592023612
ACH-000330,-0.2022698229628223
ACH-000331,-0.15566876952482747
ACH-000332,-0.19579952636629155
ACH-000334,-0.1484161648329163
ACH-000335,-0.2380093811470912
ACH-000336,-0.08083161793985967
ACH-000337,-0.15117722472610312
ACH-000338,-0.3638952938123355
ACH-000339,0.052170044314894234
ACH-000341,-0.14745275622088086
ACH-000348,-0.1342186505981029
ACH-000350,-0.20841854160790205
ACH-000352,-0.303966622244946
ACH-000356,-0.027134749510847045
ACH-000361,-0.10096098946550967
ACH-000362,-0.19170689543306754
ACH-000363,-0.15516528850320285
ACH-000364,-0.07004435436460217
ACH-000365,-0.07975882575654765
ACH-000366,-0.15595938101577814
ACH-000368,-0.23741212728422303
ACH-000374,-0.16474302080534384
ACH-000375,-0.13502112638924055
ACH-000376,-0.2239835434148482
ACH-000381,-0.17979484638755064
ACH-000383,-0.025517776860002204
ACH-000387,-0.20188287280577252
ACH-000389,-0.08396695086477833
ACH-000390,-0.06982865768591674
ACH-000393,-0.18355590233479424
ACH-000395,-0.06912172785029004
ACH-000396,-0.2744437135763889
ACH-000397,-0.13372550703004374
ACH-000401,-0.3171201448857125
ACH-000402,0.3011711287158629
ACH-000403,-0.2690717276208329
ACH-000404,-0.2311329502318621
ACH-000406,-0.13437743618345838
ACH-000407,-0.30887699996826995
ACH-000408,-0.25849065653687825
ACH-000410,-0.2273068966861904
ACH-000411,-0.23853578319062874
ACH-000414,-0.13457289451448629
