,PHB (5245)
ACH-000658,-1.0103092951029942
ACH-000661,-0.8446887549511856
ACH-000662,-1.1869971111861806
ACH-000663,-0.7382119644326086
ACH-000665,-0.904434066745446
ACH-000671,-0.9980079831941908
ACH-000672,-1.3994892407683763
ACH-000673,-0.9198665353400814
ACH-000676,-1.119567167970636
ACH-000677,-0.6905140652913099
ACH-000681,-0.9771590383580534
ACH-000683,-0.966463586643457
ACH-000684,-1.0686393346876468
ACH-000688,-0.9165526330249522
ACH-000693,-1.19760471920934
ACH-000694,-1.1431054697072676
ACH-000695,-1.0355274229278193
ACH-000696,-1.0565376333178205
ACH-000697,-0.7993888468432997
ACH-000699,-0.9657042341439908
ACH-000701,-0.9299752067197794
ACH-000706,-1.1973919462024012
ACH-000711,-0.9998829360908276
ACH-000713,-0.9904650801333588
ACH-000714,-0.8202899970274166
ACH-000718,-0.8298260581696378
ACH-000720,-1.0643423945733654
ACH-000721,-0.9647928451755309
ACH-000724,-1.0160991017687266
ACH-000725,-0.7637407494806617
ACH-000732,-1.2458073200147928
ACH-000734,-0.8976113408924365
ACH-000735,-0.9451298578914096
ACH-000736,-0.8164589825973194
ACH-000738,-1.0585131307661666
ACH-000746,-1.030621280426134
ACH-000747,-1.273614583514842
ACH-000748,-0.9843351162651904
ACH-000753,-1.1232698138356343
ACH-000756,-1.1970780209034826
ACH-000757,-0.902326718422856
ACH-000758,-0.9204570832678816
ACH-000760,-0.9975885513447568
ACH-000762,-0.8867001756490377
ACH-000763,-0.9955580117465012
ACH-000764,-0.7703682895903045
ACH-000765,-0.8515022127622192
ACH-000766,-1.0210435542585063
ACH-000767,-0.9045058611973252
ACH-000768,-1.016321076879226
ACH-000769,-0.8057039480254414
ACH-000770,-0.9934714875789415
ACH-000771,-0.8340603059482821
ACH-000773,-0.7894529958161659
ACH-000776,-0.9960281751859014
ACH-000777,-1.0184730741531267
ACH-000778,-0.9286213492466542
ACH-000781,-1.2027501040702644
ACH-000782,-0.8737188689538155
ACH-000783,-1.0474349462124088
ACH-000784,-1.0849688419300478
ACH-000785,-1.0697306582911918
ACH-000787,-0.90340451286241
ACH-000788,-1.057480880911486
ACH-000791,-0.9218948221134572
ACH-000792,-0.9679683603087588
ACH-000794,-1.007663158373038
ACH-000796,-0.8927214481395926
ACH-000798,-0.7747700468512704
ACH-000799,-0.8644597774483662
ACH-000800,-1.2123680967798918
ACH-000802,-0.9258436668315662
ACH-000804,-1.0106481062680106
ACH-000805,-0.985417246905118
ACH-000809,-0.8520118400612194
ACH-000810,-1.1241418743377236
ACH-000811,-0.8798655441490291
ACH-000817,-0.9359147618188582
ACH-000819,-0.9733623811572352
ACH-000820,-1.0978553941846412
ACH-000821,-0.9292981178050328
ACH-000822,-0.7482841571525781
ACH-000823,-0.9767952371533232
ACH-000824,-1.0126341526453957
ACH-000827,-0.870951492400387
ACH-000829,-0.9393598143697148
ACH-000831,-0.8191258560577918
ACH-000832,-0.9907856640206146
ACH-000833,-1.1482813909231415
ACH-000834,-1.001008911919144
ACH-000835,-0.8545736140494333
ACH-000836,-0.604190266880606
ACH-000837,-0.982583393283256
ACH-000838,-0.9685426139932524
ACH-000839,-1.009921780908908
ACH-000840,-0.8190219737324737
ACH-000841,-1.048721613380789
ACH-000843,-1.1941773355839782
ACH-000846,-1.001296467746361
ACH-000847,-1.0658601106289791
ACH-000848,-0.7676919470671661
ACH-000849,-1.1233073466185015
ACH-000851,-0.8886482240845587
ACH-000855,-1.0551459997995396
ACH-000856,-0.8731241367540786
ACH-000858,-1.0807688912745343
ACH-000859,-0.8942649280013966
ACH-000861,-1.0306080784041731
ACH-000862,-1.1285802106866345
ACH-000865,-0.9735503724407574
ACH-000866,-1.0994271809038216
ACH-000867,-1.1466033810054983
ACH-000869,-1.1778282452767672
ACH-000872,-1.1758057142410685
ACH-000873,-0.9578093413905616
ACH-000876,-1.314113398572215
ACH-000878,-1.1000054615946435
ACH-000880,-0.9314180643828815
ACH-000881,-0.9287713886207573
ACH-000882,-0.8480768346342398
ACH-000884,-0.998754353068598
ACH-000885,-0.8950831465394481
ACH-000887,-1.0381058060931614
ACH-000889,-0.8577915896762042
ACH-000896,-0.9925111261852141
ACH-000898,-0.9126639543074032
ACH-000900,-1.1093934650175128
ACH-000901,-0.8565793502694133
ACH-000905,-0.977219133332282
ACH-000906,-0.927369890783318
ACH-000907,-1.0506275008104542
ACH-000910,-0.7535898408313407
ACH-000911,-1.0062908427856954
ACH-000912,-1.0082903735397453
ACH-000913,-0.96300760321569
ACH-000915,-0.9709166875324328
ACH-000916,-0.6998726268922719
ACH-000917,-1.068112632150747
ACH-000920,-1.0215717010291665
ACH-000921,-1.0113220798598164
ACH-000924,-1.0036125355993752
ACH-000926,-0.7830994181353947
ACH-000928,-0.9573404194173692
ACH-000929,-1.2275436321388808
ACH-000932,-0.9533397562467096
ACH-000935,-0.9123736646274412
ACH-000936,-0.8735043269274959
ACH-000937,-0.9441618608578284
ACH-000938,-0.9643442509787896
ACH-000939,-1.0200013126396046
ACH-000941,-1.1190589685354246
ACH-000943,-0.8272176766656248
ACH-000946,-1.0335774208483255
ACH-000947,-0.9607150600546128
ACH-000948,-1.0229534742983435
ACH-000950,-0.9995016637248788
ACH-000953,-1.1229613876586508
ACH-000954,-1.2107901954755476
ACH-000957,-1.1569183217854233
ACH-000958,-1.133724809374987
ACH-000960,-1.1348244038569062
ACH-000963,-1.4874454955989658
ACH-000968,-0.6894137818199999
ACH-000969,-0.9922991259222158
ACH-000972,-1.1339014499732916
ACH-000973,-0.9963191100433408
ACH-000974,-1.0632088629399243
ACH-000978,-0.9537558368723116
ACH-000984,-0.86034138022989
ACH-000986,-0.9861286169029608
ACH-000988,-1.146082720389775
ACH-000993,-0.9582862587514296
ACH-000994,-0.8730460267535215
ACH-000996,-1.3907247396978453
ACH-001001,-0.9692160352338052
ACH-001020,-0.7950960186858497
ACH-001028,-1.1823417879152316
ACH-001031,-1.2027921249429503
ACH-001038,-1.0662973260998223
ACH-001048,-0.8041390190614568
ACH-001050,-0.8632231543043414
ACH-001053,-0.8686281194242139
ACH-001054,-0.715935299370893
ACH-001061,-0.9361506652027084
ACH-001067,-0.9733726791197066
ACH-001075,-0.918823683247936
ACH-001096,-0.9825973430805328
ACH-001111,-0.7607851154288641
ACH-001119,-0.7465772696008947
ACH-001128,-0.4698258303934018
ACH-001134,-0.840417450877647
ACH-001151,-1.005292691009128
ACH-001163,-1.043151714619363
ACH-001164,-1.0967298769581801
ACH-001183,-1.025513866113407
ACH-001192,-1.0699939328686958
ACH-001193,-0.5423130804684964
ACH-001196,-1.2021767235827512
ACH-001197,-0.8233272463930508
ACH-001205,-0.994821967035388
ACH-001211,-1.0970484067720536
ACH-001212,-1.0487523402038088
ACH-001228,-1.0266703844731038
ACH-001232,-0.9360066009386168
ACH-001239,-0.8912629289217665
ACH-001270,-1.1608237567694044
ACH-001274,-0.8602391512619237
ACH-001275,-0.9261143364950248
ACH-001277,-0.8582817049504211
ACH-001278,-1.0701226938098725
ACH-001280,-0.8771801599427279
ACH-001283,-0.9610468071085634
ACH-001289,-0.9003032658799628
ACH-001300,-0.8398814202127526
ACH-001301,-0.9995864797272492
ACH-001302,-0.7662700321062091
ACH-001306,-0.949131304420906
ACH-001318,-1.1030998390550395
ACH-001322,-0.9507757016730194
ACH-001328,-0.9647895833721984
ACH-001332,-0.8853935034660633
ACH-001336,-0.92815364556271
ACH-001346,-0.9447949062938128
ACH-001353,-0.9800452311076866
ACH-001354,-1.1319990543707874
ACH-001367,-0.7600401431346175
ACH-001368,-0.9401939468839364
ACH-001374,-0.6978365079053248
ACH-001377,-1.0346792415926642
ACH-001380,-0.9731774493718636
ACH-001391,-0.986919042163578
ACH-001408,-0.8380665902653999
ACH-001430,-0.9099667605933136
ACH-001431,-0.7404927113137107
ACH-001450,-0.5770165194914735
ACH-001496,-0.7969102273190141
ACH-001500,-0.9767596761014476
ACH-001523,-1.0167973346278332
ACH-001532,-0.8877667202356501
ACH-001550,-0.943554680241718
ACH-001552,-0.9248049738158818
ACH-001554,-0.9597466693748612
ACH-001654,-0.9794418579578263
ACH-001735,-1.0742496958258083
ACH-001736,-1.0718265366768147
ACH-001737,-0.9642585008722256
ACH-001740,-1.0191382071200823
ACH-001745,-0.8554097679899851
ACH-001765,-0.9315069709807204
