,TFDP1 (7027)
ACH-000004,-0.43550687596335536
ACH-000005,-0.4035228332522738
ACH-000007,-0.4814907424344525
ACH-000009,-0.3929428664863643
ACH-000011,-0.4893284187284155
ACH-000012,-0.6576765120543496
ACH-000013,-0.30006021248159365
ACH-000014,-0.525837851809867
ACH-000015,-0.3148792444971312
ACH-000017,-0.4638084946117806
ACH-000018,-0.5037895131484819
ACH-000019,-0.3686105634117388
ACH-000021,-0.31778879895681683
ACH-000022,-0.65962458399339
ACH-000025,-0.5053685071347204
ACH-000028,-0.5216489995035054
ACH-000030,-0.3681815235552428
ACH-000035,-0.5496046196748505
ACH-000036,-0.6666881264530105
ACH-000037,-0.6318563962828646
ACH-000039,-0.758942298220916
ACH-000040,-0.7553088779243528
ACH-000041,-0.44250032806434303
ACH-000042,-0.7373264759429847
ACH-000045,-0.4029443564050008
ACH-000047,-0.4909210863469407
ACH-000052,-0.5937077754731266
ACH-000053,-0.1232415954253696
ACH-000054,-0.5656613684250421
ACH-000055,-0.6175271682725889
ACH-000060,-0.8301322160043134
ACH-000067,-0.7138155838624829
ACH-000070,-0.5921176059909101
ACH-000075,-0.9452481396035836
ACH-000078,-0.6315640837216951
ACH-000082,-0.596795379064375
ACH-000085,-0.4869290397369762
ACH-000086,-0.5260615768775346
ACH-000087,-0.26742003853609564
ACH-000092,-0.2396845916631121
ACH-000095,-0.5820122725514925
ACH-000097,-0.6416299476363028
ACH-000098,-0.43957495613477215
ACH-000099,-0.6512559456739648
ACH-000108,-0.5290197778730015
ACH-000113,-0.6972089462904459
ACH-000116,-0.4641736579350928
ACH-000118,-0.5062812722977151
ACH-000120,-0.3944522611164587
ACH-000123,-0.4560185921753143
ACH-000127,-0.3937517829576209
ACH-000128,-0.6332321432023835
ACH-000132,-0.4993122657247091
ACH-000133,-0.9221049720569132
ACH-000137,-0.5510956747945783
ACH-000138,-0.2845904222831447
ACH-000142,-0.4860790932608677
ACH-000143,-0.5694531378863109
ACH-000146,-0.6217226419462625
ACH-000148,-0.3892493564682709
ACH-000150,-0.5036608718078796
ACH-000152,-1.0229398502686275
ACH-000153,-0.5231148228929636
ACH-000159,-0.4357570972856476
ACH-000160,0.034931135712803506
ACH-000163,-0.633100855171735
ACH-000167,0.4417586019352617
ACH-000168,-0.6629404265165194
ACH-000169,-0.5335158183820721
ACH-000178,-0.5855659168705449
ACH-000183,-0.6337740052450463
ACH-000188,-0.6740367346975377
ACH-000189,-0.8265967509397862
ACH-000190,0.002317215788614237
ACH-000198,-0.308089393338297
ACH-000203,0.04212447356559482
ACH-000204,-0.4575097476826489
ACH-000206,-0.4717552800256269
ACH-000207,-0.3106735556989487
ACH-000208,-0.3916225099349147
ACH-000210,-0.7463420437960426
ACH-000211,-0.5524684384919993
ACH-000215,-0.7956047848808937
ACH-000221,-0.5048556464633365
ACH-000222,-0.2855466417572203
ACH-000223,-0.4136119368705453
ACH-000226,-0.4965073701608376
ACH-000227,-0.18574702343305652
ACH-000228,-0.6188683725558193
ACH-000231,-0.5855764810430797
ACH-000232,-0.35313200986159804
ACH-000233,-0.4721360585950079
ACH-000234,-0.5490550123437857
ACH-000235,-0.6104978205450152
ACH-000237,-0.5059348003786639
ACH-000238,-0.7899565271710776
ACH-000242,-0.24218618975039702
ACH-000243,-0.4583314472561472
ACH-000244,-0.6575514592314012
ACH-000246,-0.6358615015238808
ACH-000248,-0.2801027887752389
ACH-000250,-0.4018503599838836
ACH-000251,-0.5573158328932373
ACH-000252,-0.4786574619619251
ACH-000253,-0.6533682930918582
ACH-000255,-0.4558564555237485
ACH-000256,-0.4886827029645584
ACH-000257,-0.7286981177952956
ACH-000258,-0.4817155985758363
ACH-000259,-0.24483765521210915
