,NUMB (8650)
ACH-000004,-0.03537225179052682
ACH-000005,-0.26167061181094464
ACH-000007,-0.14558203428312896
ACH-000009,-0.2832446453169716
ACH-000011,-0.35771249546002426
ACH-000012,-0.21354695543659732
ACH-000013,-0.12454219180892714
ACH-000014,-0.09055922926650846
ACH-000015,-0.1065810799883794
ACH-000017,-0.12407197341888584
ACH-000018,-0.18962931484709086
ACH-000019,-0.19309786746869906
ACH-000021,-0.012504040332548323
ACH-000022,-0.07777457167385317
ACH-000025,-0.10525532607451796
ACH-000028,-0.23390681210596026
ACH-000030,0.047330203654443376
ACH-000035,-0.09325692706416046
ACH-000036,-0.1601101672461895
ACH-000037,-0.095701156815599
ACH-000039,-0.0009445803940046178
ACH-000040,-0.3328926957883677
ACH-000041,0.11178304151109043
ACH-000042,-0.056625160745761766
ACH-000045,-0.2187385284884447
ACH-000047,-0.0948933086742281
ACH-000052,-0.2690308329140669
ACH-000053,-0.14789697126332155
ACH-000054,-0.2605930898077617
ACH-000055,-0.08423501877165453
ACH-000060,-0.14355669474580074
ACH-000067,-0.11431105698562576
ACH-000070,-0.0995498821160528
ACH-000075,-0.1868544986879153
ACH-000078,-0.022084854409417296
ACH-000082,-0.19998306694244908
ACH-000085,-0.029914180679033186
ACH-000086,0.05958283844965698
ACH-000087,-0.3508740605412299
ACH-000092,-0.16960804224338966
ACH-000095,-0.09961258440094513
ACH-000097,-0.24106068729049304
ACH-000098,-0.1739630793346124
ACH-000099,-0.14106189543710487
ACH-000108,-0.2800004650753484
ACH-000113,0.08000608783620722
ACH-000116,0.11536220152642727
ACH-000118,-0.3631054897575161
ACH-000120,-0.08525602334155942
ACH-000123,-0.04699199289537127
ACH-000127,-0.15064172060501108
ACH-000128,-0.1274899036558825
ACH-000132,-0.20097517231962256
ACH-000133,-0.2361593620958665
ACH-000137,0.006911737312013085
ACH-000138,-0.16500127844862544
ACH-000142,0.10327961895760253
ACH-000143,-0.34689557018339123
ACH-000146,-0.054354037301570436
ACH-000148,-0.04980171255909628
ACH-000150,0.07926825295614665
ACH-000152,0.03756373197945498
ACH-000153,0.04085908613887164
ACH-000159,-0.025274758321258653
ACH-000160,-0.2535968363786063
ACH-000163,-0.04249779145113411
ACH-000167,-0.4126574046791428
ACH-000168,-0.04083273591398631
ACH-000169,-0.03607751276757583
ACH-000178,-0.016634871442168457
ACH-000183,-0.12769695415844468
ACH-000188,-0.14450798694478206
ACH-000189,0.05220037262043455
ACH-000190,0.08751340377832112
ACH-000198,-0.0253599273883302
ACH-000203,0.4436130581537925
ACH-000204,-0.23960115676699545
ACH-000206,-0.08924445053624848
ACH-000207,-0.3928649815058684
ACH-000208,-0.0843223974389385
ACH-000210,-0.04411782398442421
ACH-000211,-0.2141183387628708
ACH-000215,-0.12550769210152685
ACH-000221,-0.010384014740034765
ACH-000222,0.1697178017267043
ACH-000223,-0.13004169988146005
ACH-000226,-0.12289900740221152
ACH-000227,-0.08215546910199857
ACH-000228,-0.4069999962771291
ACH-000231,-0.14002970342951387
ACH-000232,-0.17074060026568869
ACH-000233,-0.07306360182682341
ACH-000234,0.045803668384079975
ACH-000235,-0.0028367763752634428
ACH-000237,-0.012838178937900256
ACH-000238,-0.0756451887373543
ACH-000242,-0.6223328490501953
ACH-000243,-0.005277188385010786
ACH-000244,-0.1425743173454033
ACH-000246,-0.10482260590562036
ACH-000248,-0.19454818050565512
ACH-000250,-0.08891698488347134
ACH-000251,0.18094511729451684
ACH-000252,-0.1941051535111923
ACH-000253,-0.028247141984901136
ACH-000255,-0.019758026406645098
ACH-000256,-0.058954185125558
ACH-000257,0.02663223589029212
ACH-000258,-0.08763826609436534
ACH-000259,-0.016801853405328537
ACH-000260,-0.031072247507457462
ACH-000261,-0.017407152808400682
ACH-000262,-0.1329053539780976
ACH-000263,-0.1644605739955422
ACH-000264,-0.13321167010344606
ACH-000265,-0.06579046661702274
ACH-000266,-0.16595327877158403
ACH-000272,-0.007275070684744045
ACH-000274,-0.08645003585111657
ACH-000277,0.015755558283488617
ACH-000278,-0.007663813511734406
ACH-000279,-0.06171938162418196
ACH-000280,-0.22010258838207356
ACH-000281,-0.15786570781470846
ACH-000288,-0.054428371420856214
ACH-000291,-0.09408238365120626
ACH-000293,-0.2260762852893035
ACH-000294,-0.2875225016467067
ACH-000295,0.18562192391221372
ACH-000296,-0.09718199078193528
ACH-000302,0.09126275867269057
ACH-000304,0.1232776042408322
ACH-000307,-0.23948267841986834
ACH-000308,-0.08050918846587765
ACH-000310,-0.10083989430243237
ACH-000311,-0.029458295869153963
ACH-000312,-0.002079743252320607
ACH-000315,-0.20560385237512194
ACH-000316,0.022407872339538303
ACH-000317,-0.1725667138990143
ACH-000318,0.2059860530775504
ACH-000319,-0.15708759078613416
ACH-000320,-0.28449106298850163
ACH-000322,0.04811560228578006
ACH-000323,-0.1773148087054975
ACH-000324,-0.16342829105375584
ACH-000329,-0.08189961295851346
ACH-000330,-0.2540242061649641
ACH-000331,0.3422576665892009
ACH-000332,-0.20296133135763575
ACH-000334,-0.04413248430537802
ACH-000335,-0.1652829982597532
ACH-000336,0.003490642416774868
ACH-000337,-0.21010884944638836
ACH-000338,-0.023388906668842437
ACH-000339,-0.2130894955913236
ACH-000341,-0.02227217204148346
ACH-000348,-0.1442670892581184
ACH-000350,-0.02778732183712037
ACH-000352,0.13561663401522772
ACH-000356,0.09517234869723744
ACH-000361,0.044820966069992495
ACH-000362,-0.07227315240233204
ACH-000363,-0.1668247145912156
ACH-000364,-0.21208393470742115
ACH-000365,-0.09167367014740667
ACH-000366,-0.06680695437169461
ACH-000368,-0.2252457248633198
ACH-000374,-0.11347277797272655
ACH-000375,0.011018829379492126
ACH-000376,-0.14742975431723274
ACH-000381,-0.22132697440427854
ACH-000383,-0.06778133926988869
ACH-000387,0.013790735456116652
ACH-000389,-0.16599164809663738
ACH-000390,-0.09658585060674553
ACH-000393,-0.1814067726422114
ACH-000395,-0.16905281728748126
ACH-000396,0.06608332554596147
ACH-000397,-0.2058777550010356
ACH-000401,0.028350062716334425
ACH-000402,-0.03185689956400438
ACH-000403,-0.08242462600272832
ACH-000404,-0.2446777880079717
ACH-000406,-0.03663421258595257
ACH-000407,-0.1606777076244438
ACH-000408,-0.42263754393121417
ACH-000410,-0.05704910297137069
ACH-000411,-0.08456540188237066
ACH-000414,-0.01621947512549614
ACH-000415,-0.0792597207505487
ACH-000416,-0.08896377871962699
ACH-000420,-0.14116802522217906
ACH-000421,0.01765978044717401
ACH-000424,0.0349687737755739
ACH-000425,-0.04824083988786966
ACH-000426,-0.010662712522142124
ACH-000427,-0.09772221830558148
