,ATXN2L (11273)
ACH-000004,-0.4205418741109962
ACH-000005,-0.041747966989769576
ACH-000007,-0.2711109068011246
ACH-000009,-0.19627164531053884
ACH-000011,0.03205825310175715
ACH-000012,-0.3884867355322455
ACH-000013,-0.24002872857953456
ACH-000014,-0.07568555808485175
ACH-000015,-0.2145452714577759
ACH-000017,-0.270566097507616
ACH-000018,-0.1974535415487253
ACH-000019,-0.1842655338736237
ACH-000021,-0.10192189870512497
ACH-000022,-0.15131558917413412
ACH-000025,0.09305368441777703
ACH-000028,-0.039334216383364116
ACH-000030,0.3047079480349911
ACH-000035,-0.0638074458278475
ACH-000036,-0.3882547521345149
ACH-000037,-0.046177784794313864
ACH-000039,-0.1439436811512929
ACH-000040,-0.004174365499337371
ACH-000041,0.16385927617685353
ACH-000042,-0.07254209033092407
ACH-000045,-0.38225140302048
ACH-000047,-0.11638015196305156
ACH-000052,-0.035173469997642245
ACH-000053,-0.2308815408282403
ACH-000054,0.07528738235860842
ACH-000055,0.0015411185828301658
ACH-000060,-0.1080977625109614
ACH-000067,-0.21588710605468128
ACH-000070,-0.11381566544322118
ACH-000075,-0.20964173106328626
ACH-000078,0.03699248291063994
ACH-000082,-0.2072096863707517
ACH-000085,0.07036040081216323
ACH-000086,0.2947019154134088
ACH-000087,0.05279112469950406
ACH-000092,-0.08003176544276683
ACH-000095,-0.13253078377919975
ACH-000097,0.007195229106710765
ACH-000098,-0.15840289236194804
ACH-000099,-0.061164078452468525
ACH-000108,-0.05481636476767706
ACH-000113,-0.05075158618303423
ACH-000116,-0.19079480923409692
ACH-000118,-0.0579740868619574
ACH-000120,-0.16244883870434984
ACH-000123,-0.007478690833375276
ACH-000127,-0.18816157986887647
ACH-000128,-0.02591828246430172
ACH-000132,0.059770270541526
ACH-000133,0.055369877598131
ACH-000137,-0.09354971500456824
ACH-000138,0.234795106935938
ACH-000142,-0.13257336144895102
ACH-000143,-0.41521197127877374
ACH-000146,-0.15279493568117686
ACH-000148,-0.14865550290487325
ACH-000150,0.13537552114736814
ACH-000152,-0.05509862325732499
ACH-000153,-0.15797207696018836
ACH-000159,-0.07401528013977016
ACH-000160,-0.050848611341981716
ACH-000163,-0.3329853547953414
ACH-000167,-0.5025391439493033
ACH-000168,-0.2384263966266335
ACH-000169,-0.23229983131508145
ACH-000178,-0.2394276986934023
ACH-000183,-0.2987964131489117
ACH-000188,0.15620454001771958
ACH-000189,-0.10597105941291432
ACH-000190,-0.02469278105652652
ACH-000198,-0.40946132700545945
ACH-000203,-0.8215546487481076
ACH-000204,-0.009565460365218059
ACH-000206,-0.04991557351093171
ACH-000207,-0.06960946261462557
ACH-000208,0.2353193576095353
ACH-000210,-0.014752314152804822
ACH-000211,-0.21491670818484426
ACH-000215,-0.15698658936518692
ACH-000221,-0.0650431468513915
ACH-000222,-0.06611230464985705
ACH-000223,-0.015518375276168844
ACH-000226,-0.15451756335294806
ACH-000227,-0.14585650279381618
