,ZC3H10 (84872)
ACH-000004,-0.0899984888493901
ACH-000005,-0.00375817720754969
ACH-000007,-0.3295669114106195
ACH-000009,-0.18219903556462855
ACH-000011,-0.2556374442453132
ACH-000012,-0.16332202235972754
ACH-000013,-0.16500461291732724
ACH-000014,-0.26319899102412314
ACH-000015,-0.19916032147507484
ACH-000017,-0.24068853341326066
ACH-000018,-0.3064198823006567
ACH-000019,-0.072464352485444
ACH-000021,-0.2256489409219184
ACH-000022,-0.34559640177190964
ACH-000025,-0.3857572026921811
ACH-000028,-0.19605152985918112
ACH-000030,-0.3054785875813766
ACH-000035,-0.264393911180517
ACH-000036,-0.0608507265780141
ACH-000037,-0.4891792090351787
ACH-000039,-0.18014865311709088
ACH-000040,-0.19202948846904788
ACH-000041,-0.3826500869493864
ACH-000042,-0.4888306041740719
ACH-000045,-0.1982118672191727
ACH-000047,-0.14216572064823654
ACH-000052,-0.2735261073821541
ACH-000053,-0.08916743911469431
ACH-000054,-0.18032119636363705
ACH-000055,-0.1175720096064459
ACH-000060,-0.20247409410326225
ACH-000067,-0.25578182629327256
ACH-000070,0.1911394105025301
ACH-000075,-0.2291026087633936
ACH-000078,-0.30320728533578617
ACH-000082,-0.4023324714600433
ACH-000085,-0.08067919427374366
ACH-000086,-0.6269866637078437
ACH-000087,-0.549395123693251
ACH-000092,-0.3103306518278401
ACH-000095,-0.4720147712867365
ACH-000097,-0.18419496920938125
ACH-000098,-0.2047602380904313
ACH-000099,-0.4174658008083315
ACH-000108,-0.3728811549548468
ACH-000113,-0.4840355306229601
ACH-000116,-0.19064293418211156
ACH-000118,-0.3744756285558376
ACH-000120,-0.3909498305472191
ACH-000123,-0.046360584973666484
ACH-000127,-0.012359876120451587
ACH-000128,-0.4562395919248518
ACH-000132,-0.0938729359574565
ACH-000133,-0.4463005361690807
ACH-000137,-0.3808636742000554
ACH-000138,-0.429879621670028
ACH-000142,-0.30144682890339763
ACH-000143,-0.06533054813205623
ACH-000146,-0.06419122081574882
ACH-000148,-0.20063246191885306
ACH-000150,-0.3769043021729264
ACH-000152,-0.1526232104980002
ACH-000153,-0.4434530171845782
ACH-000159,-0.22495618604475168
ACH-000160,-0.20463237932061484
ACH-000163,-0.24604555559128102
ACH-000167,-0.5353335027760389
ACH-000168,-0.2945083751681511
ACH-000169,-0.12375522420446462
ACH-000178,-0.23872177605547035
ACH-000183,-0.5785819775860646
ACH-000188,-0.19169188209938945
ACH-000189,-0.331213003006406
ACH-000190,-0.3953272268833927
ACH-000198,-0.21844882004955968
ACH-000203,-0.006453368089419964
ACH-000204,-0.7200001257410155
ACH-000206,-0.014212972114112097
ACH-000207,-0.21333293835590772
ACH-000208,-0.3750250489177666
ACH-000210,-0.5059248353880771
ACH-000211,-0.3096903158562855
ACH-000215,-0.4640505505325631
ACH-000221,-0.017518619647349475
ACH-000222,-0.13517588095415894
ACH-000223,-0.2629072287088021
ACH-000226,-0.04150961306853618
ACH-000227,-0.10346682305186836
ACH-000228,-0.17822031608000066
ACH-000231,-0.28539608193486904
ACH-000232,-0.33793671944988096
ACH-000233,-0.12455361940220368
ACH-000234,-0.15433383554881885
ACH-000235,-0.3436200475945838
ACH-000237,-0.3944701063580202
ACH-000238,-0.14588401352944194
ACH-000242,-0.08122240247664562
ACH-000243,-0.25936012129575
ACH-000244,-0.5319109643832911
ACH-000246,-0.2545205081109758
ACH-000248,-0.3920937397189497
ACH-000250,-0.3631280881624454
ACH-000251,-0.3169948082034296
ACH-000252,-0.4414388379108543
ACH-000253,-0.06857600233716997
ACH-000255,-0.4813270280771285
ACH-000256,-0.20498939931478408
ACH-000257,-0.39412726831770456
ACH-000258,-0.04632551321916584
ACH-000259,-0.3317697365638895
ACH-000260,-0.3780686956006668
ACH-000261,-0.2589366844735896
ACH-000262,-0.27388120320295684
ACH-000263,-0.10077974451023664
