,CYP2R1 (120227)
ACH-000004,0.09008799146972822
ACH-000005,0.1755015045996987
ACH-000007,0.1265916044383162
ACH-000009,0.20052903764722227
ACH-000011,0.14608798336800422
ACH-000012,0.1258472652170487
ACH-000013,0.1895617214605204
ACH-000014,0.1597059154503148
ACH-000015,0.19209986604653556
ACH-000017,0.2313031385576585
ACH-000018,0.1291608881780345
ACH-000019,0.03616516890719325
ACH-000021,0.10822815407293468
ACH-000022,0.1636661473599721
ACH-000025,0.2505470391103801
ACH-000028,0.2785580210993582
ACH-000030,0.1850195970776408
ACH-000035,0.13533297765544902
ACH-000036,0.07305459208297457
ACH-000037,0.10330788695206916
ACH-000039,0.10698191037778276
ACH-000040,0.16978233113488395
ACH-000041,0.15265769686777453
ACH-000042,0.1685162692322113
ACH-000045,0.0824478141009178
ACH-000047,0.14767422062644764
ACH-000052,0.2694807362411085
ACH-000053,0.19615568210980355
ACH-000054,0.17884958677679064
ACH-000055,0.2501380070570736
ACH-000060,0.16290781006056854
ACH-000067,0.09772210515845882
ACH-000070,0.17770669156331215
ACH-000075,0.1456254206969749
ACH-000078,0.24851103752179424
ACH-000082,0.14216029332055674
ACH-000085,0.11986874228498373
ACH-000086,0.1282951967429044
ACH-000087,0.1925809938661175
ACH-000092,0.1409596850450904
ACH-000095,0.04889622621411848
ACH-000097,0.16608087875144786
ACH-000098,0.13523658558557206
ACH-000099,0.16426614412622098
ACH-000108,0.06945283481221673
ACH-000113,0.07916981077902073
ACH-000116,0.13242298113184214
ACH-000118,0.20281139788024435
ACH-000120,0.1122618660119308
ACH-000123,0.03793780114879105
ACH-000127,0.1363029374996324
ACH-000128,0.04381097013518048
ACH-000132,0.16791543906261625
ACH-000133,0.18695957979160926
ACH-000137,0.11791851125137055
ACH-000138,0.1903984745610065
ACH-000142,0.014505053365972409
ACH-000143,0.12985569092014995
ACH-000146,0.1409283205229785
ACH-000148,0.12730064149421572
ACH-000150,0.13314403005503192
ACH-000152,0.20294459805251575
ACH-000153,0.2732260046669593
ACH-000159,0.09081332263970622
ACH-000160,0.1283977308233497
ACH-000163,0.25326563871755753
ACH-000167,0.17363785389300296
ACH-000168,0.15201519266597366
ACH-000169,0.177989089180738
ACH-000178,0.1136332879225985
ACH-000183,0.0814356348985999
ACH-000188,0.07235660757038541
ACH-000189,0.261401767582314
ACH-000190,0.08052716986160935
ACH-000198,0.19246140244175852
ACH-000203,0.7915534787071264
ACH-000204,0.09066415718597612
ACH-000206,0.07069033446633999
ACH-000207,0.05658144656464662
ACH-000208,-0.04921951312192284
ACH-000210,-0.10469147645382568
ACH-000211,0.19727666414981596
ACH-000215,0.21065009468543525
ACH-000221,0.25220830858511617
ACH-000222,0.051973613635863336
ACH-000223,0.15602787704113436
ACH-000226,-0.04420715091261335
ACH-000227,0.2653149573550061
ACH-000228,0.11082088856799534
ACH-000231,0.1820143130458644
ACH-000232,0.08338433277787995
ACH-000233,0.16327853034495518
ACH-000234,0.013522375340047115
ACH-000235,0.1343163195305094
ACH-000237,0.12678654603834075
ACH-000238,0.11468925020780335
ACH-000242,-0.21799349956059888
ACH-000243,0.17119893126541855
ACH-000244,-0.04540843888640291
ACH-000246,-0.01494740465064706
ACH-000248,0.0963216267494844
ACH-000250,0.1021362824587882
ACH-000251,0.12928574438951448
ACH-000252,0.13157960923916906
ACH-000253,0.1922614151509768
ACH-000255,0.032437400300145816
ACH-000256,0.07012904479266475
ACH-000257,-0.06306056438416315
ACH-000258,0.1616732679946768
ACH-000259,0.13766446371398686
ACH-000260,0.11208151472557314
ACH-000261,0.11191502184585617
ACH-000262,0.2025147716955681
ACH-000263,0.4125255573340884
ACH-000264,0.17926462761577835
ACH-000265,0.09739683372361634
ACH-000266,0.188992451608085
ACH-000272,0.11733151642776375
ACH-000274,0.07445928031503728
ACH-000277,0.10481162501358124
ACH-000278,0.0421398997222488
ACH-000279,0.11534414995957
ACH-000280,0.13819827678871302
ACH-000281,0.18695632842380705
ACH-000288,0.13841708783170334
ACH-000291,0.08108864655733011
ACH-000293,0.23186860292223715
ACH-000294,0.11640838270407708
ACH-000295,0.05856971610755245
ACH-000296,0.20932184240048293
ACH-000302,0.1884801576324189
ACH-000304,0.07297018752381826
ACH-000307,0.10397860485394464
ACH-000308,0.2353873789783689
ACH-000310,-0.009420845085364407
ACH-000311,0.17954210683199154
ACH-000312,0.09540833175822447
ACH-000315,0.01555960532665035
ACH-000316,0.224165723937966
ACH-000317,0.1397511187894238
ACH-000318,0.19442138429212646
ACH-000319,0.03812275826712962
ACH-000320,0.3523907887475249
ACH-000322,0.2153404566111409
ACH-000323,0.14955998563923098
ACH-000324,0.1204335465562376
ACH-000329,0.18123828363730365
ACH-000330,0.008174609418448432
ACH-000331,0.04460198854658367
ACH-000332,0.15918380609277402
ACH-000334,0.11144878330995504
ACH-000335,0.20525046221685733
ACH-000336,0.180926752383328
ACH-000337,0.2324399076611059
ACH-000338,-0.15628578662786238
ACH-000339,0.09187093287641006
ACH-000341,0.20760990590032924
ACH-000348,-0.02691674244243554
ACH-000350,0.10665134919776
ACH-000352,0.08859966714751705
ACH-000356,0.07250068056949993
ACH-000361,0.2184933558808409
ACH-000362,0.048691822944128035
ACH-000363,0.2437692818058641
ACH-000364,0.12057765874006555
ACH-000365,0.09859608400492224
ACH-000366,0.1434069863240611
ACH-000368,0.05855717939571509
ACH-000374,0.19363461551166325
ACH-000375,0.17007646321404116
ACH-000376,0.058737200517880325
ACH-000381,0.1426889705839077
ACH-000383,0.12854742417129086
ACH-000387,0.08237349726765636
ACH-000389,0.10846526447683083
ACH-000390,0.11987787509778505
ACH-000393,0.10939515176811736
ACH-000395,0.245188318466883
ACH-000396,-0.057026895251716135
ACH-000397,0.044448665042658514
ACH-000401,0.0993460969078149
ACH-000402,0.04005815496383053
ACH-000403,0.1357980845219258
ACH-000404,0.09547065562100246
ACH-000406,0.21231317822893145
ACH-000407,0.06324261125339313
ACH-000408,0.07607326673744412
ACH-000410,0.19656429554036567
ACH-000411,0.12093263486803753
ACH-000414,0.15093977358408514
ACH-000415,0.07354676645369015
ACH-000416,0.18688159334910834
ACH-000420,0.15601167899642196
ACH-000421,0.14474014992689108
ACH-000424,0.1334584211718332
ACH-000425,0.14405550813183754
ACH-000426,0.15314362043965998
ACH-000427,-0.024510945092423592
ACH-000433,0.06522802594269737
ACH-000435,0.3018092927043865
ACH-000436,0.06858479319981309
ACH-000444,0.1696544316551075
ACH-000445,0.2768652158964738
ACH-000448,0.07051815113934515
ACH-000450,0.05970398252678289
ACH-000452,0.1866968215624492
ACH-000454,0.11740768463081665
ACH-000458,0.13946684387884098
ACH-000459,0.2874365500061325
ACH-000460,0.039327036136301084
ACH-000461,0.12578751372005362
ACH-000463,0.07362463651122607
ACH-000464,0.03741008145963516
ACH-000466,0.12446430928361307
ACH-000467,0.2436497881188909
ACH-000468,0.15954567378138254
ACH-000469,0.13781243005111593
ACH-000470,0.17705694353292972
ACH-000471,0.136977057506782
ACH-000472,0.1879127912409765
ACH-000473,0.2471162947296133
ACH-000475,0.12568342196564986
ACH-000476,0.012419854743232964
ACH-000477,0.21380917449102416
ACH-000479,0.18782845333457365
ACH-000480,-0.017729719650947117
ACH-000481,0.14347545636101694
ACH-000483,0.08290518077309443
ACH-000484,0.18137426533030035
ACH-000485,0.170967799710033
ACH-000486,0.09583163558027002
ACH-000487,0.14107888133534446
ACH-000488,0.1808402009679164
ACH-000490,0.13224909004769494
ACH-000491,0.0853452831423598
ACH-000495,0.0788684200998079
ACH-000496,0.18030843956856746
ACH-000499,0.08763721142443284
ACH-000500,0.21358951179148652
ACH-000502,0.17241599885537434
ACH-000503,-0.015965744255059425
ACH-000505,0.14790859281618682
ACH-000507,0.11010420673066516
ACH-000510,0.06958555468789725
ACH-000511,0.052325124096279284
ACH-000512,0.2126963466121433
ACH-000516,0.1335112846377281
ACH-000517,0.1577327686859732
ACH-000518,0.07057502937577026
ACH-000520,0.043573549182755
ACH-000521,0.1358177153702242
ACH-000522,0.1071003472133586
ACH-000524,0.02542822355232813
ACH-000527,0.14801558376037235
ACH-000528,0.1911567471789252
ACH-000537,0.08169160158913343
ACH-000541,0.329571464479573
ACH-000542,0.11797089316734395
ACH-000544,0.1344300423055369
ACH-000545,0.07178055464417685
ACH-000547,0.37415006386849897
ACH-000548,0.2686994541880239
ACH-000549,0.3143227736831188
ACH-000550,0.1396444512667989
ACH-000552,0.0493676816077949
ACH-000556,0.07722531737003033
ACH-000557,0.08031691183833599
ACH-000569,0.03298488252086603
ACH-000570,0.08808310724279006
ACH-000571,0.10895870677073803
ACH-000573,0.14134527422024626
ACH-000576,0.13555933733590966
ACH-000579,-0.0068693132744045505
ACH-000580,0.07992250651501692
ACH-000584,0.0988565576338124
ACH-000585,0.12879587405510198
ACH-000588,0.06565250569844393
ACH-000589,0.16592749465737466
ACH-000591,0.03715283177496189
ACH-000593,0.08322273757052777
ACH-000600,0.059064289240214125
ACH-000601,0.18478068746572512
ACH-000605,0.03403700697043143
ACH-000606,0.1636364471947801
ACH-000608,0.1557762226824508
ACH-000614,0.1724675290054514
ACH-000616,0.0605486924790279
ACH-000618,0.18531362584075334
ACH-000619,0.18862259647474855
ACH-000620,0.1812641858784052
ACH-000621,0.20298449882872666
ACH-000622,0.09993174670572072
ACH-000623,0.13752220703407267
ACH-000624,0.05559787993899362
ACH-000627,0.10088190292386266
ACH-000630,0.16924179735675815
ACH-000631,-0.15178544867251753
ACH-000632,0.0859778894205744
ACH-000633,0.0605353804764307
ACH-000637,0.2268682947081343
ACH-000638,0.05474845072797452
ACH-000646,0.04287355157804616
ACH-000647,0.20581001917211994
ACH-000648,0.098970916269131
ACH-000649,0.14687255938955426
ACH-000651,0.17222293002839584
ACH-000652,0.19076005595459566
ACH-000653,0.1478067100246948
ACH-000657,0.11794430475062502
ACH-000658,0.06788891133807186
ACH-000661,0.06433746073633169
ACH-000662,0.11578427549549665
ACH-000663,0.07810173946491726
ACH-000665,0.10666659813553077
ACH-000671,0.1459584409797129
ACH-000672,0.3641303099664405
ACH-000673,0.15227427580787653
ACH-000676,0.17667218477041746
ACH-000677,0.1311824394253461
ACH-000681,0.15548638372471346
ACH-000683,0.12602560269762547
ACH-000684,0.09490870074367408
ACH-000688,0.14247576252813693
ACH-000693,0.17073154746151176
ACH-000694,0.20667750625881975
ACH-000695,0.16589316396924828
ACH-000696,0.15793258288402456
ACH-000697,0.2359157613036947
ACH-000699,0.14815639951977372
ACH-000701,0.18915886978161114
ACH-000706,0.09592356090931736
ACH-000711,0.12259975109502122
ACH-000713,-0.017869296666967772
ACH-000714,-0.010774924053510855
ACH-000718,0.19142057868953236
ACH-000720,0.12318465755611502
ACH-000721,0.17918504380678887
ACH-000724,0.14257048865873906
ACH-000725,0.16822211299863235
ACH-000732,0.07906694228301654
ACH-000734,0.1909700274444503
ACH-000735,0.09276534692238883
ACH-000736,0.14920930560343398
ACH-000738,0.14716117631302808
ACH-000746,0.14957546180664194
ACH-000747,0.13625942371123256
ACH-000748,0.04963395075051424
ACH-000753,0.14181328842367955
ACH-000756,0.12002702000808806
ACH-000757,0.2043770648466394
ACH-000758,0.2416707858391719
ACH-000760,0.004547350477500481
ACH-000762,0.1625443167700831
ACH-000763,0.053871037281404965
ACH-000764,0.1829660634642646
ACH-000765,0.1665716305793687
ACH-000766,0.13805034566515334
ACH-000767,0.15121269583672398
ACH-000768,0.16856297108474105
ACH-000769,0.024950297045994232
ACH-000770,0.11912384509603632
ACH-000771,0.2963392614972897
ACH-000773,-0.05403452583151705
ACH-000776,0.13973544676976216
ACH-000777,0.19114933953671048
ACH-000778,0.3170311875588175
ACH-000781,0.14635894713574635
ACH-000782,0.12704437302281993
ACH-000783,0.08862046962152094
ACH-000784,0.14589627568177915
ACH-000785,0.1840308708906009
ACH-000787,0.11256002393050156
ACH-000788,0.12473396916515846
ACH-000791,0.2411047969950137
ACH-000792,0.08427852239254903
ACH-000794,0.23675962465906664
ACH-000796,0.2436179836622687
ACH-000798,0.23132758750188825
ACH-000799,0.20084971565606616
ACH-000800,0.2988241655285025
ACH-000802,0.18840332188590694
ACH-000804,0.14411842355013302
ACH-000805,0.1534372908218004
ACH-000809,0.14286866394879014
ACH-000810,0.14844301751753788
ACH-000811,0.2299603787776001
ACH-000817,0.013077375525228826
ACH-000819,0.17273781187360548
ACH-000820,-0.002057578837902905
ACH-000821,0.1106200407455858
ACH-000822,0.08676054039640113
ACH-000823,0.1708078613437233
ACH-000824,0.1084957985131401
ACH-000827,0.08733271986756404
ACH-000829,0.12925723875770082
ACH-000831,0.1748053437615734
ACH-000832,0.12045613541395732
ACH-000833,0.29228301216965635
ACH-000834,0.01781394713044019
ACH-000835,0.2256118955033012
ACH-000836,0.17169560574327414
ACH-000837,0.1788005618344825
ACH-000838,0.20519780719592345
ACH-000839,-0.08949897432099845
ACH-000840,0.29821344689144913
ACH-000841,0.08366101428150144
ACH-000843,0.0991525441657598
ACH-000846,0.07981091356240717
ACH-000847,0.26160260132918484
ACH-000848,0.2799773268979585
ACH-000849,0.17047569475809915
ACH-000851,0.13434226321001008
ACH-000855,0.15659686479840088
ACH-000856,0.06166476435340878
ACH-000858,0.14080384773912347
ACH-000859,0.2323063528820969
ACH-000861,0.14730790473438218
ACH-000862,0.15267512000816705
ACH-000865,0.13822373062889168
ACH-000866,0.12232143070996675
ACH-000867,0.09469530759583604
ACH-000869,0.17081175696829498
ACH-000872,0.07684921304862243
ACH-000873,0.14265825771725915
ACH-000876,0.12699458448745604
ACH-000878,0.16411095730101874
ACH-000880,0.2706763648476792
ACH-000881,0.13778124018694224
ACH-000882,0.21204451844052624
ACH-000884,0.1003232648791264
ACH-000885,0.17851842811963675
ACH-000887,0.15304281272823148
ACH-000889,0.203081925103232
ACH-000896,0.10842162312594296
ACH-000898,0.25825184176475025
ACH-000900,0.08845487061136932
ACH-000901,0.12948317586494051
ACH-000905,0.10964125132855257
ACH-000906,0.10011103350025158
ACH-000907,-0.013217047837688787
ACH-000910,0.13068332988600462
ACH-000911,0.15357521369393884
ACH-000912,0.057383010022071274
ACH-000913,0.21388335201685826
ACH-000915,0.13782923549280815
ACH-000916,0.07872551698764227
ACH-000917,0.2062481887269187
ACH-000920,0.2807888989429742
ACH-000921,0.1407761026984959
ACH-000924,0.12787947976740902
ACH-000926,0.19268736267761288
ACH-000928,0.29547770464033196
ACH-000929,0.04516854441547831
ACH-000932,0.10640829562595758
ACH-000935,0.08291165762540878
ACH-000936,0.19732405645041412
ACH-000937,0.19712226805816446
ACH-000938,0.1901471629473929
ACH-000939,0.20270129986980367
ACH-000941,0.06455166926614171
ACH-000943,0.12688714080467328
ACH-000946,0.18208190073999606
ACH-000947,0.18677043936256305
ACH-000948,0.09577409548809723
ACH-000950,0.2999073115818213
ACH-000953,0.2057670330737157
ACH-000954,0.09903940836678342
ACH-000957,0.14497387420765395
ACH-000958,0.2702092872977678
ACH-000960,0.19435953677079412
ACH-000963,0.05492647371871336
ACH-000968,0.25152075634552673
ACH-000969,0.06517420815524708
ACH-000972,0.2030921810879949
ACH-000973,0.04993653567562283
ACH-000974,0.12687266746238848
ACH-000978,0.2017654799216972
ACH-000984,0.1256053032831347
ACH-000986,0.08651465029898228
ACH-000988,0.1212347604567398
ACH-000993,0.11279780645099115
ACH-000994,0.13583049060170507
ACH-000996,0.21679796254393915
ACH-001001,0.16655720678980807
ACH-001020,0.00951465268091432
ACH-001028,0.15379223062147046
ACH-001031,0.06080719201300273
ACH-001038,0.012849259801622616
ACH-001048,0.11274997521990708
ACH-001050,0.2755161845114327
ACH-001053,0.12130526265929018
ACH-001054,0.1787760420842102
ACH-001061,0.13194237390006067
ACH-001067,0.10644668121830736
ACH-001075,0.24779745786620705
ACH-001096,0.22026858494922447
ACH-001111,8.034451303543446e-05
ACH-001119,0.2857726112855131
ACH-001128,0.003213185414607329
ACH-001134,0.1490350484239245
ACH-001151,0.10951821875210996
ACH-001163,0.08859537023436875
ACH-001164,0.39072925852215495
ACH-001183,0.2113744971699716
ACH-001192,0.15951422786299194
ACH-001193,0.11631582453216513
ACH-001196,0.1541072156748297
ACH-001197,0.2110011314090587
ACH-001205,0.21317104123635447
ACH-001211,0.07171213678569946
ACH-001212,0.11224870374950348
ACH-001228,0.17576270289690216
ACH-001232,0.18031920804723012
ACH-001239,0.10258907706190364
ACH-001270,0.0890979997178992
ACH-001274,0.3344473592905449
ACH-001275,0.021600237607855836
