,WNK1 (65125)
ACH-000004,-1.3160783555197768
ACH-000005,-2.006477598492068
ACH-000007,-1.0165614283739532
ACH-000009,-1.0990515532555525
ACH-000011,-1.1363823407466378
ACH-000012,-0.5895178799280923
ACH-000013,-0.6021789392848741
ACH-000014,-0.9472924128598404
ACH-000015,-0.7149368174631682
ACH-000017,-0.6125866002751078
ACH-000018,-0.9033934089391332
ACH-000019,-0.7945374073448741
ACH-000021,-0.7033748179323912
ACH-000022,-0.8267228654264019
ACH-000025,-0.3738393962014162
ACH-000028,-0.6213495649363175
ACH-000030,-0.9626298116070104
ACH-000035,-0.9176569083483744
ACH-000036,-0.8242836864688823
ACH-000037,-0.3979980762510262
ACH-000039,-0.7440047273424856
ACH-000040,-0.5734050618906871
ACH-000041,-0.5836876869338018
ACH-000042,-1.0905501663950994
ACH-000045,-1.1306833218810948
ACH-000047,-1.143325720469937
ACH-000052,-0.5283088301485154
ACH-000053,-1.1488122267756746
ACH-000054,-0.6963844957633957
ACH-000055,-0.6173887558288014
ACH-000060,-1.0918844290715801
ACH-000067,-1.0210462713599788
ACH-000070,-1.0332965163139929
ACH-000075,-0.2692026873568157
ACH-000078,-0.7013385741910859
ACH-000082,-0.7783148335941725
ACH-000085,-1.2656513740221016
ACH-000086,-0.6156015346189556
ACH-000087,-0.6560556512025782
ACH-000092,-0.5798184880885273
ACH-000095,-0.6859034228958716
ACH-000097,-0.9832322116395172
ACH-000098,-0.8147746118933469
ACH-000099,-0.6327999366937218
ACH-000108,-1.1027391636098962
ACH-000113,-1.0036481600934926
ACH-000116,-0.9563826162660009
ACH-000118,-1.0280165058533757
ACH-000120,-0.5816721326172868
ACH-000123,-0.4662289251970642
ACH-000127,-1.0164873013427376
ACH-000128,-0.7620584798361734
ACH-000132,-0.6918881221744871
ACH-000133,-0.637407079684438
ACH-000137,-0.7498305929510138
ACH-000138,-1.2084047884836435
ACH-000142,-0.7060102333382788
ACH-000143,-0.6590036557503061
ACH-000146,-1.3525770068607292
ACH-000148,-0.7563147629458051
ACH-000150,-0.7472821951002958
ACH-000152,-0.6125188230751178
ACH-000153,-0.8323191146033981
ACH-000159,-1.1346485352316409
ACH-000160,-0.8760953511319345
ACH-000163,-0.9936599676262122
ACH-000167,-1.1092721297339592
ACH-000168,-1.2172538696302997
ACH-000169,-0.5965890654098814
ACH-000178,-1.044005143156297
ACH-000183,-1.023537828747108
ACH-000188,-1.0698806730917956
ACH-000189,-0.982178820896396
ACH-000190,-0.7574825942684239
ACH-000198,-1.1001285637321796
ACH-000203,-0.5985518849847153
ACH-000204,-1.0294485598559218
ACH-000206,-1.161453434461604
ACH-000207,-1.1604677752454184
ACH-000208,-0.709297378592215
ACH-000210,-0.6518389839171754
ACH-000211,-0.9904286168885332
ACH-000215,-1.1077210241052875
ACH-000221,-0.4557752944683594
ACH-000222,-0.8589527963617022
ACH-000223,-0.77833338871325
ACH-000226,-1.0507131250432955
ACH-000227,-0.5082504677615408
ACH-000228,-0.929772740495774
ACH-000231,-0.32551710959757624
ACH-000232,-1.0459034998525227
ACH-000233,-1.3395930136067666
ACH-000234,-1.0964659878759353
ACH-000235,-1.056923194227082
ACH-000237,-0.8457267239959009
ACH-000238,-1.1634788192520087
ACH-000242,-1.0334344712802186
ACH-000243,-0.7915656239590924
ACH-000244,-0.6535122422629831
ACH-000246,-0.9545994555608188
ACH-000248,-0.5910311419289546
ACH-000250,-0.9911505285330162
ACH-000251,-1.2686901982031848
ACH-000252,-1.2337680679408594
ACH-000253,-1.0768075372517285
ACH-000255,-0.6666118791827038
ACH-000256,-0.8661792349492565
ACH-000257,-0.4323431965960474
ACH-000258,-0.496029685640771
ACH-000259,-0.39032714740566665
ACH-000260,-0.8187598895274527
ACH-000261,-0.7228743359751697
ACH-000262,-0.9112365252241724
ACH-000263,-0.9455299520279852
ACH-000264,-1.0316547844472483
ACH-000265,-0.7245441502043224
ACH-000266,-0.7714711530300541
ACH-000272,-0.7951238472243676
ACH-000274,-0.7271008017781566
ACH-000277,-1.125149662779196
ACH-000278,-0.6388452074737692
ACH-000279,-0.4153293618917692
ACH-000280,-0.5645691707904147
ACH-000281,-1.1060473542611264
ACH-000288,-0.7290893604311259
ACH-000291,-0.9296261789302238
ACH-000293,-0.4736695422030535
ACH-000294,-1.3032600107369363
ACH-000295,-1.2064350341134469
ACH-000296,-0.5585990611005843
ACH-000302,-0.33172664225511644
ACH-000304,-1.0518350527527742
ACH-000307,-1.199226013028848
ACH-000308,-0.918217230131595
ACH-000310,-0.7386504900179812
ACH-000311,-1.3398596783213528
ACH-000312,-0.7233735298589457
ACH-000315,-1.1854327089421297
ACH-000316,-1.066888565689037
ACH-000317,-1.2598708114909745
ACH-000318,-1.0602637121530838
ACH-000319,-0.5166408116770272
ACH-000320,-1.010014381106409
ACH-000322,-0.771059881019706
ACH-000323,-1.0057633353461688
ACH-000324,-0.4258231215894258
ACH-000329,-0.9691557558097198
ACH-000330,-1.143628533428097
ACH-000331,-0.9303101189348388
ACH-000332,-1.2006776098113792
ACH-000334,-0.8762872414000891
ACH-000335,-1.0411900874098612
ACH-000336,-1.0634780735554863
ACH-000337,-1.0536466456650178
ACH-000338,-1.0082587700629502
ACH-000339,-0.7282082490769183
ACH-000341,-0.8348838435923491
ACH-000348,-0.8863444648742119
ACH-000350,-0.7661077584250594
ACH-000352,-1.053515622682098
ACH-000356,-1.1179944165690192
ACH-000361,-0.556740072099436
ACH-000362,-0.940055045369802
ACH-000363,-1.2599612644976526
ACH-000364,-0.722865050279906
ACH-000365,-1.060876848808641
ACH-000366,-0.5518397645390513
ACH-000368,-0.8391320884133312
ACH-000374,-1.1126691511736349
ACH-000375,-0.9133728015386068
ACH-000376,-0.7105620401282677
ACH-000381,-0.7841184415610166
ACH-000383,-0.6285084144105679
ACH-000387,-1.1210061137872036
ACH-000389,-0.8922351222961117
ACH-000390,-1.194680825954481
ACH-000393,-0.6814730919870233
ACH-000395,-1.0948783794584824
ACH-000396,-0.7064768517084609
ACH-000397,-0.7474576363924152
ACH-000401,-1.0707379065380132
ACH-000402,-1.0334016865685942
ACH-000403,-1.155585641971451
ACH-000404,-1.0361059270476158
ACH-000406,-1.2660016522500632
ACH-000407,-0.8154342660021839
ACH-000408,-0.9884345386569358
ACH-000410,-0.4839635512274617
ACH-000411,-1.0425564960080371
ACH-000414,-1.2374381489415738
ACH-000415,-0.5375826444291217
ACH-000416,-0.8118173141930608
ACH-000420,-0.6183099689508027
ACH-000421,-1.084598224496383
ACH-000424,-0.4186346460849082
ACH-000425,-0.9500483041622944
ACH-000426,-1.6098682593472335
ACH-000427,-0.9652901233298488
ACH-000433,-0.8206865536401314
ACH-000435,-0.3917356462885374
ACH-000436,-1.5051785198363177
ACH-000444,-0.9957263899763986
ACH-000445,-1.0376666868893536
ACH-000448,-0.8991787281720387
ACH-000450,-1.0401315866680243
ACH-000452,-0.9965263848595473
ACH-000454,-1.2873198280262723
ACH-000458,-1.185993304297828
ACH-000459,-0.6825007591814148
ACH-000460,-0.7388697155175803
ACH-000461,-0.9602262726027948
ACH-000463,-0.8850828111557172
ACH-000464,-0.6898351663928189
ACH-000466,-0.923941208761266
ACH-000467,-1.1149566390608006
ACH-000468,-1.1726490840724546
ACH-000469,-0.7249951962766995
ACH-000470,-0.8914606588548994
ACH-000471,-0.9884933377165448
ACH-000472,-0.9838016901194316
ACH-000473,-0.985388488480808
ACH-000475,-0.8754200797520102
ACH-000476,-1.0971079914543345
ACH-000477,-0.9960798835944442
ACH-000479,-0.6814747533730013
ACH-000480,-0.7288869421585471
ACH-000481,-0.5944205270358535
ACH-000483,-0.8927524252221085
ACH-000484,-1.0179166860954885
ACH-000485,-0.9555462425016068
ACH-000486,-0.8629134053051183
ACH-000487,-0.689940481971395
ACH-000488,-1.022124377187793
ACH-000490,-1.0857150950620689
ACH-000491,-1.4060670503384554
ACH-000495,-1.1810733358992624
ACH-000496,-1.1212438559444928
ACH-000499,-0.7821833056515348
ACH-000500,-0.8650823199003301
ACH-000502,-1.1571202845836102
ACH-000503,-0.9266686397126912
ACH-000505,-0.952610990740296
ACH-000507,-1.1496592014905578
ACH-000510,-0.45013776750204376
ACH-000511,-0.9654809095079262
ACH-000512,-1.26336487124732
ACH-000516,-1.1202215352410467
ACH-000517,-1.2827391774849943
ACH-000518,-1.216078899407232
ACH-000520,-0.901359626734954
ACH-000521,-1.1674439540555148
ACH-000522,-0.9828452495911416
ACH-000524,-0.6179678437046311
ACH-000527,-0.5669816252717007
ACH-000528,-1.173672492392019
ACH-000537,-1.2587573715593652
ACH-000541,-0.9471943858494176
ACH-000542,-0.9251685329099328
ACH-000544,-0.93244041400953
ACH-000545,-0.9319988171326428
ACH-000547,-0.8780711704066341
ACH-000548,-0.9180366413136932
ACH-000549,-0.9137327171427476
ACH-000550,-1.0189074406101182
ACH-000552,-0.92946906036257
ACH-000556,-0.4922630593228397
ACH-000557,-1.3791375391474818
ACH-000569,-0.34008171787971025
ACH-000570,-0.7356858577873508
ACH-000571,-1.0356823669957655
ACH-000573,-0.4828932175699042
ACH-000576,-1.263295197245708
ACH-000579,-0.4702990766059302
ACH-000580,-0.963392244690422
ACH-000584,-0.5955392169249896
ACH-000585,-1.2976298240400932
ACH-000588,-1.1265588601786196
ACH-000589,-1.2085401847018296
ACH-000591,-0.5575568310495779
ACH-000593,-1.1456608145762686
ACH-000600,-1.124554961412639
ACH-000601,-0.8309351527732839
ACH-000605,-1.11621959741905
ACH-000606,-0.8959054216917158
ACH-000608,-1.4219782568212866
ACH-000614,-0.8835059864281057
ACH-000616,-0.6303855398040732
ACH-000618,-0.3920561931895308
ACH-000619,-0.36677611150947537
ACH-000620,-0.7953403884778941
