,PROX1 (5629)
ACH-000004,0.020502703520672662
ACH-000005,0.036948622747402064
ACH-000007,0.11126399801835336
ACH-000009,0.002544268874637464
ACH-000011,0.012313250746484657
ACH-000012,0.03579809389550608
ACH-000013,-0.008074785077115494
ACH-000014,0.09192197859730786
ACH-000015,0.037629988615180826
ACH-000017,-0.04307339216676965
ACH-000018,0.02112947932700587
ACH-000019,0.03405272104990928
ACH-000021,-0.003334857451072809
ACH-000022,0.054871999071823406
ACH-000025,0.015325541091958671
ACH-000028,0.06019776747438649
ACH-000030,0.07646165247747916
ACH-000035,0.12118724536369688
ACH-000036,0.10599375185186358
ACH-000037,0.0720414234563168
ACH-000039,0.14543211599522785
ACH-000040,0.07097430847144555
ACH-000041,0.0615715563120207
ACH-000042,0.059647981503634616
ACH-000045,-0.09387692857380343
ACH-000047,0.04303921242527189
ACH-000052,-0.029514839023168125
ACH-000053,0.07379549526513919
ACH-000054,-0.1222940130514292
ACH-000055,-0.082874366425309
ACH-000060,0.03015542289790757
ACH-000067,0.10362244956674703
ACH-000070,-0.090580838918866
ACH-000075,-0.10171599952961316
ACH-000078,-0.06096506729773948
ACH-000082,0.015829564757011003
ACH-000085,-0.004507693080442121
ACH-000086,0.046170966931090525
ACH-000087,0.01902565218326006
ACH-000092,-0.03067599197107374
ACH-000095,0.03630738468157153
ACH-000097,0.04813587521657391
ACH-000098,0.028100907887658396
ACH-000099,-0.2309733907894828
ACH-000108,0.14415202804766514
ACH-000113,0.049547043332446215
ACH-000116,0.08772296665547613
ACH-000118,0.0676027635449582
ACH-000120,0.06597663879747627
ACH-000123,0.060799817529001515
ACH-000127,0.06645150742693551
ACH-000128,0.12600006156446494
ACH-000132,-0.06344797874753325
ACH-000133,0.0876649547768019
ACH-000137,0.22142813597709832
ACH-000138,0.05621473095624637
ACH-000142,0.012883755680378094
ACH-000143,0.20465248533195307
ACH-000146,0.18554295717094932
ACH-000148,-0.01852503035569706
ACH-000150,0.08754642691648902
ACH-000152,-0.012020302361530255
ACH-000153,0.04550550827021778
ACH-000159,0.058994268535479275
ACH-000160,0.1154536900604071
ACH-000163,0.1656711182768313
ACH-000167,0.1429980113353467
ACH-000168,0.05637396926721159
ACH-000169,0.04522577475907463
ACH-000178,0.003123659873127696
ACH-000183,-0.02546367351724998
ACH-000188,0.04145443819501999
ACH-000189,0.2920117183010037
ACH-000190,-0.030506368310493283
ACH-000198,0.016619636612361894
ACH-000203,0.0463560685651034
ACH-000204,0.20855544724054595
ACH-000206,0.12191838548644658
ACH-000207,0.022668728041540367
ACH-000208,0.21245347323906472
ACH-000210,-0.0017882289124134855
ACH-000211,0.08861994935246463
ACH-000215,-0.07086498773700838
ACH-000221,0.05478564904991634
ACH-000222,0.17053089985828007
ACH-000223,0.031940395001893065
ACH-000226,-0.12023604279917095
ACH-000227,-0.16864939430886114
ACH-000228,0.05064876163663596
ACH-000231,0.12209720319678935
ACH-000232,-0.05429132916686828
ACH-000233,0.0398102781861698
ACH-000234,0.09407134872526476
ACH-000235,0.05861984963606761
ACH-000237,-0.02868307777127673
ACH-000238,-0.013604425741922256
ACH-000242,-0.17995916626021666
ACH-000243,0.03241075743614896
ACH-000244,0.05792027851705533
ACH-000246,-0.04462860080663291
ACH-000248,-0.001431483913157642
ACH-000250,0.09112710831897336
ACH-000251,-0.06500675114521541
ACH-000252,0.05411748430575489
ACH-000253,0.0940009139060536
ACH-000255,-0.0989956032974878
ACH-000256,-0.06079033821126763
ACH-000257,0.10571109288225924
ACH-000258,-0.8201670461641769
ACH-000259,0.21258556962004124
ACH-000260,0.03798755843192097
ACH-000261,0.06353865195978678
ACH-000262,0.2041441396804842
ACH-000263,-0.0076488226523923454
ACH-000264,-0.007309346999475881
ACH-000265,0.15494491036628408
ACH-000266,0.029393211331607688
ACH-000272,0.012125889702539612
ACH-000274,0.03296119000257503
ACH-000277,0.00519698952944199
ACH-000278,0.01970242338127582
ACH-000279,0.10186935174322558
ACH-000280,0.10546228503646754
ACH-000281,0.047208354047523486
ACH-000288,0.06925132974961577
ACH-000291,-0.025336333396486548
ACH-000293,0.13554082338483642
ACH-000294,0.0458754324271833
ACH-000295,0.10233605902013744
ACH-000296,-0.17092322403654853
ACH-000302,0.06616098402473349
ACH-000304,0.016906785825378082
ACH-000307,0.03569431656988087
ACH-000308,0.07592484248898305
ACH-000310,-0.046476828538227086
ACH-000311,0.11641162323737378
ACH-000312,0.19231813313753865
ACH-000315,0.2699076066426226
ACH-000316,0.0617194473070918
ACH-000317,0.04294105782631004
ACH-000318,0.13169943850845262
ACH-000319,0.09737108009039792
ACH-000320,0.050384312327648624
ACH-000322,0.05607671541521681
ACH-000323,0.1445104239380568
ACH-000324,0.13809423244679067
ACH-000329,-0.05697059255426753
ACH-000330,0.1419554086428805
ACH-000331,0.09988073958414287
ACH-000332,0.026456904021218804
ACH-000334,-0.006984625401985178
ACH-000335,0.07053527101439411
ACH-000336,0.12668757992796956
ACH-000337,-0.0031420562875931987
ACH-000338,-0.3933303304508584
ACH-000339,0.04897387624364757
ACH-000341,0.10202215693986727
ACH-000348,0.029870140534224317
ACH-000350,0.004860953830867114
ACH-000352,0.1252714532875653
ACH-000356,0.05490557152314605
ACH-000361,-0.03333330599611067
ACH-000362,0.056646308191994274
ACH-000363,-0.0392796337013374
ACH-000364,0.08504434814310068
ACH-000365,0.0009833662555381653
ACH-000366,0.04263662700770434
ACH-000368,0.18183646796848174
ACH-000374,-0.011515374723214738
ACH-000375,0.07999100809762008
ACH-000376,0.03466998020570165
ACH-000381,-0.02674063124202717
ACH-000383,0.006952881614372322
ACH-000387,0.03451233515984501
ACH-000389,0.060585415964458086
ACH-000390,-0.07694128972455506
ACH-000393,0.014383023661832446
ACH-000395,0.0557011496962415
ACH-000396,0.144676095015659
ACH-000397,0.01977857721040589
ACH-000401,0.09882051683672836
ACH-000402,0.24586941477305305
ACH-000403,0.0706956801061622
ACH-000404,0.06551129822182307
ACH-000406,0.07732199412040865
ACH-000407,-0.010503699262397704
ACH-000408,0.10017345460195352
ACH-000410,-0.08576378802953748
ACH-000411,-0.0773040879507676
ACH-000414,0.14881040656828015
ACH-000415,0.11402493369033928
ACH-000416,-0.007975692716496638
ACH-000420,0.1518047180472587
ACH-000421,0.03925960605899663
ACH-000424,0.03933012866311834
ACH-000425,0.05472642386123908
ACH-000426,0.10370287380231956
ACH-000427,-0.0040649171013465175
ACH-000433,0.12670709218430984
ACH-000435,-0.16693285918621925
ACH-000436,0.22975773140084846
ACH-000444,0.045295142094272635
ACH-000445,0.06758693612814554
ACH-000448,-0.04569465625589317
ACH-000450,0.1349278265850222
ACH-000452,-0.00017839059600714973
ACH-000454,0.1728226280922741
ACH-000458,0.07403840560729383
ACH-000459,-0.16798659738126948
ACH-000460,0.07501702213064664
ACH-000461,0.028141770705036828
ACH-000463,0.0028907179727125213
ACH-000464,-0.09803573626989588
ACH-000466,0.12730255101248605
ACH-000467,0.026405408760841888
ACH-000468,0.0913743665637179
ACH-000469,0.06095365930203231
ACH-000470,-0.01660901380859992
ACH-000471,0.18062762518760744
ACH-000472,0.032088780176887696
ACH-000473,0.038488608945266935
ACH-000475,0.0657143409083563
ACH-000476,-0.052014338898529015
ACH-000477,0.02427490356718565
ACH-000479,-0.09035730913511153
ACH-000480,0.0038096858270596492
ACH-000481,0.10455368670055333
ACH-000483,0.104560474945108
ACH-000484,-0.010835613900243264
ACH-000485,0.05222545075472359
ACH-000486,0.04362434034586304
ACH-000487,0.16740367236207254
ACH-000488,0.08049394850159942
ACH-000490,-0.019524728083546418
ACH-000491,0.09311152249647416
ACH-000495,0.030744549479946332
ACH-000496,0.12213050416104357
ACH-000499,-0.013253725920739605
ACH-000500,0.3152532831881548
ACH-000502,0.12463641699668322
ACH-000503,0.05088440994286076
ACH-000505,0.1129202867688342
ACH-000507,0.01863236116227677
ACH-000510,0.08606404680385091
ACH-000511,0.06770377641835441
ACH-000512,0.13641518659172658
ACH-000516,-0.0362452895342254
ACH-000517,0.07403479916474827
ACH-000518,0.10184797862633976
ACH-000520,0.04940986730662735
ACH-000521,0.09084713754004983
ACH-000522,0.028917119483403957
ACH-000524,0.041642669991204105
ACH-000527,0.047914335507429344
ACH-000528,-0.016504106201085906
ACH-000537,0.0013479320985526756
ACH-000541,0.036371796477466835
ACH-000542,0.044766339959838135
ACH-000544,-0.04514308230487435
ACH-000545,0.06521740333525687
ACH-000547,-0.2507658010301246
ACH-000548,0.04094080216783709
ACH-000549,-0.010312157853379194
ACH-000550,-0.051003625856265764
ACH-000552,0.08705861949066479
ACH-000556,0.02847267489868186
ACH-000557,-0.06472398359466268
ACH-000569,0.052263502629688506
ACH-000570,0.10568716422299758
ACH-000571,0.028502213805693538
ACH-000573,0.017470970006904653
ACH-000576,-0.10968689419413233
ACH-000579,0.09135003101711027
ACH-000580,-0.0832916911318037
ACH-000584,0.12489057786401014
ACH-000585,0.014211849716026502
ACH-000588,-0.028421630528650037
ACH-000589,0.1687822019286482
ACH-000591,0.2104520925563574
ACH-000593,0.06552599582002082
ACH-000600,0.10493077172293966
ACH-000601,-0.010812618438651991
ACH-000605,0.10547724473411782
ACH-000606,0.05982045214573994
ACH-000608,0.002580133293818355
ACH-000614,0.12198911672506385
ACH-000616,0.18221677923148466
ACH-000618,-0.005798464036767246
ACH-000619,-0.046222143119162576
ACH-000620,-0.021503343145484452
ACH-000621,0.08253203593979985
ACH-000622,-0.07897617625656776
ACH-000623,-0.0010456394126887195
ACH-000624,0.00392176748664356
ACH-000627,0.04258471858596915
ACH-000630,0.023009643902811086
ACH-000631,0.13826260512456906
ACH-000632,0.07554689349191558
ACH-000633,0.06514612379558449
ACH-000637,0.11992315569808032
ACH-000638,0.11127599184386662
ACH-000646,0.09178452075800833
ACH-000647,0.034561257212801864
ACH-000648,0.001281821306278714
ACH-000649,0.04944907719750714
ACH-000651,-0.11007622711493187
ACH-000652,0.08199526300074066
ACH-000653,0.07863835790807792
ACH-000657,0.03296098347155104
ACH-000658,-0.06742048244836063
ACH-000661,0.011860094829707237
ACH-000662,-0.06498497907127875
ACH-000663,0.1428655081999082
ACH-000665,0.1271352774618003
ACH-000671,-0.03804775400542931
ACH-000672,-0.027932187224416226
ACH-000673,0.004394549946960067
ACH-000676,0.04189287264154572
ACH-000677,0.062450259458809027
ACH-000681,0.14115598197251975
ACH-000683,0.05431399440139471
ACH-000684,0.050934675579635394
ACH-000688,-0.014943317187403856
ACH-000693,0.1101114784238485
ACH-000694,0.12579374187866535
ACH-000695,0.12814439893990254
ACH-000696,0.029973225141019636
ACH-000697,-0.04118498186590742
ACH-000699,0.02253132396148756
ACH-000701,0.009408137578338216
ACH-000706,0.12616707750478473
ACH-000711,-0.0009066399015312844
ACH-000713,0.1081941450425401
ACH-000714,0.005152389111018085
ACH-000718,0.12699449969723384
ACH-000720,0.09886096651438904
ACH-000721,0.051865946631593114
ACH-000724,0.049315900215176615
ACH-000725,-0.07949696461851193
ACH-000732,-0.1131364882284209
ACH-000734,-0.16305918333189812
ACH-000735,0.06383772167442729
ACH-000736,0.0336426235803436
ACH-000738,-0.020192286102979247
ACH-000746,-0.07368559432254328
ACH-000747,0.02942169533752635
ACH-000748,-0.0015999140474675724
ACH-000753,-0.012547226080631527
ACH-000756,-0.033492108260985615
ACH-000757,0.08923518615490197
ACH-000758,0.07179140858303913
ACH-000760,0.12371527769353913
ACH-000762,-0.004502251375928591
ACH-000763,-0.021967354754734773
ACH-000764,0.1689297781407463
ACH-000765,0.09066878488171297
ACH-000766,0.04232454931483244
ACH-000767,-0.01938695151033192
ACH-000768,-0.05240414600021032
ACH-000769,-0.0724293472489737
ACH-000770,0.012251272893562664
ACH-000771,-0.005091516869997806
ACH-000773,0.02211732204442194
ACH-000776,0.1466537790564777
ACH-000777,0.0062603886736265065
ACH-000778,0.039415721565405834
ACH-000781,0.06584003963450588
ACH-000782,0.17031744022812004
ACH-000783,0.029497696934867833
ACH-000784,0.033723126627625916
ACH-000785,-0.023211495986394867
ACH-000787,0.07505379118158292
ACH-000788,0.07267510310896617
ACH-000791,0.013250249613820991
ACH-000792,0.05332078203900801
ACH-000794,0.13156487344371084
ACH-000796,-0.013058453528614743
ACH-000798,0.12791199733730196
ACH-000799,0.08036107679944515
ACH-000800,-0.04994902906654137
ACH-000802,-0.0021030424664806747
ACH-000804,-0.08587408783141821
ACH-000805,0.03845753926295355
ACH-000809,0.1003094243147254
ACH-000810,0.08607781962433493
ACH-000811,0.008634013951715638
ACH-000817,0.05096767808371578
ACH-000819,0.09564556907879887
ACH-000820,0.013487829999237528
ACH-000821,-0.12229047120207445
ACH-000822,0.05903767318276783
ACH-000823,0.0914023637469599
ACH-000824,0.05749493581002828
ACH-000827,-0.023145372550004324
ACH-000829,0.15491913152449646
ACH-000831,-0.01996180802207729
ACH-000832,0.03184110528656963
ACH-000833,0.03562455554011355
ACH-000834,0.04533771207140367
ACH-000835,-0.01939447027090831
ACH-000836,0.06838055073519668
ACH-000837,0.03554399840730855
ACH-000838,-0.19469227243506626
ACH-000839,0.004914672213562747
ACH-000840,0.13323613918262114
ACH-000841,0.11301005288413958
ACH-000843,0.14627853179195005
ACH-000846,0.02714639166961784
ACH-000847,0.018683473927148583
ACH-000848,-0.15772660738558258
ACH-000849,0.0177276049770877
ACH-000851,0.03616886032755972
ACH-000855,0.2660928904241796
ACH-000856,0.06834899756622223
ACH-000858,0.046421414160922256
ACH-000859,0.11862709386638542
ACH-000861,0.0502838418841283
ACH-000862,0.1079000397647273
ACH-000865,0.006380222676554976
ACH-000866,0.09722575907859007
ACH-000867,-0.00763236596163148
ACH-000869,0.06330948495519903
ACH-000872,0.0025004933016199893
ACH-000873,0.21934201189328514
ACH-000876,0.07099549205157407
ACH-000878,0.21522394699577505
ACH-000880,-0.07546421900180278
ACH-000881,0.05628334859800034
ACH-000882,0.08982964850464238
ACH-000884,0.055235530054593744
ACH-000885,-0.05835678523542567
ACH-000887,-0.022005475256412214
ACH-000889,0.05133989532569397
ACH-000896,0.07556646689062238
ACH-000898,0.1418623674116172
ACH-000900,0.06955742898654492
