,NAGS (162417)
ACH-000004,0.15615164496918782
ACH-000005,-0.11335536527866565
ACH-000007,0.0671325302497746
ACH-000009,-0.05615498677988776
ACH-000011,-0.05453289325922485
ACH-000012,0.03947939945084893
ACH-000013,-0.08142248379897707
ACH-000014,0.1172372236124758
ACH-000015,-0.0017048741424362387
ACH-000017,-0.08072548967870524
ACH-000018,-0.08056288672657766
ACH-000019,0.116854820932475
ACH-000021,0.04715025232812517
ACH-000022,-0.08527342241546436
ACH-000025,0.018797528120673083
ACH-000028,-0.08352426396995813
ACH-000030,0.02225454978508768
ACH-000035,-0.03560238492310206
ACH-000036,0.010489098696549123
ACH-000037,0.10359096926428142
ACH-000039,0.020666472564704528
ACH-000040,-0.016811911072120787
ACH-000041,0.1888391724588884
ACH-000042,0.053395639206752214
ACH-000045,0.07481316254096919
ACH-000047,-0.01645255257290892
ACH-000052,-0.1577484704582671
ACH-000053,0.057964157644106486
ACH-000054,0.002968938973348797
ACH-000055,0.14831725738840412
ACH-000060,0.06439756866616066
ACH-000067,-0.11296758884648382
ACH-000070,0.0736229382371574
ACH-000075,0.002690988341743229
ACH-000078,0.08786654650712561
ACH-000082,0.06941867086001417
ACH-000085,0.14711460804853493
ACH-000086,-0.07099735982003387
ACH-000087,0.26784306448941314
ACH-000092,0.10382551396292566
ACH-000095,-0.015027464201448747
ACH-000097,-0.004184480947087697
ACH-000098,-0.059697569970483776
ACH-000099,0.01077109001553078
ACH-000108,-0.05784120977275714
ACH-000113,0.06288187513583883
ACH-000116,-0.0007235027245498112
ACH-000118,0.04319993449704529
ACH-000120,-0.06867164431452362
ACH-000123,0.0513127378145699
ACH-000127,0.06296289203037103
ACH-000128,0.05574663341292736
ACH-000132,-0.09107776511462942
ACH-000133,0.03943753642915037
ACH-000137,0.07543749219760018
ACH-000138,-0.13018442464299146
ACH-000142,-0.08464099451376918
ACH-000143,0.15159858513542182
ACH-000146,0.02746523364021709
ACH-000148,-0.016884137486094675
ACH-000150,0.016477940451448556
ACH-000152,-0.12213700072142762
ACH-000153,0.03121938317458095
ACH-000159,0.03041322706027727
ACH-000160,0.04261692059780372
ACH-000163,0.09571853756126203
ACH-000167,-0.22286885469436388
ACH-000168,0.2704190880705737
ACH-000169,0.1805285557714956
ACH-000178,0.06857082342189315
ACH-000183,0.003643373863362132
ACH-000188,-0.05712479748861311
ACH-000189,0.2501024700519669
ACH-000190,-0.16429830689688085
ACH-000198,-0.03514186060237632
ACH-000203,0.30654199897545803
ACH-000204,-0.1110120747373015
ACH-000206,0.27887947984643363
ACH-000207,0.05037578208192767
ACH-000208,-0.008430798193420632
ACH-000210,0.4041235986233498
ACH-000211,0.03964065540445063
ACH-000215,-0.050373977223952836
ACH-000221,-0.009690881333130405
ACH-000222,0.2382292043849708
ACH-000223,0.06364191208592906
ACH-000226,0.0032261910309617434
ACH-000227,0.12508281500645232
ACH-000228,0.0946671543804082
ACH-000231,-0.019726947840451654
ACH-000232,0.03755443787088144
ACH-000233,0.08908318524215031
ACH-000234,-0.05494422820360045
ACH-000235,0.06545535497093634
ACH-000237,0.042844576489720745
ACH-000238,0.14458663995194207
ACH-000242,-0.2845459703385145
ACH-000243,0.03374776574728925
ACH-000244,-0.01038581336196975
ACH-000246,0.06896838135453842
ACH-000248,-0.03170393635973188
ACH-000250,0.001818890965156848
ACH-000251,0.07431289530892195
ACH-000252,-0.01568279137758951
ACH-000253,0.09170794869358656
ACH-000255,-0.1678723057772378
ACH-000256,-0.031255486136938966
ACH-000257,0.14248206371293046
ACH-000258,0.023904607562911257
ACH-000259,-0.04153246455834509
ACH-000260,-0.031023678683714924
ACH-000261,0.03450560850761941
ACH-000262,-0.1410207573779229
ACH-000263,0.0706146891432436
ACH-000264,-0.038202902156081665
ACH-000265,0.014819657185261887
ACH-000266,0.004193769437836649
ACH-000272,0.05575964179681847
ACH-000274,0.00462065827171583
ACH-000277,-0.04703123926271105
ACH-000278,0.020761008585698355
ACH-000279,-0.015089093392126681
ACH-000280,-0.061615225149042524
ACH-000281,-0.022810707293101074
ACH-000288,-0.013362770617588686
ACH-000291,-0.10159936624498468
ACH-000293,-0.07357211839460849
ACH-000294,-0.0037719521638802257
ACH-000295,-0.035835953526894594
ACH-000296,-0.07188925357699462
ACH-000302,-0.17458397389814162
ACH-000304,0.04870004520629663
ACH-000307,-0.05971314267545767
ACH-000308,-0.04295540676822247
ACH-000310,0.12649772076387802
ACH-000311,0.16281267114637935
ACH-000312,0.07760074422441353
ACH-000315,-0.06696256988594994
ACH-000316,0.03352810338541034
ACH-000317,-0.048446440999243015
ACH-000318,-0.00732213177376591
ACH-000319,-0.11282849020910934
ACH-000320,-0.024587902538897772
ACH-000322,0.05087493076049567
ACH-000323,0.012680561246598188
ACH-000324,-0.030364368701480324
ACH-000329,0.09271559124070594
ACH-000330,-0.24819797246117434
ACH-000331,0.07931137995554859
ACH-000332,0.02060466704842616
ACH-000334,0.1464252609912147
ACH-000335,-0.0114609000425965
ACH-000336,0.03526315072172684
ACH-000337,-0.11910875463737675
ACH-000338,0.20310372247697955
ACH-000339,-0.014210815825572844
ACH-000341,-0.15884234568457686
ACH-000348,-0.0027080829983203514
ACH-000350,-0.010717069029752946
ACH-000352,0.004021104862436423
ACH-000356,-0.35284838439992033
ACH-000361,0.14987472027325482
ACH-000362,0.12030719129804793
ACH-000363,0.166488057636065
ACH-000364,-0.12335287773270995
ACH-000365,0.07025185439669328
ACH-000366,-0.02393428052086189
ACH-000368,-0.003828989946621549
ACH-000374,-0.009448530231800456
ACH-000375,0.183271133810896
ACH-000376,0.08613872410300273
ACH-000381,0.010003973730627523
ACH-000383,0.06504799682314605
ACH-000387,-0.11114538493716347
ACH-000389,0.017546815460061118
ACH-000390,-0.004131037807964163
ACH-000393,-0.1276573911498904
ACH-000395,0.14365341322291347
ACH-000396,-0.3467610160453432
ACH-000397,-0.0891195792470645
ACH-000401,-0.08996336872981359
ACH-000402,-0.12224204428961767
ACH-000403,-0.04717419489591327
ACH-000404,-0.1493010560242706
ACH-000406,0.08882066001963201
ACH-000407,-0.041053276379457715
ACH-000408,-0.12466049097629722
ACH-000410,-0.08874715231869501
ACH-000411,0.12455501852808985
ACH-000414,0.015137002032372154
ACH-000415,-0.0790054674037529
ACH-000416,0.004154284862097561
ACH-000420,0.05853126555243916
ACH-000421,0.06472663365700845
ACH-000424,-0.09005385912168501
ACH-000425,0.012264872925561856
ACH-000426,0.08863176467584635
ACH-000427,-0.0033893105618830713
ACH-000433,-0.03417060792050835
ACH-000435,0.08675744822479857
ACH-000436,-0.11448474112440707
ACH-000444,0.0434007779548186
ACH-000445,0.027163679022088823
ACH-000448,0.04748353434001466
ACH-000450,0.13161742883883695
ACH-000452,0.045417331329257994
ACH-000454,0.01974968504261497
ACH-000458,-0.12006809508646005
ACH-000459,0.225854016268471
ACH-000460,-0.047109073029427545
ACH-000461,-0.13137971386492958
ACH-000463,-0.04422122407189763
ACH-000464,0.04536087539091525
ACH-000466,-0.043375381010743314
ACH-000467,-0.09695785786997116
ACH-000468,-0.0340777065378696
ACH-000469,-0.011541926024146784
ACH-000470,-0.07398099904510125
ACH-000471,-0.021955305242825816
ACH-000472,-0.012648299114913684
ACH-000473,-0.07290930886900839
ACH-000475,0.021264619043946432
ACH-000476,0.038349829764874464
ACH-000477,0.03932318305215345
ACH-000479,0.14480763354820345
ACH-000480,0.01975786295435941
ACH-000481,-0.08312192844207973
ACH-000483,0.11103298947800257
ACH-000484,-0.07590756874193695
ACH-000485,-0.1413627095074408
ACH-000486,0.007784840187506925
ACH-000487,0.024013563021746846
ACH-000488,0.045828150351072384
ACH-000490,0.040324729544729085
ACH-000491,-0.03879686340709961
ACH-000495,0.12358253899342833
