,ACYP2 (98)
ACH-000004,-0.11735446755021164
ACH-000005,0.13567074543998908
ACH-000007,0.10162949557979807
ACH-000009,0.07590015349415008
ACH-000011,0.1615606191388516
ACH-000012,0.01561214270677826
ACH-000013,0.1068007297127791
ACH-000014,-0.031172077695162274
ACH-000015,0.14404484190358322
ACH-000017,0.12459675006185125
ACH-000018,0.059911405868321124
ACH-000019,0.03614107304092425
ACH-000021,0.15752736147045274
ACH-000022,0.07392322603793497
ACH-000025,0.08244099391200606
ACH-000028,0.1665599771671342
ACH-000030,-0.058391276058084064
ACH-000035,0.0540117896705959
ACH-000036,-0.1042267718503108
ACH-000037,0.11049524170075596
ACH-000039,0.10451850957347236
ACH-000040,0.006177273150976369
ACH-000041,0.01157348591100166
ACH-000042,0.14751680555470575
ACH-000045,0.054323806395893064
ACH-000047,0.09312958244814026
ACH-000052,0.13314115783902994
ACH-000053,0.004036653731006043
ACH-000054,0.02713284636509697
ACH-000055,0.13091943436229014
ACH-000060,0.002717015626696937
ACH-000067,0.05314575590889127
ACH-000070,0.2699750783840976
ACH-000075,-0.005957343754762468
ACH-000078,-0.13771060624711842
ACH-000082,0.02798912437177958
ACH-000085,-0.11458094401439516
ACH-000086,0.017932588800892997
ACH-000087,0.1212666570325322
ACH-000092,-0.0984368821232656
ACH-000095,-0.03793262296355595
ACH-000097,0.15102939083319974
ACH-000098,0.05676402637973998
ACH-000099,0.00522150230169562
ACH-000108,0.17247836156558766
ACH-000113,0.09168539909764546
ACH-000116,0.019444468351187356
ACH-000118,0.10841105699654688
ACH-000120,0.05421856871763128
ACH-000123,0.0039078507095886015
ACH-000127,0.07805230291386887
ACH-000128,0.04945825476367302
ACH-000132,0.04175860966621015
ACH-000133,-0.12415590369763675
ACH-000137,-0.06021216049120785
ACH-000138,0.058030718663363866
ACH-000142,-0.053806965403261374
ACH-000143,0.032764123861842416
ACH-000146,0.031825949962867216
ACH-000148,0.19841608110082048
ACH-000150,0.1492686412660754
ACH-000152,-0.040093579170091605
ACH-000153,-0.0003316212188469879
ACH-000159,0.03195255448793319
ACH-000160,0.061665698917608876
ACH-000163,0.08328585100772612
ACH-000167,0.18316586858361988
ACH-000168,0.0758889657615543
ACH-000169,0.05779838498856589
ACH-000178,0.08343005298387332
ACH-000183,0.03284241450845767
ACH-000188,-0.05730341632883047
ACH-000189,-0.0005356261129487743
ACH-000190,-0.02979231748997136
ACH-000198,0.11819259246444695
ACH-000203,-0.35750357757650764
ACH-000204,0.035166414824305166
ACH-000206,0.3143277832016268
ACH-000207,-0.0252762830694618
ACH-000208,0.0904313594796184
ACH-000210,0.00929026060533224
ACH-000211,0.14156019090095284
ACH-000215,0.17647486685058494
ACH-000221,0.06899010230639459
ACH-000222,0.1952356648720576
ACH-000223,0.07794233669379745
ACH-000226,0.05513550569375638
ACH-000227,-0.145591069287426
ACH-000228,0.023509779038726725
ACH-000231,-0.02529861699433951
ACH-000232,0.04683900026884389
ACH-000233,0.09951956813820674
ACH-000234,0.02600341909806517
ACH-000235,0.08496958414516302
ACH-000237,0.11418330093390512
ACH-000238,0.15173272796282086
ACH-000242,0.17865683787154174
ACH-000243,0.10387756684596136
ACH-000244,0.17392202125899195
ACH-000246,0.19666919047605985
ACH-000248,0.10580492256133073
ACH-000250,0.09706834239343204
ACH-000251,0.15995854215937494
ACH-000252,-0.034953884963922634
ACH-000253,0.05255437178612493
ACH-000255,0.04680979171003461
ACH-000256,0.06152438635524519
ACH-000257,0.08024548546845549
ACH-000258,0.08180881676612979
ACH-000259,0.11717816387980112
ACH-000260,0.01676972956395339
ACH-000261,-0.0072715904765116544
ACH-000262,-0.048400872326450094
ACH-000263,0.14070998537650334
ACH-000264,-0.05464863899482236
ACH-000265,0.07832662490940055
ACH-000266,0.1192744455680495
ACH-000272,0.08904287017921586
ACH-000274,-0.04155168014415711
ACH-000277,0.2412345380738155
ACH-000278,-0.00630723462686949
ACH-000279,0.06133202960722268
ACH-000280,0.10797992380805184
ACH-000281,0.03341867339973408
ACH-000288,0.024986120504974955
ACH-000291,0.18541016476980365
ACH-000293,0.016332608110147966
ACH-000294,-0.11996224311495393
ACH-000295,0.0988248962039091
ACH-000296,0.23401467578183366
ACH-000302,0.01514887441845551
ACH-000304,0.2671464362084169
ACH-000307,0.0693440586408884
ACH-000308,0.015284627448740382
ACH-000310,0.0065491610543154605
ACH-000311,0.17696352064180712
ACH-000312,0.0898696554907579
ACH-000315,0.24173291639120525
ACH-000316,0.005922213777066035
ACH-000317,0.15277864158490284
ACH-000318,-0.03698718251939419
ACH-000319,0.14412429954512188
ACH-000320,0.19286144532336846
ACH-000322,0.12263045105550692
ACH-000323,0.04769868078553007
ACH-000324,-0.03735385644681696
ACH-000329,0.04771901444062554
ACH-000330,0.004884780319204954
ACH-000331,0.05266185828513948
ACH-000332,0.10664514552391237
ACH-000334,0.04421935503157667
ACH-000335,-0.01008685536462641
ACH-000336,0.015862586887188508
ACH-000337,0.2366683314228429
ACH-000338,-0.007637514437668019
ACH-000339,0.06158713388386086
ACH-000341,-0.010147039597927404
ACH-000348,0.06409142644809172
ACH-000350,0.03534130225961449
ACH-000352,0.07505235180327792
ACH-000356,-0.12984803284201082
ACH-000361,0.3134716143139409
ACH-000362,0.10867173711268692
ACH-000363,0.07355709377259352
ACH-000364,0.14468659461692573
ACH-000365,0.06995550461225765
ACH-000366,-0.08489209190378177
ACH-000368,0.014531006492795219
ACH-000374,-0.010876002277037855
ACH-000375,0.013233617709882186
ACH-000376,0.08206108479432879
ACH-000381,-0.17586988902137
ACH-000383,0.015623025777157587
ACH-000387,0.00859489242956551
ACH-000389,0.2256339685507857
ACH-000390,-0.09008361641050168
ACH-000393,0.11857235200434785
ACH-000395,0.09389414185924036
ACH-000396,0.2656461226104959
ACH-000397,0.12094674324508807
ACH-000401,0.23509201862276816
ACH-000402,-0.14642330600836098
ACH-000403,0.08308209763759691
ACH-000404,0.1935771642284936
ACH-000406,0.12504573082979273
ACH-000407,-0.13905288956843334
ACH-000408,0.17295053935571922
ACH-000410,-0.010869152387887226
ACH-000411,-0.025067003722107985
ACH-000414,0.00467450333652923
ACH-000415,0.0011002630589058468
ACH-000416,0.07302603947523496
ACH-000420,0.07277909739069746
ACH-000421,0.07093097916103483
ACH-000424,0.13967947929608018
ACH-000425,0.034571098316408096
ACH-000426,0.2240178711388453
ACH-000427,0.1818527937958034
ACH-000433,0.04400409640333087
ACH-000435,0.04690172551603485
ACH-000436,0.013906030371806277
ACH-000444,0.06841807746195176
ACH-000445,0.18701114930000012
ACH-000448,-0.013205858258657612
ACH-000450,0.23570685307796746
ACH-000452,0.08718964801984773
ACH-000454,0.06920294937008516
ACH-000458,0.03370910287868911
ACH-000459,0.2411591220579857
ACH-000460,0.04171269168724419
ACH-000461,0.11371636495395873
ACH-000463,0.16238879587229432
ACH-000464,0.12657735902481582
ACH-000466,0.022285388079813995
ACH-000467,-0.11580158105033266
ACH-000468,0.08305139214440332
ACH-000469,0.119187762737157
ACH-000470,0.14400181955704816
ACH-000471,0.08147301620922091
ACH-000472,0.04865562742494007
ACH-000473,0.08667296860125435
ACH-000475,0.059555527645901926
ACH-000476,0.14964795971484274
ACH-000477,0.1372878517399713
ACH-000479,0.20587883852475955
ACH-000480,0.10609414949010017
ACH-000481,-0.0988133096039574
ACH-000483,0.1226290082464836
ACH-000484,0.2359842449616957
ACH-000485,0.1320539134610076
