,RACGAP1 (29127)
ACH-000376,-1.232722962494624
ACH-000381,-1.0842328287870424
ACH-000383,-1.1125255756132721
ACH-000387,-1.0467651366646178
ACH-000389,-1.1956149367329632
ACH-000390,-1.0741204165402
ACH-000393,-0.9934057576278852
ACH-000395,-1.1788207031302913
ACH-000396,-0.8612633086678052
ACH-000397,-1.0881864534899437
ACH-000401,-1.3087787258638754
ACH-000402,-1.1505514696509598
ACH-000403,-1.1363319487463244
ACH-000404,-1.0276239355153942
ACH-000406,-1.1177008356945142
ACH-000407,-1.219678490063698
ACH-000408,-1.133513838543672
ACH-000410,-1.1170218023311806
ACH-000411,-0.98654555157984
ACH-000414,-0.8133910320148044
ACH-000415,-0.9539391857777642
ACH-000416,-1.2158835297955162
ACH-000420,-1.1782683315561795
ACH-000421,-1.1442249550499175
ACH-000424,-1.1604584331228105
ACH-000425,-1.0147901396433552
ACH-000426,-1.108818071969868
ACH-000427,-1.0355141836965245
ACH-000433,-1.213247895799897
ACH-000435,-0.9982645808938614
ACH-000436,-1.2357491454409548
ACH-000444,-1.0485595230856664
ACH-000445,-1.1542010488878347
ACH-000448,-1.0273558100346132
ACH-000450,-0.9763164063523712
ACH-000452,-1.2387132644802363
ACH-000454,-1.3491731262805629
ACH-000458,-1.09177366648567
ACH-000459,-0.5871538180714244
ACH-000460,-1.217056573419338
ACH-000461,-1.0995940285017782
ACH-000463,-1.123882405727448
ACH-000464,-1.2878967968949933
ACH-000466,-1.2869717864756247
ACH-000467,-1.0773211338193798
ACH-000468,-1.0767658844378942
ACH-000469,-0.9911718498374112
ACH-000470,-1.1446090836569145
ACH-000471,-1.1910256532015449
ACH-000472,-1.060332110563779
ACH-000473,-1.1145068952614057
ACH-000475,-1.071760270075933
ACH-000476,-1.117734588689572
ACH-000477,-1.0034425991408318
ACH-000479,-1.207772745435568
ACH-000480,-1.0554489333723394
ACH-000481,-1.3385896382726072
ACH-000483,-1.2540510272720895
ACH-000484,-1.2580367282565443
ACH-000485,-1.0402999757108482
ACH-000486,-0.8903965881411128
ACH-000487,-1.0303122866934848
ACH-000488,-0.9597107095524628
ACH-000490,-0.9054411722582544
ACH-000491,-1.0296840091845818
ACH-000495,-0.8084488636576926
ACH-000496,-1.1090178951167842
ACH-000499,-1.0600617554000722
ACH-000500,-1.19791317648063
ACH-000502,-1.1735777217880656
ACH-000503,-1.0526085723890206
ACH-000505,-1.1669171376549718
ACH-000507,-1.0799869955633663
ACH-000510,-1.0610613014987922
ACH-000511,-0.8610856460776591
ACH-000512,-0.6598835664761679
ACH-000516,-1.2737389996558892
ACH-000517,-1.2487742176553651
ACH-000518,-1.0938914931993968
ACH-000520,-0.9645610693721356
ACH-000521,-1.004341054862088
ACH-000522,-0.9008153162135948
ACH-000524,-1.0062248525865989
ACH-000527,-1.197135336749254
ACH-000528,-1.1022643180618952
ACH-000537,-1.3351083919212068
ACH-000541,-1.3044474327769984
ACH-000542,-0.9029287680194494
ACH-000544,-1.024696387101378
ACH-000545,-1.0739536431481504
ACH-000547,-0.8250891879976093
ACH-000548,-1.2673289658973517
ACH-000549,-1.2928638701890258
ACH-000550,-1.2146213482155857
ACH-000552,-1.0810946659182716
ACH-000556,-1.1077795156234165
ACH-000557,-1.0777671078201074
ACH-000569,-0.85035992513943
ACH-000570,-1.0197675086343037
ACH-000571,-0.9777284610256892
ACH-000573,-1.3817063619255578
ACH-000576,-0.8572749619232146
ACH-000579,-0.9166482958908716
ACH-000580,-1.3722038873714424
ACH-000584,-1.3468515904206912
ACH-000585,-1.1985902289110262
ACH-000588,-0.9273925727164768
ACH-000589,-1.0215877697172704
ACH-000591,-1.210822059313731
ACH-000593,-1.073953165525345
ACH-000600,-0.9838990986998212
ACH-000601,-1.160319855295998
ACH-000605,-0.9807413704160286
ACH-000606,-1.1419284644698302
ACH-000608,-0.7535212025691009
ACH-000614,-1.3230119665443196
ACH-000616,-1.2340584325723758
ACH-000618,-1.1599278399921904
ACH-000619,-1.0065654666358617
ACH-000620,-1.1012298575641508
ACH-000621,-1.1319770561756721
ACH-000622,-1.2213082643345277
ACH-000623,-1.1090447908911858
ACH-000624,-1.131257467956428
ACH-000627,-1.043617320766102
ACH-000630,-1.1616676117185265
ACH-000631,-1.5134998728251383
ACH-000632,-1.0357674615385477
ACH-000633,-0.9189493433781284
ACH-000637,-1.0458191370952428
ACH-000638,-0.9061501522979748
ACH-000646,-1.036248291232264
ACH-000647,-1.2582527954093892
ACH-000648,-0.948271014385608
ACH-000649,-0.9562838316365162
ACH-000651,-1.0186836308401963
ACH-000652,-0.8617805456584126
ACH-000653,-1.2347370657977548
ACH-000657,-1.1409069981424778
ACH-000658,-0.9428869378515649
ACH-000661,-1.1509424862172053
ACH-000662,-1.0187984216545751
ACH-000663,-1.123575189174675
ACH-000665,-1.1428012289067533
ACH-000671,-1.0724542964729047
ACH-000672,-1.1944180047949695
ACH-000673,-1.0843095873505924
ACH-000676,-1.2993796725483138
ACH-000677,-1.0303810668620328
ACH-000681,-1.0812370304878067
ACH-000683,-1.1863197119296016
ACH-000684,-0.9485987957333928
ACH-000688,-0.9530059167868395
ACH-000693,-1.0683298240359025
ACH-000694,-1.1346217087692627
ACH-000695,-1.3022107175473985
ACH-000696,-1.074976626551779
ACH-000697,-1.0245902745637434
ACH-000699,-1.2798860276016093
ACH-000701,-1.106274158026903
ACH-000706,-1.2382529694628857
ACH-000711,-1.156803876079646
ACH-000713,-0.902820742789444
ACH-000714,-0.9524026652468244
ACH-000718,-1.1956058975666215
ACH-000720,-1.0034738488969597
ACH-000721,-1.0338581893324759
ACH-000724,-0.961156649203461
ACH-000725,-1.0551500343398543
ACH-000732,-1.2034128288097812
ACH-000734,-1.0584361491184726
ACH-000735,-1.1680875735707068
ACH-000736,-1.0846666734741257
ACH-000738,-1.0521582144819772
ACH-000746,-0.9419735806616278
ACH-000747,-1.3183856723782648
ACH-000748,-1.0740029018336943
ACH-000753,-1.1574930627338558
ACH-000756,-1.2597269570996068
ACH-000757,-1.0793911708740205
ACH-000758,-1.2164981743263037
ACH-000760,-1.0584177108639456
ACH-000762,-0.9714832113488446
ACH-000763,-0.9263588868022038
ACH-000764,-1.3165699417852823
ACH-000765,-1.3427876151814355
ACH-000766,-1.0766379993498898
ACH-000767,-1.1533766043589488
ACH-000768,-1.1688751113474087
ACH-000769,-0.9079127937966882
ACH-000770,-1.0385906712561257
ACH-000771,-1.049164531217202
ACH-000773,-1.0700875029520702
ACH-000776,-0.8267401767268746
ACH-000777,-1.2283114024884618
ACH-000778,-1.2201073042439443
ACH-000781,-1.2483791739541878
ACH-000782,-0.9394998325299306
ACH-000783,-1.0046399431406259
ACH-000784,-1.1743288429061702
ACH-000785,-1.1169579101217688
ACH-000787,-1.1043675449112609
ACH-000788,-0.9811860314420426
ACH-000791,-0.9221535602681564
ACH-000792,-1.0171911779225138
ACH-000794,-1.057574084118668
ACH-000796,-1.1681093202738713
ACH-000798,-1.1698160634586157
ACH-000799,-1.1232886016193926
ACH-000800,-1.3719926255703805
ACH-000802,-1.0162969246483706
ACH-000804,-1.1191405283028262
ACH-000805,-1.0473059981728965
ACH-000809,-0.9375971102760996
ACH-000810,-1.3613164828999422
ACH-000811,-1.0812144041488303
ACH-000817,-0.9137324098388276
ACH-000819,-1.374727136002166
ACH-000820,-0.7050862669391813
ACH-000821,-1.116366314866061
ACH-000822,-1.2904762683791926
ACH-000823,-1.027289539041601
ACH-000824,-1.17160157069938
ACH-000827,-1.2342419919893228
ACH-000829,-0.9664917869387076
ACH-000831,-1.1913312074491564
ACH-000832,-1.1749364926658379
ACH-000833,-1.1591543276305358
ACH-000834,-1.2278134981114144
ACH-000835,-1.294797397739643
ACH-000836,-1.2131513805679603
ACH-000837,-1.1118366564129905
ACH-000838,-1.000187147714235
ACH-000839,-1.1164346383449273
ACH-000840,-1.0080356989649375
ACH-000841,-0.9409130377441662
ACH-000843,-1.0717366410636298
ACH-000846,-1.0653751073585658
ACH-000847,-1.2170960377109792
ACH-000848,-1.2268833028010526
ACH-000849,-1.25812104299794
ACH-000851,-1.1581409319926872
ACH-000855,-1.0233480730844435
ACH-000856,-1.1285865225004887
ACH-000858,-0.9964761899811974
ACH-000859,-1.16189044760846
ACH-000861,-1.0983144176335269
ACH-000862,-0.9803820302241462
ACH-000865,-0.9938765062593028
ACH-000866,-1.1260578022732193
ACH-000867,-0.9874457764552068
ACH-000869,-0.8569574432696567
ACH-000872,-1.1984959492541227
ACH-000873,-1.2792181136353435
ACH-000876,-1.2362999834176844
ACH-000878,-1.0783506276045092
ACH-000880,-1.1610244700396255
ACH-000881,-1.1045994922883668
ACH-000882,-1.1776621820654094
ACH-000884,-1.2661652811376105
ACH-000885,-1.1445934933804227
ACH-000887,-1.0853467904593637
ACH-000889,-1.0571892954358824
ACH-000896,-0.9428812834589109
ACH-000898,-1.2104362499274732
ACH-000900,-1.062976619983048
ACH-000901,-1.1561617160923647
ACH-000905,-1.0315369993551873
ACH-000906,-1.13219817504873
ACH-000907,-0.9117489538534376
ACH-000910,-1.0863553513115336
ACH-000911,-1.1253402314881868
ACH-000912,-1.1501761818095555
ACH-000913,-1.212399392700229
ACH-000915,-1.1286240120803692
ACH-000916,-1.0401613318044731
ACH-000917,-1.0437971080421933
ACH-000920,-1.0324741309704537
ACH-000921,-1.3439882230804656
ACH-000924,-1.138505646411106
ACH-000926,-1.122561687969345
ACH-000928,-1.0131860346100152
ACH-000929,-1.3456800708645882
ACH-000932,-0.9176506229960036
ACH-000935,-1.1326640277118831
ACH-000936,-1.04962397786059
ACH-000937,-0.9682828737031456
ACH-000938,-0.7868816863018012
ACH-000939,-1.1749166905942898
ACH-000941,-0.9618723019618879
ACH-000943,-1.137882758674542
ACH-000946,-1.1254114562625586
ACH-000947,-1.2666366295162343
ACH-000948,-0.9511279530121096
ACH-000950,-1.0412717911952545
ACH-000953,-0.8057177656860508
ACH-000954,-1.0586433629268612
ACH-000957,-1.1403435330171523
ACH-000958,-1.163477171210321
ACH-000960,-0.8739744685554398
ACH-000963,-1.1529360398622268
ACH-000968,-1.1619750298652674
ACH-000969,-1.1371906817604185
ACH-000972,-0.9075314292641706
ACH-000973,-1.1277453458851343
ACH-000974,-1.022783176955425
ACH-000978,-1.4096749472767809
ACH-000984,-1.2170531167785474
ACH-000986,-1.1319613274349047
ACH-000988,-1.0102718825063313
ACH-000993,-1.1860281193855873
ACH-000994,-1.3307148089510272
ACH-000996,-1.1745652881762163
ACH-001001,-0.9403772346768536
ACH-001020,-0.9547076323512536
ACH-001028,-1.0509800329014525
ACH-001031,-1.3666312738899111
ACH-001038,-1.1492490635453008
ACH-001048,-0.9439535445833056
ACH-001050,-1.1978897320549229
ACH-001053,-1.1360405494804493
ACH-001054,-1.0596279392999879
ACH-001061,-0.985782929795288
ACH-001067,-1.0714623385503854
ACH-001075,-1.1855929186434748
ACH-001096,-1.0531541129102444
ACH-001111,-1.2333423746300096
ACH-001119,-1.120369239422374
ACH-001128,-1.1293203135065688
ACH-001134,-1.1780528120583833
ACH-001151,-1.1290219273183433
ACH-001163,-1.2920021268710773
ACH-001164,-1.0994671051528446
ACH-001183,-1.0958614703730465
ACH-001192,-1.2558201365038952
ACH-001193,-1.2935549835105744
ACH-001196,-1.0934377722230495
ACH-001197,-0.9834017998064858
ACH-001205,-1.2069240167643278
ACH-001211,-1.2537958106767253
ACH-001212,-1.0931588869828268
ACH-001228,-0.9373432074316139
ACH-001232,-1.093045500018635
ACH-001239,-0.969763253584278
ACH-001270,-1.2041356741010094
ACH-001274,-0.8350672485720019
ACH-001275,-1.18866918273048
ACH-001277,-1.2512541629341623
ACH-001278,-1.2129574301982065
ACH-001280,-1.096734820619489
ACH-001283,-0.9561798645763452
ACH-001289,-0.9984396018147286
ACH-001300,-1.2646129999829947
ACH-001301,-1.1125135388010532
ACH-001302,-0.9839485992904028
ACH-001306,-0.911296490189668
ACH-001318,-1.0223614254541868
ACH-001322,-0.9208738123083486
ACH-001328,-1.0868524432597142
ACH-001332,-1.049830520257139
ACH-001336,-1.2008097428310165
ACH-001346,-1.1188407493107595
ACH-001353,-1.0730978316506852
ACH-001354,-1.1313481916298616
ACH-001367,-0.8148558692549541
ACH-001368,-1.308102193731575
ACH-001374,-0.8904531533783783
ACH-001377,-1.0790144689553678
ACH-001380,-1.284629070080758
ACH-001391,-1.1312925019198858
ACH-001408,-1.000043619554539
ACH-001430,-0.9835508510498224
ACH-001431,-1.0998847566551164
ACH-001450,-0.9862365638529282
ACH-001496,-1.1775349980448429
ACH-001500,-1.2894633103634807
ACH-001523,-1.1868577008388554
ACH-001532,-1.093363042075582
ACH-001550,-1.3214295419821591
ACH-001552,-1.2236925662379068
ACH-001554,-1.0687376546380656
ACH-001654,-1.0298962788325514
ACH-001735,-1.037693119576296
ACH-001736,-0.8575558291268739
ACH-001737,-0.925959471650718
ACH-001740,-0.8567449856743143
ACH-001745,-0.8401867350018007
ACH-001765,-0.9593809051266544
