,FLVCR1 (28982)
ACH-000661,-0.12848072846177505
ACH-000662,0.1410006418400589
ACH-000663,0.04421144833548171
ACH-000665,0.07495358512611529
ACH-000671,-0.004166428364169536
ACH-000672,-0.1055152138450535
ACH-000673,-0.055836077350964464
ACH-000676,0.12305913211198752
ACH-000677,0.029734426972993236
ACH-000681,0.054597949914700565
ACH-000683,0.015694274904025387
ACH-000684,-0.00999323558110905
ACH-000688,0.0873720033184881
ACH-000693,0.11018937934500582
ACH-000694,0.04774372936102972
ACH-000695,0.12354366042950099
ACH-000696,-0.04727916818204215
ACH-000697,-0.5729928505077426
ACH-000699,-0.05279086062139588
ACH-000701,0.12349185607281958
ACH-000706,-0.5812962888951557
ACH-000711,-0.015489180379412682
ACH-000713,0.0537587503561255
ACH-000714,0.256414196884862
ACH-000718,0.03956146828996537
ACH-000720,-0.08237058312030586
ACH-000721,0.05823354669166425
ACH-000724,-0.101686340676941
ACH-000725,-0.09840506678519376
ACH-000732,0.0259560400675969
ACH-000734,-0.054974342508556526
ACH-000735,-0.03903415529719068
ACH-000736,-0.11693214900256013
ACH-000738,0.07769886383332443
ACH-000746,-0.017483462402832557
ACH-000747,0.026735585315303737
ACH-000748,0.009594518093124466
ACH-000753,-0.0381581096086707
ACH-000756,-0.004961834562896868
ACH-000757,-0.10010733244968308
ACH-000758,0.13274600937534198
ACH-000760,-0.04564546655463325
ACH-000762,-0.15724563115024673
ACH-000763,-0.014567984876938037
ACH-000764,0.16028372231605095
ACH-000765,0.023189619116514255
ACH-000766,0.08018634079033014
ACH-000767,-0.027753568528214447
ACH-000768,-0.08859005043726195
ACH-000769,-0.00788512387652042
ACH-000770,0.08571777798842968
ACH-000771,0.07874034764055221
ACH-000773,-0.07542940649265062
ACH-000776,0.04423925516728981
ACH-000777,-0.024419912210209564
ACH-000778,-0.038190226779712906
ACH-000781,0.030339086132547207
ACH-000782,-0.5682126183146451
ACH-000783,-0.008494841782382252
ACH-000784,0.030978391704641194
ACH-000785,-0.08196628433002386
ACH-000787,-0.04120068272607953
ACH-000788,0.0348899847267452
ACH-000791,-0.1187573989105529
ACH-000792,0.16717258615637773
ACH-000794,-0.0045490384525867615
ACH-000796,0.12622303398994844
ACH-000798,-0.2585423811293633
ACH-000799,-0.034936463525360305
ACH-000800,-0.425030632637296
ACH-000802,-0.010965227962298476
ACH-000804,-0.14276052590018282
ACH-000805,0.20796242220517328
ACH-000809,-0.025618778338896742
ACH-000810,-0.06619800452314423
ACH-000811,-0.03753525535095088
ACH-000817,-0.5141914864421172
ACH-000819,0.09121789465939656
ACH-000820,0.14089998911132182
ACH-000821,-0.3672403359286903
ACH-000822,-0.21780941793433728
ACH-000823,0.0030882096276519983
ACH-000824,0.010769402366723212
ACH-000827,0.019059732865350718
ACH-000829,-0.2674799473423659
ACH-000831,0.10397835856257423
ACH-000832,-0.07355645039482424
ACH-000833,0.11800771040499294
ACH-000834,0.028646570555901238
ACH-000835,-0.0045576883982281925
ACH-000836,-0.009710284010097924
ACH-000837,-0.2619501088153457
ACH-000838,-0.5236084119848975
ACH-000839,0.05684738416712391
ACH-000840,0.1172601504608948
ACH-000841,0.0813427597641492
ACH-000843,-0.0504780369449982
ACH-000846,-0.1131068599347767
ACH-000847,0.05328309456486387
ACH-000848,-0.04102803886725757
ACH-000849,-0.002475774845905971
ACH-000851,-0.4993454108227488
ACH-000855,-0.07868504542813712
ACH-000856,0.08780047329323988
ACH-000858,0.02470675028510536
ACH-000859,0.09621432155340877
ACH-000861,-0.08566520850623924
ACH-000862,0.03059422197387882
ACH-000865,0.05613700012448991
ACH-000866,0.0610157836315461
ACH-000867,-0.07061756225751986
ACH-000869,-0.028945547909615538
ACH-000872,0.03144098910489762
ACH-000873,-0.09276541853246892
ACH-000876,-0.19568902883788197
ACH-000878,0.19328304842704036
ACH-000880,0.03202168955570585
ACH-000881,-0.06393089422760834
ACH-000882,0.12070198284251185
ACH-000884,0.0227787951104126
ACH-000885,0.07042342017385525
ACH-000887,-0.048924071644023716
ACH-000889,-0.24348866863930715
ACH-000896,0.05038637758265657
ACH-000898,-0.07801050625631044
ACH-000900,0.09784530349857573
ACH-000901,0.08327968488600991
ACH-000905,0.05033488270339684
ACH-000906,0.01092455645964002
ACH-000907,-0.10801277327480904
ACH-000910,-0.06902092553772465
ACH-000911,0.13550978020679205
ACH-000912,-0.02373696345394964
ACH-000913,-0.0077681847751244265
ACH-000915,-0.006293035815275904
ACH-000916,0.3457364272092384
ACH-000917,-0.03428590533835735
ACH-000920,-0.02507987095487113
ACH-000921,0.01842211193460165
ACH-000924,-0.09707293587258513
ACH-000926,-0.04931186273832939
ACH-000928,0.17699837581975128
ACH-000929,-0.0008728722280268228
ACH-000932,-0.1791272186931702
ACH-000935,-0.057006360690113375
ACH-000936,-0.07561249796196258
ACH-000937,0.026774957295427653
ACH-000938,-0.33423707786559936
ACH-000939,0.1474804981160485
ACH-000941,0.06261494797738802
ACH-000943,-0.340621696617712
ACH-000946,0.19861054727583188
ACH-000947,0.06156363791358356
ACH-000948,-0.21033296938320456
ACH-000950,0.07381707609104096
ACH-000953,0.046568562507791005
ACH-000954,-0.3264831452608942
ACH-000957,0.37717650794414864
ACH-000958,-0.06048158400795652
ACH-000960,-0.035945722717455116
ACH-000963,-0.18037660927793656
ACH-000968,0.099930691851793
ACH-000969,0.16106378080166794
ACH-000972,-0.007051213006736323
ACH-000973,-0.02736360289653161
ACH-000974,0.07786508302780176
ACH-000978,0.12760281555208572
ACH-000984,0.0625456954862658
ACH-000986,-0.031596983813045265
ACH-000988,0.032451161573073026
ACH-000993,0.07115244095449702
ACH-000994,-0.2979136022479689
ACH-000996,0.12014488529949716
ACH-001001,-0.045096909022568486
ACH-001020,0.17468812027136008
ACH-001028,-0.07340587986599706
ACH-001031,-0.05793589514351043
ACH-001038,0.05370586722856956
ACH-001048,-0.0656887591289026
ACH-001050,-0.022343243633809386
ACH-001053,-0.3080754169072055
ACH-001054,-0.040542355944403176
ACH-001061,0.05936503141756142
ACH-001067,-0.008801098506718263
ACH-001075,0.11323258672924805
ACH-001096,-0.037270995730960176
ACH-001111,-0.32997923693627623
ACH-001119,-0.16666349803142114
ACH-001128,0.01657021837482778
ACH-001134,-0.05905334698903075
ACH-001151,-0.23591320237375105
ACH-001163,-0.03845620887821181
ACH-001164,-0.041914091986566496
ACH-001183,-0.0539891127780181
ACH-001192,0.17326265589367745
ACH-001193,-0.3280798820322225
ACH-001196,0.13085571151205866
ACH-001197,-0.2857712485023171
ACH-001205,0.07548255189269383
ACH-001211,-0.05125737748573106
ACH-001212,0.1795125569558084
ACH-001228,0.039574943629748435
ACH-001232,0.2298057060122241
ACH-001239,0.1498074324369547
ACH-001270,0.026980834505331067
ACH-001274,-0.030439181329958487
ACH-001275,0.12755277851904231
ACH-001277,-0.008823209029357768
ACH-001278,0.1975761016697497
ACH-001280,0.1254493706617582
ACH-001283,0.018875036643857986
ACH-001289,-0.1962588660148881
ACH-001300,0.02635366110763291
ACH-001301,0.23111837364604101
ACH-001302,-0.2256807540251089
ACH-001306,-0.05648728531797785
ACH-001318,-0.01894348834744856
ACH-001322,0.21093090658892585
ACH-001328,0.1290427579634476
ACH-001332,0.10878096954983947
ACH-001336,-0.0795999774393691
ACH-001346,0.010281752637928323
ACH-001353,-0.0579190383311958
ACH-001354,-0.4207944029540073
ACH-001367,0.046217510895956236
ACH-001368,-0.19884830830059855
ACH-001374,0.3159458165007717
ACH-001377,0.049687750440082834
ACH-001380,0.15394148415745276
ACH-001391,0.01331918158955602
ACH-001408,0.09248398993642416
ACH-001430,-0.010212832008022536
ACH-001431,-0.18069111160579154
ACH-001450,-0.1567796779170838
ACH-001496,0.03928266710567797
ACH-001500,0.1823412899779686
ACH-001523,0.08998865421191568
ACH-001532,0.04449613557263705
ACH-001550,0.0619064282286659
ACH-001552,-0.015889733957397376
ACH-001554,-0.020188821982917087
ACH-001654,0.013576282038103751
ACH-001735,-0.025967538959363358
ACH-001736,-0.012365274258901136
ACH-001737,0.2591348397794976
ACH-001740,-0.01741382880902424
ACH-001745,0.00014855735650861853
ACH-001765,0.021610691735017947
