,RXRB (6257)
ACH-000004,-0.30068164811228465
ACH-000005,-0.31230515488555005
ACH-000007,0.1434219587704297
ACH-000009,0.0639200315003493
ACH-000011,0.11913246583271925
ACH-000012,0.07344580756443123
ACH-000013,-0.01658297476979515
ACH-000014,0.11698678123653093
ACH-000015,-0.052236438229213096
ACH-000017,0.08104985822870586
ACH-000018,-0.08588424680843508
ACH-000019,-0.04707512998075307
ACH-000021,-0.021632422024332968
ACH-000022,-0.09631421795198418
ACH-000025,-0.08769836558497053
ACH-000028,0.13625493099897373
ACH-000030,-0.009131842130970909
ACH-000035,0.023585042856804173
ACH-000036,0.2064399619499588
ACH-000037,-0.2848171308101174
ACH-000039,0.029699832138520437
ACH-000040,-0.17041682125312596
ACH-000041,0.059126609596693414
ACH-000042,0.03962819403705848
ACH-000045,0.07878666429184633
ACH-000047,-0.13610780302500555
ACH-000052,0.1364469856322226
ACH-000053,0.1664164918068953
ACH-000054,-0.06630362789506786
ACH-000055,-0.09097046679486613
ACH-000060,0.20231705590123847
ACH-000067,-0.16324924054594514
ACH-000070,0.20883994119514815
ACH-000075,-0.045352826871315366
ACH-000078,0.005314974331729535
ACH-000082,-0.12072627711835568
ACH-000085,0.01612726599586906
ACH-000086,0.049122347230253306
ACH-000087,-0.3665980899443336
ACH-000092,-0.0020518189348921407
ACH-000095,-0.10426501190599388
ACH-000097,-0.09102505951323313
ACH-000098,0.016985220673195696
ACH-000099,0.02151691179593929
ACH-000108,-0.21172109800764166
ACH-000113,-0.1968722230542927
ACH-000116,0.006041974580832077
ACH-000118,-0.1972614261089629
ACH-000120,-0.014186320599068072
ACH-000123,0.034233167830464865
ACH-000127,-0.04026284268238504
ACH-000128,-0.020465520370166097
ACH-000132,-0.1112008340772325
ACH-000133,0.020876010418491683
ACH-000137,-0.21905933532840852
ACH-000138,-0.11681643821231602
ACH-000142,-0.039838368710555856
ACH-000143,-0.10826213250568792
ACH-000146,0.10404122453346973
ACH-000148,-0.010490014505328
ACH-000150,0.026594664896297117
ACH-000152,0.09581584363976343
ACH-000153,0.03771195144130881
ACH-000159,0.051248742762021716
ACH-000160,-0.1220348768628386
ACH-000163,0.012149550993562032
ACH-000167,-0.08805289598479334
ACH-000168,0.021439336436172383
ACH-000169,-0.07284600771971356
ACH-000178,0.088302960522789
ACH-000183,0.04062615346608503
ACH-000188,0.06127154272324396
ACH-000189,-0.012543142316385295
ACH-000190,0.16834291637225726
ACH-000198,-0.02527680723159164
ACH-000203,-0.6587948535781468
ACH-000204,0.0046885884761296
ACH-000206,-0.15389539009070946
ACH-000207,-0.10273564205838953
ACH-000208,0.022693911889560357
ACH-000210,0.044348242094944944
ACH-000211,0.02813149191424542
ACH-000215,-0.0027453411947438336
ACH-000221,0.055160319140797616
ACH-000222,0.12131284687386056
ACH-000223,-0.11771625982170332
ACH-000226,-0.01727162761941883
ACH-000227,0.14128418221663486
ACH-000228,-0.09304714807818272
ACH-000231,-0.0674164075993559
ACH-000232,0.08131297925282797
ACH-000233,-0.0136008581949287
ACH-000234,-0.08412869085762352
ACH-000235,0.059316275802410966
ACH-000237,-0.05852275633141171
ACH-000238,-0.1225124087409549
ACH-000242,-0.07210573297535333
ACH-000243,-0.013014821269085859
ACH-000244,0.02137724975338634
ACH-000246,0.08830056168768084
ACH-000248,-0.05333322083893436
ACH-000250,-0.06546298341523676
ACH-000251,0.1522201996214842
ACH-000252,0.08271621662003867
ACH-000253,-0.1311185651023522
ACH-000255,-0.0816315777208192
ACH-000256,0.007739845877259494
ACH-000257,-0.16044184409284526
ACH-000258,0.022403278432653054
ACH-000259,-0.15595707848688325
ACH-000260,0.12616281988208028
ACH-000261,-0.0766177589213481
ACH-000262,0.03703681405315889
ACH-000263,-0.1442329984365256
ACH-000264,-0.09512266646933697
ACH-000265,-0.12256385685772635
ACH-000266,-0.09104319833882522
ACH-000272,-0.019949968593022536
ACH-000274,-0.02075345247652093
ACH-000277,-0.034969240673093725
ACH-000278,-0.044343054085254484
ACH-000279,-0.182565001046358
ACH-000280,-0.07843191528037823
ACH-000281,0.0074433706985615015
ACH-000288,-0.02123785069084697
ACH-000291,-0.11339923668004748
ACH-000293,-0.06320029512736701
ACH-000294,0.1006320580665277
ACH-000295,0.3128339475417056
ACH-000296,-0.05363786776729264
ACH-000302,-0.045525171646720416
ACH-000304,-0.1732785481891859
ACH-000307,0.020540515476452397
ACH-000308,-0.10489261643269622
ACH-000310,0.013321293834639071
ACH-000311,-0.036894912213087695
ACH-000312,-0.0199525400989369
ACH-000315,0.09119193658928217
ACH-000316,-0.1299105135133807
ACH-000317,-0.21732686275194452
ACH-000318,-0.1210043889744262
ACH-000319,-0.1557752308815525
ACH-000320,-0.28578199604982296
ACH-000322,0.07565073596084143
ACH-000323,-0.019249811163648482
ACH-000324,-0.08045997213117846
ACH-000329,-0.05152563754167908
ACH-000330,-0.13158164298986866
ACH-000331,-0.041658989810456265
ACH-000332,-0.09006004081443136
ACH-000334,0.0646000513520766
ACH-000335,-0.11799853322823252
ACH-000336,0.1786815194948431
ACH-000337,0.031626520861073024
ACH-000338,0.4166406859625227
ACH-000339,0.07672432391960228
ACH-000341,-0.16099516188781118
ACH-000348,-0.04323925861641039
ACH-000350,0.10458691617287072
ACH-000352,-0.0068603399501924464
ACH-000356,-0.12703895828185627
ACH-000361,-0.1518612992935231
ACH-000362,0.11071457694029094
ACH-000363,0.1136023952056896
ACH-000364,-0.11138043027600183
ACH-000365,0.019228682074901787
ACH-000366,-0.02177210630981624
ACH-000368,-0.025759095518803187
ACH-000374,-0.05220130364810427
ACH-000375,-0.134004137359751
ACH-000376,-0.1746792238169079
ACH-000381,-0.2699355434365072
ACH-000383,-0.02050447948816454
ACH-000387,-0.033748087381123185
