,RCBTB2 (1102)
ACH-000318,-0.2737773568747886
ACH-000319,-0.07647341732121736
ACH-000320,-0.13230421274876322
ACH-000322,-0.054467131001980265
ACH-000323,-0.1384581089721566
ACH-000324,-0.13019704576220456
ACH-000329,-0.08155505851115033
ACH-000330,-0.2541435548185036
ACH-000331,-0.34315212138686113
ACH-000332,-0.1811075759713416
ACH-000334,-0.2223859104062809
ACH-000335,-0.23966618561024375
ACH-000336,-0.16494278470278062
ACH-000337,-0.10282697028098046
ACH-000338,-0.1936383323880873
ACH-000339,-0.2272161691670141
ACH-000341,-0.1104998211390272
ACH-000348,-0.26081279594763
ACH-000350,-0.2725535849306263
ACH-000352,-0.15309613162280128
ACH-000356,-0.28013166775819964
ACH-000361,-0.2298951047858336
ACH-000362,-0.28266423184562234
ACH-000363,-0.10895347937845666
ACH-000364,-0.19934463939839653
ACH-000365,-0.14395947243973914
ACH-000366,-0.14060071896266976
ACH-000368,-0.07760025956294206
ACH-000374,-0.16786384915025696
ACH-000375,-0.01948797480780173
ACH-000376,-0.16868908411934475
ACH-000381,-0.40438216844579455
ACH-000383,-0.2448923312750381
ACH-000387,-0.20473021467881336
ACH-000389,-0.21867785903693776
ACH-000390,-0.2549349165470723
ACH-000393,-0.1766283193698289
ACH-000395,-0.18699010146099646
ACH-000396,0.034706334499951766
ACH-000397,-0.09413498860815048
ACH-000401,-0.1568948085682123
ACH-000402,-0.1345219503426389
ACH-000403,-0.2010310679197939
ACH-000404,-0.05882672432339564
ACH-000406,-0.12016919519904401
ACH-000407,-0.07613214670224269
ACH-000408,-0.09010757804285084
ACH-000410,-0.05591752452789328
ACH-000411,-0.2025575677862652
ACH-000414,-0.1335301116345524
ACH-000415,-0.2013073596062266
ACH-000416,-0.2293416535572852
ACH-000420,0.042880741003919164
ACH-000421,-0.184367337879576
ACH-000424,-0.2721564305342368
ACH-000425,-0.12029510653037058
ACH-000426,-0.2954408856895987
ACH-000427,-0.15289512398028268
ACH-000433,-0.27708673966875336
ACH-000435,0.08398689654279745
ACH-000436,-0.09342792404833476
ACH-000444,-0.1477068875251504
ACH-000445,-0.07734725006134911
ACH-000448,-0.31151645479856394
ACH-000450,-0.18919282926255035
ACH-000452,-0.15456261802548135
ACH-000454,-0.27936822315460635
ACH-000458,-0.09901472868511456
ACH-000459,-0.18275272883132496
ACH-000460,-0.2229421963140509
ACH-000461,-0.3348672322534039
ACH-000463,-0.19196174566887367
ACH-000464,-0.07656902893348193
ACH-000466,-0.09443534076364986
ACH-000467,-0.18323175649234386
ACH-000468,-0.21142241850937812
ACH-000469,0.0021674569236087887
ACH-000470,-0.15684626191076512
ACH-000471,-0.16369258036074025
ACH-000472,-0.19689952449038384
ACH-000473,-0.2607774502270493
ACH-000475,-0.16921681145764195
ACH-000476,-0.19732593790587785
ACH-000477,-0.2709729279649652
ACH-000479,0.16162888617492355
ACH-000480,-0.3032802627864614
ACH-000481,-0.2570646592876367
ACH-000483,-0.00886699848433112
ACH-000484,-0.055208085462859484
ACH-000485,-0.14608474187975748
ACH-000486,-0.1522846122818395
ACH-000487,-0.10409442112620353
ACH-000488,-0.17563766904441047
ACH-000490,-0.16163391760951887
ACH-000491,-0.11009334358223502
ACH-000495,-0.03999038135003944
ACH-000496,-0.2958657640884955
ACH-000499,-0.1672811218824446
ACH-000500,-0.5745334565012274
ACH-000502,-0.23195881823550954
ACH-000503,-0.2409521588297908
ACH-000505,-0.1273877384608404
ACH-000507,-0.14579259447415502
ACH-000510,-0.15448417007038812
ACH-000511,-0.17850798862942807
ACH-000512,-0.11562645584600885
ACH-000516,-0.2401801285604055
ACH-000517,-0.1519979656288023
ACH-000518,-0.3127583964459208
ACH-000520,-0.292416449528802
ACH-000521,-0.04207937194862799
ACH-000522,-0.21576468966907952
ACH-000524,-0.2383795501187911
ACH-000527,-0.10260749373664448
ACH-000528,-0.18018554855486102
ACH-000537,-0.07801062160320255
ACH-000541,-0.09548113737959342
ACH-000542,-0.1148459346907334
ACH-000544,-0.2121464089942496
ACH-000545,-0.26779884322070785
ACH-000547,0.15756210604666968
ACH-000548,-0.08582048747766996
ACH-000549,-0.17455350936859748
ACH-000550,-0.17744167566853072
ACH-000552,-0.3015180032307227
ACH-000556,-0.3290313804204161
ACH-000557,-0.3594545602306141
ACH-000569,-0.4247819318455434
ACH-000570,-0.1988543213924875
ACH-000571,-0.18621211581559285
ACH-000573,-0.08547179846341432
ACH-000576,-0.2901608616512703
ACH-000579,0.04798498446820682
ACH-000580,-0.1237476854555227
ACH-000584,-0.1737873459756655
ACH-000585,-0.17967093121706368
ACH-000588,-0.03813380268093074
ACH-000589,-0.16228227555960745
ACH-000591,-0.17920765911896155
ACH-000593,-0.09490373570460277
ACH-000600,-0.13721704714764052
ACH-000601,-0.11870594317729202
ACH-000605,-0.17854845553865728
ACH-000606,-0.16753427100376594
ACH-000608,-0.17248109369853304
ACH-000614,-0.05828277123315345
ACH-000616,-0.23834487308823105
ACH-000618,-0.2637810379239153
ACH-000619,-0.15066886646318853
ACH-000620,-0.16209033702571432
ACH-000621,-0.12422523200743632
ACH-000622,-0.08328396251100406
ACH-000623,-0.2327428420198765
ACH-000624,-0.1613197629769113
ACH-000627,-0.2470650426758444
ACH-000630,-0.06777126783315615
ACH-000631,0.18559582695808205
ACH-000632,-0.14530148415299596
ACH-000633,-0.21486325335328185
ACH-000637,-0.1717418978966552
ACH-000638,-0.13924971862827676
ACH-000646,-0.07110977185737459
ACH-000647,-0.2758371241512472
ACH-000648,-0.14392250737473775
ACH-000649,-0.1770966598462479
ACH-000651,-0.11740672671279
ACH-000652,-0.3378630803397534
ACH-000653,-0.30985813029051384
ACH-000657,-0.06854592244270774
ACH-000658,-0.225478288059112
ACH-000661,-0.2398803897538073
ACH-000662,-0.17877099800139104
ACH-000663,-0.33537617634586164
ACH-000665,-0.23221065047032236
ACH-000671,-0.23237237740506744
ACH-000672,-0.2224522216268391
ACH-000673,-0.17716052783642575
ACH-000676,-0.15023641767664775
ACH-000677,-0.12132035399693705
ACH-000681,-0.07690592591338517
ACH-000683,-0.2164882150286032
ACH-000684,-0.19435479255639368
ACH-000688,-0.2057770295610235
ACH-000693,-0.16499300922577853
ACH-000694,-0.07470417097939308
ACH-000695,-0.2949141801412006
ACH-000696,-0.20753318715614624
ACH-000697,-0.030816550632940292
ACH-000699,-0.12100031351858015
ACH-000701,-0.15534073244127808
ACH-000706,-0.07568316621052164
ACH-000711,-0.10592154322307433
ACH-000713,-0.041091859680153914
ACH-000714,-0.2083419768257477
ACH-000718,-0.1610754870570973
ACH-000720,-0.19051005257755904
ACH-000721,-0.008018771521511498
ACH-000724,-0.29259106596691986
ACH-000725,-0.0646853203009774
ACH-000732,-0.39388608934948016
ACH-000734,-0.2285650997577611
ACH-000735,-0.26326504645891435
ACH-000736,-0.056748286510291526
ACH-000738,-0.1817310901358017
ACH-000746,0.0335205835952248
ACH-000747,-0.06547150744642277
ACH-000748,-0.0919079225366223
ACH-000753,-0.18098010278672727
ACH-000756,-0.06957392932651328
ACH-000757,0.02151083846738021
ACH-000758,-0.14536412257405126
ACH-000760,-0.1591178625658244
ACH-000762,-0.21723268963371248
ACH-000763,-0.22508399992102845
ACH-000764,-0.024719131250675756
ACH-000765,0.0062140421354766676
ACH-000766,-0.2935543625576351
ACH-000767,-0.28341965007391856
ACH-000768,-0.12646642452375795
ACH-000769,-0.2562860571818269
ACH-000770,-0.2677039773264409
ACH-000771,-0.08155067531505207
ACH-000773,-0.20869886208803895
ACH-000776,-0.24015519967723514
ACH-000777,-0.08641950250304119
ACH-000778,-0.19940080036267885
ACH-000781,-0.1328115262971047
ACH-000782,-0.03198378933013617
ACH-000783,-0.14579951924439788
ACH-000784,-0.1319458396813999
ACH-000785,-0.2333842489279624
ACH-000787,-0.11923678632632352
ACH-000788,-0.15712738369006518
ACH-000791,-0.15307793885902518
ACH-000792,-0.1977093301235221
ACH-000794,-0.12291583256487572
ACH-000796,-0.16577139872739646
ACH-000798,0.0581068197619766
ACH-000799,0.013530785668194498
ACH-000800,-0.24512173031106535
ACH-000802,-0.14966362200705147
ACH-000804,-0.1535083082969702
ACH-000805,-0.18357080015412536
ACH-000809,-0.25780628291542257
ACH-000810,-0.21316459368300406
ACH-000811,-0.19053500960441452
ACH-000817,-0.28541618136352265
ACH-000819,0.02042425116855532
ACH-000820,0.05726827689950985
ACH-000821,-0.06671249874784077
ACH-000822,-0.17065236279674476
ACH-000823,-0.13789045405137673
ACH-000824,-0.11304607669799173
ACH-000827,-0.21715736988465648
ACH-000829,-0.24823964583152325
ACH-000831,-0.2334400902036545
ACH-000832,-0.2625999194521329
ACH-000833,-0.23746023236452235
ACH-000834,-0.04941802196058195
ACH-000835,0.004952338972422308
ACH-000836,-0.19530680344579826
ACH-000837,-0.0812363577237636
ACH-000838,-0.1546481475729302
ACH-000839,-0.22293599504628625
ACH-000840,-0.3290385777005553
ACH-000841,-0.1258997475320814
ACH-000843,-0.07155434104045255
ACH-000846,-0.30588626805656377
ACH-000847,-0.13283823231409184
ACH-000848,-0.060686843563584475
ACH-000849,-0.09673111580500107
ACH-000851,-0.023745965111541187
ACH-000855,-0.07713305194228458
ACH-000856,-0.30841265880222196
ACH-000858,-0.19632517091590926
ACH-000859,-0.12949108774156642
ACH-000861,-0.27657006594845995
ACH-000862,-0.2282728770812813
ACH-000865,-0.09760646770545887
ACH-000866,-0.10560820129162324
ACH-000867,-0.1384879224886531
ACH-000869,-0.153190593624864
ACH-000872,-0.248113984217822
ACH-000873,-0.11633700456933348
ACH-000876,-0.04787080467339221
ACH-000878,-0.3067676291698152
ACH-000880,-0.14693446155772874
ACH-000881,-0.27771355180585283
ACH-000882,-0.10739007207427327
ACH-000884,-0.13545592845786608
ACH-000885,-0.04842284754669299
ACH-000887,-0.15061953399747152
ACH-000889,-0.1256724582014131
ACH-000896,-0.09696325854489816
ACH-000898,-0.10001411784173757
ACH-000900,-0.07202326359890024
ACH-000901,-0.2142690026692785
ACH-000905,-0.2473803489272641
ACH-000906,-0.18513713192633927
ACH-000907,-0.21871267393258986
ACH-000910,-0.1507113827845466
ACH-000911,-0.2354538622633146
ACH-000912,-0.2279315544021145
ACH-000913,-0.0914422398968773
ACH-000915,-0.08965480195511953
ACH-000916,-0.08448356460814781
ACH-000917,0.1603007547435443
ACH-000920,-0.17820554639848996
ACH-000921,-0.09750463607306363
ACH-000924,-0.02967170174861095
ACH-000926,-0.1780314284800915
ACH-000928,-0.14626402962112114
ACH-000929,-0.18573464288197086
ACH-000932,-0.2015947456270028
ACH-000935,-0.1088012794735806
ACH-000936,-0.17401050146836616
ACH-000937,-0.07924284502164736
ACH-000938,-0.1833912640317849
ACH-000939,0.02717857781223806
ACH-000941,0.002482473833813505
ACH-000943,-0.14857348259306774
ACH-000946,-0.19734715655134225
ACH-000947,-0.1747627269457314
ACH-000948,-0.1465502909513597
ACH-000950,-0.37568272317974577
ACH-000953,-0.2261070315547969
ACH-000954,-0.01003315996996493
ACH-000957,-0.06984885429228696
ACH-000958,-0.15882195701721188
ACH-000960,-0.1845433410156672
ACH-000963,-0.1820062307655307
ACH-000968,-0.031985872418448136
ACH-000969,-0.292308912778158
ACH-000972,-0.04632361806995027
ACH-000973,-0.12577435753255434
ACH-000974,-0.106761996784596
ACH-000978,-0.2117451208675516
ACH-000984,-0.017902453242406396
ACH-000986,-0.1639949509896499
ACH-000988,-0.1626862073138428
ACH-000993,-0.19705557208998256
ACH-000994,-0.1412830730399529
ACH-000996,-0.06052729869753196
ACH-001001,-0.15338421303309052
ACH-001020,-0.15667260067851674
ACH-001028,-0.14526383446789015
ACH-001031,-0.12004344985663495
ACH-001038,-0.2267648108401005
ACH-001048,-0.15008997979043318
ACH-001050,-0.25065862859224913
ACH-001053,0.0745020074156969
ACH-001054,-0.11184446331341298
ACH-001061,-0.09429767025229853
ACH-001067,-0.21594245861470165
ACH-001075,-0.25302338603151003
ACH-001096,-0.15806193084339407
ACH-001111,-0.29785840505517946
ACH-001119,0.09910749381887496
ACH-001128,0.1563369132920494
ACH-001134,-0.11121773828115447
ACH-001151,-0.18752827632524435
ACH-001163,-0.14462082054796718
ACH-001164,-0.33455456410905776
ACH-001183,-0.21157030916495206
ACH-001192,-0.2422078936255181
ACH-001193,-0.17445093276538626
ACH-001196,-0.1921712204297516
ACH-001197,-0.28090746147584444
ACH-001205,-0.2268740437491484
ACH-001211,-0.3407930345744449
ACH-001212,-0.1982452964226346
ACH-001228,-0.14352385083245214
ACH-001232,-0.23191578063701696
ACH-001239,-0.14383006507665608
ACH-001270,0.05094040924718582
ACH-001274,-0.1592780059347619
ACH-001275,-0.11523500379735005
ACH-001277,-0.11713669516131775
ACH-001278,-0.15518636923402307
ACH-001280,-0.11185557524495196
ACH-001283,-0.1454811468054988
ACH-001289,-0.162258741228224
ACH-001300,-0.21445541853892125
ACH-001301,-0.2419540094615884
ACH-001302,-0.16658540099196156
ACH-001306,0.0056143378974045244
ACH-001318,-0.07443786978888113
ACH-001322,-0.11024013815126277
ACH-001328,-0.1315109077081063
ACH-001332,-0.15524575955519634
ACH-001336,-0.299978240666487
ACH-001346,-0.1992929268758548
ACH-001353,-0.20422295759541947
ACH-001354,-0.22210891185522305
ACH-001367,-0.3631078719683452
ACH-001368,-0.10903090618881342
ACH-001374,-0.15728896185457325
ACH-001377,-0.13220284091151674
ACH-001380,-0.30450933249057605
ACH-001391,-0.12173196980567105
ACH-001408,-0.1829046520104532
ACH-001430,-0.3101482931337175
ACH-001431,-0.3823566598458952
ACH-001450,0.03550354539234184
ACH-001496,-0.13624303308900992
ACH-001500,-0.1441035482471931
ACH-001523,-0.09859532676688076
ACH-001532,-0.1649990183513705
ACH-001550,-0.13926850705753285
ACH-001552,-0.13450116846988455
ACH-001554,-0.16837687230922793
ACH-001654,-0.18781666497408514
ACH-001735,-0.1906231775518462
ACH-001736,-0.19913541672577795
ACH-001737,-0.3707608603813228
ACH-001740,-0.2450207285795865
ACH-001745,-0.111301957697128
ACH-001765,-0.1530879764081835
