,TNFSF12 (8742)
ACH-000004,0.006952365298687858
ACH-000005,-0.09922011932273613
ACH-000007,0.07693119094109807
ACH-000009,-0.14781308118041145
ACH-000011,-0.09122729347857453
ACH-000012,-0.11712284563294888
ACH-000013,-0.137787834419865
ACH-000014,0.02857614651160409
ACH-000015,-0.22422327327693006
ACH-000017,-0.17747995481830475
ACH-000018,-0.042480478109543814
ACH-000019,0.016900457494782348
ACH-000021,-0.05052986172809137
ACH-000022,-0.035501838037101226
ACH-000025,-0.14405555592942376
ACH-000028,-0.030761314624767007
ACH-000030,-0.06116737011728938
ACH-000035,-0.1616284467859316
ACH-000036,-0.16074777271404986
ACH-000037,-0.15676195753999464
ACH-000039,0.035882315864417966
ACH-000040,-0.16249905454559924
ACH-000041,-0.09804059866694682
ACH-000042,-0.16861970459381626
ACH-000045,-0.1139969989246219
ACH-000047,-0.06316631793287007
ACH-000052,0.019182865691004157
ACH-000053,-0.0852474511540489
ACH-000054,-0.023626366963442853
ACH-000055,-0.07971801814219807
ACH-000060,-0.14851114365813714
ACH-000067,-0.18526887938384304
ACH-000070,0.11943117044975007
ACH-000075,0.010801624236982024
ACH-000078,-0.2054892041533512
ACH-000082,-0.1478004464772717
ACH-000085,-0.1185706860211284
ACH-000086,-0.14622277821721724
ACH-000087,0.0059079102594382866
ACH-000092,0.008761405433191195
ACH-000095,0.002009975437608565
ACH-000097,-0.0628133829767311
ACH-000098,-0.16518688733405915
ACH-000099,-0.09193748369724498
ACH-000108,-0.13366451670542073
ACH-000113,-0.029650723693623524
ACH-000116,-0.09814171170063413
ACH-000118,-0.10193542638517657
ACH-000120,-0.07300713409038881
ACH-000123,-0.0077937148503788595
ACH-000127,-0.15490677554274626
ACH-000128,-0.14733646850210358
ACH-000132,-0.09720330103637577
ACH-000133,-0.26705528752394075
ACH-000137,-0.16443237352725631
ACH-000138,-0.16371032172775385
ACH-000142,-0.14191284356854364
ACH-000143,-0.047196509755262135
ACH-000146,-0.058556552730967125
ACH-000148,-0.06890112728854977
ACH-000150,-0.32507672851371816
ACH-000152,-0.08734970010113714
ACH-000153,-0.249982187523792
ACH-000159,-0.017930376786006796
ACH-000160,-0.09046764796939884
ACH-000163,-0.12485414464254695
ACH-000167,-0.2848657416994108
ACH-000168,-0.09709835004039474
ACH-000169,-0.02319913428599549
ACH-000178,-0.008964140745515046
ACH-000183,-0.08685093286326105
ACH-000188,-0.12810248905639712
ACH-000189,-0.06767402080081067
ACH-000190,-0.09101787063093138
ACH-000198,-0.13408140799419732
ACH-000203,0.4564061462093991
ACH-000204,-0.07360759472078432
ACH-000206,-0.0052309916922945975
ACH-000207,0.0038008410343333392
ACH-000208,-0.13905233850083856
ACH-000210,-0.07110535466154644
ACH-000211,-0.054285049270676435
ACH-000215,-0.01397811595233631
ACH-000221,-0.021918627843748942
ACH-000222,0.0029344369813317198
ACH-000223,-0.10101783025292536
ACH-000226,-0.0410029118382931
ACH-000227,-0.13617988852417862
ACH-000228,0.028991004902166405
ACH-000231,-0.12259131719673667
ACH-000232,-0.013678481820326598
ACH-000233,-0.06980643498734837
ACH-000234,-0.16314908679520598
ACH-000235,-0.06333241595836142
ACH-000237,-0.023863636800408945
ACH-000238,-0.1443198591631074
ACH-000242,-0.18295754412001225
ACH-000243,-0.12508997098818847
ACH-000244,0.10807727111575838
ACH-000246,-0.02864998885615463
ACH-000248,0.03682589743712343
ACH-000250,-0.12441279430676536
ACH-000251,-0.024155231362534887
ACH-000252,-0.17259852293468214
ACH-000253,-0.09541014394630502
ACH-000255,-0.07096066323332925
ACH-000256,-0.16218968474861994
ACH-000257,-0.1902730601897084
ACH-000258,-0.17644097956833704
ACH-000259,-0.14173975282378726
ACH-000260,-0.1053214720039236
ACH-000261,-0.01839801356209992
ACH-000262,-0.2878014895819344
ACH-000263,-0.002194524193836545
ACH-000264,-0.10716199080558134
ACH-000265,-0.12807561305350612
ACH-000266,-0.08125031027751102
ACH-000272,-0.0956127298534288
ACH-000274,-0.11537587443738817
ACH-000277,-0.12281963945684295
ACH-000278,0.0015888660286483426
ACH-000279,-0.24660226072003216
ACH-000280,-0.13949980279752144
ACH-000281,-0.10587346663885354
ACH-000288,-0.2928729169597038
ACH-000291,0.018834652102099086
ACH-000293,-0.27612015665022505
ACH-000294,-0.15583685276981013
ACH-000295,-0.11774991817119455
ACH-000296,-0.2315106164608719
ACH-000302,-0.10822023993481794
ACH-000304,-0.10470881930233958
ACH-000307,0.005835815757993281
ACH-000308,-0.033090906449166534
ACH-000310,0.008983928404866823
ACH-000311,-0.0836504348470138
ACH-000312,-0.14209886606697628
ACH-000315,-0.13357557191164482
ACH-000316,-0.1080191608166142
ACH-000317,0.07263060094331793
ACH-000318,-0.06429684758561026
ACH-000319,-0.1530083660512696
ACH-000320,-0.05067860369884313
ACH-000322,-0.0637685484818216
ACH-000323,-0.13834685367838634
ACH-000324,-0.11926970762939472
ACH-000329,0.008119022782136378
ACH-000330,-0.06214202643408439
ACH-000331,-0.13089950611018156
ACH-000332,-0.09353436906667033
ACH-000334,-0.153635983662328
ACH-000335,0.09677743803242024
ACH-000336,0.020515288940569854
ACH-000337,0.07642238454838557
ACH-000338,-0.2260272576700256
ACH-000339,-0.09007617606669344
ACH-000341,-0.08306450397517239
ACH-000348,-0.04615014478516634
ACH-000350,-0.08613016623490202
ACH-000352,-0.03488395476248222
ACH-000356,-0.11246445989220173
ACH-000361,-0.12408962304869127
ACH-000362,-0.07977880228028733
ACH-000363,-0.0586542283371272
ACH-000364,-0.3372246297522856
ACH-000365,-0.16327902678483902
ACH-000366,-0.04068617669217022
ACH-000368,-0.09616661917435396
ACH-000374,0.0046933035102141646
ACH-000375,-0.21542944365627936
ACH-000376,0.030485498210454712
ACH-000381,0.02355630265071677
ACH-000383,-0.05564381576722526
ACH-000387,0.001925373634097045
ACH-000389,-0.21703475995102064
ACH-000390,-0.08327450267172049
ACH-000393,-0.13695319858385624
ACH-000395,-0.014005495049390334
ACH-000396,-0.040989821578867006
ACH-000397,-0.015852647925890227
ACH-000401,-0.010685213791031824
ACH-000402,0.13071913149212327
ACH-000403,-0.058721426139961674
ACH-000404,0.13840252813709653
ACH-000406,-0.08368628493119239
ACH-000407,-0.1694349202149505
ACH-000408,-0.2325377572057169
ACH-000410,-0.09908550944544486
ACH-000411,-0.08311523662475312
ACH-000414,-0.052752579964289184
ACH-000415,-0.059462298121550065
ACH-000416,-0.02358617786455657
ACH-000420,-0.1366108793131913
ACH-000421,-0.13909324535775075
ACH-000424,-0.23026775875279615
ACH-000425,0.009589195416640836
ACH-000426,-0.08954430724437802
ACH-000427,-0.15826377685409931
ACH-000433,0.08724917435956449
ACH-000435,-0.1203465551307822
ACH-000436,-0.03984127133126498
ACH-000444,-0.03394439191698288
ACH-000445,-0.19531347840527266
ACH-000448,-0.12823458583836492
ACH-000450,0.11579901230414
ACH-000452,0.007473955279469544
ACH-000454,-0.05866273468941361
ACH-000458,-0.23856249968173585
ACH-000459,-0.019068739315414945
ACH-000460,0.021709523342116
ACH-000461,-0.02089431702678763
ACH-000463,-0.0930208617071139
ACH-000464,-0.1629448182920506
ACH-000466,-0.15730841071089724
ACH-000467,-0.035873896164366176
ACH-000468,-0.1633249794248767
ACH-000469,-0.262303579846882
ACH-000470,0.00168971725618602
ACH-000471,0.2244178301165181
ACH-000472,-0.097840019482756
ACH-000473,0.0016831316836076885
ACH-000475,-0.0992692770237971
ACH-000476,-0.1893639082455203
ACH-000477,0.13101328279251898
ACH-000479,0.0857872215622207
ACH-000480,-0.07673092789591608
ACH-000481,-0.0834437768182997
ACH-000483,-0.1995442586746506
ACH-000484,-0.07895990285350042
ACH-000485,-0.003032454551245511
ACH-000486,-0.07191438263249167
ACH-000487,-0.1348921745328058
ACH-000488,-0.20842172369050865
ACH-000490,-0.010842391132788409
ACH-000491,-0.15510419851964047
ACH-000495,0.1639445894886121
ACH-000496,-0.14452728936437875
ACH-000499,-0.1209132218750886
ACH-000500,-0.27777018650472285
ACH-000502,-0.0604083227422955
ACH-000503,-0.05980095795359629
