,CR2 (1380)
ACH-000004,-0.18074898143708346
ACH-000005,-0.2597703514809897
ACH-000007,-0.15859423807844128
ACH-000009,0.006081944261991722
ACH-000011,0.03347145529174771
ACH-000012,0.015425137916447297
ACH-000013,0.06355499492532367
ACH-000014,-0.1002772582441834
ACH-000015,0.05586464781918892
ACH-000017,0.07260035709797125
ACH-000018,-0.0940913032639142
ACH-000019,-0.05359268514744719
ACH-000021,0.0247015702968212
ACH-000022,0.08175018711486974
ACH-000025,-0.006057165628377321
ACH-000028,0.14970791657017815
ACH-000030,0.0754478294613112
ACH-000035,-0.01713120565127988
ACH-000036,0.05157049661981074
ACH-000037,-0.00800492678355123
ACH-000039,0.06257844558293385
ACH-000040,0.045909135417106166
ACH-000041,-0.02669953143328618
ACH-000042,0.019348809080498575
ACH-000045,0.0472462621022415
ACH-000047,-0.086404115474377
ACH-000052,0.11357928597050115
ACH-000053,-0.043218712575114435
ACH-000054,0.0812200967170087
ACH-000055,-0.13487348478063282
ACH-000060,-0.07426141517634845
ACH-000067,0.12177078004858012
ACH-000070,-0.1325307455826293
ACH-000075,0.10472632677699416
ACH-000078,0.17793993414145282
ACH-000082,-0.029081310428601383
ACH-000085,0.18615233131016096
ACH-000086,-0.21667223131682264
ACH-000087,0.11835652750398434
ACH-000092,-0.00446251539784886
ACH-000095,0.08865859496128163
ACH-000097,-0.03939414836683226
ACH-000098,0.03369997310829355
ACH-000099,0.08603014550069478
ACH-000108,0.10880600707413747
ACH-000113,-0.2370870889870903
ACH-000116,0.08936510704737695
ACH-000118,0.04256451888653152
ACH-000120,-0.05964737906691355
ACH-000123,0.05043123784009629
ACH-000127,-0.04068225851712667
ACH-000128,0.0585130759475987
ACH-000132,-0.040248946440894884
ACH-000133,0.08376662368520894
ACH-000137,0.10182279313666223
ACH-000138,0.01951590206039145
ACH-000142,0.04086288257606765
ACH-000143,0.15998526905735164
ACH-000146,0.04960555957195463
ACH-000148,0.05011458324644125
ACH-000150,-0.10656036581874756
ACH-000152,0.09603753192532263
ACH-000153,-0.17902346815985176
ACH-000159,-0.00712351057615018
ACH-000160,0.043450790345552534
ACH-000163,-4.700843705906966e-05
ACH-000167,0.2407759559721011
ACH-000168,-0.05749012313714798
ACH-000169,0.02211273386937651
ACH-000178,0.05242197517058225
ACH-000183,-0.09562938967771856
ACH-000188,0.012169836355168473
ACH-000189,-0.18267928336907466
ACH-000190,-0.0013990448934249134
ACH-000198,-0.04825714320214744
ACH-000203,-0.14572913880602936
ACH-000204,0.1980139462962699
ACH-000206,0.05224806849889791
ACH-000207,0.11031173254291296
ACH-000208,0.11146778015006914
ACH-000210,0.008061140148523502
ACH-000211,0.0694190461563236
ACH-000215,-0.04817819316880076
ACH-000221,-0.09950474769090127
ACH-000222,-0.184959595350092
ACH-000223,0.03358156419434232
ACH-000226,-0.1494701832485154
ACH-000227,0.019112509151265784
ACH-000228,0.03629760760727019
ACH-000231,0.04988980878702165
ACH-000232,-0.0020128049667774307
ACH-000233,0.048728698209987896
ACH-000234,-0.0790165478295002
ACH-000235,-0.0037644734017898045
ACH-000237,0.05429736792240332
ACH-000238,0.04846975947689882
ACH-000242,-0.012416353212774746
ACH-000243,0.034010930923617934
ACH-000244,0.10105757135055464
ACH-000246,-0.09910813471896353
ACH-000248,-0.01044361952428456
ACH-000250,0.0714041675277776
ACH-000251,-0.02156675157125051
ACH-000252,0.013784500792725926
ACH-000253,0.02626190229976376
ACH-000255,-0.12302167049529793
ACH-000256,0.04448037840122384
ACH-000257,0.1533729846176645
ACH-000258,-0.06110041362089179
ACH-000259,0.09215593534836462
ACH-000260,0.00772061838528419
ACH-000261,0.019108330303355545
ACH-000262,0.07298269576458291
ACH-000263,-0.4387342707722522
ACH-000264,-0.0572671247221608
ACH-000265,0.054714642249630616
ACH-000266,0.03880524176547478
ACH-000272,-0.0672791536317242
ACH-000274,0.021553541034703288
ACH-000277,0.07552033084521265
ACH-000278,0.20121163280182328
ACH-000279,0.09407276973888093
ACH-000280,-0.038393654361195434
ACH-000281,-0.13729870529107352
ACH-000288,0.05592482754029949
ACH-000291,0.03991442078978935
ACH-000293,0.13222910000723825
ACH-000294,-0.04175274559186611
ACH-000295,-0.04985051898148436
ACH-000296,-0.04485890979890927
ACH-000302,0.10893959266570936
ACH-000304,0.2300857179236055
ACH-000307,-0.08848362137345933
ACH-000308,0.07988744012161167
ACH-000310,0.16830755219999075
ACH-000311,-0.03369120644453362
ACH-000312,0.07905788623334202
ACH-000315,0.06754240299799594
ACH-000316,0.16573101027333134
ACH-000317,-0.0074988528295639265
ACH-000318,-0.008986828465683926
ACH-000319,0.019902972871714
ACH-000320,-0.0018384355218748973
ACH-000322,-0.10132573339610793
ACH-000323,0.0858311618692864
ACH-000324,0.08779059129746325
ACH-000329,-0.061808775119112126
ACH-000330,0.1007773211653746
ACH-000331,0.07599584723625903
ACH-000332,0.029744766840587
ACH-000334,-0.10882360378682517
ACH-000335,-0.028462751534830532
ACH-000336,-0.1966916300954601
ACH-000337,0.043000627386054376
ACH-000338,0.2494045106901397
ACH-000339,0.10844156468537568
ACH-000341,-0.004599770196510495
ACH-000348,0.043182444074438865
ACH-000350,0.07214824446708727
ACH-000352,0.003139876171052476
ACH-000356,-0.14623697793774731
ACH-000361,-0.03812458886382439
ACH-000362,-0.009541830745325377
ACH-000363,0.020150105359351213
ACH-000364,0.03786307835956287
ACH-000365,-0.03705238499360949
ACH-000366,-0.03833821332837233
ACH-000368,0.08899091584548324
ACH-000374,-0.13602506982919774
ACH-000375,-0.014699672014654957
ACH-000376,-0.00992931805069216
ACH-000381,-0.019253122075581518
ACH-000383,-0.03747053156987376
ACH-000387,-0.012517420450684222
ACH-000389,0.011738542311824493
ACH-000390,0.07591084393885088
ACH-000393,0.0927325688933073
ACH-000395,0.08767670686393304
ACH-000396,0.2916752902177367
ACH-000397,0.07869733835262159
ACH-000401,-0.06745831123365151
ACH-000402,-0.16717848480943956
ACH-000403,-0.022502710177710026
ACH-000404,0.0495155567589114
ACH-000406,0.019434715062817645
ACH-000407,0.0003878815286698717
ACH-000408,0.09982224816862753
ACH-000410,-0.0962290241506176
