,ZNHIT2 (741)
ACH-000004,-1.278840440446951
ACH-000005,-1.4610873680582257
ACH-000007,-1.2261593282596497
ACH-000009,-0.9492619003166568
ACH-000011,-1.0281012856943568
ACH-000012,-1.1073966503972072
ACH-000013,-1.1261196269868683
ACH-000014,-0.7366093633382496
ACH-000015,-1.196099411976762
ACH-000017,-1.1412320137151089
ACH-000018,-0.8114714132722454
ACH-000019,-1.0496842873134862
ACH-000021,-1.1772899102382772
ACH-000022,-1.2077849457153729
ACH-000025,-1.0294250370090554
ACH-000028,-1.1880295565654135
ACH-000030,-0.9281728805541868
ACH-000035,-1.0489351413889747
ACH-000036,-1.1615820120492064
ACH-000037,-1.2024847984394114
ACH-000039,-1.093913264884515
ACH-000040,-1.0067572637707771
ACH-000041,-1.0033548511600523
ACH-000042,-1.2706918272949592
ACH-000045,-1.2350760293645968
ACH-000047,-0.9856719457788612
ACH-000052,-0.9110762288220556
ACH-000053,-1.1618703045054064
ACH-000054,-0.9505786350651321
ACH-000055,-1.1221242645728813
ACH-000060,-1.0231456457259411
ACH-000067,-1.263851755217416
ACH-000070,-1.1513686899828102
ACH-000075,-1.1238995487400372
ACH-000078,-1.0890847654172175
ACH-000082,-1.2780005635861909
ACH-000085,-1.1500366808990057
ACH-000086,-1.1583616862003685
ACH-000087,-1.1882419373511548
ACH-000092,-1.0701970802393954
ACH-000095,-1.0858816047451616
ACH-000097,-1.1820879994382938
ACH-000098,-0.9847807011406704
ACH-000099,-0.9850924957449636
ACH-000108,-1.0587529377100642
ACH-000113,-1.1650594578217022
ACH-000116,-1.495593827372566
ACH-000118,-1.342848467930701
ACH-000120,-1.0633782691424083
ACH-000123,-1.0663627374737241
ACH-000127,-1.0152352916149068
ACH-000128,-1.01778394955899
ACH-000132,-1.0788015089669258
ACH-000133,-1.1289688101692876
ACH-000137,-1.1453425856461468
ACH-000138,-1.1962599794640216
ACH-000142,-1.261451909805478
ACH-000143,-0.8168618339940008
ACH-000146,-1.0668511967794378
ACH-000148,-1.3116033708963468
ACH-000150,-1.2114928340564424
ACH-000152,-0.9702900978025184
ACH-000153,-1.320091913590646
ACH-000159,-1.1629701746219392
ACH-000160,-1.324097910710655
ACH-000163,-1.1153133136759663
ACH-000167,-1.88551399751388
ACH-000168,-0.9356807781371956
ACH-000169,-1.1748742821836726
ACH-000178,-1.007849308115588
ACH-000183,-1.3792816307177491
ACH-000188,-0.99561633895673
ACH-000189,-1.0990800579538502
ACH-000190,-1.0129632184993422
ACH-000198,-1.0483944139010812
ACH-000203,-0.9629800424681388
ACH-000204,-1.1570097645927029
ACH-000206,-1.2694201490959454
ACH-000207,-0.9864103418407963
ACH-000208,-0.7124296931681702
ACH-000210,-0.7275721667345848
ACH-000211,-1.1675045136250182
ACH-000215,-0.907359217821106
ACH-000221,-1.491103824296056
ACH-000222,-1.0361831427934916
ACH-000223,-1.1975457783192074
ACH-000226,-1.055157523262782
ACH-000227,-0.6727848574923047
ACH-000228,-1.1667810861385082
ACH-000231,-1.0756799424465842
ACH-000232,-1.164900663758115
ACH-000233,-1.4883751508199163
ACH-000234,-1.1589732519136753
ACH-000235,-1.1282594650932378
ACH-000237,-0.9830650606074304
ACH-000238,-1.025366632789989
ACH-000242,-0.8063290206510203
ACH-000243,-1.2453313046726653
ACH-000244,-0.9498847306628871
ACH-000246,-1.2653245514153333
ACH-000248,-1.1558036490877477
ACH-000250,-1.0719949206362978
ACH-000251,-1.1532590230940272
ACH-000252,-1.073172693213727
ACH-000253,-1.2186670001345496
ACH-000255,-1.1170310078147314
ACH-000256,-1.0949514914267202
ACH-000257,-1.1089620619057228
ACH-000258,-1.199252849278423
ACH-000259,-1.238608867144775
ACH-000260,-1.1677570330148224
ACH-000261,-1.049087333564677
ACH-000262,-0.9033317281104108
ACH-000263,-0.9753930183983068
ACH-000264,-1.1015192997279422
ACH-000265,-1.1301337392701083
ACH-000266,-1.1571846781764712
ACH-000272,-0.9774265041950164
ACH-000274,-1.0157203010434293
ACH-000277,-1.486080632519488
ACH-000278,-1.0774966466189184
ACH-000279,-0.9416377641804782
ACH-000280,-1.312298666577288
ACH-000281,-1.195888771663481
ACH-000288,-0.9507434175184449
ACH-000291,-1.0708823199276245
ACH-000293,-1.67807275176474
ACH-000294,-1.1908014596933305
ACH-000295,-1.2930291412541672
ACH-000296,-0.9915871960736548
ACH-000302,-0.994254239241912
ACH-000304,-1.2709629499543778
ACH-000307,-1.1759328157921958
ACH-000308,-1.2516847925258912
ACH-000310,-0.8108606945275254
ACH-000311,-1.119553821050975
ACH-000312,-1.2376116607607028
ACH-000315,-1.1683396508109871
ACH-000316,-1.3540366450190535
ACH-000317,-1.0406414932196244
ACH-000318,-1.4551763987716326
ACH-000319,-1.1911946166157454
ACH-000320,-0.9908064076248752
ACH-000322,-1.0443537385955437
ACH-000323,-1.147684707849426
ACH-000324,-1.1141018856160143
ACH-000329,-1.1985890618503725
ACH-000330,-1.0863421507253408
ACH-000331,-1.2222683760306579
ACH-000332,-1.0702134718264875
ACH-000334,-1.0389676681855506
ACH-000335,-1.1241749452505518
ACH-000336,-1.2963848866558103
ACH-000337,-1.2148050238487769
ACH-000338,-1.1223091390536226
ACH-000339,-1.1528923792139374
ACH-000341,-0.9662433158079436
ACH-000348,-1.0363075193994498
ACH-000350,-1.0556543019763158
ACH-000352,-1.2308430745443228
ACH-000356,-1.236175628084106
ACH-000361,-1.2856315036713255
ACH-000362,-1.2640946459772704
ACH-000363,-1.1211759082163115
ACH-000364,-1.1617025367356444
ACH-000365,-1.187206188085543
ACH-000366,-1.3345993734788149
ACH-000368,-1.2801486894639629
ACH-000374,-1.1779094970003858
ACH-000375,-0.8501176926852818
ACH-000376,-1.1716094528193106
ACH-000381,-1.267391387452304
ACH-000383,-1.0150054057482762
ACH-000387,-1.1649141400817289
ACH-000389,-0.9895915461422924
ACH-000390,-1.1339604828646483
ACH-000393,-1.164941421006427
ACH-000395,-0.9646053669380664
ACH-000396,-1.2860543856713798
ACH-000397,-1.1165689103845242
ACH-000401,-0.8854970682136422
ACH-000402,-1.7124105098149682
ACH-000403,-0.9158516285838921
ACH-000404,-1.1416971810063792
ACH-000406,-1.3097540478697047
ACH-000407,-0.9767852965724884
ACH-000408,-1.1724298679828484
ACH-000410,-1.1359975858783482
ACH-000411,-1.2762036624970403
ACH-000414,-1.0803701157727943
ACH-000415,-1.3374735659083412
ACH-000416,-1.099416427398772
ACH-000420,-1.0417259016606153
ACH-000421,-1.2029216815238728
ACH-000424,-1.061451268459085
ACH-000425,-1.0512930179289612
ACH-000426,-1.8548770537304768
ACH-000427,-1.2339370892698482
ACH-000433,-1.2762273817330765
ACH-000435,-1.7093244833651329
ACH-000436,-1.0471391760676587
ACH-000444,-1.1657940162444056
ACH-000445,-1.1722147894664836
ACH-000448,-1.0645875353944594
ACH-000450,-1.316100384657248
ACH-000452,-1.2285421604833586
ACH-000454,-1.171376667144575
ACH-000458,-1.465406969494074
ACH-000459,-1.3097322832954954
ACH-000460,-1.2114573143487748
ACH-000461,-1.1729485052663018
ACH-000463,-1.0951405598541988
ACH-000464,-0.9643362319248248
ACH-000466,-1.4207750664460974
ACH-000467,-1.287924455368136
ACH-000468,-1.0265418176415333
ACH-000469,-1.1702485968614849
ACH-000470,-1.096421329232734
ACH-000471,-1.0137666933363636
ACH-000472,-0.8595242665169739
ACH-000473,-1.2556465301444493
ACH-000475,-1.1074639364323755
ACH-000476,-0.9989501507552726
ACH-000477,-1.052041884200432
ACH-000479,-0.8122348921189053
ACH-000480,-1.3029058592956515
ACH-000481,-1.17372048387669
ACH-000483,-1.5784162644973554
ACH-000484,-1.119366850643043
ACH-000485,-1.1561623175636424
ACH-000486,-1.2344254823083054
ACH-000487,-1.1475844220279074
ACH-000488,-1.072113292115706
ACH-000490,-1.3023164360894592
ACH-000491,-1.300413022800352
ACH-000495,-0.9986663252019335
ACH-000496,-1.2082112086659509
ACH-000499,-1.2303410952655174
ACH-000500,-1.2345416033169412
ACH-000502,-1.280048087154943
ACH-000503,-1.275342553104064
ACH-000505,-1.1660606076202953
ACH-000507,-0.983923454168996
ACH-000510,-1.1069554153621566
ACH-000511,-1.2314587249438975
ACH-000512,-1.0642608566248914
ACH-000516,-1.0967431066393305
ACH-000517,-1.1203232669126266
ACH-000518,-1.2835954514090806
ACH-000520,-1.0137563500069289
ACH-000521,-0.9640526444151356
ACH-000522,-0.9270138711707608
ACH-000524,-1.269011923301408
ACH-000527,-1.2923896011694775
ACH-000528,-1.2037885556027128
ACH-000537,-1.1637200928772862
ACH-000541,-1.1143281192669694
ACH-000542,-1.1380395822831155
ACH-000544,-1.1097921611573165
ACH-000545,-1.1421958297297752
ACH-000547,-1.7117450447233964
ACH-000548,-1.1335468714351078
ACH-000549,-1.1050151586143695
ACH-000550,-1.1450469475832408
ACH-000552,-1.044213519249243
ACH-000556,-1.1673482167629334
ACH-000557,-1.431882287798903
ACH-000569,-1.180801275386918
ACH-000570,-1.1026862041770602
ACH-000571,-0.8882107235993394
ACH-000573,-1.0771104888446457
ACH-000576,-1.088891041233791
ACH-000579,-0.7949214075521509
ACH-000580,-1.3344443065878666
ACH-000584,-0.862358591855287
ACH-000585,-1.140670633320823
ACH-000588,-1.4328268498087608
ACH-000589,-1.2414578515145882
ACH-000591,-1.2522852824368809
ACH-000593,-1.1269901156264603
ACH-000600,-1.003144159277634
ACH-000601,-1.1208044787335805
ACH-000605,-1.0233289496675728
ACH-000606,-1.3139719070478986
ACH-000608,-0.8856959535126899
ACH-000614,-0.9657858093507256
ACH-000616,-0.9373106142956787
ACH-000618,-1.382559690876363
ACH-000619,-1.067390345453242
ACH-000620,-0.9617732627778188
ACH-000621,-1.1743031971267253
ACH-000622,-1.0412412826452675
ACH-000623,-1.3441279670564752
ACH-000624,-1.1208751939814972
ACH-000627,-0.8364149249228677
ACH-000630,-1.1274305511787277
ACH-000631,-1.337484688305067
ACH-000632,-1.0939272487810567
ACH-000633,-1.3391195367982371
ACH-000637,-1.3257913869572655
ACH-000638,-0.9277709432332204
ACH-000646,-0.9383896700675806
ACH-000647,-1.1866511597542682
ACH-000648,-1.2242207716839353
ACH-000649,-1.180901394687295
ACH-000651,-1.0656236817089453
ACH-000652,-0.9010531247810776
ACH-000653,-0.8556637423211847
ACH-000657,-1.1363820020667577
ACH-000658,-1.0927030854462179
ACH-000661,-1.3250369935293451
ACH-000662,-0.9569621944159592
ACH-000663,-1.144063742045948
ACH-000665,-1.211187993544759
ACH-000671,-1.355675429725934
ACH-000672,-0.7635547971388845
ACH-000673,-1.0029433307319064
ACH-000676,-0.9847662599223734
ACH-000677,-1.1341528238342684
ACH-000681,-1.042391399975026
ACH-000683,-1.0697641005058878
ACH-000684,-1.0819529390163185
ACH-000688,-1.1842396618932498
ACH-000693,-0.93279403580817
ACH-000694,-1.0577303817438377
ACH-000695,-0.9262568582228876
ACH-000696,-1.149461031978991
ACH-000697,-1.0707755109115888
ACH-000699,-1.2945373307837664
ACH-000701,-1.0428119430516565
ACH-000706,-1.1611140807600049
ACH-000711,-1.1238721709676998
ACH-000713,-1.294054756123722
ACH-000714,-1.242535133996749
ACH-000718,-1.1840083072295593
ACH-000720,-1.1896883541008214
ACH-000721,-1.1024348653638785
ACH-000724,-1.6526524437802446
ACH-000725,-1.0111507152232486
ACH-000732,-1.2441409278774265
ACH-000734,-1.1476436637970922
ACH-000735,-1.0368103608058088
ACH-000736,-1.1203141708748674
ACH-000738,-1.2290622696004172
ACH-000746,-1.1480754915863107
ACH-000747,-1.1151371475347356
ACH-000748,-1.3207015717793602
ACH-000753,-1.2198517799778994
ACH-000756,-1.0702874736379298
ACH-000757,-1.1342417698467078
ACH-000758,-1.1458687765872702
ACH-000760,-1.4155658488809382
ACH-000762,-0.9624895780075222
ACH-000763,-1.0877437058630943
ACH-000764,-0.8947729351492449
ACH-000765,-1.1294039401846514
ACH-000766,-1.1868129670022856
ACH-000767,-1.0894893750776236
ACH-000768,-1.1616575046833002
ACH-000769,-0.982245731427728
ACH-000770,-1.2772704048799088
ACH-000771,-1.229065437431733
ACH-000773,-0.8784159486033334
ACH-000776,-1.3781358637458578
ACH-000777,-1.0834332110095892
ACH-000778,-1.5062433968475295
ACH-000781,-1.3150212565469606
ACH-000782,-0.92699486542872
ACH-000783,-1.1831496899525102
ACH-000784,-1.0666893171980891
ACH-000785,-1.1763567564697384
ACH-000787,-1.117873118715049
ACH-000788,-0.982950473423886
ACH-000791,-1.3408122626033314
ACH-000792,-1.4094159569280156
ACH-000794,-1.2371972168753915
ACH-000796,-1.1912726884597404
ACH-000798,-1.071514739329974
ACH-000799,-0.9169391620155388
ACH-000800,-0.9803608599987682
ACH-000802,-1.0458905951085344
ACH-000804,-1.0903426987610805
ACH-000805,-1.1621147547050037
ACH-000809,-1.1019556188088588
ACH-000810,-1.2865557894849604
ACH-000811,-1.204223823814106
ACH-000817,-1.0759973021323952
ACH-000819,-1.1437631587049442
ACH-000820,-1.0203423795340187
ACH-000821,-1.198449875076854
ACH-000822,-1.0960777932990031
ACH-000823,-1.0849031110192964
ACH-000824,-1.030740557909703
ACH-000827,-1.256029707059258
ACH-000829,-1.3318061856787935
ACH-000831,-1.3292253421812052
ACH-000832,-1.0367133575708682
ACH-000833,-1.2301283638346967
ACH-000834,-0.9259406228174925
ACH-000835,-1.1195765568313476
ACH-000836,-1.3091871404031334
ACH-000837,-1.154000092617287
ACH-000838,-1.1549349525890422
ACH-000839,-0.9694637310352984
ACH-000840,-0.9140532906983188
ACH-000841,-1.2039643454026523
ACH-000843,-1.2642639294602065
ACH-000846,-1.2707265977700954
ACH-000847,-1.0893039398342408
ACH-000848,-1.238667511499468
ACH-000849,-0.8194729307056654
ACH-000851,-0.987706669728832
ACH-000855,-1.1104380591112162
ACH-000856,-1.0672243426328063
ACH-000858,-1.2389273777427614
ACH-000859,-1.0268547680342626
ACH-000861,-1.2397673875968047
ACH-000862,-1.1698511977443775
ACH-000865,-1.1479871206122725
ACH-000866,-1.1770774284187455
ACH-000867,-1.1975605399032243
ACH-000869,-1.047520726277415
ACH-000872,-1.0774561027821914
ACH-000873,-1.1122871679542434
ACH-000876,-1.2375313557677794
ACH-000878,-1.1619949123923798
ACH-000880,-1.061798079791674
ACH-000881,-1.2684011081088151
ACH-000882,-0.9778584935235832
ACH-000884,-0.9831259986610776
ACH-000885,-1.0744588716471195
ACH-000887,-1.073690006771515
ACH-000889,-1.0224930278433504
ACH-000896,-1.0804779057134803
ACH-000898,-1.2259535798826604
ACH-000900,-1.2494838368447407
ACH-000901,-1.2759944271177617
ACH-000905,-1.1191985752397169
ACH-000906,-1.0861752912872296
ACH-000907,-1.3158868375496782
ACH-000910,-1.027033963486369
ACH-000911,-1.0931658907614754
ACH-000912,-1.3654844634816303
ACH-000913,-1.0593930398643303
ACH-000915,-1.120992092303199
ACH-000916,-1.2286203984347914
ACH-000917,-1.0060001808283554
ACH-000920,-1.3910560887563963
ACH-000921,-1.1441065489808782
ACH-000924,-0.9938993268519272
ACH-000926,-1.0009979108007383
ACH-000928,-0.865689996540567
ACH-000929,-1.2349297949905012
ACH-000932,-1.1610602514873298
ACH-000935,-1.0995152180483196
ACH-000936,-1.262483799615504
ACH-000937,-0.8496719058845484
ACH-000938,-0.9391344124132588
ACH-000939,-1.4663482888671888
ACH-000941,-1.272357798675955
ACH-000943,-1.197392971392373
ACH-000946,-1.157195756446871
ACH-000947,-1.2090729288020294
ACH-000948,-1.333931613167861
ACH-000950,-1.2077769346350975
ACH-000953,-0.8746663337775997
ACH-000954,-1.0192719549405185
ACH-000957,-1.26096203798858
ACH-000958,-0.8622974843072665
ACH-000960,-0.85797318586079
ACH-000963,-1.125780872192542
ACH-000968,-1.3634962023764654
ACH-000969,-1.4252683767360341
ACH-000972,-1.1282873927994377
ACH-000973,-0.768550372066283
ACH-000974,-1.0035553460451792
ACH-000978,-1.751718041369008
ACH-000984,-1.0948710089255909
ACH-000986,-1.2488054447672825
ACH-000988,-1.4188951068671039
ACH-000993,-1.1452299088175342
ACH-000994,-1.2330536308450153
ACH-000996,-1.0762000525887967
ACH-001001,-1.0226917214770828
ACH-001020,-0.7894568323291872
ACH-001028,-1.075934240015614
ACH-001031,-1.162672552541743
ACH-001038,-0.9833568627484792
ACH-001048,-1.3134883884043405
ACH-001050,-1.126147276932058
ACH-001053,-1.037997756872487
ACH-001054,-1.2439215176027585
ACH-001061,-1.2661065031215133
ACH-001067,-1.053293661918832
ACH-001075,-0.8699130557798562
