,HYDIN (54768)
ACH-000324,-0.21131565993889528
ACH-000329,-0.2455802297497135
ACH-000330,-0.1899544376867844
ACH-000331,-0.17057608611840744
ACH-000332,-0.07484382967300082
ACH-000334,-0.11380618497486115
ACH-000335,-0.38211464012022905
ACH-000336,-0.35514251900221194
ACH-000337,-0.2248270987361309
ACH-000338,-0.0902812572261938
ACH-000339,-0.17638433897552475
ACH-000341,-0.1893903196790181
ACH-000348,-0.30972483424155905
ACH-000350,-0.3253792199085514
ACH-000352,-0.16748129566272146
ACH-000356,-0.21557204798166515
ACH-000361,-0.2973878852740865
ACH-000362,-0.3098396430520541
ACH-000363,-0.10969658558192276
ACH-000364,-0.2468775270801788
ACH-000365,-0.3142287461892172
ACH-000366,-0.25362419087060595
ACH-000368,-0.14316541219720855
ACH-000374,-0.11172473290488832
ACH-000375,-0.1846890309839808
ACH-000376,-0.133409836588604
ACH-000381,-0.16200713973064132
ACH-000383,-0.2541738695819433
ACH-000387,-0.11441654101328982
ACH-000389,-0.14937535719016762
ACH-000390,-0.27191406424523384
ACH-000393,-0.11652683740865373
ACH-000395,0.009630563887153576
ACH-000396,-0.30203389922672674
ACH-000397,-0.2664384034145613
ACH-000401,-0.2276843231430085
ACH-000402,0.05766320589950651
ACH-000403,-0.17198861344200236
ACH-000404,-0.3339357087470289
ACH-000406,-0.16707718968001753
ACH-000407,-0.04779276329677538
ACH-000408,-0.3010268392139133
ACH-000410,-0.4217067809849929
ACH-000411,-0.15351955501709807
ACH-000414,-0.21886656549027375
ACH-000415,-0.06669492659738598
ACH-000416,-0.21530903751935834
ACH-000420,-0.4574505823980426
ACH-000421,-0.21813754969512134
ACH-000424,-0.22886939375410015
ACH-000425,-0.23440938468553504
ACH-000426,-0.3069063515204865
ACH-000427,-0.21130813840215096
ACH-000433,-0.2151735864776232
ACH-000435,-0.2686396910324613
ACH-000436,-0.4071948702433366
ACH-000444,-0.09476078961190644
ACH-000445,-0.16160827386273788
ACH-000448,-0.31109810675091026
ACH-000450,-0.2320549613770846
ACH-000452,-0.14366567370755867
ACH-000454,-0.21608526100813236
ACH-000458,-0.11719454036732035
ACH-000459,-0.20795242738190173
ACH-000460,-0.12395642166083462
ACH-000461,-0.15544563056576766
ACH-000463,-0.2471830808098009
ACH-000464,-0.15557132927226527
ACH-000466,-0.2740514375121621
ACH-000467,-0.22021034553161106
ACH-000468,-0.21945151268369414
ACH-000469,-0.26233107367806063
ACH-000470,-0.1506004852855623
ACH-000471,-0.08396233651624739
ACH-000472,-0.3062236634728123
ACH-000473,-0.16840966947429534
ACH-000475,-0.2269495582613201
ACH-000476,-0.18893020788895612
ACH-000477,-0.04565040669126746
ACH-000479,0.0050327491326141675
ACH-000480,-0.05298314330644408
ACH-000481,-0.1989383086088932
ACH-000483,-0.3352331610505409
ACH-000484,-0.15695653382539973
ACH-000485,-0.003949987169651077
ACH-000486,-0.06460836223452747
ACH-000487,-0.12015620219253255
ACH-000488,-0.11450601503533835
ACH-000490,-0.18847685302734116
ACH-000491,-0.12707598862422675
ACH-000495,-0.17181411638164615
ACH-000496,-0.22814363664926626
ACH-000499,-0.16536628372409007
ACH-000500,-0.07152342056575177
ACH-000502,-0.20431276853909955
ACH-000503,-0.3956680717482537
ACH-000505,-0.2797255690415172
ACH-000507,-0.2651250214637429
ACH-000510,-0.3541840950623228
ACH-000511,-0.12756875533064807
ACH-000512,-0.20901384358035546
ACH-000516,-0.17073834206936409
ACH-000517,-0.20474814184594964
ACH-000518,-0.221694121111144
ACH-000520,-0.08936864078787578
ACH-000521,-0.3663882902060365
ACH-000522,-0.2935741944367798
ACH-000524,-0.17725178511686518
ACH-000527,-0.2011874955191381
ACH-000528,-0.16666507606188513
ACH-000537,-0.18516602229596849
ACH-000541,-0.2787544511777485
ACH-000542,-0.12743913951771627
ACH-000544,-0.3245740558827822
ACH-000545,-0.31182980061755755
ACH-000547,-0.053702346056828665
ACH-000548,-0.3791102785151208
ACH-000549,-0.0740019574915898
ACH-000550,-0.3118721031022063
ACH-000552,-0.2314505259034096
ACH-000556,-0.3509691487468387
ACH-000557,-0.3334286491869232
ACH-000569,-0.09278253002026447
ACH-000570,-0.09535842015821636
ACH-000571,-0.2704060720165791
ACH-000573,-0.20636074068605156
ACH-000576,-0.3886825026367413
ACH-000579,-0.22335156197663286
ACH-000580,-0.058549822731616685
ACH-000584,-0.13867244870453133
ACH-000585,-0.2365268068338328
ACH-000588,-0.1777041895075794
ACH-000589,-0.36444292374391424
ACH-000591,-0.10424686344489603
ACH-000593,-0.2685937984348665
ACH-000600,-0.12461539873037647
ACH-000601,-0.2003874554832361
ACH-000605,-0.1473120951416739
ACH-000606,-0.1023105807798396
ACH-000608,-0.1910579418227265
ACH-000614,-0.042989082761682916
ACH-000616,-0.12553004023320252
ACH-000618,-0.2329192525823917
ACH-000619,-0.06917409226465221
ACH-000620,-0.22718633820145026
ACH-000621,-0.18844596041138895
ACH-000622,-0.3871266742615875
ACH-000623,-0.13155225494503142
ACH-000624,-0.1532205795763667
ACH-000627,-0.23300054209837004
ACH-000630,-0.04744077224349639
ACH-000631,-0.2286007318606707
ACH-000632,-0.11627483458851648
ACH-000633,-0.3202629140153531
ACH-000637,-0.4746630681587732
ACH-000638,-0.12794875806733907
ACH-000646,-0.33797722275267505
ACH-000647,-0.32343317636448937
ACH-000648,-0.17649350717619605
ACH-000649,-0.18603315799721412
ACH-000651,-0.5835634697057265
ACH-000652,-0.30823799697123805
ACH-000653,-0.2786228451831536
ACH-000657,-0.33642915599893103
ACH-000658,-0.5027046989249531
ACH-000661,-0.13815205001917208
ACH-000662,0.13049124045814167
ACH-000663,-0.0630363935964614
ACH-000665,-0.13706599936143898
ACH-000671,-0.16338147216507806
ACH-000672,-0.07886888001805391
ACH-000673,-0.10075027531061168
ACH-000676,-0.2701252211707077
ACH-000677,-0.15582568484891635
ACH-000681,-0.203963534091376
ACH-000683,-0.2420693740479037
ACH-000684,0.13421326089303928
ACH-000688,-0.31735511036747993
ACH-000693,-0.1227790319040025
ACH-000694,-0.1202542158983011
ACH-000695,-0.25351314255643786
ACH-000696,-0.1812650731566062
ACH-000697,-0.19786987108449766
ACH-000699,-0.210284031124852
ACH-000701,0.007687264859655852
ACH-000706,-0.2003135990637252
ACH-000711,-0.11495870822497307
ACH-000713,-0.1954252017183966
ACH-000714,-0.4789516620121186
ACH-000718,-0.048160220230905736
ACH-000720,-0.1676621626359498
ACH-000721,-0.11192241244607568
ACH-000724,-0.3881286935718659
ACH-000725,-0.3499642415015542
ACH-000732,-0.25183691839527755
ACH-000734,-0.12913200121493484
ACH-000735,-0.15536123746393926
ACH-000736,-0.029832358810852787
ACH-000738,-0.15922658946770124
ACH-000746,-0.2784293489274791
ACH-000747,-0.1897797872311625
ACH-000748,-0.1358469572984455
ACH-000753,-0.3016737457254038
ACH-000756,-0.15875860016140084
ACH-000757,-0.2709707304228385
ACH-000758,-0.13577625478879854
ACH-000760,-0.4035357641741444
ACH-000762,-0.2149065522320556
ACH-000763,-0.18851206912590104
ACH-000764,-0.1935140651575763
ACH-000765,-0.2139570782622276
ACH-000766,-0.0621311721390758
ACH-000767,-0.2579182747972621
ACH-000768,-0.15085952226047794
ACH-000769,-0.3628576682527017
ACH-000770,-0.22565346376683326
ACH-000771,-0.02319715600057644
ACH-000773,-0.2617380392956716
ACH-000776,-0.2849245461010812
ACH-000777,-0.1562719393400357
ACH-000778,-0.2746385826375962
ACH-000781,-0.12216076737632828
ACH-000782,-0.2894538646169373
ACH-000783,-0.3473654674767433
ACH-000784,-0.21430251458223196
ACH-000785,-0.42829085145860507
ACH-000787,-0.2316904497377885
ACH-000788,-0.2649060803871399
ACH-000791,-0.1819665472161429
ACH-000792,-0.17756085532830554
ACH-000794,-0.19450413310728135
ACH-000796,-0.15598905360024126
ACH-000798,-0.17562195441461426
ACH-000799,-0.00458084223506968
ACH-000800,-0.10793061741134576
ACH-000802,-0.24788215188481755
ACH-000804,-0.3558826616798993
ACH-000805,-0.2785481643886805
ACH-000809,-0.15486623189017734
ACH-000810,-0.19338112867957108
ACH-000811,-0.17163634212773987
ACH-000817,-0.3631990168159529
ACH-000819,-0.23797080224859785
ACH-000820,-0.2478252191917733
ACH-000821,-0.3151915422254296
ACH-000822,-0.22940546126120506
ACH-000823,-0.013841716167691677
ACH-000824,-0.0742541132563892
ACH-000827,-0.16331260522483695
ACH-000829,-0.13818685525864088
ACH-000831,-0.3258010282929097
ACH-000832,-0.1429917687368633
ACH-000833,-0.09919868616072366
ACH-000834,-0.12581835885828707
ACH-000835,-0.10265849812156592
ACH-000836,-0.2385826058408268
ACH-000837,-0.15492574705484394
ACH-000838,-0.548135260107106
ACH-000839,-0.15505417031841404
ACH-000840,-0.06955166252419187
ACH-000841,-0.21717587728530655
ACH-000843,-0.12075368403666792
ACH-000846,-0.30251896982006354
ACH-000847,-0.3409207709216493
ACH-000848,-0.1590189263842068
ACH-000849,-0.2634894147171281
ACH-000851,-0.08923833981661895
ACH-000855,-0.03977614211017367
ACH-000856,-0.2511746863467903
ACH-000858,-0.01158697888707884
ACH-000859,-0.3698020468579813
ACH-000861,-0.2512539871853706
ACH-000862,-0.3309661314613362
ACH-000865,-0.161388525652107
ACH-000866,-0.17371871770440053
ACH-000867,-0.20911963234055514
ACH-000869,-0.4664950142578301
ACH-000872,-0.19340917911831526
ACH-000873,-0.2099486063243276
ACH-000876,-0.1433157099098799
ACH-000878,0.08063295508761491
ACH-000880,-0.3058955420784413
ACH-000881,-0.1650400672238047
ACH-000882,-0.13576558267935004
ACH-000884,-0.131723875807233
ACH-000885,-0.15209272516025085
ACH-000887,-0.15286915271088558
ACH-000889,-0.4992551223153239
ACH-000896,-0.2026119193669244
ACH-000898,-0.16444292821552028
ACH-000900,-0.07053887064454588
ACH-000901,-0.14004621254036856
ACH-000905,-0.28505981807645625
ACH-000906,-0.170178465717178
ACH-000907,-0.16436399769137594
ACH-000910,-0.1917506151907334
ACH-000911,-0.0146325857212443
ACH-000912,-0.14630176688692972
ACH-000913,-0.27014570693528805
ACH-000915,-0.18483475897562285
ACH-000916,-0.2777727238332342
ACH-000917,-0.061933032876106714
ACH-000920,-0.11745371719690048
ACH-000921,-0.2581029708749133
ACH-000924,-0.29013160331626786
ACH-000926,-0.2179107184316456
ACH-000928,-0.31913902701335045
ACH-000929,-0.16035660724237966
ACH-000932,-0.10737162140196486
ACH-000935,0.1764004393310732
ACH-000936,-0.2718180763965385
ACH-000937,-0.1310227920518472
ACH-000938,-0.3372520633222558
ACH-000939,-0.2013302506358492
ACH-000941,-0.2896696166317057
ACH-000943,-0.24680805309529494
ACH-000946,-0.1494034613125992
ACH-000947,-0.2696573080047565
ACH-000948,-0.3044489102038982
ACH-000950,-0.1768451658851446
ACH-000953,-0.22397918711756948
ACH-000954,-0.16901569802600566
ACH-000957,-0.13595487039277368
ACH-000958,-0.312292174822855
ACH-000960,-0.22197474495217925
ACH-000963,-0.14785501226744094
ACH-000968,-0.18713258854108286
ACH-000969,-0.2227940664112132
ACH-000972,-0.0042281626101320574
ACH-000973,-0.21249142522943634
ACH-000974,-0.13765056082635418
ACH-000978,-0.10415708766971199
ACH-000984,-0.40897199335544654
ACH-000986,-0.19541820920808994
ACH-000988,-0.3723445732523192
ACH-000993,-0.05674809658759066
ACH-000994,-0.32240222027929805
ACH-000996,-0.12696135358020974
ACH-001001,-0.3095126768590128
ACH-001020,-0.18546278905159386
ACH-001028,-0.24726265036547945
ACH-001031,-0.031736714159019214
ACH-001038,-0.22663309734745785
ACH-001048,-0.20381570053459408
ACH-001050,-0.2267497231423652
ACH-001053,-0.20687035256835215
ACH-001054,-0.22742619879061216
ACH-001061,-0.1609736732588401
ACH-001067,-0.07255581969995424
ACH-001075,-0.16507286257409168
ACH-001096,-0.2281278683896643
ACH-001111,-0.29113788231433824
ACH-001119,-0.10839814040102233
ACH-001128,0.12683580346500084
ACH-001134,-0.07116166600568206
ACH-001151,-0.2813859525673261
ACH-001163,-0.2871641841124396
ACH-001164,-0.019834351916929817
ACH-001183,-0.2903553538429499
ACH-001192,-0.24297983716874874
ACH-001193,-0.3311923363294059
ACH-001196,-0.36712647701595896
ACH-001197,-0.15532648142764674
ACH-001205,-0.29240929142591665
ACH-001211,-0.4795296439046246
ACH-001212,0.03260251330441807
ACH-001228,-0.2818612116075741
ACH-001232,-0.1176338856115765
ACH-001239,-0.14309344951883488
ACH-001270,-0.4144847952941302
ACH-001274,0.08321755114018052
ACH-001275,-0.2777650062085912
ACH-001277,-0.3728419855102099
ACH-001278,-0.06054786493461878
ACH-001280,-0.2568139353685049
ACH-001283,-0.10509988169852384
ACH-001289,-0.19353589599132506
ACH-001300,-0.1883876086492992
ACH-001301,-0.14671289852178565
ACH-001302,-0.16290220052402815
ACH-001306,-0.2525789958433801
ACH-001318,-0.16177468406831025
ACH-001322,-0.3993292608018292
ACH-001328,-0.059130799028802576
ACH-001332,0.18304090179836116
ACH-001336,-0.2639468170173769
ACH-001346,-0.1331329334008798
ACH-001353,-0.262587974679929
ACH-001354,-0.2507170091391868
ACH-001367,-0.3126902627225364
ACH-001368,-0.19710309400917492
ACH-001374,-0.456610328375114
ACH-001377,-0.2627702789280609
ACH-001380,-0.2559835319603873
ACH-001391,-0.3580292581456564
ACH-001408,-0.27118121553552216
ACH-001430,-0.4498079071046863
ACH-001431,-0.2849702375064717
ACH-001450,-0.3221171296688285
ACH-001496,-0.08881294281947019
ACH-001500,-0.05051978181105793
ACH-001523,-0.1895969049532624
ACH-001532,-0.19369104451041155
ACH-001550,-0.06655134937276071
ACH-001552,-0.29643323375669955
ACH-001554,-0.23557015427212874
ACH-001654,-0.306662618978824
ACH-001735,-0.18040023751764184
ACH-001736,-0.0839107951314732
ACH-001737,-0.09542199248167774
ACH-001740,-0.1547332497443378
ACH-001745,-0.1328150989817526
ACH-001765,-0.18258663591010635
