,MASP1 (5648)
ACH-000004,0.3085000932441843
ACH-000005,0.1231022027465152
ACH-000007,-0.05850431814204956
ACH-000009,0.006227056436687672
ACH-000011,-0.12084039625424887
ACH-000012,-0.062106893038563114
ACH-000013,-0.001382482984634865
ACH-000014,-0.12099627603947828
ACH-000015,0.029933562080814432
ACH-000017,-0.060156760638780074
ACH-000018,-0.0363222582141125
ACH-000019,-0.023716169488325656
ACH-000021,0.013520707604303996
ACH-000022,-0.025884325709670742
ACH-000025,0.07404297841351744
ACH-000028,0.05566970296138957
ACH-000030,-0.07033510680681618
ACH-000035,-0.10098585960879852
ACH-000036,0.010971385827450929
ACH-000037,-0.028968878558393505
ACH-000039,-0.2147050753661242
ACH-000040,-0.10410626849337894
ACH-000041,-0.07314991029704572
ACH-000042,-0.10925520366794034
ACH-000045,-0.0057652768839475815
ACH-000047,0.03197692429475008
ACH-000052,-0.09091666430327183
ACH-000053,-0.08532076569715935
ACH-000054,0.03722083636361104
ACH-000055,-0.06562655084775823
ACH-000060,0.04805579992200766
ACH-000067,-0.1536924423914493
ACH-000070,0.003560839807991107
ACH-000075,-0.08052428208996502
ACH-000078,-0.007369388795417362
ACH-000082,-0.0367273991311714
ACH-000085,0.04619140431144322
ACH-000086,-0.009503900620967728
ACH-000087,-0.12922174323604546
ACH-000092,-0.19385731563592407
ACH-000095,-0.09793798929590804
ACH-000097,0.034125971401402555
ACH-000098,-0.02907509275266167
ACH-000099,0.005376850149316062
ACH-000108,-0.0444547143913434
ACH-000113,-0.13502210085109864
ACH-000116,-0.2419782398649412
ACH-000118,0.023915132446435457
ACH-000120,0.03320682803267073
ACH-000123,0.10248059928911776
ACH-000127,-0.043524502854230575
ACH-000128,-0.022847788434081032
ACH-000132,0.05996931610035008
ACH-000133,-0.07171366952497228
ACH-000137,0.05485267460149598
ACH-000138,-0.10042306122535033
ACH-000142,-0.09411252462350453
ACH-000143,0.14718790961390982
ACH-000146,-0.06981899770039261
ACH-000148,0.011253476732762616
ACH-000150,-0.18983818773400685
ACH-000152,0.12219332462312145
ACH-000153,0.0362580609281499
ACH-000159,0.028603897783562964
ACH-000160,-0.046047952872650726
ACH-000163,-0.014154333958685006
ACH-000167,-0.07263084685424741
ACH-000168,-0.16711070833795494
ACH-000169,-0.03838126077920705
ACH-000178,0.038261042055542316
ACH-000183,-0.022570131459941915
ACH-000188,-0.006624411696561324
ACH-000189,-0.04194244789351381
ACH-000190,-0.022354358544691432
ACH-000198,0.026660418547015226
ACH-000203,0.4661641491777104
ACH-000204,-0.12594725710279267
ACH-000206,-0.15796318299394185
ACH-000207,-0.0571467296866041
ACH-000208,-0.0006897678192129654
ACH-000210,-0.3924329144074093
ACH-000211,-0.047500891518051716
ACH-000215,-0.031115805276673507
ACH-000221,-0.03134702142048306
ACH-000222,-0.042081465857277366
ACH-000223,-0.09887904727000416
ACH-000226,0.044532800872850976
ACH-000227,-0.039602723857935666
ACH-000228,0.09186968795955057
ACH-000231,-0.05087634132569506
