,NTN1 (9423)
ACH-000004,-0.039563937974073225
ACH-000005,0.30027296032922274
ACH-000007,-0.03066277147797152
ACH-000009,-0.17522085359618333
ACH-000011,0.08959242004917731
ACH-000012,-0.010231930947153415
ACH-000013,-0.12065074935792222
ACH-000014,-0.07744140033598056
ACH-000015,-0.005229433146330808
ACH-000017,-0.055306929678850834
ACH-000018,-0.06595298474721789
ACH-000019,-0.16543203781207078
ACH-000021,-0.0035824577150016515
ACH-000022,-0.0018656346733272734
ACH-000025,-0.05255585743240699
ACH-000028,0.01215908887357656
ACH-000030,0.050540254549631146
ACH-000035,-0.11233934779854267
ACH-000036,0.09026699404564632
ACH-000037,0.008511669723274688
ACH-000039,-0.03329449053991749
ACH-000040,-0.1421548155634116
ACH-000041,0.04304439119067035
ACH-000042,-0.14128097165875156
ACH-000045,-0.0209999856307886
ACH-000047,-0.04885310948659901
ACH-000052,-0.1827872203234146
ACH-000053,-0.0832726422602233
ACH-000054,-0.08614412307648474
ACH-000055,-0.043332737269358886
ACH-000060,-0.10926086578160048
ACH-000067,-0.16118779273826644
ACH-000070,-0.030476201276788295
ACH-000075,0.12505367496431494
ACH-000078,-0.008247514806814099
ACH-000082,-0.12287087766860168
ACH-000085,-0.22777935235635136
ACH-000086,0.021198904379719646
ACH-000087,0.0856145928276129
ACH-000092,-0.024558384300810136
ACH-000095,-0.0077671461349539065
ACH-000097,-0.01720286521163869
ACH-000098,-0.058690298996814425
ACH-000099,-0.0744840964614834
ACH-000108,0.025730854241493142
ACH-000113,-0.2350031321253183
ACH-000116,-0.03799161403345718
ACH-000118,-0.04420582398773792
ACH-000120,-0.05354996842405086
ACH-000123,-0.0707672587306641
ACH-000127,-0.12887419553294804
ACH-000128,-0.2439035274984505
ACH-000132,-0.08667705661545548
ACH-000133,-0.02629080144084051
ACH-000137,-0.12838460711822633
ACH-000138,-0.13633605782468206
ACH-000142,-0.05412886851033087
ACH-000143,-0.02811088905829972
ACH-000146,-0.11644301912238353
ACH-000148,0.027166664863040167
ACH-000150,-0.2137382928234857
ACH-000152,-0.18815327328253698
ACH-000153,0.1310047498288281
ACH-000159,-0.1683425311784318
ACH-000160,-0.12860408154423905
ACH-000163,-0.0955545227494954
ACH-000167,-0.12229267174269146
ACH-000168,-0.0066820029550677534
ACH-000169,-0.009734219815120316
ACH-000178,-0.006115581317089939
ACH-000183,-0.06506169201638745
ACH-000188,-0.0769908709694161
ACH-000189,-0.17643298820370734
ACH-000190,0.03622926419865044
ACH-000198,-0.04577917927659123
ACH-000203,-0.4541933013983964
ACH-000204,-0.16683650986787704
ACH-000206,-0.2057601378304144
ACH-000207,-0.18042841638716495
ACH-000208,0.1019199236716305
ACH-000210,0.0012807002543351925
ACH-000211,-0.03832898233950263
ACH-000215,0.05418647823239496
ACH-000221,0.0016517779229154148
ACH-000222,0.02379675853084191
ACH-000223,-0.05778437910443504
ACH-000226,-0.17676627065721934
ACH-000227,-0.023927308046283482
ACH-000228,-0.21989208960333226
ACH-000231,-0.1399186936618611
ACH-000232,0.01388551286140067
ACH-000233,-0.06426899496153331
ACH-000234,-0.05404958004849019
ACH-000235,-0.10203034565292042
ACH-000237,-0.09544915786709687
ACH-000238,-0.16544564128960226
ACH-000242,-0.05976408407589276
ACH-000243,-0.1299505023396431
ACH-000244,-0.13496656043699026
ACH-000246,-0.014701952931067675
ACH-000248,0.07115210744739582
ACH-000250,-0.10082575016813654
ACH-000251,-0.028685498675405024
ACH-000252,0.0323456132036036
ACH-000253,-0.018453386350902518
ACH-000255,-0.08132042084602352
ACH-000256,-0.16881740477107104
ACH-000257,-0.08094364293587357
ACH-000258,-0.08150758834439459
ACH-000259,0.0268046962001477
ACH-000260,-0.0873819412756279
ACH-000261,0.01882819314493157
ACH-000262,-0.26034862413751303
ACH-000263,-0.20318289547971224
ACH-000264,-0.11961303807097025
ACH-000265,-0.000127538009731556
ACH-000266,-0.08020163625199128
ACH-000272,-0.02623857592851505
ACH-000274,-0.1260901169761207
ACH-000277,0.07749680100761504
ACH-000278,-0.13948134057514025
ACH-000279,-0.12050539544609735
ACH-000280,0.02523942876842669
ACH-000281,-0.038494742946486964
ACH-000288,-0.12320223360118306
ACH-000291,-0.10847511237153536
ACH-000293,-0.01388786934843257
ACH-000294,0.010999820430643677
ACH-000295,0.007958860881801802
ACH-000296,-0.24603919624253964
ACH-000302,-0.0635935363842175
ACH-000304,0.06573733588665254
ACH-000307,0.03332656082641188
ACH-000308,-0.0667006942545817
ACH-000310,0.026082843326135745
ACH-000311,0.03877381540756385
ACH-000312,-0.07435510844396889
ACH-000315,-0.04776301511625114
ACH-000316,-0.09650742945288547
ACH-000317,0.10750456515800144
ACH-000318,-0.1355803202820585
ACH-000319,-0.2014787316258972
