,UBTF (7343)
ACH-000256,-1.3002693437327713
ACH-000257,-1.3416254114985136
ACH-000258,-1.2015728087127924
ACH-000259,-0.9056688787089284
ACH-000260,-1.1447377162213936
ACH-000261,-1.1236692568378752
ACH-000262,-0.9191638841624556
ACH-000263,-0.92266792508864
ACH-000264,-1.4630111077032426
ACH-000265,-1.1859804645714265
ACH-000266,-1.1322622418706096
ACH-000272,-1.045633637863309
ACH-000274,-1.3014200350194725
ACH-000277,-0.9665723906616801
ACH-000278,-1.0286267289604254
ACH-000279,-1.2982118579834423
ACH-000280,-1.290445557756424
ACH-000281,-1.318519252767425
ACH-000288,-1.3891346184212727
ACH-000291,-1.0979394165003873
ACH-000293,-1.0912328813052266
ACH-000294,-0.9995342332645608
ACH-000295,-1.188507081629606
ACH-000296,-1.2009014519108765
ACH-000302,-1.0740760270419192
ACH-000304,-0.8258731578484978
ACH-000307,-1.045878401460677
ACH-000308,-1.1333186947550378
ACH-000310,-1.0784751593692232
ACH-000311,-0.9903822293538304
ACH-000312,-1.042917012921227
ACH-000315,-0.9650865713552738
ACH-000316,-1.2149622398488695
ACH-000317,-1.3643983340359536
ACH-000318,-1.0090388294967785
ACH-000319,-1.1535086078600398
ACH-000320,-1.2382855853910608
ACH-000322,-1.0585187535849043
ACH-000323,-1.2339390020301613
ACH-000324,-1.0154328617780433
ACH-000329,-1.2572568339211971
ACH-000330,-1.2615023514390309
ACH-000331,-0.8410466092296615
ACH-000332,-1.0293905383869086
ACH-000334,-0.9317629859762284
ACH-000335,-1.2878676516991745
ACH-000336,-1.1751553551354643
ACH-000337,-1.3717623367202705
ACH-000338,-1.4860535663429508
ACH-000339,-1.2900236717224052
ACH-000341,-0.7208407993067836
ACH-000348,-0.9477253123507184
ACH-000350,-1.0029116177197848
ACH-000352,-1.0618946692250029
ACH-000356,-1.253054575022079
ACH-000361,-1.2575757981792877
ACH-000362,-0.9540842099283804
ACH-000363,-1.1613792972399175
ACH-000364,-1.0929863556727173
ACH-000365,-1.045774064143887
ACH-000366,-1.1763909156817918
ACH-000368,-1.2916990128555546
ACH-000374,-1.276996443106793
ACH-000375,-1.1033793750131144
ACH-000376,-1.1785604126726117
ACH-000381,-0.9248767172529586
ACH-000383,-1.282763562063969
ACH-000387,-1.0024137165725506
ACH-000389,-0.935944312262294
ACH-000390,-0.9827443472858616
ACH-000393,-1.2932740134494765
ACH-000395,-1.163366141602978
ACH-000396,-1.1257282272624949
ACH-000397,-1.0964571418680038
ACH-000401,-1.0947563431144292
ACH-000402,-0.9076208977772181
ACH-000403,-0.9577848999944438
ACH-000404,-0.9940113651005071
ACH-000406,-1.1663976724720428
ACH-000407,-1.2305996170295803
ACH-000408,-1.0277698289888657
ACH-000410,-1.282561760119542
ACH-000411,-1.05129073361365
ACH-000414,-1.0679807295206276
ACH-000415,-1.2669908684723343
ACH-000416,-1.1834807684491793
ACH-000420,-1.1135950476553824
ACH-000421,-1.0332639220225064
ACH-000424,-1.2345206111526046
ACH-000425,-1.2023090105919758
ACH-000426,-0.5445902121706944
ACH-000427,-0.9646769697743566
ACH-000433,-1.1357536030377255
ACH-000435,-1.0274031177810483
ACH-000436,-0.9796451867954976
ACH-000444,-1.1629629756977486
ACH-000445,-1.295496133705845
ACH-000448,-0.9847839974325142
ACH-000450,-1.1381151124742979
ACH-000452,-1.285777575768204
ACH-000454,-1.0735561642212594
ACH-000458,-1.0252867438382214
ACH-000459,-0.8050615933292976
ACH-000460,-0.997589724393508
ACH-000461,-0.9776819285894456
ACH-000463,-1.02667925383673
ACH-000464,-1.271769966434572
ACH-000466,-0.8685840860323778
ACH-000467,-1.057326607347815
ACH-000468,-1.3193448827178338
ACH-000469,-1.2667216928247935
ACH-000470,-1.2951805410059924
ACH-000471,-1.1851325100750751
ACH-000472,-1.2250722010351058
ACH-000473,-1.0086309953858048
ACH-000475,-1.1613383455062685
ACH-000476,-1.1364053878963265
ACH-000477,-1.2346323643163375
ACH-000479,-1.3855359941209295
ACH-000480,-1.3006962894687872
ACH-000481,-1.2031773727519035
ACH-000483,-0.9473809639419382
ACH-000484,-1.2762626495111828
ACH-000485,-0.9593818711135004
ACH-000486,-1.1225382332593898
ACH-000487,-0.9830295958608726
ACH-000488,-1.0684618188608612
ACH-000490,-1.0435053729340305
ACH-000491,-1.309484078366571
ACH-000495,-1.1299141328685771
ACH-000496,-1.0596402643983882
ACH-000499,-1.1156345578834028
ACH-000500,-0.9203718269996592
ACH-000502,-1.0550541306925747
ACH-000503,-1.093999259998705
ACH-000505,-1.0895121846069542
ACH-000507,-1.1883570684494036
ACH-000510,-1.3720448519332689
ACH-000511,-1.0561079996293319
ACH-000512,-1.0093009815092655
ACH-000516,-1.3295815506642696
ACH-000517,-1.1575671276092263
ACH-000518,-1.2599025754413131
ACH-000520,-1.153796155146794
ACH-000521,-1.2463183127150268
ACH-000522,-1.4025351684911005
ACH-000524,-1.0717841708715166
ACH-000527,-1.0896922044929196
ACH-000528,-1.0351386666539266
ACH-000537,-1.0192703329008748
ACH-000541,-1.105164829447916
ACH-000542,-0.7796058796679995
ACH-000544,-1.2294743764789526
ACH-000545,-1.2021521893289977
ACH-000547,-1.0840868005972395
ACH-000548,-1.0079355650756705
ACH-000549,-0.9602297513884022
ACH-000550,-1.1968956803068056
ACH-000552,-1.1705821376961514
ACH-000556,-1.194921568093139
ACH-000557,-1.0715760303169826
ACH-000569,-1.3627704116613588
ACH-000570,-1.2054867564682663
ACH-000571,-1.2389096777161306
ACH-000573,-1.3077734478918783
ACH-000576,-1.065744678244109
ACH-000579,-1.2838576079168338
ACH-000580,-1.0812200461230868
ACH-000584,-1.3268392376592115
ACH-000585,-0.9474021195789302
ACH-000588,-1.0773846705293122
ACH-000589,-0.9986514274350076
ACH-000591,-0.8729376276359497
ACH-000593,-1.1911360470916923
ACH-000600,-1.0550864054329412
ACH-000601,-1.0434109803853198
ACH-000605,-0.9855723834963491
ACH-000606,-1.0038412321832073
ACH-000608,-1.0432591203077572
ACH-000614,-1.1074761409373874
ACH-000616,-1.206936341409133
ACH-000618,-1.1620759096758324
ACH-000619,-1.0663916852443271
ACH-000620,-0.9996221274681386
ACH-000621,-1.1717329583445049
ACH-000622,-1.1569353361261487
ACH-000623,-1.159502472783001
ACH-000624,-1.019734093237747
ACH-000627,-1.0497561683174077
ACH-000630,-1.1129536417351606
ACH-000631,-1.4108057192681298
ACH-000632,-1.2488190512005968
ACH-000633,-1.0590686497998412
ACH-000637,-1.005785378776149
ACH-000638,-1.1814269989203288
ACH-000646,-1.143378537967751
ACH-000647,-0.9854786855233892
ACH-000648,-0.9576070045179752
ACH-000649,-1.1268050833197796
ACH-000651,-1.201050679394762
ACH-000652,-1.2403844207149302
ACH-000653,-0.9679845420234237
ACH-000657,-1.0809527020060403
ACH-000658,-1.2633056966334366
ACH-000661,-1.0413698952868626
ACH-000662,-1.237419156912753
ACH-000663,-1.0048925879336432
ACH-000665,-1.0858223940534968
ACH-000671,-0.9783882991693904
ACH-000672,-1.0284029868502793
ACH-000673,-1.2036861939009411
ACH-000676,-1.2471961953994404
ACH-000677,-1.123567613778618
ACH-000681,-1.0583965301046914
ACH-000683,-1.0880564279757694
ACH-000684,-1.1853412121808866
ACH-000688,-1.2526839523886897
ACH-000693,-1.0294815754437914
ACH-000694,-1.2686600758946365
ACH-000695,-1.02718579030532
ACH-000696,-1.095286775740296
ACH-000697,-1.3008013273342582
ACH-000699,-0.9467612921724352
ACH-000701,-0.9709322173453884
ACH-000706,-1.0780028110165365
ACH-000711,-1.199671609329439
ACH-000713,-1.2316517339268782
ACH-000714,-1.0715274533023809
ACH-000718,-1.22777012661296
ACH-000720,-1.0918481841073857
ACH-000721,-1.1339236311280811
ACH-000724,-1.0140514154364306
ACH-000725,-0.8451147907888606
ACH-000732,-1.0765752600447958
ACH-000734,-1.2183012286352717
ACH-000735,-0.820853365775746
ACH-000736,-1.0248043609019095
ACH-000738,-1.1540474105343428
ACH-000746,-1.3030531704952844
ACH-000747,-1.0456844536114045
ACH-000748,-0.9275943260170999
ACH-000753,-1.189796230873212
ACH-000756,-1.1739340555670812
ACH-000757,-1.2577284310404184
ACH-000758,-1.1402949388371435
ACH-000760,-1.1762790288581049
ACH-000762,-1.2376293026738503
ACH-000763,-0.8757150368375111
ACH-000764,-1.073119583443805
ACH-000765,-1.2170079825051976
ACH-000766,-1.0164503795548203
ACH-000767,-1.0732505711862987
ACH-000768,-1.0239851203616357
ACH-000769,-1.1647065964190904
ACH-000770,-1.1857826615386675
ACH-000771,-0.995553919799463
ACH-000773,-1.2460920353622424
ACH-000776,-1.1130835334905065
ACH-000777,-1.064230365602882
ACH-000778,-0.9988291042781888
ACH-000781,-1.176474885019638
ACH-000782,-0.9602319035251824
ACH-000783,-0.9825263426335284
ACH-000784,-1.0751925957211579
ACH-000785,-1.1797410584634924
ACH-000787,-1.1649858534548752
ACH-000788,-1.2289974382344029
ACH-000791,-1.1359463482725436
ACH-000792,-1.1574132166994584
ACH-000794,-1.073659874673322
ACH-000796,-1.2112845358876616
ACH-000798,-1.164429597124532
ACH-000799,-1.205736829388589
ACH-000800,-1.0310597141503577
ACH-000802,-1.2454132992182212
ACH-000804,-1.0501349732668492
ACH-000805,-1.0801519391198635
ACH-000809,-0.9560308863577864
ACH-000810,-1.0824837297471337
ACH-000811,-1.1621824267340783
ACH-000817,-1.1846218551542895
ACH-000819,-1.0949725509426358
ACH-000820,-1.5715396521344298
ACH-000821,-1.1555932945638667
ACH-000822,-1.20552179048431
ACH-000823,-1.2142345725148795
ACH-000824,-1.014149202119411
ACH-000827,-1.036735600501006
ACH-000829,-1.128964763034956
ACH-000831,-0.9689022301375151
ACH-000832,-1.0664954693046351
ACH-000833,-0.8773123557694292
ACH-000834,-1.1330934552874137
ACH-000835,-1.1591782931837402
ACH-000836,-0.8128128844827837
ACH-000837,-1.0888101334227769
ACH-000838,-1.1091464552740276
ACH-000839,-1.0533130735521534
ACH-000840,-0.8481294490601851
ACH-000841,-1.0707633624627009
ACH-000843,-1.0874143891014032
ACH-000846,-0.9727815453078767
ACH-000847,-1.2968176065330157
ACH-000848,-1.0376545531663044
ACH-000849,-0.9809176551208714
ACH-000851,-1.2807742800332558
ACH-000855,-1.1296019202811762
ACH-000856,-1.1599192393483415
ACH-000858,-1.0437178984121942
ACH-000859,-1.263923925880283
ACH-000861,-1.0079802553450714
ACH-000862,-1.1343738418476796
ACH-000865,-1.0891219738469178
ACH-000866,-1.2168646815480586
ACH-000867,-0.9764802101484056
ACH-000869,-1.028349364345082
ACH-000872,-1.1263302487395506
ACH-000873,-1.3324511987561616
ACH-000876,-0.9431091524851541
ACH-000878,-1.0151554358004389
ACH-000880,-1.0669272725823762
ACH-000881,-1.029377283867332
ACH-000882,-0.989499616769276
ACH-000884,-1.2847877160825432
ACH-000885,-1.1690384300006569
ACH-000887,-0.8692475510185627
ACH-000889,-1.1012619983178389
ACH-000896,-1.0028473232634971
ACH-000898,-1.059721206782433
ACH-000900,-1.2402524623647084
ACH-000901,-0.8444327687293884
ACH-000905,-1.1755000234370214
ACH-000906,-1.122318563820053
ACH-000907,-1.4206658437148716
ACH-000910,-1.2426086385785062
ACH-000911,-1.0907087776240914
ACH-000912,-1.2530354707724454
ACH-000913,-1.1072740641469765
ACH-000915,-1.1700162020004732
ACH-000916,-1.133679242842332
ACH-000917,-1.2128236939131096
ACH-000920,-0.8638905750400124
ACH-000921,-0.9327240835971868
ACH-000924,-1.1575989031002678
ACH-000926,-1.1898336237160096
ACH-000928,-1.0832612821872225
ACH-000929,-1.0627089618511112
ACH-000932,-1.0809593113415932
ACH-000935,-1.1929293104404175
ACH-000936,-1.1335937463261498
ACH-000937,-0.8544993489890714
ACH-000938,-1.0217623076228637
ACH-000939,-0.9209033260000332
ACH-000941,-1.1375856663654915
ACH-000943,-0.9782182463163468
ACH-000946,-1.1630036758145148
ACH-000947,-1.3831661047538502
ACH-000948,-0.9226303637608698
ACH-000950,-1.2468389328616378
ACH-000953,-1.1213102925558092
ACH-000954,-1.3605314787631653
ACH-000957,-1.332264439390696
ACH-000958,-1.3290794772841752
ACH-000960,-1.0838458681401943
ACH-000963,-1.0703810081018472
ACH-000968,-0.9094320229073256
ACH-000969,-1.098753751811684
ACH-000972,-1.2794590907774521
ACH-000973,-1.1911193018700856
ACH-000974,-1.1479263266711854
ACH-000978,-0.8752805914402116
ACH-000984,-1.1156893302241455
ACH-000986,-1.0111926494990795
ACH-000988,-0.9426503952221859
ACH-000993,-0.9559253285226602
ACH-000994,-1.1046853776312429
ACH-000996,-0.9826694690490017
ACH-001001,-1.3354622396578157
ACH-001020,-1.1973023895074162
ACH-001028,-1.268390561670801
ACH-001031,-1.2995816065996075
ACH-001038,-1.1752990369508882
ACH-001048,-1.2667372709434008
ACH-001050,-1.237544844965438
ACH-001053,-1.0516586074777614
ACH-001054,-1.1364315584544644
ACH-001061,-1.0653605869659517
ACH-001067,-1.239069166792576
ACH-001075,-0.9569654688944744
ACH-001096,-1.024667516961
ACH-001111,-1.201427571249509
ACH-001119,-1.1319085023120876
ACH-001128,-0.5200300608295589
ACH-001134,-1.246967881458596
ACH-001151,-1.2141487443449157
ACH-001163,-0.9700950903353996
ACH-001164,-1.2471185101984787
ACH-001183,-1.044073397996288
ACH-001192,-1.280672925759562
ACH-001193,-1.2519022694696351
ACH-001196,-1.0012539310513109
ACH-001197,-0.9020775012949482
ACH-001205,-1.0795826503086918
ACH-001211,-1.3605853583102074
ACH-001212,-1.38971612235221
ACH-001228,-1.034297707965977
ACH-001232,-1.2014554136907674
ACH-001239,-0.9530094778321532
ACH-001270,-1.403789778711791
ACH-001274,-1.1236823061913022
ACH-001275,-1.285488881708092
ACH-001277,-1.3597729879877172
ACH-001278,-1.1143130204515006
ACH-001280,-1.1113851068056204
ACH-001283,-1.1542538235677833
ACH-001289,-1.2000134211467683
ACH-001300,-1.0437564995286026
ACH-001301,-1.0495040576557706
ACH-001302,-0.9830821530999234
ACH-001306,-1.008824382813771
ACH-001318,-0.9066197647696428
ACH-001322,-1.2139279323078442
ACH-001328,-1.0292255142286468
ACH-001332,-1.1094337521446636
ACH-001336,-1.0809555822272152
ACH-001346,-1.0911564425190299
ACH-001353,-1.1389355297199644
ACH-001354,-1.2224582475901582
ACH-001367,-1.3971766301164064
ACH-001368,-1.1914109687518204
ACH-001374,-1.340845777554832
ACH-001377,-1.0501886859965393
ACH-001380,-1.133400161369848
ACH-001391,-1.0321983559883436
ACH-001408,-1.0968237636910585
ACH-001430,-1.3168709906325238
ACH-001431,-1.152745689959927
ACH-001450,-1.256706323685723
ACH-001496,-1.0124467519712783
ACH-001500,-1.151421936424157
ACH-001523,-0.8970841864516655
ACH-001532,-1.1285743795450618
ACH-001550,-0.9239667559045028
ACH-001552,-1.2858731529752454
ACH-001554,-1.1166342894384838
ACH-001654,-1.1409625754321082
ACH-001735,-1.1536154138690708
ACH-001736,-1.2600324540475718
ACH-001737,-1.306649530943908
ACH-001740,-1.011150645894213
ACH-001745,-1.0436851054875262
ACH-001765,-1.1780557095769073
