,DNAJA1 (3301)
ACH-000152,-0.14984664189656827
ACH-000153,-0.5844652777450633
ACH-000159,-0.3342433125329424
ACH-000160,-0.4869787132947288
ACH-000163,-0.4234758674793125
ACH-000167,-0.2062763018555979
ACH-000168,-0.1987340338680662
ACH-000169,-0.4198441960678364
ACH-000178,-0.4651954526731515
ACH-000183,-0.6107091250372335
ACH-000188,-0.4303208013723335
ACH-000189,-0.5807383395066743
ACH-000190,-0.41271438645765296
ACH-000198,-0.3052248948470986
ACH-000203,-0.8263881417252033
ACH-000204,-0.5221413436601321
ACH-000206,-0.7472661575857971
ACH-000207,-0.30310721302980936
ACH-000208,-0.2924881788433059
ACH-000210,-0.4872232344892327
ACH-000211,-0.355046542320794
ACH-000215,-0.311360159578576
ACH-000221,-0.5017781334585283
ACH-000222,-0.4879373132282822
ACH-000223,-0.3756102164896317
ACH-000226,-0.49056146366753295
ACH-000227,-0.3447956804825464
ACH-000228,-0.425936328184424
ACH-000231,-0.413068525034591
ACH-000232,-0.3480736698038678
ACH-000233,-0.2945595862454508
ACH-000234,-0.0951107734280013
ACH-000235,-0.3652731797885539
ACH-000237,-0.4696872568372032
ACH-000238,-0.4386027851417584
ACH-000242,-0.3098233891205192
ACH-000243,-0.5544365097261039
ACH-000244,-0.5125857165136357
ACH-000246,-0.2602108248264011
ACH-000248,-0.4544382334482718
ACH-000250,-0.2467340945471005
ACH-000251,-0.16224316322157514
ACH-000252,-0.7205383564480513
ACH-000253,-0.2726891059329849
ACH-000255,-0.3361429378072496
ACH-000256,-0.32467125156429544
ACH-000257,-0.5366297813470163
ACH-000258,-0.7019601963497036
ACH-000259,-0.2849480968879294
ACH-000260,-0.4041118265848867
ACH-000261,-0.4508796373076621
ACH-000262,-0.2766513439837153
ACH-000263,-0.11546318164322796
ACH-000264,-0.4595757377280197
ACH-000265,-0.5107815199732471
ACH-000266,-0.2648632876289943
ACH-000272,-0.4640123300782346
ACH-000274,-0.4444026233082791
ACH-000277,-0.6658742934741702
ACH-000278,-0.6429855703934207
ACH-000279,-0.4562223397446942
ACH-000280,-0.5809836688847109
ACH-000281,-0.3851823326176846
ACH-000288,-0.5497849145739853
ACH-000291,-0.4944279204133886
ACH-000293,-0.3071296508045236
ACH-000294,0.1869486436334148
ACH-000295,-0.29547066512192405
ACH-000296,-0.26907159887643145
ACH-000302,-0.2561780822868065
ACH-000304,-0.5706267708859764
ACH-000307,-0.4322004663542755
ACH-000308,-0.4450493071889056
ACH-000310,-0.3441760764134895
ACH-000311,-0.4836959371180241
ACH-000312,-0.1438139903377994
ACH-000315,-0.0317046265943911
ACH-000316,-0.33772613834557563
ACH-000317,-0.6066815492008796
ACH-000318,-0.5597532918671291
ACH-000319,-0.3044826511157238
ACH-000320,-0.17571150937572882
ACH-000322,-0.6739298803300354
ACH-000323,-0.3498504812259981
ACH-000324,-0.38914734690756136
ACH-000329,-0.10322693535926143
ACH-000330,-0.4050734598770608
ACH-000331,-0.3355378260810392
ACH-000332,-0.2859650103198234
ACH-000334,-0.5345598870682925
ACH-000335,-0.3546577712710804
ACH-000336,-0.39171315937770396
ACH-000337,-0.5167529973994773
ACH-000338,-0.1920777581617543
ACH-000339,-0.340110930081599
ACH-000341,-0.17518212732076474
ACH-000348,-0.3270823234555765
ACH-000350,-0.5177601344879059
ACH-000352,-0.4050740373610011
ACH-000356,-0.3566640393376041
ACH-000361,-0.4089399270739652
ACH-000362,-0.17578318387801672
ACH-000363,-0.6340232447992414
ACH-000364,-0.4068458575910435
ACH-000365,-0.31210500539142216
ACH-000366,-0.39157393169353405
ACH-000368,-0.2390812211020719
ACH-000374,-0.6108460657609408
ACH-000375,-0.2591086685194592
ACH-000376,-0.3900744480071104
ACH-000381,-0.5613427463489781
ACH-000383,-0.4311196051844573
ACH-000387,-0.2857291274768741
ACH-000389,-0.7029859106993916
ACH-000390,-0.5313319034919294
ACH-000393,-0.3360678929915809
ACH-000395,-0.22797244380711204
ACH-000396,-0.18686828425850355
ACH-000397,-0.5228261030608415
ACH-000401,-0.3988329914843912
ACH-000402,-0.4911505033930777
ACH-000403,-0.3806094042323581
ACH-000404,-0.428135015673178
ACH-000406,-0.3749449443149693
ACH-000407,-0.24606548909884784
ACH-000408,-0.3175617158365269
ACH-000410,-0.5265660110648301
ACH-000411,-0.385306018504642
ACH-000414,-0.3217210344490798
ACH-000415,-0.459936533805971
ACH-000416,-0.34720637606293203
ACH-000420,-0.5545174092726697
ACH-000421,-0.3431567541516324
ACH-000424,-0.2867845785494502
ACH-000425,-0.5140085350367638
ACH-000426,-0.7567953624872649
ACH-000427,-0.5613366074747951
ACH-000433,-0.3603474929752468
ACH-000435,-0.458106717549572
ACH-000436,-0.3887803867328937
ACH-000444,-0.324034646936164
ACH-000445,-0.3767707848155821
ACH-000448,-0.3326396724513012
ACH-000450,-0.3460078246382495
ACH-000452,-0.2326957814718812
ACH-000454,-0.11956424974162155
ACH-000458,-0.2536102840601871
ACH-000459,-0.7969971762200568
ACH-000460,-0.4629734658721675
ACH-000461,-0.3020700558873415
ACH-000463,-0.3938521688249396
ACH-000464,-0.2963049215210862
ACH-000466,-0.5497185992159769
ACH-000467,-0.4427940422632409
ACH-000468,-0.4330739179166301
ACH-000469,-0.35100533318913424
ACH-000470,-0.3378730089984408
ACH-000471,-0.3265276243518373
ACH-000472,-0.3446876140595756
ACH-000473,-0.5108702169780736
ACH-000475,-0.4377728133048795
ACH-000476,-0.4858161516502445
ACH-000477,-0.5751760419776034
ACH-000479,-0.3243320226800732
ACH-000480,-0.4576621471046404
ACH-000481,-0.5488832840851435
ACH-000483,-0.3694827474777205
ACH-000484,-0.5786769318495938
ACH-000485,-0.3516387755270585
ACH-000486,-0.3477248699053833
ACH-000487,-0.4461014370778893
ACH-000488,-0.3242346752685695
ACH-000490,-0.3357599194003503
ACH-000491,-0.14964976014924866
ACH-000495,-0.5599596574206898
ACH-000496,-0.4675286317547816
ACH-000499,-0.4493945561298213
ACH-000500,-0.15647897456223345
ACH-000502,-0.3600953184856513
ACH-000503,-0.18397839128122
ACH-000505,-0.20112362933440053
ACH-000507,-0.4737902682226768
ACH-000510,-0.28708826115574265
ACH-000511,-0.6114373218978398
ACH-000512,-0.5273138227041285
ACH-000516,-0.5789233725572951
ACH-000517,-0.4516976397440389
ACH-000518,-0.4115051928377079
ACH-000520,-0.3972941131780697
ACH-000521,-0.28850080795713395
ACH-000522,-0.35103018552359505
ACH-000524,-0.3972500765160618
ACH-000527,-0.4628447467211269
ACH-000528,-0.4995699735607666
ACH-000537,-0.3809673001736552
ACH-000541,-0.3532877343394005
ACH-000542,-0.176028781760627
ACH-000544,-0.08918036209416487
ACH-000545,-0.3540976122885792
ACH-000547,-0.4747632084645738
ACH-000548,-0.10052870446295008
ACH-000549,-0.29211263923829106
ACH-000550,-0.048567874145675836
ACH-000552,-0.4251175231159519
ACH-000556,-0.3561439762836993
ACH-000557,-0.2684599488732737
ACH-000569,-0.4207451936630651
ACH-000570,-0.36081532101083696
ACH-000571,-0.3616558348121019
ACH-000573,-0.6367613446358531
ACH-000576,-0.3316032960560015
ACH-000579,-0.2129582936593324
ACH-000580,-0.6090523944913906
ACH-000584,-0.2825570683255911
ACH-000585,-0.369843323592628
ACH-000588,-0.4836341452674662
ACH-000589,-0.4362262035176112
ACH-000591,-0.5627751915811999
ACH-000593,0.11121299154184096
ACH-000600,-0.33247218718363314
ACH-000601,-0.4541571115042762
ACH-000605,-0.4875997155027789
ACH-000606,-0.6574017291517248
ACH-000608,-0.4305108143068245
ACH-000614,-0.5238386352312694
ACH-000616,-0.5023036089896078
ACH-000618,-0.3707266564523931
ACH-000619,-0.8102181472266068
ACH-000620,-0.1816318272947274
ACH-000621,-0.23817426293201596
ACH-000622,-0.5079057108839984
ACH-000623,-0.34336515899012304
ACH-000624,-0.4713050949325888
ACH-000627,-0.0746645419816733
ACH-000630,-0.652494864889029
ACH-000631,-0.1460291362763602
ACH-000632,-0.2292476564266277
ACH-000633,-0.2681104001379116
ACH-000637,-0.4228370456902208
ACH-000638,-0.20213531892590525
ACH-000646,-0.338013868828674
ACH-000647,-0.6618688758053858
ACH-000648,-0.8457028132137236
ACH-000649,-0.28575324727783763
ACH-000651,-0.3458940806311061
ACH-000652,-0.19956670193999934
ACH-000653,-0.573398648456719
ACH-000657,-0.3827059606253701
ACH-000658,-0.5671620301499615
ACH-000661,-0.3333587769082558
ACH-000662,-0.3950525146540888
ACH-000663,-0.3619699054861148
ACH-000665,-0.5109821984084683
ACH-000671,-0.4864969157731335
ACH-000672,-0.15350695005104853
ACH-000673,-0.2338522067026723
ACH-000676,-0.6366442962504456
ACH-000677,-0.5815149668819197
ACH-000681,-0.26154231205884954
ACH-000683,-0.4110943168866916
ACH-000684,0.021789252786407892
ACH-000688,-0.4844710370764044
ACH-000693,-0.3037339807688756
ACH-000694,-0.3858316133819732
ACH-000695,-0.5147040040522536
ACH-000696,-0.3844361426515477
ACH-000697,-0.6583182359838619
ACH-000699,-0.5154995548043938
ACH-000701,-0.3989302566964857
ACH-000706,-0.3042017754609885
ACH-000711,-0.6225190645857945
ACH-000713,-0.3625907039443454
ACH-000714,-0.3796155209750147
ACH-000718,-0.4623064660584355
ACH-000720,-0.4685594450412093
ACH-000721,-0.32643306738716704
ACH-000724,-0.04312948366906393
ACH-000725,-0.38888596742011133
ACH-000732,-0.4317568644814452
ACH-000734,-0.5240364186050875
ACH-000735,-0.07341948879061587
ACH-000736,-0.14171999937520072
ACH-000738,-0.2924530288276262
ACH-000746,-0.2878524524762799
ACH-000747,-0.331007033610575
ACH-000748,-0.31239358257654604
ACH-000753,-0.3493140173147176
ACH-000756,-0.5842280071562392
ACH-000757,-0.5168968511453279
ACH-000758,-0.31159959727160336
ACH-000760,-0.3491007404782009
ACH-000762,-0.31850538323126004
ACH-000763,-0.4143450554384641
ACH-000764,-0.6917733872395753
ACH-000765,-0.5449176549184055
ACH-000766,-0.4181177445620217
ACH-000767,-0.4833999597303607
ACH-000768,-0.4007530610802291
ACH-000769,-0.4524990131886306
ACH-000770,-0.3674403665977684
ACH-000771,-0.5822085971708172
ACH-000773,-0.5060696480642993
ACH-000776,-0.4991906200042633
ACH-000777,-0.36529611492856895
ACH-000778,-0.27618286195135544
ACH-000781,-0.22388882913174807
ACH-000782,-0.3126221496438576
ACH-000783,-0.30501411714606164
ACH-000784,-0.4635598399618683
ACH-000785,-0.5036972317981301
ACH-000787,-0.26820949186628923
ACH-000788,-0.4355988331728118
ACH-000791,-0.2885611396627911
ACH-000792,-0.497424636189005
ACH-000794,-0.2840416471512533
ACH-000796,-0.5151174062574113
ACH-000798,-0.2955892206471024
ACH-000799,-0.7244043023795504
ACH-000800,-0.20317595492835744
ACH-000802,-0.28802575802979224
ACH-000804,-0.4154097733514433
ACH-000805,-0.5028580799018644
ACH-000809,-0.4775919218649184
ACH-000810,-0.2423224890335449
ACH-000811,-0.4875179580928069
ACH-000817,-0.4568926755898297
ACH-000819,-0.2862928300291937
ACH-000820,-0.7432577004679006
ACH-000821,-0.3477374198999532
ACH-000822,-0.4094890538965589
ACH-000823,-0.6857800506235269
ACH-000824,-0.3707449899486128
ACH-000827,-0.5022130764786841
ACH-000829,-0.491912316154741
ACH-000831,-0.4161899940018231
ACH-000832,-0.33678451462306674
ACH-000833,-0.1197456961300571
ACH-000834,-0.5641970388658688
ACH-000835,-0.3667491456186368
ACH-000836,-0.4283303329768289
ACH-000837,-0.2207465412432211
ACH-000838,-0.5210951013163758
ACH-000839,-0.31189718096601404
ACH-000840,-0.4661017180502419
ACH-000841,-0.39618894594404985
ACH-000843,-0.4645419967794053
ACH-000846,-0.5791389591259566
ACH-000847,-0.4467537325374179
ACH-000848,-0.4616436350104047
ACH-000849,-0.6108999105693428
ACH-000851,-0.40661271431995866
ACH-000855,-0.6078145308621272
ACH-000856,-0.561032573167862
ACH-000858,-0.41453623905934206
ACH-000859,-0.07759386425549024
ACH-000861,-0.3009397271990686
ACH-000862,-0.06674456076476798
ACH-000865,-0.3126762685657884
ACH-000866,-0.3995069813825212
ACH-000867,-0.3659658014193271
ACH-000869,-0.6092595469132056
ACH-000872,-0.5052618275980155
ACH-000873,-0.29948464366694805
ACH-000876,-0.3858309752956259
ACH-000878,-0.6889679864265463
ACH-000880,-0.5173617586374767
ACH-000881,-0.4631027144346153
ACH-000882,-0.4597097351953719
ACH-000884,-0.31167073879626445
ACH-000885,-0.3808724587144041
ACH-000887,-0.20650817915636674
ACH-000889,-0.3732543501794624
ACH-000896,-0.5117297812997984
ACH-000898,-0.5219124276336118
ACH-000900,-0.4096015578604034
ACH-000901,-0.3790065594486518
ACH-000905,-0.4561666571749075
ACH-000906,-0.33292787893683645
ACH-000907,-0.2713206205431545
ACH-000910,-0.16569104065092732
ACH-000911,-0.3459964991828341
ACH-000912,-0.4604828595787256
ACH-000913,-0.25979783584894384
ACH-000915,-0.2687171451609082
ACH-000916,-0.3364120045770493
ACH-000917,-0.41866922822778346
ACH-000920,-0.4998917724007213
ACH-000921,-0.3732807577321373
ACH-000924,-0.24621334578715204
ACH-000926,-0.5470895518755712
ACH-000928,-0.6524770351481134
ACH-000929,-0.4897715562560682
ACH-000932,-0.3185257192267247
ACH-000935,-0.3135089721901501
ACH-000936,-0.486433903294613
ACH-000937,-0.2174723826375025
ACH-000938,-0.6519687500919157
ACH-000939,-0.6345365596103353
ACH-000941,-0.4889904672583159
ACH-000943,-0.5227607795900685
ACH-000946,-0.5364179328596058
ACH-000947,-0.5305637868882129
ACH-000948,-0.5373995041710286
ACH-000950,-0.4434589704912351
ACH-000953,-0.3630560186620568
ACH-000954,-0.12721718107275098
ACH-000957,-0.43835900946664197
ACH-000958,-0.4389310465924325
ACH-000960,-0.4741149795856906
ACH-000963,-0.4501232420586871
ACH-000968,-0.1685029544398858
ACH-000969,-0.5363674962155839
ACH-000972,-0.520186657896592
ACH-000973,-0.4283845263105276
ACH-000974,-0.5125105783549057
ACH-000978,-0.5621436868668989
ACH-000984,-0.4944971878142264
ACH-000986,-0.5446945142303852
ACH-000988,-0.17436562686282922
ACH-000993,-0.4981582428850828
ACH-000994,-0.19444676807966954
ACH-000996,-0.5149593776448449
ACH-001001,-0.33801276338763
ACH-001020,-0.4619752040886021
ACH-001028,-0.5011976260843368
ACH-001031,-0.7197715637469451
ACH-001038,-0.3703693926553064
ACH-001048,-0.2836357766672958
ACH-001050,-0.4569681288625061
ACH-001053,-0.4944326809667444
ACH-001054,-0.30481737895706423
ACH-001061,-0.6165336776167453
ACH-001067,-0.3399291922746735
ACH-001075,-0.3965695997525602
ACH-001096,-0.5778154049704667
ACH-001111,-0.2780386740856066
ACH-001119,-0.34141653122037274
ACH-001128,0.012523999794602841
ACH-001134,-0.4904964205194996
ACH-001151,-0.27617153402412753
ACH-001163,-0.23274161859378176
ACH-001164,-0.5029403063026571
ACH-001183,-0.5488841547046712
ACH-001192,-0.6559798896989494
ACH-001193,-0.4802723319576309
ACH-001196,-0.508950265604188
ACH-001197,0.0443291036503578
ACH-001205,-0.3989157477397801
ACH-001211,-0.2339679993718071
ACH-001212,-0.3929826994522375
ACH-001228,-0.3553403511886588
ACH-001232,-0.4462907510926874
ACH-001239,-0.5972212950118896
ACH-001270,-0.6411043966040171
ACH-001274,-0.6162879518820625
ACH-001275,-0.10534094033686577
ACH-001277,-0.3980114339526738
ACH-001278,-0.471552856657812
ACH-001280,-0.4401177951377347
ACH-001283,-0.5645068599000296
ACH-001289,-0.5509522484482247
ACH-001300,-0.5091996918726577
ACH-001301,-0.3869546464471094
ACH-001302,-0.4558777159078248
ACH-001306,-0.2570566455792776
ACH-001318,-0.4574644410655146
ACH-001322,-0.3583562505798734
ACH-001328,-0.7001545854547213
ACH-001332,-0.5230582496319411
ACH-001336,-0.25763165145595945
ACH-001346,-0.3732023535636239
ACH-001353,-0.2608380228083985
ACH-001354,-0.3704252895373488
ACH-001367,-0.6323801205161215
ACH-001368,-0.4754769422085366
ACH-001374,-0.7631005177743765
ACH-001377,-0.5086210431997162
ACH-001380,-0.6099898057485534
ACH-001391,-0.43224280326627584
ACH-001408,-0.269940181809687
ACH-001430,-0.4655434077025585
ACH-001431,-0.4210006588186651
ACH-001450,-0.5486062369166227
ACH-001496,-0.7571042889766686
ACH-001500,-0.4872772815309125
ACH-001523,-0.8304311079692537
ACH-001532,-0.4254958847315889
ACH-001550,-0.4866191285008602
ACH-001552,-0.21577095210051586
ACH-001554,-0.3947964101799493
ACH-001654,-0.409580695458771
ACH-001735,-0.2999371955932457
ACH-001736,-0.3851356893513519
ACH-001737,0.24198851826472306
ACH-001740,-0.5394129005486038
ACH-001745,-0.6146242774263838
ACH-001765,-0.31067310356750377
