,CSPG4 (1464)
ACH-000350,-0.1818872060219563
ACH-000352,-0.07193916471804478
ACH-000356,-0.16803084638661636
ACH-000361,-0.4223697371144769
ACH-000362,-0.2584941232758325
ACH-000363,-0.1338562952932813
ACH-000364,-0.1682611004912487
ACH-000365,-0.30637639393512456
ACH-000366,-0.19325135000139068
ACH-000368,-0.317467591260259
ACH-000374,-0.05018658346380512
ACH-000375,-0.06129987945824781
ACH-000376,-0.1203937965110487
ACH-000381,-0.2354881238599141
ACH-000383,-0.17605280058182438
ACH-000387,-0.3082840114023958
ACH-000389,-0.07588122229386779
ACH-000390,-0.4245836661499973
ACH-000393,-0.1448333341045291
ACH-000395,-0.3979053225474564
ACH-000396,-0.43469120314753584
ACH-000397,-0.16608320422811718
ACH-000401,-0.10048169040466952
ACH-000402,-0.5778282771809268
ACH-000403,-0.21875769786001306
ACH-000404,-0.3192293547484581
ACH-000406,-0.13579486931096393
ACH-000407,-0.3635830916308025
ACH-000408,-0.3401917637109058
ACH-000410,-0.11092412837449664
ACH-000411,-0.1004764483257512
ACH-000414,-0.21604098054186013
ACH-000415,-0.22634660543132135
ACH-000416,-0.2856397045298637
ACH-000420,0.03705040886622888
ACH-000421,-0.21157787815541745
ACH-000424,-0.1812128472918917
ACH-000425,-0.1441937491471615
ACH-000426,-0.5323062225146259
ACH-000427,-0.08562237098512529
ACH-000433,-0.15856781376697487
ACH-000435,-0.5305020068916374
ACH-000436,-0.2321426620225226
ACH-000444,-0.1986315031947913
ACH-000445,-0.11857656363592645
ACH-000448,-0.2632644948632028
ACH-000450,-0.08860316214606709
ACH-000452,-0.2346677691066228
ACH-000454,-0.1185046883834984
ACH-000458,-0.30533181439704643
ACH-000459,-0.15996227756687412
ACH-000460,-0.2275491537553481
ACH-000461,-0.10587211657241373
ACH-000463,-0.2413245356875381
ACH-000464,-0.33519451526204425
ACH-000466,-0.2761333136282278
ACH-000467,-0.26089431835999183
ACH-000468,-0.2069822241404998
ACH-000469,-0.2759523842953809
ACH-000470,-0.2851339128375737
ACH-000471,-0.2721091821529998
ACH-000472,-0.24384306635145786
ACH-000473,-0.2962439441871535
ACH-000475,-0.14114793716037186
ACH-000476,-0.2471440349415402
ACH-000477,-0.20621547697613965
ACH-000479,-0.20802643322159625
ACH-000480,-0.3018312212431312
ACH-000481,-0.25094693635717696
ACH-000483,-0.3765107905490256
ACH-000484,-0.3665216936780333
ACH-000485,-0.2365768682942032
ACH-000486,-0.21521056057307653
ACH-000487,-0.1633581485914984
ACH-000488,-0.3278558895292689
ACH-000490,-0.09241815428277547
ACH-000491,-0.18539762203231205
ACH-000495,-0.3543128516774869
ACH-000496,-0.21955939495411905
ACH-000499,-0.2957154552189501
ACH-000500,-0.26365490708778405
ACH-000502,-0.26966153881762245
ACH-000503,-0.22455071651259187
ACH-000505,-0.17276531998998987
ACH-000507,-0.3292763521883158
ACH-000510,-0.14714399792733826
ACH-000511,-0.2043504086059574
ACH-000512,-0.13238348199375624
ACH-000516,-0.192735072835844
ACH-000517,-0.3069054510329957
ACH-000518,-0.1668627455295301
ACH-000520,-0.2955523960316372
ACH-000521,-0.192979546808808
ACH-000522,-0.15299941541506676
ACH-000524,-0.2398170625469097
ACH-000527,-0.31322736401487977
ACH-000528,-0.2643739535630946
ACH-000537,-0.018790545446461686
ACH-000541,-0.016016778486235183
ACH-000542,-0.11922118938947962
ACH-000544,-0.1660439878119302
ACH-000545,-0.1519424002412525
ACH-000547,-0.23641039336226524
ACH-000548,-0.18484327754140614
ACH-000549,-0.24616508615575594
ACH-000550,-0.2370557736466331
ACH-000552,-0.20555512135328788
ACH-000556,-0.2699956265196493
ACH-000557,-0.20497670674080656
ACH-000569,-0.2137256777142728
ACH-000570,-0.14349515891743758
ACH-000571,-0.14421447768760653
ACH-000573,-0.1953191330750592
ACH-000576,-0.18014476193377704
ACH-000579,-0.1332796957787604
ACH-000580,-0.034978700353211836
ACH-000584,-0.0849486608281159
ACH-000585,-0.11357438205127394
ACH-000588,-0.2526078821209331
ACH-000589,-0.24239519342049426
ACH-000591,-0.3999872560013262
ACH-000593,-0.3841075824844218
ACH-000600,-0.3982761563690197
ACH-000601,-0.3067331311179117
ACH-000605,-0.3010845651366128
ACH-000606,-0.21420744123595398
ACH-000608,-0.2735309967037024
ACH-000614,0.007624991402360674
ACH-000616,-0.11157888714153474
ACH-000618,-0.08915156999432053
ACH-000619,-0.3074669552668212
ACH-000620,-0.3137584415173578
ACH-000621,-0.2721154340768752
ACH-000622,-0.38673405061428695
ACH-000623,-0.3063614360449586
ACH-000624,-0.24957468021190074
ACH-000627,-0.2913082956013361
ACH-000630,-0.3611871897963542
ACH-000631,-0.0956704588726485
ACH-000632,-0.21071658995391987
ACH-000633,-0.2521700674320872
ACH-000637,-0.34403881928308994
ACH-000638,-0.4102436999109269
ACH-000646,-0.1206287682352164
ACH-000647,-0.13830799429519908
ACH-000648,-0.20990253410617865
ACH-000649,-0.21742845378370876
ACH-000651,-0.13299426588485772
ACH-000652,-0.2776906916192607
ACH-000653,-0.3005268129126021
ACH-000657,-0.19588790042540588
ACH-000658,-0.10168972491545927
ACH-000661,-0.007148874946173328
ACH-000662,-0.4928278226448937
ACH-000663,-0.274468611134693
ACH-000665,-0.1851874418019331
ACH-000671,-0.24920076387892706
ACH-000672,-0.004357095901769383
ACH-000673,-0.15799596786861644
ACH-000676,-0.07060797510395718
ACH-000677,-0.11829348930661399
ACH-000681,-0.32867169485195785
ACH-000683,-0.2735307873373383
ACH-000684,-0.4750539609841597
ACH-000688,-0.09657535735348102
ACH-000693,-0.37578376826594906
ACH-000694,-0.2310744483510989
ACH-000695,-0.4039589942901241
ACH-000696,-0.1275047782359835
ACH-000697,-0.3866625124699068
ACH-000699,-0.09917992958427868
ACH-000701,-0.4286285155086241
ACH-000706,-0.1935034329399913
ACH-000711,-0.1662465997532981
ACH-000713,-0.17605342986424558
ACH-000714,-0.17616849266935405
ACH-000718,-0.3271022310895603
ACH-000720,-0.19593485827686702
ACH-000721,-0.2552733204025718
ACH-000724,-0.1797765511707557
ACH-000725,-0.19152478578246945
ACH-000732,-0.10293531717058002
ACH-000734,-0.18987936195067398
ACH-000735,-0.3201068747821552
ACH-000736,-0.4632066971511763
ACH-000738,-0.12278079595481033
ACH-000746,-0.23672585943550264
ACH-000747,-0.18985579602269595
ACH-000748,-0.26719899881088144
ACH-000753,-0.34160038951797056
ACH-000756,-0.148470460201212
ACH-000757,-0.4134773041834819
ACH-000758,-0.1173400095216796
ACH-000760,-0.15776400449135913
ACH-000762,-0.011079214048797213
ACH-000763,-0.21971085650470384
ACH-000764,-0.3563393205341503
ACH-000765,-0.13097217350979184
ACH-000766,-0.18736353394495064
ACH-000767,-0.17369460587716815
ACH-000768,-0.14862651093024862
ACH-000769,-0.2642342738469577
ACH-000770,-0.2484257429215673
ACH-000771,-0.1951378567113451
ACH-000773,-0.3629927715248755
ACH-000776,-0.2967741953325201
ACH-000777,-0.32768246684842744
ACH-000778,-0.2215059083503952
ACH-000781,-0.279694664508905
ACH-000782,-0.2214380662210252
ACH-000783,-0.2000620688892953
ACH-000784,-0.4151406391077139
ACH-000785,-0.332423491974841
ACH-000787,-0.25025684294988393
ACH-000788,-0.18340978464051186
ACH-000791,-0.15192096292423787
ACH-000792,-0.2334478380769403
ACH-000794,-0.3243436505245108
ACH-000796,-0.2738377043769332
ACH-000798,-0.3802081846923949
ACH-000799,-0.25004126327395865
ACH-000800,-0.244823099040006
ACH-000802,-0.15161600230329314
ACH-000804,-0.17446281592878765
ACH-000805,-0.2552965541568885
ACH-000809,-0.2246970036003597
ACH-000810,-0.4375886312278904
ACH-000811,-0.300510577991178
ACH-000817,-0.33057865189449953
ACH-000819,-0.3457238062396156
ACH-000820,-0.2903134708594659
ACH-000821,-0.5182197595671845
ACH-000822,-0.1394748244128841
ACH-000823,-0.3166017824169309
ACH-000824,-0.1522765572697665
ACH-000827,-0.21333795926419072
ACH-000829,-0.2405878772030593
ACH-000831,-0.14980579286719867
ACH-000832,-0.2577453527396533
ACH-000833,-0.11553283542513247
ACH-000834,-0.17720749234944513
ACH-000835,-0.22601522897622145
ACH-000836,-0.3648349878859191
ACH-000837,-0.39201531039617743
ACH-000838,-0.18571951523967944
ACH-000839,-0.3249539676628586
ACH-000840,-0.08597515881134367
ACH-000841,-0.17363545856267815
ACH-000843,-0.10730477099791352
ACH-000846,-0.3423646690430589
ACH-000847,-0.16258899894082413
ACH-000848,-0.28081944050396196
ACH-000849,-0.25809554098103665
ACH-000851,-0.18111364938815272
ACH-000855,-0.21392636475822832
ACH-000856,-0.19406880917322114
ACH-000858,-0.2338628998411617
ACH-000859,-0.09951437042231584
ACH-000861,-0.1641969762651357
ACH-000862,-0.3776419948065487
ACH-000865,-0.1633498372256285
ACH-000866,-0.18680181147195832
ACH-000867,-0.3487087903471991
ACH-000869,-0.3195123225126562
ACH-000872,-0.2209041296150973
ACH-000873,-0.3576103445987322
ACH-000876,-0.2237534036409532
ACH-000878,-0.3556500857289909
ACH-000880,-0.4898921629010352
ACH-000881,-0.19043748714187275
ACH-000882,-0.17189470085763411
ACH-000884,-0.19353888577297
ACH-000885,-0.21051268285870475
ACH-000887,-0.17618584134686313
ACH-000889,-0.2939545580625313
ACH-000896,-0.26531703783348504
ACH-000898,-0.31749176367131976
ACH-000900,-0.15057741323636234
ACH-000901,-0.18332966417377075
ACH-000905,-0.5199835979809899
ACH-000906,-0.16238917427885768
ACH-000907,-0.4089864835393803
ACH-000910,-0.30958475617751025
ACH-000911,-0.2807424171549203
ACH-000912,-0.17832906551752645
ACH-000913,-0.10699746276795853
ACH-000915,-0.3143019094581913
ACH-000916,-0.5750866120266701
ACH-000917,-0.1242382708130258
ACH-000920,-0.15883266844051816
ACH-000921,-0.2997129860469404
ACH-000924,-0.05135928309551961
ACH-000926,-0.4722230815564494
ACH-000928,-0.3383952182501842
ACH-000929,-0.2844250128967942
ACH-000932,-0.2690379851024747
ACH-000935,-0.18167955306444628
ACH-000936,-0.15295468455994074
ACH-000937,-0.08701653843510239
ACH-000938,-0.2866959096557987
ACH-000939,-0.07148716437808285
ACH-000941,-0.13067174256259048
ACH-000943,-0.1543470304298021
ACH-000946,-0.132356383374236
ACH-000947,-0.26601788961876754
ACH-000948,-0.19575466841081515
ACH-000950,-0.17445791874386818
ACH-000953,-0.2204935436795981
ACH-000954,-0.20279385109088546
ACH-000957,-0.10395374995863646
ACH-000958,0.04173472111080495
ACH-000960,-0.01611206339548811
ACH-000963,-0.03028704332792725
ACH-000968,-0.17550898805071485
ACH-000969,0.05007466733100581
ACH-000972,-0.183075262809643
ACH-000973,-0.22258715006132948
ACH-000974,-0.17118199550229926
ACH-000978,-0.4104186499091508
ACH-000984,-0.2773239577850949
ACH-000986,-0.34958922215701577
ACH-000988,-0.3302511448867821
ACH-000993,-0.38708004775122495
ACH-000994,-0.2182910187556741
ACH-000996,-0.21800005418755536
ACH-001001,-0.2011766841885666
ACH-001020,-0.20767619861242154
ACH-001028,-0.2423568506311083
ACH-001031,-0.3308663511764154
ACH-001038,-0.2044616041195596
ACH-001048,-0.11754802308900054
ACH-001050,-0.1488396838938037
ACH-001053,-0.1710079289530812
ACH-001054,-0.18143730147904644
ACH-001061,-0.1797237958366405
ACH-001067,-0.13049531209999732
ACH-001075,-0.1280817459146789
ACH-001096,-0.1099720573043441
ACH-001111,-0.265092571085728
ACH-001119,-0.23057794440802365
ACH-001128,-0.07419984825271432
ACH-001134,-0.27809283214806063
ACH-001151,-0.22533351465593704
ACH-001163,-0.4980590533651408
ACH-001164,-0.19649484360265326
ACH-001183,-0.25941083522597136
ACH-001192,-0.2539487960721915
ACH-001193,-0.08097311903171099
ACH-001196,-0.10732443586707473
ACH-001197,-0.3682127815480508
ACH-001205,-0.1400600374498332
ACH-001211,-0.1873605234412645
ACH-001212,-0.2909476781060722
ACH-001228,-0.4104543088372935
ACH-001232,-0.1878378209849657
ACH-001239,-0.2697003290061181
ACH-001270,-0.27969744056838025
ACH-001274,-0.01657905452650191
ACH-001275,-0.23777789374304656
ACH-001277,-0.2682655944276278
ACH-001278,-0.17678302097104676
ACH-001280,-0.15697196538862399
ACH-001283,-0.16190163642951333
ACH-001289,-0.3625936265083765
ACH-001300,-0.1530328166388598
ACH-001301,-0.036806777111365936
ACH-001302,-0.2514361816529285
ACH-001306,-0.14501826755045
ACH-001318,-0.13147814562324667
ACH-001322,-0.034634109322554084
ACH-001328,-0.3392909333952216
ACH-001332,-0.2653779464188489
ACH-001336,-0.350621281359533
ACH-001346,-0.2710886777343309
ACH-001353,-0.12302253708330432
ACH-001354,-0.35817112487078845
ACH-001367,-0.2764080775620946
ACH-001368,-0.1840678186515617
ACH-001374,-0.0987997295925366
ACH-001377,-0.13569076418314607
ACH-001380,-0.2036291675322633
ACH-001391,-0.2635958098343517
ACH-001408,-0.2773715458307364
ACH-001430,0.03284217108008003
ACH-001431,-0.3500779042412889
ACH-001450,-0.110493786390045
ACH-001496,-0.1959598025977513
ACH-001500,-0.07846679118824572
ACH-001523,-0.04699063107411365
ACH-001532,-0.3101164605871405
ACH-001550,-0.17412128547590836
ACH-001552,-0.2516426501743224
ACH-001554,-0.19125604371062846
ACH-001654,-0.1945150640086025
ACH-001735,-0.05453851715843405
ACH-001736,-0.1538028327239723
ACH-001737,-0.4672787339633681
ACH-001740,-0.07362915731638622
ACH-001745,-0.2252244220648652
ACH-001765,-0.1808739137392733
