,GSTM3 (2947)
ACH-000004,-0.21911397328884144
ACH-000005,-0.4160413410045827
ACH-000007,-0.33973643693244826
ACH-000009,-0.1780693528193417
ACH-000011,-0.20780032573392526
ACH-000012,-0.3194304774997023
ACH-000013,-0.17741017730369496
ACH-000014,-0.2497363006318269
ACH-000015,-0.23301738791311716
ACH-000017,-0.13219164676295053
ACH-000018,-0.19879653831514527
ACH-000019,-0.4166867810227609
ACH-000021,-0.15040042297697126
ACH-000022,-0.31842674582249697
ACH-000025,-0.34067348813735704
ACH-000028,-0.3536693763837671
ACH-000030,-0.22611674617123603
ACH-000035,-0.4007448013228536
ACH-000036,-0.13477087940996893
ACH-000037,-0.22571494239956144
ACH-000039,-0.2781008186414892
ACH-000040,-0.33864363416658066
ACH-000041,-0.11549614861654825
ACH-000042,-0.09843751216834833
ACH-000045,-0.44583979182539824
ACH-000047,-0.08035021845815324
ACH-000052,-0.258884304575458
ACH-000053,-0.29533872518036
ACH-000054,-0.2185055560367985
ACH-000055,-0.0759470815148592
ACH-000060,-0.254381244432832
ACH-000067,-0.36665443346346654
ACH-000070,-0.23410038665076424
ACH-000075,-0.14177742043646502
ACH-000078,-0.11603770204256238
ACH-000082,-0.21523613883297185
ACH-000085,-0.2520387261932572
ACH-000086,-0.35897663900472976
ACH-000087,-0.14289207110288635
ACH-000092,-0.1885841801841084
ACH-000095,-0.2271909945884601
ACH-000097,-0.17977125702787994
ACH-000098,-0.2508353650278012
ACH-000099,-0.12133914267310192
ACH-000108,-0.2133543410731185
ACH-000113,-0.2742768504954113
ACH-000116,-0.16815485739902442
ACH-000118,-0.10576031105372916
ACH-000120,-0.3541018140730436
ACH-000123,-0.2568393888960626
ACH-000127,-0.3035382678377365
ACH-000128,-0.4168199222502286
ACH-000132,-0.19171181554511085
ACH-000133,-0.3336765141271273
ACH-000137,-0.34402876193077364
ACH-000138,-0.22371364565432106
ACH-000142,-0.2169592688355774
ACH-000143,-0.16006331383786784
ACH-000146,-0.2699239817854673
ACH-000148,-0.2583781249590006
ACH-000150,-0.17188747374372518
ACH-000152,-0.2361697558151573
ACH-000153,-0.24850119512559385
ACH-000159,-0.2742892814521113
ACH-000160,-0.2806384418966335
ACH-000163,-0.1781114940962744
ACH-000167,-0.4609015133536323
ACH-000168,-0.12606435453409798
ACH-000169,-0.2745811588862423
ACH-000178,-0.14788456298803068
ACH-000183,-0.3821174948076487
ACH-000188,-0.3973397349651352
ACH-000189,-0.28667673196977017
ACH-000190,-0.26683116180064537
ACH-000198,-0.3300925768408772
ACH-000203,0.025938747790243383
ACH-000204,-0.17228326196918556
ACH-000206,-0.2828702605257416
ACH-000207,-0.3385200313446264
ACH-000208,-0.04066331825545247
ACH-000210,-0.2852095799873896
ACH-000211,-0.1776916225041433
ACH-000215,-0.27211707603997914
ACH-000221,-0.4783122759030226
ACH-000222,-0.3895991084000748
ACH-000223,-0.1865530354139374
ACH-000226,-0.18612808483534207
ACH-000227,-0.4198826262805725
ACH-000228,-0.1044736909279746
ACH-000231,-0.22396577125650727
ACH-000232,-0.2279438958272465
ACH-000233,-0.2036241508231969
ACH-000234,-0.15416364253140286
ACH-000235,-0.20787178032570494
ACH-000237,-0.18398219978752595
ACH-000238,-0.2788108716467467
ACH-000242,-0.2864121309205565
ACH-000243,-0.2753995945805895
ACH-000244,-0.13431918367570006
ACH-000246,-0.10847809622523348
ACH-000248,-0.35156065620195065
ACH-000250,-0.14520674196013675
ACH-000251,-0.32938071163004085
ACH-000252,-0.16570638057577444
ACH-000253,-0.2181495457868007
ACH-000255,-0.2815443782509757
ACH-000256,-0.1879557134422952
ACH-000257,-0.09066309534442996
ACH-000258,-0.22347491981650075
ACH-000259,-0.2798735845947462
ACH-000260,-0.2423733717172518
ACH-000261,-0.2866548856693369
ACH-000262,-0.10168266677050423
ACH-000263,-0.24654373491154244
ACH-000264,-0.18591606431009747
ACH-000265,-0.2535043561575697
ACH-000266,-0.12418075806087975
ACH-000272,-0.3052799579029557
ACH-000274,-0.1522018393709052
ACH-000277,-0.3204391355299297
ACH-000278,-0.136716386591854
ACH-000279,-0.18645841206812316
ACH-000280,-0.2202424539376407
ACH-000281,-0.06629953842281901
