,SPC24 (147841)
ACH-000480,-1.3666459393895485
ACH-000481,-1.6591634923903875
ACH-000483,-1.5298149939448282
ACH-000484,-1.672660465272606
ACH-000485,-1.3408487712551145
ACH-000486,-1.2843343295558172
ACH-000487,-1.2211212993464846
ACH-000488,-1.3430599748507288
ACH-000490,-1.3144741261596973
ACH-000491,-1.410694820344569
ACH-000495,-1.247891249557751
ACH-000496,-1.4411353521360493
ACH-000499,-1.3384570706660832
ACH-000500,-1.172209754332343
ACH-000502,-1.3086485860674528
ACH-000503,-1.2337505936803308
ACH-000505,-1.244991413667498
ACH-000507,-1.4220267676809897
ACH-000510,-1.2744700685997967
ACH-000511,-1.4211602733905842
ACH-000512,-1.192660948287065
ACH-000516,-1.5530579855201092
ACH-000517,-1.3593596584270748
ACH-000518,-1.5802813737394974
ACH-000520,-1.3534837194265432
ACH-000521,-1.3113841683355822
ACH-000522,-1.4237166196644269
ACH-000524,-1.4877388311929884
ACH-000527,-1.2575950633855335
ACH-000528,-1.4542304548672953
ACH-000537,-1.5365251905746016
ACH-000541,-1.4395936218529175
ACH-000542,-1.271044635861748
ACH-000544,-1.2821467737474002
ACH-000545,-1.302405854596378
ACH-000547,-1.5947956536512675
ACH-000548,-1.4335285803440148
ACH-000549,-1.6320156332489844
ACH-000550,-1.1196275096998722
ACH-000552,-1.3625421260994308
ACH-000556,-1.5352593062064173
ACH-000557,-1.5944659829641663
ACH-000569,-1.5792237563615918
ACH-000570,-1.2992261679354302
ACH-000571,-1.7101464215478892
ACH-000573,-1.4327440339446083
ACH-000576,-1.1348661397346749
ACH-000579,-1.2372070883876185
ACH-000580,-1.6160946990081084
ACH-000584,-1.4250402741516357
ACH-000585,-1.4534944323933354
ACH-000588,-1.6163614486955593
ACH-000589,-1.4591345782208531
ACH-000591,-1.2977272394626298
ACH-000593,-1.4292960473916088
ACH-000600,-1.3239649590895466
ACH-000601,-1.3586485175355343
ACH-000605,-1.5760285747988645
ACH-000606,-1.4056816232510192
ACH-000608,-1.4667525270695023
ACH-000614,-1.2302462106233405
ACH-000616,-1.1672416474567755
ACH-000618,-1.3909945272737925
ACH-000619,-1.4890854598417669
ACH-000620,-1.3169002089477455
ACH-000621,-1.2706767468318505
ACH-000622,-1.4522566999101194
ACH-000623,-1.4589773851253034
ACH-000624,-1.427835395648959
ACH-000627,-1.201553897062382
ACH-000630,-1.3911674251932948
ACH-000631,-1.2980952743160163
ACH-000632,-1.2129328002694733
ACH-000633,-1.6264564417338283
ACH-000637,-1.2964399603427057
ACH-000638,-1.460778919537958
ACH-000646,-1.4217843475985759
ACH-000647,-1.353549908509282
ACH-000648,-1.2391339374579131
ACH-000649,-1.404477440874493
ACH-000651,-1.2919793781993079
ACH-000652,-1.3705643086437982
ACH-000653,-1.6522786506073188
ACH-000657,-1.4588711777780248
ACH-000658,-1.602473544523788
ACH-000661,-1.419922987209287
ACH-000662,-1.2820230182053591
ACH-000663,-1.0940943459726746
ACH-000665,-1.3639141361380065
ACH-000671,-1.4276683989408705
ACH-000672,-1.6506050044493774
ACH-000673,-1.3480700863873825
ACH-000676,-1.2025486122908853
ACH-000677,-1.132800113425524
ACH-000681,-1.5412234514176173
ACH-000683,-1.3856977830702732
ACH-000684,-1.359668818296099
ACH-000688,-1.4854298582508398
ACH-000693,-1.353331859996385
ACH-000694,-1.345919584566096
ACH-000695,-1.0763129477999702
ACH-000696,-1.3799054387316347
ACH-000697,-1.268541546702147
ACH-000699,-1.7685457191411968
ACH-000701,-1.474460063361985
ACH-000706,-1.4749868650885583
ACH-000711,-1.3640131586483126
ACH-000713,-1.2995416047045454
ACH-000714,-1.4047088225434814
ACH-000718,-1.4541572471526711
ACH-000720,-1.5310173790591195
ACH-000721,-1.2875982896215976
ACH-000724,-1.6311898447508568
ACH-000725,-1.5014221907502219
ACH-000732,-1.4300836703323825
ACH-000734,-1.2929084599496272
ACH-000735,-1.3778597440796914
ACH-000736,-1.2872966791858904
ACH-000738,-1.3506191845932314
ACH-000746,-1.542238243185809
ACH-000747,-1.429309157778298
ACH-000748,-1.378758553688573
ACH-000753,-1.2882705242084276
ACH-000756,-1.329600148926222
ACH-000757,-1.223809905157415
ACH-000758,-1.5617275054728914
ACH-000760,-1.1299361683821159
ACH-000762,-1.3918745207817127
ACH-000763,-1.7209304057139645
ACH-000764,-1.143535692606202
ACH-000765,-1.3209764618535942
ACH-000766,-1.3720012455513937
ACH-000767,-1.7003782638246536
ACH-000768,-1.2444650881181736
ACH-000769,-1.5685727928287665
ACH-000770,-1.4035224096497865
ACH-000771,-1.5321745173163284
ACH-000773,-1.2510176485060778
ACH-000776,-1.2244567608870311
ACH-000777,-1.4565556994363025
ACH-000778,-1.819387720476628
ACH-000781,-1.4302953460690055
ACH-000782,-1.3773369623949456
ACH-000783,-1.45451233723954
ACH-000784,-1.3246003407431908
ACH-000785,-1.6155915991759038
ACH-000787,-1.227730291841253
ACH-000788,-1.4933336998756293
ACH-000791,-1.400320474481169
ACH-000792,-1.2397417065955398
ACH-000794,-1.3528650143848342
ACH-000796,-1.1810951211215202
ACH-000798,-1.616182466457677
ACH-000799,-1.2598881410506737
ACH-000800,-1.2989412579803226
ACH-000802,-1.3392596504875611
ACH-000804,-1.1274778901814988
ACH-000805,-1.3832557693579468
ACH-000809,-1.2852248661048338
ACH-000810,-1.3676985310067729
ACH-000811,-1.4120475878980219
ACH-000817,-1.6593947958260915
ACH-000819,-1.5100193327967564
ACH-000820,-1.3918438805298716
ACH-000821,-1.8427384219895149
ACH-000822,-1.5643870431606208
ACH-000823,-1.3541284291904574
ACH-000824,-1.345079178182064
ACH-000827,-1.2157216235627832
ACH-000829,-1.2463519791915456
ACH-000831,-1.5226188929380704
ACH-000832,-1.302482416729647
ACH-000833,-1.6746813876296172
ACH-000834,-1.550908911708367
ACH-000835,-1.4930882342083067
ACH-000836,-1.4410403199457529
ACH-000837,-1.1875335462978909
ACH-000838,-2.1861391519669477
ACH-000839,-1.3175771027518788
ACH-000840,-1.426985103823634
ACH-000841,-1.5936310893273942
ACH-000843,-1.2538373111651022
ACH-000846,-1.3727169562220585
ACH-000847,-1.1687031977792042
ACH-000848,-1.1518085408662664
ACH-000849,-1.1809488667727814
ACH-000851,-1.3518132067958126
ACH-000855,-1.380471755551565
ACH-000856,-1.4311530051932866
ACH-000858,-1.422797532854212
ACH-000859,-1.2721706864750213
ACH-000861,-1.5971658696441422
ACH-000862,-1.6027763327707216
ACH-000865,-1.4139969598165492
ACH-000866,-1.3058230953234198
ACH-000867,-1.4810886684814766
ACH-000869,-1.327564437546726
ACH-000872,-1.4040865746140467
ACH-000873,-1.1495858871110798
ACH-000876,-1.6062547861889358
ACH-000878,-1.6966150629668926
ACH-000880,-1.6009024095179636
ACH-000881,-1.399176489838801
ACH-000882,-1.4672583733069122
ACH-000884,-1.2789031344233874
ACH-000885,-1.462156967374472
ACH-000887,-1.192146315841187
ACH-000889,-1.5513848862842814
ACH-000896,-1.4829835494914536
ACH-000898,-1.4217410836745423
ACH-000900,-1.1401000286582683
ACH-000901,-1.2733173151016637
ACH-000905,-1.3568834253540547
ACH-000906,-1.2988201520322584
ACH-000907,-1.1293072478857609
ACH-000910,-1.4946707049069383
ACH-000911,-1.3548143775183434
ACH-000912,-1.4762771438025402
ACH-000913,-1.357713553075628
ACH-000915,-1.2018209841006309
ACH-000916,-1.286490835235223
ACH-000917,-1.474686653190021
ACH-000920,-1.2799882481046307
ACH-000921,-1.5187214004110954
ACH-000924,-1.4102276463124794
ACH-000926,-1.3014784090062663
ACH-000928,-1.162328034010376
ACH-000929,-1.273247801714977
ACH-000932,-1.3871556883809442
ACH-000935,-1.2789015329678974
ACH-000936,-1.5372708934585249
ACH-000937,-1.275306770973624
ACH-000938,-1.2236619060988732
ACH-000939,-1.9805119412268302
ACH-000941,-1.6434538746825775
ACH-000943,-1.6738458993471064
ACH-000946,-1.4370181352229152
ACH-000947,-1.4847504113995578
ACH-000948,-1.5239243175931911
ACH-000950,-1.361324569458939
ACH-000953,-1.522339164150364
ACH-000954,-1.1815534858059322
ACH-000957,-1.299114085326038
ACH-000958,-1.4953607480826094
ACH-000960,-1.3304901989976163
ACH-000963,-1.8595114041143703
ACH-000968,-1.2523635856423292
ACH-000969,-1.3543657753720306
ACH-000972,-1.2367845465147842
ACH-000973,-1.3683956453735775
ACH-000974,-1.3148093146526694
ACH-000978,-1.780454052006358
ACH-000984,-1.2651113825246127
ACH-000986,-1.2374277243333427
ACH-000988,-1.2510187899149294
ACH-000993,-1.317515969682835
ACH-000994,-1.846455996496268
ACH-000996,-1.3673755805420886
ACH-001001,-1.3569173221109372
ACH-001020,-1.1276410981036202
ACH-001028,-1.3547930253030414
ACH-001031,-1.4243221392944805
ACH-001038,-1.4353075573982423
ACH-001048,-1.4304791749800212
ACH-001050,-1.331777101238348
ACH-001053,-1.2270462769601789
ACH-001054,-1.407081629901072
ACH-001061,-1.2684883272978484
ACH-001067,-1.3444439218217092
ACH-001075,-1.4863110902607
ACH-001096,-1.2913689715193406
ACH-001111,-1.4969058936481785
ACH-001119,-1.3827876048067904
ACH-001128,-1.233831814175196
ACH-001134,-1.2730045041566749
ACH-001151,-1.228463730078621
ACH-001163,-1.3887796811207789
ACH-001164,-1.4913103127899932
ACH-001183,-1.5096041019037691
ACH-001192,-1.5554951947831297
ACH-001193,-1.5671528520882902
ACH-001196,-1.5643276717341164
ACH-001197,-1.5696006928056032
ACH-001205,-1.4218100077389415
ACH-001211,-1.1742269216850385
ACH-001212,-1.192195742921189
ACH-001228,-1.5171582502784424
ACH-001232,-1.2288667339115462
ACH-001239,-1.1172994885474918
ACH-001270,-1.4141287347089135
ACH-001274,-1.2241380769990955
ACH-001275,-1.2636416606023613
ACH-001277,-1.5913377318992965
ACH-001278,-1.280382027428623
ACH-001280,-1.653640797846407
ACH-001283,-1.6022947256007802
ACH-001289,-1.3446757665974751
ACH-001300,-1.3229581980496004
ACH-001301,-1.4871993207244425
ACH-001302,-1.275924649454899
ACH-001306,-1.3478182193468145
ACH-001318,-1.324121218134624
ACH-001322,-1.2087169296310576
ACH-001328,-1.4907557281191146
ACH-001332,-1.3396443931089048
ACH-001336,-1.2297441580226436
ACH-001346,-1.3077525417239786
ACH-001353,-1.5010624281161984
ACH-001354,-1.5165350351296911
ACH-001367,-1.6525856149133118
ACH-001368,-1.4362388707953049
ACH-001374,-1.4074144514168423
ACH-001377,-1.3585866258051538
ACH-001380,-1.4424858532741418
ACH-001391,-1.5155886248859771
ACH-001408,-1.5812143295161067
ACH-001430,-1.2897914070150802
ACH-001431,-1.5828918810476618
ACH-001450,-1.400828543023792
ACH-001496,-1.5037838412234164
ACH-001500,-1.2953598348264037
ACH-001523,-1.3828975549817657
ACH-001532,-1.4637810810826497
ACH-001550,-1.4080570791788518
ACH-001552,-1.7052251713815767
ACH-001554,-1.4591705181960504
ACH-001654,-1.2844949967700778
ACH-001735,-1.5620669180158635
ACH-001736,-1.6526741163403411
ACH-001737,-1.294282687842072
ACH-001740,-1.5692060915158106
ACH-001745,-1.6451044363473573
ACH-001765,-1.399865394189843
