,CLEC4D (338339)
ACH-000004,-0.0807546903101684
ACH-000005,0.011184473191365915
ACH-000007,-0.3106470760254187
ACH-000009,-0.20415035741271886
ACH-000011,-0.29477618864535765
ACH-000012,0.033302344380557715
ACH-000013,-0.018711709049022186
ACH-000014,-0.19163574923295096
ACH-000015,-0.19380817186150215
ACH-000017,-0.07359963459584408
ACH-000018,-0.13404478242357898
ACH-000019,-0.13808700231463372
ACH-000021,-0.06632714489885509
ACH-000022,-0.03454151244904502
ACH-000025,-0.03786664074713332
ACH-000028,0.09210276186083634
ACH-000030,-0.0457584537018097
ACH-000035,-0.015793503464056724
ACH-000036,0.04250794362321205
ACH-000037,-0.1075772540249741
ACH-000039,-0.02544472288709324
ACH-000040,-0.09472806153003427
ACH-000041,-0.10467182067158376
ACH-000042,0.013016492540886788
ACH-000045,-0.17026155888492386
ACH-000047,-0.18045293365184956
ACH-000052,0.01842029887936744
ACH-000053,-0.1479587071290426
ACH-000054,-0.18795175364056466
ACH-000055,-0.2206742740423686
ACH-000060,-0.13392432397962434
ACH-000067,0.05910783861040485
ACH-000070,-0.16075163895257327
ACH-000075,-0.1962535327726302
ACH-000078,-0.08763648307534168
ACH-000082,-0.004531426074142862
ACH-000085,-0.17681461746234006
ACH-000086,-0.14251495357956218
ACH-000087,-0.19031394103563126
ACH-000092,-0.02295146206577612
ACH-000095,-0.10765078349159207
ACH-000097,-0.1894439677558737
ACH-000098,0.03370546382012867
ACH-000099,-0.08775622421817991
ACH-000108,-0.10773030584374972
ACH-000113,-0.06837544640501153
ACH-000116,-0.024744310454929988
ACH-000118,-0.07203939765911219
ACH-000120,-0.040081109254032986
ACH-000123,-0.12689103468775867
ACH-000127,-0.10021205428843102
ACH-000128,-0.09198989258675264
ACH-000132,-0.03603564168570693
ACH-000133,0.1232352429290764
ACH-000137,-0.14381909185317265
ACH-000138,-0.13777251075135213
ACH-000142,-0.18525026468287795
ACH-000143,-0.1992348451490558
ACH-000146,-0.05162095305133908
ACH-000148,-0.10387577588079028
ACH-000150,-0.048828780181488535
ACH-000152,-0.14873891365622005
ACH-000153,-0.08529757061489235
ACH-000159,-0.018617543189111598
ACH-000160,-0.19167250617206846
ACH-000163,-0.1872225951690432
ACH-000167,-0.012628218521398556
ACH-000168,0.06292668690492369
ACH-000169,-0.06431547385047143
ACH-000178,-0.19750241689445944
ACH-000183,0.07111952796558141
ACH-000188,-0.1205749022539573
ACH-000189,-0.009885160706365968
ACH-000190,-0.00773493001286375
ACH-000198,-0.05466131694004011
ACH-000203,0.1033017782304384
ACH-000204,-0.08390350618126466
ACH-000206,0.01483072129388232
ACH-000207,-0.0814432480330233
ACH-000208,0.043037788064461714
ACH-000210,-0.03054582004830876
ACH-000211,-0.09132428713783483
ACH-000215,-0.15442824946182918
ACH-000221,-0.0691229739732225
ACH-000222,-0.08272777421870284
ACH-000223,-0.2117362948721943
ACH-000226,-0.08131188804996434
ACH-000227,0.019879800925048017
ACH-000228,-0.10661187223712963
ACH-000231,-0.07551408803708222
ACH-000232,-0.12350056195544605
ACH-000233,-0.17218936489511455
ACH-000234,-0.039895114130719285
ACH-000235,-0.07132151503781017
ACH-000237,-0.05478958041425665
ACH-000238,-0.05704100960080891
ACH-000242,-0.13329472683643076
ACH-000243,-0.01810873530780224
ACH-000244,-0.3821234620763336
ACH-000246,-0.1676202658784027
ACH-000248,-0.022813510211940148
ACH-000250,-0.0397556684396924
ACH-000251,-0.0849736261214001
ACH-000252,-0.20799833127388734
ACH-000253,-0.09583536615107736
ACH-000255,-0.38270673985697135
ACH-000256,-0.1714631467216365
ACH-000257,-0.005932585050915598
ACH-000258,-0.13308144833570193
ACH-000259,-0.07150186970809227
ACH-000260,-0.1115160210954168
ACH-000261,-0.10654187703633583
ACH-000262,-0.012182032590982696
ACH-000263,0.17860476067316455
ACH-000264,-0.07235955377093199
ACH-000265,0.14303278419665166
ACH-000266,-0.02481153957541253
ACH-000272,-0.14424560293140284
ACH-000274,-0.18218246535725416
ACH-000277,-0.06365514712717299
ACH-000278,-0.12015545812236395
ACH-000279,-0.10836436997992828
ACH-000280,0.024960379325780768
ACH-000281,-0.185199296119286
ACH-000288,-0.05704461108298696
ACH-000291,-0.20407397353329168
ACH-000293,-0.0761048664914904
ACH-000294,-0.07319856239722254
ACH-000295,-0.21034225384070548
ACH-000296,-0.19493634676427915
ACH-000302,-0.03882840761193456
ACH-000304,-0.18923567024603816
ACH-000307,-0.1677323829271129
ACH-000308,-0.16006623638110656
ACH-000310,-0.0796150042129766
ACH-000311,-0.18459498054951984
ACH-000312,-0.02435774866846237
ACH-000315,-0.019878180473417727
ACH-000316,-0.04449200137956822
ACH-000317,-0.0013969386043920418
ACH-000318,-0.04126838642649233
ACH-000319,-0.031311227925145936
ACH-000320,0.0629734942003763
ACH-000322,-0.053407362149881316
ACH-000323,-0.049028529860067935
ACH-000324,-0.0944316881903028
ACH-000329,0.0004303102783141835
ACH-000330,-0.1798419681190115
ACH-000331,-0.005050336996204138
ACH-000332,-0.1169943586321416
ACH-000334,-0.07041196064491971
ACH-000335,-0.192508267237107
ACH-000336,-0.38003472037810015
ACH-000337,0.1194561178817994
ACH-000338,0.062975129080777
ACH-000339,-0.08094424568679001
ACH-000341,0.03895871586973338
ACH-000348,-0.15754800720270878
ACH-000350,-0.19795128498739303
ACH-000352,-0.2090436938021919
ACH-000356,-0.17640148396207014
ACH-000361,-0.2402416959223025
ACH-000362,-0.07498702919729673
ACH-000363,-0.08271797426168791
ACH-000364,-0.08574566382093875
ACH-000365,-0.1642709856458621
ACH-000366,-0.05814481966693836
ACH-000368,-0.1424990737931752
ACH-000374,-0.04826469808762498
ACH-000375,-0.08697829197782038
ACH-000376,-0.18913402313059136
ACH-000381,-0.13763726069357046
ACH-000383,-0.1167629854904595
ACH-000387,-0.08606026985804995
ACH-000389,-0.1579602753897085
ACH-000390,-0.15391317015776373
ACH-000393,-0.1166729761773517
ACH-000395,0.10052904562661903
ACH-000396,-0.17693686652297533
ACH-000397,-0.1452043890980415
ACH-000401,-0.33757048158597475
ACH-000402,0.20801072680372865
ACH-000403,-0.07379365532629922
ACH-000404,-0.2433214333752519
ACH-000406,-0.08542063063526417
ACH-000407,-0.09237558314318957
ACH-000408,-0.02432606834493284
ACH-000410,-0.12761160038926142
ACH-000411,-0.05877730541998519
ACH-000414,-0.12026155091635925
ACH-000415,0.09467214365900088
ACH-000416,-0.030640629470618932
ACH-000420,-0.28011374565115904
ACH-000421,-0.044240964356801166
ACH-000424,-0.08891363987088614
ACH-000425,-0.089517228934838
ACH-000426,-0.16065227850805036
ACH-000427,-0.21076363471953533
ACH-000433,-0.01416744075128999
ACH-000435,0.014923906555637368
ACH-000436,0.09997405732929827
ACH-000444,-0.1183610323132838
ACH-000445,-0.04229369282048832
ACH-000448,-0.11954711951317938
ACH-000450,-0.052165237410439456
ACH-000452,-0.16402227471138178
ACH-000454,-0.1744379136693924
ACH-000458,-0.16233745083190454
ACH-000459,-0.21858954277000334
ACH-000460,-0.16941439035604985
ACH-000461,0.00022523273981448706
ACH-000463,-0.14407618317468412
ACH-000464,-0.4641604751641767
ACH-000466,-0.16977886175929674
ACH-000467,-0.04358865528081294
ACH-000468,-0.20353111182307546
ACH-000469,-0.055135152955710656
ACH-000470,-0.1885545956044667
ACH-000471,-0.0454971958914002
ACH-000472,-0.024778688088351247
ACH-000473,-0.12838098461548406
ACH-000475,-0.10930473345451837
ACH-000476,-0.09343401639801048
ACH-000477,-0.03754656337515055
ACH-000479,0.13048333792545652
ACH-000480,-0.19647886216683405
ACH-000481,-0.0413375586899552
ACH-000483,-0.10869839570555284
ACH-000484,0.0013370165118234815
ACH-000485,-0.13853969257289347
ACH-000486,-0.1947898022228752
ACH-000487,-0.07094689406927993
ACH-000488,-0.028968119511350494
ACH-000490,0.04447966213930209
ACH-000491,-0.007391350466713134
ACH-000495,-0.02517275563187444
