,ETNPPL (64850)
ACH-000557,-0.07357147803741443
ACH-000569,-0.17151459564683513
ACH-000570,-0.17960320867877302
ACH-000571,-0.09454270967679954
ACH-000573,-0.15853561551624665
ACH-000576,-0.08555498006323635
ACH-000579,-0.3212019476281193
ACH-000580,-0.21241897341843385
ACH-000584,-0.2034306831041223
ACH-000585,-0.16805542077156946
ACH-000588,-0.2383452583749409
ACH-000589,-0.1393374868296217
ACH-000591,-0.1348705309644324
ACH-000593,-0.12698589881378175
ACH-000600,0.027820242949793416
ACH-000601,-0.1530120395238122
ACH-000605,-0.13095009004658992
ACH-000606,-0.04390424671269075
ACH-000608,-0.20985930521004045
ACH-000614,-0.3336311905942788
ACH-000616,-0.2967471190426227
ACH-000618,-0.25814678104367217
ACH-000619,-0.14513184476450694
ACH-000620,-0.10447267318049523
ACH-000621,-0.17347825637790615
ACH-000622,-0.1089244327401094
ACH-000623,-0.14695373600546288
ACH-000624,-0.18059440900313312
ACH-000627,-0.27317490655083865
ACH-000630,-0.21256366991031636
ACH-000631,-0.33990983365708144
ACH-000632,-0.15400636931047515
ACH-000633,-0.17929123182920245
ACH-000637,-0.035483555738146565
ACH-000638,-0.09144697701159878
ACH-000646,-0.26557841420574263
ACH-000647,-0.1763249325173702
ACH-000648,-0.1714012691042158
ACH-000649,-0.2484569883047537
ACH-000651,-0.2574736077515757
ACH-000652,-0.1973064127679426
ACH-000653,-0.18833498153731276
ACH-000657,-0.1984935113333688
ACH-000658,-0.2078225080438385
ACH-000661,-0.2616924575189757
ACH-000662,-0.058715830767326914
ACH-000663,-0.1722917192021863
ACH-000665,-0.1361885718064303
ACH-000671,-0.3609038601950749
ACH-000672,-0.3295023853572129
ACH-000673,-0.23678043425757564
ACH-000676,-0.2275571907441332
ACH-000677,-0.3124393442169273
ACH-000681,-0.10350707857343017
ACH-000683,-0.1895184704767304
ACH-000684,-0.25474746349771066
ACH-000688,-0.10107286566410938
ACH-000693,-0.23613397598194005
ACH-000694,-0.2213579999622811
ACH-000695,-0.1363581418375516
ACH-000696,-0.16563569360426372
ACH-000697,-0.2528485366079962
ACH-000699,-0.059580373021204315
ACH-000701,-0.26053875581969993
ACH-000706,-0.04419676423606183
ACH-000711,-0.2371265296159848
ACH-000713,-0.2982576990059835
ACH-000714,-0.15148351773209362
ACH-000718,-0.11525012467419905
ACH-000720,-0.1703927433880197
ACH-000721,-0.12204020451925884
ACH-000724,-0.3949869753234597
ACH-000725,-0.2931732431759612
ACH-000732,-0.290536095243299
ACH-000734,-0.12035613136786727
ACH-000735,-0.14129472809824642
ACH-000736,-0.2012205523719176
ACH-000738,-0.21593906569043986
ACH-000746,-0.2964850534104124
ACH-000747,-0.055838331994858485
ACH-000748,-0.10111547479914766
ACH-000753,-0.1468246367630152
ACH-000756,-0.10537756930308184
ACH-000757,-0.1455033080971518
ACH-000758,-0.11308753535353383
ACH-000760,-0.21240464518557664
ACH-000762,-0.1665058337570109
ACH-000763,-0.21637725061619092
ACH-000764,0.0021200226654759717
ACH-000765,-0.21994307135120744
ACH-000766,-0.050476285854724065
ACH-000767,-0.28928429823424523
ACH-000768,-0.10009404938573947
ACH-000769,-0.2741922490678385
ACH-000770,-0.14968267771550112
ACH-000771,-0.10207257471605413
ACH-000773,-0.15558236069258347
ACH-000776,-0.09826155895406953
ACH-000777,-0.19824007369100727
ACH-000778,-0.1337088445317531
ACH-000781,-0.193967112245632
ACH-000782,-0.04659969519034075
ACH-000783,-0.13561262754731426
ACH-000784,-0.1353828420565357
ACH-000785,-0.0732085941202706
ACH-000787,-0.08038904320970508
ACH-000788,-0.19490293466757105
ACH-000791,-0.2160643087815687
ACH-000792,-0.09802856694328214
ACH-000794,-0.25062567070649244
ACH-000796,-0.16353829126354627
ACH-000798,-0.2188113971810124
ACH-000799,-0.15323458024517045
ACH-000800,-0.2185070788159476
ACH-000802,-0.264532283270698
ACH-000804,-0.13361220363763984
ACH-000805,-0.1277765035043251
ACH-000809,-0.23201906171859976
ACH-000810,0.032241338914899616
ACH-000811,-0.1991551890286286
ACH-000817,-0.14543537088281586
ACH-000819,-0.0823831800757213
ACH-000820,-0.30533407149787245
ACH-000821,-0.10654363390568898
ACH-000822,-0.1064230945209352
ACH-000823,-0.21702405368480568
ACH-000824,-0.21716267999336333
ACH-000827,-0.20913879055564832
ACH-000829,-0.15726858834438556
ACH-000831,-0.05649404606396834
ACH-000832,-0.2097270567517067
ACH-000833,-0.3431228573687618
ACH-000834,-0.0462508706816821
ACH-000835,-0.3231877621652684
ACH-000836,-0.2235168495048996
ACH-000837,-0.10216128614055817
ACH-000838,-0.005334375391147341
ACH-000839,-0.1404980782883542
ACH-000840,-0.1789598707944241
ACH-000841,-0.3024674542500736
ACH-000843,-0.1976257597836956
ACH-000846,-0.13634740492556086
ACH-000847,-0.04748343105009653
ACH-000848,-0.3016048842595816
ACH-000849,-0.21762544556245064
ACH-000851,-0.22661098688591325
ACH-000855,-0.0640810276714276
ACH-000856,-0.2412804350546429
ACH-000858,-0.02561605219301064
ACH-000859,-0.28234978231730523
ACH-000861,-0.10357807271886517
ACH-000862,-0.17687199810644993
ACH-000865,-0.12449556313521302
ACH-000866,-0.20133533583029825
ACH-000867,-0.13788461369085708
ACH-000869,-0.17352561743465614
ACH-000872,-0.2155708395394172
ACH-000873,-0.07918725147539082
ACH-000876,-0.3091298271917372
ACH-000878,-0.18511219201117374
ACH-000880,-0.08421107423296029
ACH-000881,-0.15188859310541986
ACH-000882,-0.14856721777554466
ACH-000884,-0.1836109892672073
ACH-000885,-0.2198805601412844
ACH-000887,-0.16663447233985745
ACH-000889,-0.12875722031832126
ACH-000896,-0.1885386710475836
ACH-000898,-0.22335615327608446
ACH-000900,-0.12372848495307605
ACH-000901,-0.1754497785513102
ACH-000905,-0.12028338896460924
ACH-000906,-0.2775289887130045
ACH-000907,-0.21696604479060114
ACH-000910,-0.10180620007415532
ACH-000911,-0.2162292470820352
ACH-000912,-0.02498251521533975
ACH-000913,-0.16417940944317705
ACH-000915,-0.18458631645553367
ACH-000916,-0.13152184738138326
ACH-000917,-0.11353116840307985
ACH-000920,-0.5340139967671678
ACH-000921,-0.08052848788681077
ACH-000924,-0.2248337136963794
ACH-000926,-0.17654708757094653
ACH-000928,-0.2004821865392283
ACH-000929,-0.045512919537822216
ACH-000932,-0.18310819092516084
ACH-000935,-0.3876664551928588
ACH-000936,-0.07980188414379334
ACH-000937,-0.2191329914276036
ACH-000938,-0.1469655071339847
ACH-000939,-0.21939181845275826
ACH-000941,-0.20634348944875455
ACH-000943,-0.1755677910620745
ACH-000946,-0.27862587443341
ACH-000947,-0.2237298319190044
ACH-000948,-0.15322644624069495
ACH-000950,-0.2085647099532407
ACH-000953,-0.2397538700530247
ACH-000954,-0.06635948120748604
ACH-000957,-0.1913947534205981
ACH-000958,-0.25355903937838153
ACH-000960,-0.19501094115470705
ACH-000963,-0.2161228352633286
ACH-000968,-0.2205914035388471
ACH-000969,-0.15869610776522744
ACH-000972,-0.13817061396076655
ACH-000973,-0.13193885172899109
ACH-000974,-0.1334651834921058
ACH-000978,-0.07226621734552646
ACH-000984,-0.22181305779037475
ACH-000986,-0.025597590061004198
ACH-000988,-0.237861433703578
ACH-000993,-0.2820863465103753
ACH-000994,-0.10878234391279823
ACH-000996,-0.2107237757216215
ACH-001001,-0.16162369587201236
ACH-001020,-0.113802580319439
ACH-001028,-0.21210442913005792
ACH-001031,-0.10180955245047807
ACH-001038,-0.1844854192855041
ACH-001048,-0.1849323417838312
ACH-001050,-0.12536337459212646
ACH-001053,-0.14869775646971126
ACH-001054,-0.11975048266236328
ACH-001061,-0.21305830297079206
ACH-001067,-0.13754654863472732
ACH-001075,-0.1658367954552079
ACH-001096,-0.327964464910475
ACH-001111,0.00027046060702048296
ACH-001119,-0.2162300013710161
ACH-001128,-0.25691812601847297
ACH-001134,-0.1983841534362545
ACH-001151,-0.16404667312897578
ACH-001163,-0.07787820297648433
ACH-001164,-0.015082214836356815
ACH-001183,-0.10868943650539062
ACH-001192,-0.3812136434120899
ACH-001193,-0.2226997901222877
ACH-001196,-0.2778909798102197
ACH-001197,-0.2300160755363068
ACH-001205,-0.028748851290702808
ACH-001211,-0.3384737060449756
ACH-001212,-0.12654739120683187
ACH-001228,-0.1595647429874086
ACH-001232,-0.0346932568472977
ACH-001239,-0.24801040156744564
ACH-001270,-0.3448673702072462
ACH-001274,-0.2047376255432609
ACH-001275,-0.4532051104480666
ACH-001277,-0.1914337482764412
ACH-001278,-0.07642552351937702
ACH-001280,-0.18972878131939092
ACH-001283,-0.11911830203677445
ACH-001289,-0.2194367052410212
ACH-001300,-0.1470809956627472
ACH-001301,-0.16111863855106184
ACH-001302,-0.1267067195055193
ACH-001306,-0.24007872438773906
ACH-001318,-0.3250249135647185
ACH-001322,-0.12902714690361847
ACH-001328,-0.09728883724383848
ACH-001332,0.07480476441443495
ACH-001336,-0.22218232647411915
ACH-001346,-0.09285632166433767
ACH-001353,-0.1174080454045074
ACH-001354,-0.10757758240149963
ACH-001367,-0.03615251825214752
ACH-001368,-0.1661946830045807
ACH-001374,-0.49549913329165796
ACH-001377,-0.18076271790986487
ACH-001380,-0.13868106104691133
ACH-001391,-0.2642213407532824
ACH-001408,-0.10352435108218587
ACH-001430,0.04617426937087252
ACH-001431,-0.16747241017717845
ACH-001450,-0.24611090710126404
ACH-001496,-0.2199174837752436
ACH-001500,-0.3044005928057473
ACH-001523,-0.11864097252028535
ACH-001532,-0.1638491419772787
ACH-001550,-0.13542522511889166
ACH-001552,-0.12912323285101698
ACH-001554,-0.2284316341945301
ACH-001654,-0.06984562078575153
ACH-001735,-0.10939079990335376
ACH-001736,-0.08434188476243559
ACH-001737,-0.026701156661440097
ACH-001740,-0.14005822105236715
ACH-001745,-0.2380535735141951
ACH-001765,-0.14139051233688632
