,GATAD2B (57459)
ACH-000476,-0.08054556254091556
ACH-000477,-0.19510068459876392
ACH-000479,0.06244460892474225
ACH-000480,-0.020671083901322263
ACH-000481,-0.2065448815805096
ACH-000483,-0.08247040481684062
ACH-000484,-0.1141610607140245
ACH-000485,-0.053295722371030654
ACH-000486,-0.00797842734883672
ACH-000487,-0.08941525269214655
ACH-000488,0.03003946892117568
ACH-000490,-0.20740144712118008
ACH-000491,-0.37772478347770905
ACH-000495,-0.18606363778969395
ACH-000496,0.03898429255793851
ACH-000499,-0.016859298420143155
ACH-000500,-0.4453213001841853
ACH-000502,-0.1265559865321157
ACH-000503,0.029549657323731663
ACH-000505,-0.03674174830944682
ACH-000507,-0.3529099661058341
ACH-000510,-0.14344166591800078
ACH-000511,0.06932021637156016
ACH-000512,-0.1653688914273989
ACH-000516,-0.061010747732112826
ACH-000517,-0.19415981695207168
ACH-000518,-0.12337361243838058
ACH-000520,-0.13238545132710294
ACH-000521,-0.16222547869697748
ACH-000522,-0.09099528851027028
ACH-000524,-0.06537396506117972
ACH-000527,-0.21952254501722365
ACH-000528,-0.20840613231309935
ACH-000537,-0.184318894150802
ACH-000541,-0.4825815550568413
ACH-000542,-0.04715570807662767
ACH-000544,-0.1044362505956727
ACH-000545,-0.07704367601685391
ACH-000547,0.031293409053056935
ACH-000548,-0.1816477575201039
ACH-000549,-0.2971510074105399
ACH-000550,-0.09667664293983147
ACH-000552,-0.3470911275029114
ACH-000556,-0.1637209746548378
ACH-000557,-0.31148754193993977
ACH-000569,-0.5440416253882029
ACH-000570,-0.13271104601031675
ACH-000571,-0.15446841536139105
ACH-000573,-0.18499340892692406
ACH-000576,-0.3641222929466014
ACH-000579,-0.009272256842093287
ACH-000580,-0.02072476220101634
ACH-000584,-0.29468504806672513
ACH-000585,-0.09482260473446133
ACH-000588,-0.06155420042432549
ACH-000589,-0.18720179559712413
ACH-000591,0.09351147302773946
ACH-000593,0.0368629827030945
ACH-000600,-0.2385755925455084
ACH-000601,-0.09700543904296527
ACH-000605,-0.09084179892447578
ACH-000606,0.08817734723789628
ACH-000608,0.1656421673630043
ACH-000614,-0.0732589817504611
ACH-000616,-0.08688117676663293
ACH-000618,-0.16193617226292684
ACH-000619,0.13220254407822182
ACH-000620,-0.10383595774104952
ACH-000621,0.01801268965744779
ACH-000622,0.017304399688723854
ACH-000623,-0.06916246725976141
ACH-000624,-0.013987986850837752
ACH-000627,-0.0943055800002736
ACH-000630,-0.13741877996714505
ACH-000631,-0.009130949236364807
ACH-000632,-0.12921287710910792
ACH-000633,0.0663023039617844
ACH-000637,0.05367333807567394
ACH-000638,-0.11732712549791953
ACH-000646,-0.3450301295585697
ACH-000647,-0.14418451664662024
ACH-000648,0.07864409922312571
ACH-000649,-0.03622788840548672
ACH-000651,-0.11186140241652057
ACH-000652,-0.25200056367663176
ACH-000653,-0.3198485981708909
ACH-000657,-3.842616770459467e-05
ACH-000658,-0.19837928300842286
ACH-000661,-0.002655386312752916
ACH-000662,0.0043009480641693475
ACH-000663,-0.1800173933344298
ACH-000665,-0.1184901296729908
ACH-000671,-0.3600777165471456
ACH-000672,-0.2918867368683189
ACH-000673,-0.2457653917151389
ACH-000676,-0.21072439519615851
ACH-000677,-0.15703943872923035
ACH-000681,-0.16825850896650166
ACH-000683,-0.208848082592453
ACH-000684,-0.2869656919537872
ACH-000688,0.02024208653066296
ACH-000693,-0.22327610608773246
ACH-000694,0.08669260934381967
ACH-000695,-0.04496763678979345
ACH-000696,-0.17070077525142266
ACH-000697,-0.1481348056568296
ACH-000699,-0.042335001911021006
ACH-000701,-0.33971213534274963
ACH-000706,-0.2359123726328533
ACH-000711,0.009006609898915737
ACH-000713,-0.2218232300881741
ACH-000714,-0.2426203247866385
ACH-000718,0.003101393500203753
ACH-000720,-0.13149376244389888
ACH-000721,-0.062393446718202114
ACH-000724,0.08150229610881743
ACH-000725,-0.293739599544133
ACH-000732,-0.230810899045921
ACH-000734,-0.2323348596307059
ACH-000735,-0.010730006642414323
ACH-000736,-0.09133561020625794
ACH-000738,-0.02073490970701494
ACH-000746,-0.2999645741181504
ACH-000747,0.11485765460331328
ACH-000748,-0.013042320984319232
ACH-000753,-0.2873737723440053
ACH-000756,-0.17360394192029094
ACH-000757,-0.1970121347492062
ACH-000758,-0.051661418996246836
ACH-000760,-0.06849612975523271
ACH-000762,-0.14199993265667474
ACH-000763,-0.005362572972201511
ACH-000764,-0.0834898648781356
ACH-000765,-0.07841360283713082
ACH-000766,-0.13231078472445942
ACH-000767,-0.4220917630486254
ACH-000768,-0.19012325328431046
ACH-000769,-0.2290953739571317
ACH-000770,-0.12910929210978514
ACH-000771,0.03323775137364457
ACH-000773,-0.1087176049305578
ACH-000776,-0.1475456316375012
ACH-000777,-0.2150410695860168
ACH-000778,0.009633065579522376
ACH-000781,-0.1911106644710729
ACH-000782,0.0711652064405903
ACH-000783,-0.060200652963587176
ACH-000784,-0.1425315149059489
ACH-000785,-0.2110554637211393
ACH-000787,-0.2816186753990841
ACH-000788,-0.1378437877422176
ACH-000791,-0.18394229272627047
ACH-000792,-0.013428678882623998
ACH-000794,0.060567241686301024
ACH-000796,0.051999808158576584
ACH-000798,-0.112117697733925
ACH-000799,-0.02366499172076857
ACH-000800,0.10566808822034936
ACH-000802,-0.1252408959155803
ACH-000804,-0.3061080942185073
ACH-000805,-0.3960299939059618
ACH-000809,-0.08400788236145684
ACH-000810,-0.34139571057095824
ACH-000811,-0.05544365735650777
ACH-000817,-0.4795734248737598
ACH-000819,-0.2366556145368276
ACH-000820,-0.10906181453734223
ACH-000821,-0.0331666745062497
ACH-000822,0.030332803545739355
ACH-000823,0.02215672142134839
ACH-000824,-0.20193614764932635
ACH-000827,-0.04095985543636648
ACH-000829,-0.10442016168109806
ACH-000831,-0.14043673584794808
ACH-000832,-0.1524812121862813
ACH-000833,-0.1940950612859246
ACH-000834,-0.03984176081630012
ACH-000835,-0.1442312438512366
ACH-000836,0.09456668882736534
ACH-000837,0.0069602721147355604
ACH-000838,-0.10041040866863776
ACH-000839,0.034071539753742025
ACH-000840,-0.11275846364686085
ACH-000841,-0.16735372776623916
ACH-000843,-0.11113990056174797
ACH-000846,-0.2626967704335129
ACH-000847,-0.017274921462658924
ACH-000848,-0.07301784395506272
ACH-000849,0.06199787249624169
ACH-000851,0.05205933127846373
ACH-000855,0.0093244470006352
ACH-000856,-0.2469738536577404
ACH-000858,0.005129293630166818
ACH-000859,-0.13153864717903804
ACH-000861,-0.23887728707282296
ACH-000862,-0.0012015514107711776
ACH-000865,-0.18157509330861168
ACH-000866,-0.03297472960271931
ACH-000867,-0.14745417754654624
ACH-000869,-0.3252949467092282
ACH-000872,-0.13602375127504965
ACH-000873,-0.01055728614668551
ACH-000876,0.2747954944373728
ACH-000878,-0.13721883016372724
ACH-000880,-0.10714823533936403
ACH-000881,-0.14523120059859893
ACH-000882,-0.06469466766880867
ACH-000884,0.04826005350087143
ACH-000885,-0.11190596754226333
ACH-000887,-0.1248837625150006
ACH-000889,-0.18053856839555488
ACH-000896,-0.0958925464247724
ACH-000898,-0.1841830537873504
ACH-000900,-0.13301984587791982
ACH-000901,-0.0478596421331115
ACH-000905,-0.2672378224655789
ACH-000906,-0.011171359040730014
ACH-000907,-0.07766466439832237
ACH-000910,-0.24964883824367926
ACH-000911,-0.012549776949194154
ACH-000912,-0.02279196721419352
ACH-000913,-0.1004163290693722
ACH-000915,0.06966297560359021
ACH-000916,-0.08510813411967667
ACH-000917,-0.10269323487656748
ACH-000920,-0.015102021864294138
ACH-000921,-0.07893644662590002
ACH-000924,-0.14041944515264518
ACH-000926,0.03606236585851317
ACH-000928,-0.13346520881723128
ACH-000929,-0.1093714680571084
ACH-000932,0.0063919542721052975
ACH-000935,-0.08640011650224938
ACH-000936,-0.30893658154072723
ACH-000937,-0.10344315410248746
ACH-000938,-0.1227021285477606
ACH-000939,0.18182455097453884
ACH-000941,-0.1960816222441185
ACH-000943,-0.1535505660179937
ACH-000946,-0.03371357523829785
ACH-000947,-0.09092504055800676
ACH-000948,-0.31851722183523473
ACH-000950,-0.06716499805004364
ACH-000953,0.021453240138956976
ACH-000954,-0.09462491356966413
ACH-000957,-0.006652197772491693
ACH-000958,0.1430498122057058
ACH-000960,-0.32815072870313755
ACH-000963,0.0305154199691019
ACH-000968,-0.07557494415074248
ACH-000969,-0.14047923477559754
ACH-000972,-0.05886006491082465
ACH-000973,-0.07233463242977473
ACH-000974,-0.041006838530414084
ACH-000978,-0.3648904451231634
ACH-000984,-0.0647072390639604
ACH-000986,-0.062364973679718425
ACH-000988,-0.1381755548407221
ACH-000993,-0.08832447455271301
ACH-000994,-0.1141754622669379
ACH-000996,-0.1702030954630924
ACH-001001,-0.19255598761660905
ACH-001020,0.07284477305847943
ACH-001028,-0.12970253729071113
ACH-001031,0.0665301781048847
ACH-001038,-0.05161891403271356
ACH-001048,-0.1344186773835109
ACH-001050,-0.15239523537645344
ACH-001053,-0.16119351588714506
ACH-001054,-0.13575294615987374
ACH-001061,-0.04609910347389491
ACH-001067,0.18513416027614446
ACH-001075,-0.1320003085869201
ACH-001096,-0.19313253551044435
ACH-001111,0.15925777783375478
ACH-001119,-0.037748429323920425
ACH-001128,0.4792564930551638
ACH-001134,-0.014848401071809575
ACH-001151,-0.20084282591778246
ACH-001163,-0.16104285462618173
ACH-001164,-0.03170044600013487
ACH-001183,0.04162229755770931
ACH-001192,-0.11816110535700862
ACH-001193,0.007508408071729347
ACH-001196,-0.18922888951714886
ACH-001197,-0.36319997232013457
ACH-001205,-0.05357743853587213
ACH-001211,0.02887734935197765
ACH-001212,0.04483229793421605
ACH-001228,0.1500560081804588
ACH-001232,0.0683101749776483
ACH-001239,0.013811249981616005
ACH-001270,0.05794817225996665
ACH-001274,-0.22786931521088655
ACH-001275,-0.08515387314124287
ACH-001277,-0.21392895558609532
ACH-001278,-0.005349269241953457
ACH-001280,-0.26891056468681657
ACH-001283,-0.07775343590157366
ACH-001289,-0.4592556480199835
ACH-001300,0.037321345208318465
ACH-001301,-0.3070916082431055
ACH-001302,-0.2217997547741478
ACH-001306,-0.08385596330946825
ACH-001318,-0.29516962184678497
ACH-001322,-0.1891104021543898
ACH-001328,-0.12971066351712404
ACH-001332,-0.08641077073768666
ACH-001336,-0.14748268150537142
ACH-001346,-0.039334883322769264
ACH-001353,-0.0717032169540655
ACH-001354,-0.2608847779773705
ACH-001367,-0.03778838456943855
ACH-001368,-0.027128966742953824
ACH-001374,-0.2833557435242919
ACH-001377,-0.06910325719933633
ACH-001380,-0.08432302356166943
ACH-001391,-0.11412318881175534
ACH-001408,-0.1509791065373235
ACH-001430,0.10981853164722864
ACH-001431,-0.20143238058557505
ACH-001450,0.08230700357588393
ACH-001496,0.07015619202313783
ACH-001500,0.14486748181977474
ACH-001523,0.019382208094780126
ACH-001532,-0.13736123559749702
ACH-001550,0.19392011215539487
ACH-001552,-0.05989438343276177
ACH-001554,-0.12451687711361835
ACH-001654,-0.1113975537556886
ACH-001735,-0.0847198170851191
ACH-001736,-0.15360034477466114
ACH-001737,-0.3909473506297251
ACH-001740,-0.10104244099831383
ACH-001745,-0.16806362132701386
ACH-001765,-0.22030982009831074
