,ACSL1 (2180)
ACH-000004,-0.14576542926741162
ACH-000005,0.05922579685489971
ACH-000007,0.010175343458543595
ACH-000009,-0.0703479722650367
ACH-000011,-0.05514488575526066
ACH-000012,-0.04828791518150349
ACH-000013,0.028929043600486693
ACH-000014,-0.08603331783388088
ACH-000015,0.01238990846346815
ACH-000017,-0.1239379753898428
ACH-000018,-0.058311169134279674
ACH-000019,-0.10480553197194167
ACH-000021,0.007786936651359318
ACH-000022,-0.10218378758324408
ACH-000025,-0.04328505080988949
ACH-000028,-0.1527255231909208
ACH-000030,-0.04160108109270765
ACH-000035,-0.06137184173796456
ACH-000036,0.0654565639679042
ACH-000037,-0.14971295165674026
ACH-000039,0.06687309318363452
ACH-000040,-0.06292796623882839
ACH-000041,-0.09235078999946933
ACH-000042,-0.1286197035966054
ACH-000045,0.16312524917942953
ACH-000047,-0.22024092203833004
ACH-000052,-0.11499027441221454
ACH-000053,-0.07295285542792097
ACH-000054,0.0239206798889936
ACH-000055,0.012041441201267291
ACH-000060,-0.14197732196400648
ACH-000067,-0.01489922411419009
ACH-000070,-0.017078114796771543
ACH-000075,-0.13785084108659013
ACH-000078,-0.005442181315599704
ACH-000082,-0.006546354419963014
ACH-000085,-0.07683740385336504
ACH-000086,0.046185492863767934
ACH-000087,0.07755345114924916
ACH-000092,-0.02609196665985501
ACH-000095,-0.0766512918892723
ACH-000097,-0.0023456997302884284
ACH-000098,-0.05323882893937855
ACH-000099,-0.15095500392367206
ACH-000108,-0.04357620086981808
ACH-000113,-0.05971484452371665
ACH-000116,0.042026143851700094
ACH-000118,-0.36601202088598783
ACH-000120,-0.030056204360123063
ACH-000123,-0.08145205986408638
ACH-000127,-0.10229693556361237
ACH-000128,-0.16200270080963425
ACH-000132,-0.02960891160643872
ACH-000133,-0.02035251125176431
ACH-000137,0.02763493924930117
ACH-000138,-0.05365219209998885
ACH-000142,-0.07512198259384549
ACH-000143,-0.12113241104922087
ACH-000146,-0.05083361224941518
ACH-000148,-0.07368167657754526
ACH-000150,-0.08568464093174177
ACH-000152,-0.07631907319012993
ACH-000153,0.08822759391320556
ACH-000159,-0.02321998223098584
ACH-000160,0.016817335919890698
ACH-000163,0.0015861398466138394
ACH-000167,0.028916804729905564
ACH-000168,0.0474168600509943
ACH-000169,0.041055670149964266
ACH-000178,-0.04364939920867123
ACH-000183,-0.041493070745525565
ACH-000188,-0.04572393768222925
ACH-000189,-0.00372218512158266
ACH-000190,-0.024158441045720982
ACH-000198,0.021675897293684125
ACH-000203,0.022902770616337602
ACH-000204,-0.026521145213606104
ACH-000206,-0.17962943776686033
ACH-000207,0.04824039810326816
ACH-000208,-0.16324902232615815
ACH-000210,-0.19212487799765768
ACH-000211,-0.03797777770206874
ACH-000215,-0.07705003468152334
ACH-000221,0.09480046516594684
ACH-000222,0.09312895131041947
ACH-000223,-0.15876072107549402
ACH-000226,0.08710871645024361
ACH-000227,-0.14276592410886846
ACH-000228,-0.052052741700715686
ACH-000231,-0.04525870248418189
ACH-000232,-0.056306444575078586
ACH-000233,-0.2331962923823893
ACH-000234,-0.1400724698358986
ACH-000235,0.0034954741491170387
ACH-000237,0.027289977497324442
ACH-000238,-0.08504383894271368
ACH-000242,0.1652819811347217
ACH-000243,-0.0192031862789622
ACH-000244,0.01717068022809906
ACH-000246,-0.07748362770179662
ACH-000248,-0.04131886438595685
ACH-000250,-0.1469941201449609
ACH-000251,-0.0944918001894087
ACH-000252,-0.12148600129398555
ACH-000253,0.02689420961119144
ACH-000255,0.0014329136850134204
ACH-000256,-0.03506691332638339
ACH-000257,-0.18906775725033584
ACH-000258,-0.19027443388710255
ACH-000259,0.07939018536556643
ACH-000260,-0.08943668297919781
ACH-000261,-0.02440108408184996
ACH-000262,-0.027861901193389826
ACH-000263,-0.027320945586844288
ACH-000264,0.026722307906324787
ACH-000265,-0.052695094660733036
ACH-000266,-0.06463587432146553
ACH-000272,-0.003845272720033318
ACH-000274,0.0036959357802248453
ACH-000277,-0.1934956562831341
ACH-000278,-0.08213432327649177
ACH-000279,-0.10313683121099353
ACH-000280,-0.07754235136004102
ACH-000281,0.039734874147993454
ACH-000288,0.012062593398838748
ACH-000291,-0.0909858309643007
ACH-000293,-0.10407562061004874
ACH-000294,-0.0022782248952125514
ACH-000295,-0.1341265919769411
ACH-000296,0.12670918750285795
ACH-000302,-0.016644519060133492
ACH-000304,0.07455162131504646
ACH-000307,-0.026755189848348772
ACH-000308,0.03702038751355545
ACH-000310,-0.16585028058940934
ACH-000311,-0.023760211937695685
ACH-000312,-0.008515640885858395
ACH-000315,0.0019994451014867178
ACH-000316,-0.062374212490690265
ACH-000317,0.077150806746932
ACH-000318,0.07513086294342049
ACH-000319,0.025595855627405985
ACH-000320,-0.028319728193917686
ACH-000322,0.024288090055931237
ACH-000323,-0.010157626107498622
ACH-000324,-0.2973056463409386
ACH-000329,-0.1357373332808838
ACH-000330,-0.08163697569349067
ACH-000331,0.11011038315621167
ACH-000332,-0.02865613505827173
ACH-000334,-0.13595858493488006
ACH-000335,0.13459283001943775
ACH-000336,-0.15894885744299067
ACH-000337,-0.024855322026490385
ACH-000338,0.13422232355666533
ACH-000339,-0.009959898003891016
ACH-000341,-0.1548449434440447
ACH-000348,-0.10212278257214076
ACH-000350,-0.034716624808805364
ACH-000352,-0.08903086238714747
ACH-000356,0.030548062192840907
ACH-000361,-0.09252764449693282
ACH-000362,0.0015845255959647372
ACH-000363,-0.1297765760431065
ACH-000364,0.004558512284513887
ACH-000365,-0.022798421049391667
ACH-000366,0.02648817184677024
ACH-000368,-0.14012924219224532
ACH-000374,0.07622092873665076
ACH-000375,-0.03680230509526621
ACH-000376,-0.13875471795517536
ACH-000381,0.05843733764045238
ACH-000383,0.027522188995701344
ACH-000387,-0.0988341030350247
ACH-000389,-0.17774075012141244
ACH-000390,0.04754800361908956
ACH-000393,-0.04278187780781826
ACH-000395,0.0437698751546206
ACH-000396,0.2496867366978591
ACH-000397,-0.014254008413309415
ACH-000401,0.047261720295745935
ACH-000402,0.003051335092223727
ACH-000403,0.065470358300919
ACH-000404,-0.0956883196926882
