,CDT1 (81620)
ACH-000265,-0.9791957709147308
ACH-000266,-1.2841410705144318
ACH-000272,-0.8988877636011015
ACH-000274,-1.005323851015522
ACH-000277,-0.9289460770617312
ACH-000278,-1.2119824085936983
ACH-000279,-0.8506140015820237
ACH-000280,-0.8080106138068351
ACH-000281,-0.8951652685305629
ACH-000288,-1.0936859052242955
ACH-000291,-0.9088217098432294
ACH-000293,-1.5671333057591164
ACH-000294,-0.9742534405227096
ACH-000295,-1.153189082590085
ACH-000296,-1.3382315557769406
ACH-000302,-1.1969884325106486
ACH-000304,-1.162889903220494
ACH-000307,-0.9113967624068358
ACH-000308,-1.1670185205711117
ACH-000310,-1.4078599406042434
ACH-000311,-0.9898686335749952
ACH-000312,-1.1018193867267327
ACH-000315,-1.2026944779472741
ACH-000316,-1.2151030305749313
ACH-000317,-0.9981894578951824
ACH-000318,-1.1112973305709375
ACH-000319,-1.0045196786200588
ACH-000320,-1.023082765300363
ACH-000322,-1.2292871515864476
ACH-000323,-1.1412942335648726
ACH-000324,-0.8752039463171831
ACH-000329,-0.9674504946801076
ACH-000330,-1.3572473345147542
ACH-000331,-1.080235240440122
ACH-000332,-1.220041440662483
ACH-000334,-1.0755549753355236
ACH-000335,-1.0415793437745973
ACH-000336,-1.065002184587168
ACH-000337,-1.2752410122544793
ACH-000338,-1.3890243875211188
ACH-000339,-1.0678478585035371
ACH-000341,-1.0172346532265206
ACH-000348,-1.050072195740758
ACH-000350,-1.1746068858913743
ACH-000352,-1.1361763855312543
ACH-000356,-1.4570054773410661
ACH-000361,-0.9630780120213857
ACH-000362,-1.0822167595998888
ACH-000363,-1.4004428861981366
ACH-000364,-0.910455304088023
ACH-000365,-1.0936392987014136
ACH-000366,-0.9411368709209464
ACH-000368,-1.0517046065295552
ACH-000374,-1.1845530304125598
ACH-000375,-1.1339219754580223
ACH-000376,-0.9431026519281565
ACH-000381,-1.1823758418107344
ACH-000383,-1.0015658969779526
ACH-000387,-1.1244037675122651
ACH-000389,-0.920704011798327
ACH-000390,-0.8301466641414301
ACH-000393,-0.9138052618113378
ACH-000395,-0.8674339340001395
ACH-000396,-0.943173200656092
ACH-000397,-1.3792779916815157
ACH-000401,-0.9427982046762904
ACH-000402,-1.0733584942101633
ACH-000403,-1.1449660525104983
ACH-000404,-1.0998011008673634
ACH-000406,-1.2507739634212829
ACH-000407,-1.025604367646301
ACH-000408,-0.9287384775319536
ACH-000410,-1.1634315652012222
ACH-000411,-1.0196653300063705
ACH-000414,-1.1320073028730542
ACH-000415,-0.8803685289402656
ACH-000416,-1.1667846699867306
ACH-000420,-1.096976390506708
ACH-000421,-1.208283001570581
ACH-000424,-0.9974348186354052
ACH-000425,-1.072885292807476
ACH-000426,-1.7423959313777837
ACH-000427,-1.1169729371503068
ACH-000433,-0.8933814196313141
ACH-000435,-0.8437148864106243
ACH-000436,-0.9823142297715812
ACH-000444,-1.0388804246170908
ACH-000445,-1.0251985822437175
ACH-000448,-1.1046346658232178
ACH-000450,-1.1132923342822938
ACH-000452,-1.129354581704021
ACH-000454,-0.902927825125176
ACH-000458,-1.0015606941666757
ACH-000459,-1.3555369632470091
ACH-000460,-1.237421800195036
ACH-000461,-0.8739629300185956
ACH-000463,-0.9964704890219584
ACH-000464,-0.8829318447221151
ACH-000466,-1.059498564782795
ACH-000467,-0.9500337653345029
ACH-000468,-0.9381240040825864
ACH-000469,-1.0149735422439796
ACH-000470,-1.2765965091914513
ACH-000471,-1.0800050219907078
ACH-000472,-0.8131061106132147
ACH-000473,-1.1405728680865197
ACH-000475,-1.0411074091790338
ACH-000476,-1.014995166160797
ACH-000477,-1.2045690396370077
ACH-000479,-1.2355016378425578
ACH-000480,-0.9840901526643182
ACH-000481,-1.0145017556873182
ACH-000483,-1.163193220183086
ACH-000484,-1.3599440931335691
ACH-000485,-0.8242635167373624
ACH-000486,-0.7948143346587992
ACH-000487,-0.9723878043733396
ACH-000488,-1.0764751840661164
ACH-000490,-0.8465169273093721
ACH-000491,-0.999068947143298
ACH-000495,-1.1167793812638036
ACH-000496,-0.8355839283509059
ACH-000499,-0.9219971495401011
ACH-000500,-1.1155723922597922
ACH-000502,-1.0323130362370947
ACH-000503,-0.7596278821828709
ACH-000505,-1.0652117358689308
ACH-000507,-1.1657826816374726
ACH-000510,-0.9135197422149104
ACH-000511,-1.1600497472803948
ACH-000512,-0.6552774901263315
ACH-000516,-1.2754648108386342
ACH-000517,-1.2327465106068898
ACH-000518,-1.1008676591399549
ACH-000520,-1.2066834461631195
ACH-000521,-1.0137749184662748
ACH-000522,-0.980390455355832
ACH-000524,-1.3557849440359246
ACH-000527,-1.117610893644526
ACH-000528,-1.1927086427662688
ACH-000537,-1.2287607250124055
ACH-000541,-0.997705588606247
ACH-000542,-0.923182367641611
ACH-000544,-0.881227889039449
ACH-000545,-0.8347859066765005
ACH-000547,-1.2379414816749497
ACH-000548,-1.4298496497799986
ACH-000549,-1.0007003028703243
ACH-000550,-1.0712495928864243
ACH-000552,-1.0705651176703967
ACH-000556,-0.9455267568232824
ACH-000557,-1.3347758806528864
ACH-000569,-0.9943631557167733
ACH-000570,-1.138817564688125
ACH-000571,-0.9936305047548312
ACH-000573,-1.117372604050911
ACH-000576,-1.025017108982644
ACH-000579,-0.8756146073026959
ACH-000580,-0.9847390622210048
ACH-000584,-0.8735214433322795
ACH-000585,-0.8876848238106166
ACH-000588,-1.028139567117986
ACH-000589,-1.0291627654497222
ACH-000591,-1.0753509719020644
ACH-000593,-0.8809440525008329
ACH-000600,-0.8601708124013645
ACH-000601,-1.0404732122119982
ACH-000605,-1.1331163611959456
ACH-000606,-1.0197140773364803
ACH-000608,-1.1821678724088616
ACH-000614,-1.0214928914773271
ACH-000616,-1.0321149543731605
ACH-000618,-1.1107868512399075
ACH-000619,-0.8107088792678087
ACH-000620,-1.2375751520427152
ACH-000621,-1.4182175049832368
ACH-000622,-1.4110409492464524
ACH-000623,-1.050943492893282
ACH-000624,-1.2447303130096872
ACH-000627,-0.8103721890713669
ACH-000630,-0.8571789675835191
ACH-000631,-0.8950619176036897
ACH-000632,-0.9709360388502088
ACH-000633,-0.8005923693227012
ACH-000637,-1.2878759388430183
ACH-000638,-0.8860393976196471
ACH-000646,-1.1463549768085062
ACH-000647,-1.1014276048713822
ACH-000648,-1.2480915335317864
ACH-000649,-0.7762682408760461
ACH-000651,-1.264696134311952
ACH-000652,-0.8216166073097108
ACH-000653,-1.2169258641801164
ACH-000657,-1.0265010046751997
ACH-000658,-0.9302363029849706
ACH-000661,-1.036504163968392
ACH-000662,-0.9082600125432247
ACH-000663,-0.6202167493066155
ACH-000665,-1.1608254400952993
ACH-000671,-1.062466332454149
ACH-000672,-0.8638050189548355
ACH-000673,-0.7578318774290029
ACH-000676,-0.9628831314794412
ACH-000677,-1.2365697701394227
ACH-000681,-0.9355644720160504
ACH-000683,-0.8017500171107675
ACH-000684,-0.9627294292551456
ACH-000688,-1.6031711096425811
ACH-000693,-0.8684677661950132
ACH-000694,-0.9982894068725991
ACH-000695,-1.1685481396456951
ACH-000696,-1.1428534139498936
ACH-000697,-1.094473385370689
ACH-000699,-1.1173811419894029
ACH-000701,-1.030826020132623
ACH-000706,-0.9384108670829024
ACH-000711,-0.9124096683753286
ACH-000713,-1.2065255009203968
ACH-000714,-1.1135347083031828
ACH-000718,-0.9810463589765324
ACH-000720,-1.0939278971178945
ACH-000721,-0.8741435161039985
ACH-000724,-0.9760099272325704
ACH-000725,-1.2553812239381137
ACH-000732,-1.0270075570969828
ACH-000734,-1.064821601305734
ACH-000735,-0.8447543234744785
ACH-000736,-1.0405001701517047
ACH-000738,-1.2340730578303984
ACH-000746,-1.3955017035524246
ACH-000747,-1.1710767087255398
ACH-000748,-1.072616272589461
ACH-000753,-1.0511510831618618
ACH-000756,-1.343280557143674
ACH-000757,-1.1654044233106888
ACH-000758,-1.287990849063707
ACH-000760,-1.0556011783534438
ACH-000762,-0.9944500521773952
ACH-000763,-1.738306382696522
ACH-000764,-0.9841877059081044
ACH-000765,-0.9713983712389441
ACH-000766,-1.1285154527502286
ACH-000767,-1.3941987799375275
ACH-000768,-1.1790249178075949
ACH-000769,-1.2034927350353029
ACH-000770,-1.0708471154337118
ACH-000771,-1.134642054057741
ACH-000773,-1.004814180673764
ACH-000776,-1.026170973484834
ACH-000777,-1.0855651864576208
ACH-000778,-1.2255364863358658
ACH-000781,-1.160048464547785
ACH-000782,-0.9310568770740092
ACH-000783,-1.3247571329660341
ACH-000784,-1.179558536718779
ACH-000785,-1.1489262256571255
ACH-000787,-1.04161365030721
ACH-000788,-1.1134504255840376
ACH-000791,-1.0689933230097737
ACH-000792,-1.0743900153168744
ACH-000794,-0.9485760547715448
ACH-000796,-1.0380744181353003
ACH-000798,-1.124094705802967
ACH-000799,-1.175216158745222
ACH-000800,-1.2987991774359449
ACH-000802,-0.9769736897466704
ACH-000804,-1.2754582553948015
ACH-000805,-0.999091921115453
ACH-000809,-0.8173780297780534
ACH-000810,-1.043842237437483
ACH-000811,-1.0938152665492773
ACH-000817,-1.0963048469539052
ACH-000819,-1.1736956753038836
ACH-000820,-0.6760973593340377
ACH-000821,-1.5808324534901461
ACH-000822,-1.130644661299949
ACH-000823,-0.9868358180968091
ACH-000824,-0.9340274512420526
ACH-000827,-1.07519997028773
ACH-000829,-0.9999709302215619
ACH-000831,-1.1197268700833136
ACH-000832,-1.1511449282309538
ACH-000833,-0.942465768265035
ACH-000834,-0.8591650614027354
ACH-000835,-1.0886479903245487
ACH-000836,-1.0720120311247177
ACH-000837,-0.900943361997797
ACH-000838,-1.0904116610213324
ACH-000839,-0.8489481790906965
ACH-000840,-0.9628054164338072
ACH-000841,-0.8070965478084259
ACH-000843,-0.9150339290199416
ACH-000846,-1.0678726405561492
ACH-000847,-0.8734659787721128
ACH-000848,-1.0150175028466342
ACH-000849,-0.942613360898825
ACH-000851,-0.8083078125052542
ACH-000855,-1.2408047085125014
ACH-000856,-1.0915555390732885
ACH-000858,-1.1035720099404072
ACH-000859,-0.529247731163785
ACH-000861,-1.0716730460498485
ACH-000862,-1.0384658305488714
ACH-000865,-1.1206071988264137
ACH-000866,-1.3251400155338962
ACH-000867,-1.0956422483126576
ACH-000869,-1.3457985724534058
ACH-000872,-1.0063837289651172
ACH-000873,-0.9969409851928692
ACH-000876,-1.0018747227801998
ACH-000878,-0.7925166427372987
ACH-000880,-1.08241201744177
ACH-000881,-1.045527311129838
ACH-000882,-0.9569080639862904
ACH-000884,-1.1400223837839487
ACH-000885,-1.1934728350640778
ACH-000887,-1.0122333259375127
ACH-000889,-0.7506178692060917
ACH-000896,-0.8859607501314859
ACH-000898,-1.1777256256290705
ACH-000900,-1.0747808693329963
ACH-000901,-1.137145634006754
ACH-000905,-1.062533587315468
ACH-000906,-0.8850423565170351
ACH-000907,-1.0509289204919523
ACH-000910,-1.132002822835979
ACH-000911,-1.0927768689559332
ACH-000912,-1.072841522814329
ACH-000913,-0.8193024949949018
ACH-000915,-1.2490711920487592
ACH-000916,-0.7297270409702807
ACH-000917,-0.9819907938103756
ACH-000920,-0.9996042596616396
ACH-000921,-0.7823234607636723
ACH-000924,-0.9549666784932384
ACH-000926,-1.1148184432639658
ACH-000928,-0.8466536430809252
ACH-000929,-1.2838624004660533
ACH-000932,-0.9238663870652482
ACH-000935,-1.0151012599531029
ACH-000936,-1.0470288184767909
ACH-000937,-0.8711808166547839
ACH-000938,-0.8476967037552807
ACH-000939,-1.3084623671366424
ACH-000941,-1.1183987236709554
ACH-000943,-1.0252140406340664
ACH-000946,-1.1254940190534808
ACH-000947,-1.2711367561035745
ACH-000948,-1.1631681204145679
ACH-000950,-1.4363527115617112
ACH-000953,-0.8988836855089888
ACH-000954,-0.7600572232516378
ACH-000957,-0.8197538022303644
ACH-000958,-1.1248938304411602
ACH-000960,-0.9301659326970496
ACH-000963,-1.1856776658959716
ACH-000968,-1.0409606023228444
ACH-000969,-1.126069132386041
ACH-000972,-1.043479515314292
ACH-000973,-1.062336764467737
ACH-000974,-0.8740521925096153
ACH-000978,-1.5799204109214082
ACH-000984,-1.1383358266158132
ACH-000986,-1.027694912268432
ACH-000988,-1.3068155618136508
ACH-000993,-1.273363601746806
ACH-000994,-0.9202273572567096
ACH-000996,-1.0448245046321716
ACH-001001,-0.7091732156682182
ACH-001020,-0.8413977366128025
ACH-001028,-1.0006083291419308
ACH-001031,-1.121572398895714
ACH-001038,-1.1594311888042441
ACH-001048,-1.093232550886332
ACH-001050,-1.1204829875724025
ACH-001053,-0.9041929591349284
ACH-001054,-0.9841209777495156
ACH-001061,-1.1562522375121291
ACH-001067,-1.2269258393692195
ACH-001075,-1.0051954120125104
ACH-001096,-0.9284064951008124
ACH-001111,-1.198795956973408
ACH-001119,-1.1903320746511377
ACH-001128,-0.8519857832107837
ACH-001134,-1.1877000855732338
ACH-001151,-1.094266074742084
ACH-001163,-0.9481501357204468
ACH-001164,-1.0230593382404978
ACH-001183,-1.0495527378059957
ACH-001192,-1.0932437647428876
ACH-001193,-1.094083654481916
ACH-001196,-1.2568335766552816
ACH-001197,-0.992686420371084
ACH-001205,-0.6927573243436055
ACH-001211,-1.23233816916089
ACH-001212,-0.8686923829331756
ACH-001228,-0.8955517777226277
ACH-001232,-1.177230044376011
ACH-001239,-0.9163502995499994
ACH-001270,-0.952053193801616
ACH-001274,-0.7902871424210598
ACH-001275,-0.9489362686402788
ACH-001277,-0.9757968559430844
ACH-001278,-1.094017881492237
ACH-001280,-1.1850143333193914
ACH-001283,-1.0137280691966462
ACH-001289,-1.2628281417819298
ACH-001300,-1.130690468134148
ACH-001301,-1.0892293478712136
ACH-001302,-1.2416670319582903
ACH-001306,-1.0267392258130728
ACH-001318,-1.1438749588811843
ACH-001322,-0.9406681294127625
ACH-001328,-0.8745170129575733
ACH-001332,-0.7216146169947862
ACH-001336,-0.8991044222579202
ACH-001346,-0.9073275545481048
ACH-001353,-1.1701788910959847
ACH-001354,-1.0377089937036952
ACH-001367,-1.3443443682911822
ACH-001368,-1.1760597318382873
ACH-001374,-0.7880328715441146
ACH-001377,-1.006087381107972
ACH-001380,-1.0975654483838162
ACH-001391,-1.0581411473662112
ACH-001408,-1.3795610234112423
ACH-001430,-0.6251970610913167
ACH-001431,-1.4482124821490148
ACH-001450,-1.091081427701799
ACH-001496,-1.313725682904876
ACH-001500,-1.0687422465880554
ACH-001523,-0.9271110173897982
ACH-001532,-1.0927618795099163
ACH-001550,-1.0995222722062474
ACH-001552,-0.923874512695804
ACH-001554,-0.9637025164188552
ACH-001654,-1.265674369292414
ACH-001735,-1.0745154974133495
ACH-001736,-1.050944311211035
ACH-001737,-1.5280123074016638
ACH-001740,-0.9292888539426406
ACH-001745,-0.8907810186059362
ACH-001765,-0.8767754661319672
