,DGKQ (1609)
ACH-000004,-0.05905848964392332
ACH-000005,0.34033413277296765
ACH-000007,-0.1076386279104034
ACH-000009,0.01657205506838941
ACH-000011,0.001849883820133566
ACH-000012,0.03070721104159675
ACH-000013,0.17487531471599754
ACH-000014,0.12342940883190308
ACH-000015,0.0433336691864939
ACH-000017,-0.016700505690865817
ACH-000018,0.00064698883308946
ACH-000019,0.0789979906953237
ACH-000021,0.0050402922179664505
ACH-000022,-0.021052689426419587
ACH-000025,0.03093360353678371
ACH-000028,0.08910030541752066
ACH-000030,0.029525526198845607
ACH-000035,0.02636937338552757
ACH-000036,-0.032152168634678784
ACH-000037,-0.0996133960179265
ACH-000039,0.11347111737584625
ACH-000040,-0.012588461554383566
ACH-000041,0.160885742362645
ACH-000042,-0.028994816338624118
ACH-000045,-0.04041151331284508
ACH-000047,-0.12383115418152722
ACH-000052,-0.1004943854587374
ACH-000053,0.1015154586871413
ACH-000054,0.17060354001930034
ACH-000055,0.1648634088914271
ACH-000060,0.0247787422297523
ACH-000067,0.1030287326788932
ACH-000070,0.025246775269544053
ACH-000075,-0.009270982868673991
ACH-000078,-0.07756439264694293
ACH-000082,0.19728567303090336
ACH-000085,0.10905556603276646
ACH-000086,0.1018923457500664
ACH-000087,0.0980872460387473
ACH-000092,0.05828816788993956
ACH-000095,-0.01893868616814249
ACH-000097,0.08587882633200013
ACH-000098,0.10546673166854356
ACH-000099,0.04029425166646451
ACH-000108,-0.1881405938978016
ACH-000113,0.0416096095153143
ACH-000116,0.1073009408654844
ACH-000118,0.04805454443154202
ACH-000120,0.09803875303828097
ACH-000123,0.0947738555368038
ACH-000127,-0.05598935643159093
ACH-000128,0.08775921374575227
ACH-000132,-0.06089178549105021
ACH-000133,-0.06929577424950527
ACH-000137,-0.08382111754168353
ACH-000138,0.06595401331576609
ACH-000142,0.01624625501829271
ACH-000143,-0.1310793509628635
ACH-000146,0.07619328105780059
ACH-000148,-0.016953883373545253
ACH-000150,0.024936247207829613
ACH-000152,0.15597535094051615
ACH-000153,-0.025342305366802032
ACH-000159,0.06514356832556514
ACH-000160,0.013739959665542142
ACH-000163,-0.0019980368891731053
ACH-000167,0.2669216475376628
ACH-000168,0.1455144108192557
ACH-000169,0.07338498872034127
ACH-000178,-0.04625191857954841
ACH-000183,-0.1511853229486846
ACH-000188,0.07813783033010041
ACH-000189,-0.12973299447622474
ACH-000190,-0.009292797047507134
ACH-000198,0.06905220411690982
ACH-000203,0.2578175418383281
ACH-000204,-0.14788104653985792
ACH-000206,-0.009674141746371795
ACH-000207,-0.030626972175215563
ACH-000208,0.2084015175509145
ACH-000210,-0.14588476209823467
ACH-000211,-0.052508458695012784
ACH-000215,0.0480636575035729
ACH-000221,0.08490387187063571
ACH-000222,-0.0013336479113117234
ACH-000223,0.00736881727840925
ACH-000226,0.1153773916580661
ACH-000227,0.11956759419975305
ACH-000228,0.04870272240594037
ACH-000231,0.0239348716888244
ACH-000232,-0.020338603370486784
ACH-000233,-0.0636592350144222
ACH-000234,-0.004706535532265714
ACH-000235,-0.06600806724897594
ACH-000237,-0.03679586557301737
ACH-000238,0.0056886458697994685
ACH-000242,-0.17391943313569969
ACH-000243,0.14297540761184666
ACH-000244,0.09646858988388524
ACH-000246,-0.050270128288558966
ACH-000248,0.15171211715957084
ACH-000250,-0.031505690712834815
ACH-000251,0.01308898647302647
ACH-000252,-0.1803232167359204
ACH-000253,-0.032636941139981626
ACH-000255,0.12329419174285094
ACH-000256,-0.02562987802111873
ACH-000257,-0.09989365266442063
ACH-000258,0.1373106663757755
ACH-000259,0.06700289894007766
ACH-000260,-0.0108647171902825
ACH-000261,-0.01671683676430325
ACH-000262,-0.002905591518717939
ACH-000263,0.06415549246555409
ACH-000264,0.004474418228761449
ACH-000265,0.016140951110568874
ACH-000266,-0.0017704403669354773
ACH-000272,0.12088472444183902
ACH-000274,0.047331797859424346
ACH-000277,0.07266700206385505
ACH-000278,0.02814488380057679
ACH-000279,-0.06141714971963884
ACH-000280,0.008807424942948235
ACH-000281,-0.00470021597149063
ACH-000288,0.001498215606854762
ACH-000291,0.06166288172753879
ACH-000293,0.023631120868043518
ACH-000294,-0.13066414067962442
ACH-000295,-0.06069329546718896
ACH-000296,-0.1651569015826871
ACH-000302,0.126282928317853
ACH-000304,0.011010026288402412
ACH-000307,0.06832711953927331
ACH-000308,-0.017030709240507508
ACH-000310,0.04372115362537675
ACH-000311,-0.2215366361818048
ACH-000312,0.021456791725260202
ACH-000315,0.07348364073209895
ACH-000316,0.05177027795616091
ACH-000317,0.1173943571317504
ACH-000318,0.025380399164803072
ACH-000319,0.0942580946567638
ACH-000320,0.24352716553216475
ACH-000322,0.07817461489416602
ACH-000323,-0.060005935157480615
ACH-000324,0.07736509962212472
ACH-000329,0.050270294849747474
ACH-000330,-0.19557224426055328
ACH-000331,0.034567398577235384
ACH-000332,-0.0020921047631316638
ACH-000334,0.08590359478234097
ACH-000335,0.14255242526141526
ACH-000336,0.2544998749349004
ACH-000337,-0.2760241061780526
ACH-000338,0.27007853512433044
ACH-000339,0.07943056280269033
ACH-000341,-0.07727242448599496
ACH-000348,0.017890746776118547
ACH-000350,-0.1117771759726794
ACH-000352,0.06704762665143316
ACH-000356,0.03198925734383763
ACH-000361,-0.09918412626185928
ACH-000362,0.012715271975662856
ACH-000363,-0.0829352554911836
ACH-000364,0.00020179731324197352
ACH-000365,0.0388209921051846
ACH-000366,-0.026079451887316068
ACH-000368,-0.169274017628405
ACH-000374,-0.0480853127946088
ACH-000375,0.06271491475648355
ACH-000376,-0.05277883014020445
ACH-000381,0.013684590450893385
ACH-000383,0.018284592530980075
ACH-000387,0.1873461236572046
ACH-000389,-0.021238733478381518
ACH-000390,-0.00663052116229046
ACH-000393,0.049485832042765486
ACH-000395,0.015190752326722862
ACH-000396,-0.3911511467890518
ACH-000397,0.1159556443689102
ACH-000401,-0.0822148556343746
ACH-000402,0.0522997959744635
ACH-000403,-0.07718627448204461
ACH-000404,-0.3142790848857538
ACH-000406,0.042121817995409365
ACH-000407,0.02023403426460594
ACH-000408,0.016133701179245792
ACH-000410,-0.10390537363239127
ACH-000411,-1.5500262107206098e-05
ACH-000414,-0.03746146848858682
ACH-000415,-0.03196606228705458
ACH-000416,0.016976339171861574
ACH-000420,-0.004912933346808568
ACH-000421,0.03968729079935568
ACH-000424,0.3302542648039504
ACH-000425,0.10943038207597633
ACH-000426,0.18291765600303825
ACH-000427,-0.06933753138447858
ACH-000433,0.1069067897428194
ACH-000435,0.18240310838077345
ACH-000436,-0.1620056594243542
ACH-000444,0.060261448377483005
ACH-000445,0.08328055429420213
ACH-000448,0.053585593180486564
ACH-000450,-0.07345072201410045
ACH-000452,-0.0218203451964566
ACH-000454,0.06592937023386929
ACH-000458,0.14294647995806584
ACH-000459,-0.01918233541886744
ACH-000460,0.0065058766468519495
ACH-000461,-0.09922911637575857
ACH-000463,0.05876382025517823
ACH-000464,-0.04004629311195088
ACH-000466,-0.011591443414914596
ACH-000467,0.10323076076651032
ACH-000468,0.04845470158231314
ACH-000469,0.009542046878262262
ACH-000470,0.02300978042918
ACH-000471,0.04340758118314818
ACH-000472,-0.00045622836282254646
ACH-000473,0.011307663644549626
ACH-000475,0.0646086369825282
ACH-000476,-0.0732646291578889
ACH-000477,-0.005975681327232276
ACH-000479,-0.02407112029401701
ACH-000480,-0.008396489736442574
ACH-000481,0.04867785255982075
ACH-000483,0.1944933262278866
ACH-000484,-0.024524078703134857
ACH-000485,0.08096739647576813
ACH-000486,0.011763416085597507
ACH-000487,0.06875907919731754
ACH-000488,0.034686538122094865
ACH-000490,0.011336404971582198
ACH-000491,-0.1379076120594692
ACH-000495,0.16004742943917033
ACH-000496,0.060168771973485524
ACH-000499,0.06366256775177206
ACH-000500,-0.11625188628444752
ACH-000502,-0.006328631219893625
ACH-000503,0.17014076067439482
ACH-000505,0.05095362498400519
ACH-000507,0.041484904186152916
ACH-000510,0.04666538974174199
ACH-000511,-0.034713100998524773
ACH-000512,0.11006295532337457
ACH-000516,0.09908032116015646
ACH-000517,0.016046889101887146
ACH-000518,-0.06937603782531082
ACH-000520,0.17528618063223358
ACH-000521,0.05283533713189637
ACH-000522,0.0828547750209067
ACH-000524,0.02270359543548843
ACH-000527,-0.011989320232678995
ACH-000528,-0.007621957724204958
ACH-000537,0.019560290610975924
ACH-000541,0.015384200941845137
ACH-000542,0.022342211340334244
ACH-000544,-0.2423172356797293
ACH-000545,0.08558346237682747
ACH-000547,0.034177621870707366
ACH-000548,-0.0596944795448723
ACH-000549,-0.011956852515195621
ACH-000550,0.0771374906947748
ACH-000552,0.04296628007351593
ACH-000556,0.1274342852720533
ACH-000557,0.026299774272717468
ACH-000569,0.07268013455522647
ACH-000570,0.011305628537314984
ACH-000571,0.008330129727974119
ACH-000573,0.08586331422745344
ACH-000576,0.11695755116533273
ACH-000579,0.07276565555130457
ACH-000580,0.16054581684005642
ACH-000584,-0.0022018312447739906
ACH-000585,0.05055304487507069
ACH-000588,0.08859149085060418
ACH-000589,0.04836413030914263
ACH-000591,-0.06946561197639467
ACH-000593,-0.004290239198539898
ACH-000600,0.11853078862249244
ACH-000601,0.0165744009766172
ACH-000605,0.09264201373378007
ACH-000606,-0.040195746063901035
ACH-000608,0.020171220450347416
ACH-000614,0.052453992537587216
ACH-000616,-0.004885098187922911
ACH-000618,0.21827071921497604
ACH-000619,-0.0854151406734529
ACH-000620,0.007321706703653514
ACH-000621,-0.016918729396781
ACH-000622,0.1696621782684613
ACH-000623,-0.04432620507753091
ACH-000624,-0.02586089082627675
ACH-000627,-0.07978035948345638
ACH-000630,0.12274453813176495
ACH-000631,-0.19001236226942494
ACH-000632,0.14252885108327035
ACH-000633,0.04511701709909808
ACH-000637,0.06501668756760752
ACH-000638,-0.028415976130473263
ACH-000646,-0.09943611413235212
ACH-000647,0.03724287833756959
ACH-000648,-0.03669334453418087
ACH-000649,0.06420606082356338
ACH-000651,0.07929414067817603
ACH-000652,0.12874788234430834
ACH-000653,0.05033451464859528
ACH-000657,0.014266596136698544
ACH-000658,0.014935685551243624
ACH-000661,0.08954155276492366
ACH-000662,-0.14093813626563334
ACH-000663,-0.09764018989976213
ACH-000665,0.008070860399917536
ACH-000671,0.06779121959568493
ACH-000672,-0.21549014614103432
ACH-000673,-0.011487156541244695
ACH-000676,0.029648064501445817
ACH-000677,0.03918918297757905
ACH-000681,-0.08112225208593259
ACH-000683,0.01742394173388602
ACH-000684,0.10563225678572
ACH-000688,0.01380536269803854
ACH-000693,0.07469399373036094
ACH-000694,0.017764851045840798
ACH-000695,0.004618818411018891
ACH-000696,0.08099205938308439
ACH-000697,-0.02649604154389805
ACH-000699,0.056047746278949415
ACH-000701,0.1000834109912645
ACH-000706,0.10280669133826033
ACH-000711,0.06521738741122844
ACH-000713,-0.1952660125860298
ACH-000714,-0.021080499264111038
ACH-000718,-0.019285619846123574
ACH-000720,0.07029211898985613
ACH-000721,-0.0028956550881163077
ACH-000724,0.05303096168512235
ACH-000725,-0.00923949884933121
ACH-000732,0.09174240760097846
ACH-000734,0.012630520730539205
ACH-000735,0.08140554200965798
ACH-000736,0.1176174778104679
ACH-000738,0.06768879037607621
ACH-000746,-0.20911160447547897
ACH-000747,0.0627724964611054
ACH-000748,0.21290940428491256
ACH-000753,-0.03052091079694445
ACH-000756,-0.13061983357327964
ACH-000757,0.05410870288754156
ACH-000758,0.013006736783792923
ACH-000760,0.11052977733900453
ACH-000762,-0.039548085582342164
ACH-000763,0.09116416329716168
ACH-000764,-0.023235963150720476
ACH-000765,0.1097393310261926
ACH-000766,0.08638970164698691
ACH-000767,0.06866497510846274
ACH-000768,0.018935276330908232
ACH-000769,-0.04075806885724267
ACH-000770,0.0911958789416048
ACH-000771,0.0008195837999575037
ACH-000773,0.031029313731484282
ACH-000776,0.21371140809440156
ACH-000777,-0.07018240298683291
ACH-000778,0.09587560350063397
ACH-000781,-0.03785742500251039
ACH-000782,-0.11998032245160715
ACH-000783,-0.03952100850624952
ACH-000784,0.11121866951357058
ACH-000785,0.019319589999126058
ACH-000787,-0.13504137990878393
ACH-000788,0.07329570830061062
ACH-000791,-0.056033988837477976
ACH-000792,0.03674523094292575
ACH-000794,-0.03050820428903661
ACH-000796,0.04751175764865617
ACH-000798,-0.039642600988799986
ACH-000799,0.02175290509925057
ACH-000800,-0.06222257589178075
ACH-000802,0.0015730486023538346
ACH-000804,0.04513749412269075
ACH-000805,0.2253155798165602
ACH-000809,-0.0014619877435635507
ACH-000810,0.12230266353840342
ACH-000811,0.048157423274010284
ACH-000817,-0.053551854710609914
ACH-000819,-0.05491113580967135
ACH-000820,0.18870829306275075
ACH-000821,0.1456998108254808
ACH-000822,0.01883593071176956
ACH-000823,0.0898080203413233
ACH-000824,0.03510374245158936
ACH-000827,-0.020437419583020446
ACH-000829,-0.030129383471451623
ACH-000831,-0.0059808374354893895
ACH-000832,0.14642812208513786
ACH-000833,0.012622574690912963
ACH-000834,0.03796946486298353
ACH-000835,0.14572725164660927
ACH-000836,-0.00930058011567343
ACH-000837,-0.023460097256500625
ACH-000838,0.06804301042454912
ACH-000839,0.025159669020666416
ACH-000840,0.021176053221346625
ACH-000841,-0.059658823642312335
ACH-000843,0.049908400790792236
ACH-000846,-0.026684135835332884
ACH-000847,0.07283543580270478
ACH-000848,0.05034228664533126
ACH-000849,0.12820012260848362
ACH-000851,0.054877085023173455
ACH-000855,0.0425114557804209
ACH-000856,0.016932768282827894
ACH-000858,-0.0375106383405633
ACH-000859,0.03207387923611227
ACH-000861,0.07093992174167925
ACH-000862,0.06159812187011776
ACH-000865,0.0005783859063659778
ACH-000866,-0.02622414871537775
ACH-000867,0.0379767189778806
ACH-000869,0.16221260624559514
ACH-000872,0.20936229285373534
ACH-000873,-0.04230815928878951
ACH-000876,-0.0016826862661782698
ACH-000878,0.07640803880555354
ACH-000880,0.09635158586204932
ACH-000881,-0.0194832815404984
ACH-000882,-0.0008464416484128258
ACH-000884,0.14808331748486445
ACH-000885,-0.027843892995792416
ACH-000887,0.04993144471389367
ACH-000889,0.02110155649445013
ACH-000896,0.007265300135673599
ACH-000898,-0.08111719599036016
ACH-000900,0.08222887939512112
ACH-000901,0.04568031752205277
ACH-000905,0.028539248631248636
ACH-000906,-0.023190808034364057
ACH-000907,-0.03955142776105775
ACH-000910,0.018817793775466128
ACH-000911,0.01279451033530258
ACH-000912,-0.044991942229565735
ACH-000913,-0.01320946543721617
ACH-000915,0.09775758045636174
ACH-000916,-0.09486572232134324
ACH-000917,-0.08259940789465423
ACH-000920,0.17115560203695065
ACH-000921,-0.0120948430090804
ACH-000924,-0.018249390665663508
ACH-000926,0.13838807907991266
ACH-000928,0.12578623914436246
ACH-000929,-0.08660728660269877
ACH-000932,0.051483837702340336
ACH-000935,0.10638703693898316
ACH-000936,0.07735483377148139
ACH-000937,0.026629028367045317
ACH-000938,0.13122291985445067
ACH-000939,0.2621409278133768
ACH-000941,0.12975297314121687
ACH-000943,0.11055760128262763
ACH-000946,-0.05132342345017277
ACH-000947,0.0214572941999475
ACH-000948,0.12237648562417715
ACH-000950,0.11485486434232332
ACH-000953,0.021586703341809232
ACH-000954,-0.1322842430741356
ACH-000957,0.09142382285456037
ACH-000958,0.08276688568262937
ACH-000960,-0.0007577838897741673
ACH-000963,0.14448001828733725
ACH-000968,0.2169085578952252
ACH-000969,0.14675165297185985
ACH-000972,0.19213387282442052
ACH-000973,0.047411168644009266
ACH-000974,0.0590817433298777
ACH-000978,0.003469976476288874
ACH-000984,0.040982500865596065
ACH-000986,-0.021531981218601417
ACH-000988,-0.06420941841816291
ACH-000993,-0.09575482719417512
ACH-000994,0.08963321909914378
ACH-000996,-0.05991683516734981
ACH-001001,0.02813814569883056
ACH-001020,0.3730997289898017
ACH-001028,0.00981989336828477
ACH-001031,-0.07586847540854957
ACH-001038,0.04587190174677491
ACH-001048,-0.044904792387909884
ACH-001050,0.11802342665752097
ACH-001053,-0.10394510239669533
ACH-001054,0.024718555998860525
ACH-001061,0.032043381670862084
ACH-001067,-0.0669118648742614
ACH-001075,0.03920554637029981
ACH-001096,-0.03555221365330606
ACH-001111,0.08415626609475878
ACH-001119,0.029511223173038188
ACH-001128,0.17332563258278147
ACH-001134,-0.08985533619212402
ACH-001151,0.15989340687311046
ACH-001163,0.0650404356988588
ACH-001164,-0.1521688537236471
ACH-001183,-0.00675245269487558
ACH-001192,-0.05687825947992735
ACH-001193,0.05406085441603102
ACH-001196,-0.14078825370640516
ACH-001197,-0.17068009936944392
ACH-001205,0.2480938173760335
ACH-001211,-0.190664359879287
