,FSD2 (123722)
ACH-000004,-0.12327032345090835
ACH-000005,-0.035747236305742974
ACH-000007,-0.09573203899118284
ACH-000009,-0.0975151730603815
ACH-000011,0.04605651124458516
ACH-000012,-0.08474146688253906
ACH-000013,0.04045731644750356
ACH-000014,-0.16414559628010206
ACH-000015,-0.0342557825595567
ACH-000017,-0.017193339853808068
ACH-000018,-0.04147872827292698
ACH-000019,-0.05146963163043885
ACH-000021,-0.026929825879413498
ACH-000022,-0.053387331301249764
ACH-000025,-0.04993390045788524
ACH-000028,-0.0837355723709349
ACH-000030,-0.01312885479640963
ACH-000035,-0.09415727521807893
ACH-000036,0.022783323213387524
ACH-000037,-0.10091264008558844
ACH-000039,-0.1727477596712068
ACH-000040,-0.0762546537870865
ACH-000041,-0.06120932622898843
ACH-000042,-0.07784092609539828
ACH-000045,-0.028404688745316244
ACH-000047,-0.047088522965142064
ACH-000052,-0.0819545080623131
ACH-000053,-0.11194832883493508
ACH-000054,-0.08358246481214686
ACH-000055,-0.004174595109032672
ACH-000060,-0.06378650280369885
ACH-000067,-0.05739607714176007
ACH-000070,-0.12186093818869995
ACH-000075,0.009296425653528218
ACH-000078,0.01871765102877501
ACH-000082,-0.09067628627762317
ACH-000085,0.0689993006535728
ACH-000086,-0.05386868441408757
ACH-000087,-0.11369073961395973
ACH-000092,-0.029984716712760894
ACH-000095,-0.06949848140909509
ACH-000097,0.0028010310201487627
ACH-000098,-0.05238282815675351
ACH-000099,-0.1268826735236133
ACH-000108,-0.06850312444024688
ACH-000113,0.09761786189571396
ACH-000116,-0.0362348176172238
ACH-000118,-0.1016897895611205
ACH-000120,-0.02303937446229115
ACH-000123,-0.04325277878740473
ACH-000127,-0.04052455712282487
ACH-000128,0.026309347659835197
ACH-000132,-0.0958813910329631
ACH-000133,-0.00013818200899791427
ACH-000137,0.07411900994712382
ACH-000138,0.04217150627305216
ACH-000142,0.01839757258951929
ACH-000143,-0.11601800226836673
ACH-000146,-0.09661003492412387
ACH-000148,-0.0011765418869811677
ACH-000150,0.0016185397422464186
ACH-000152,0.1005513348007834
ACH-000153,-0.16700319256973936
ACH-000159,-0.12043480060743572
ACH-000160,-0.038748421406505945
ACH-000163,-0.009543743992907007
ACH-000167,0.05170408802945744
ACH-000168,-0.014116282224823772
ACH-000169,0.006346911153737935
ACH-000178,0.014085049806181471
ACH-000183,-0.19743106629860688
ACH-000188,0.014523611884162829
ACH-000189,-0.005758847703901601
ACH-000190,-0.07351117666971654
ACH-000198,-0.04272886296860813
ACH-000203,-0.0777948818560366
ACH-000204,-0.2078744670419037
ACH-000206,0.07878529185243831
ACH-000207,-0.005913363960458016
ACH-000208,-0.09154031992357173
ACH-000210,0.1933548003385832
ACH-000211,-0.011865093248055202
ACH-000215,0.006879245709687348
ACH-000221,-0.09168200076835248
ACH-000222,0.12197909078690282
ACH-000223,0.0044010589244972715
ACH-000226,0.10783963953091616
ACH-000227,0.03882165125766253
ACH-000228,-0.03255961298989391
ACH-000231,0.04597976767228217
ACH-000232,-0.12143630799211713
ACH-000233,0.10054006963666144
ACH-000234,-0.03272833475201889
ACH-000235,-0.1046556468980015
ACH-000237,-0.01734601293381105
ACH-000238,-0.012443818108144995
ACH-000242,-0.3714656451915964
ACH-000243,-0.06213968189663741
ACH-000244,-0.18397954221914933
ACH-000246,0.0071302865348857845
ACH-000248,0.048854627707677824
ACH-000250,0.002706656864079439
ACH-000251,-0.07922438772395995
ACH-000252,-0.009251483740660251
ACH-000253,-0.02489244789125016
ACH-000255,-0.07430711280214528
ACH-000256,0.05317263494797311
ACH-000257,-0.05454196173696852
ACH-000258,-0.10652254213719736
ACH-000259,-0.006905438460564793
ACH-000260,-0.0872988802299691
ACH-000261,-0.027742939318937683
ACH-000262,0.07263975864835381
ACH-000263,-0.34951403537856784
ACH-000264,0.04703451608877851
ACH-000265,0.008083631972217583
ACH-000266,-0.0647296209178266
ACH-000272,0.01903155302418629
ACH-000274,-0.1221923975940626
ACH-000277,0.03263693983742031
ACH-000278,0.031052857910961164
ACH-000279,-0.04958423644153652
ACH-000280,-0.09996433140395923
ACH-000281,-0.19324060271682506
ACH-000288,-0.017335282652129462
ACH-000291,0.0890428399752299
ACH-000293,0.09669830447952456
ACH-000294,0.03281935376801279
ACH-000295,-0.034205044424916536
ACH-000296,0.042949571228087007
ACH-000302,-0.08352694605394416
ACH-000304,0.33151128662362983
ACH-000307,-0.06429625809892724
ACH-000308,-0.05522524051540138
ACH-000310,-0.26435316453159713
ACH-000311,-0.06443769318517213
ACH-000312,-0.1486363131560614
ACH-000315,0.2742163542542706
ACH-000316,-0.040077417754574365
ACH-000317,-0.06784527096299835
ACH-000318,0.10321916636621807
ACH-000319,-0.15214113468861018
ACH-000320,-0.004666191168334215
ACH-000322,-0.0118599446431783
ACH-000323,-0.016097273825332173
ACH-000324,-0.047632254763653764
ACH-000329,-0.120648298411898
ACH-000330,-0.045363203524934566
ACH-000331,-0.1098900958479148
ACH-000332,-0.047645991867778
ACH-000334,0.02934490832871562
ACH-000335,-0.09375308098586428
ACH-000336,0.30322413782661073
ACH-000337,-0.1272498873692853
ACH-000338,-0.13084903859693406
ACH-000339,-0.07313326868909509
ACH-000341,-0.116071557272291
ACH-000348,-0.0016136557353906235
ACH-000350,0.05057820915384698
ACH-000352,0.0582305052260083
ACH-000356,0.12723036896879386
ACH-000361,0.0039510634775537685
ACH-000362,-0.0376207853248461
ACH-000363,0.01039647832121092
ACH-000364,-0.034768479816061126
ACH-000365,-0.043946462996946
ACH-000366,0.0005060720636155478
ACH-000368,-0.10715334852350382
ACH-000374,0.026497324544558817
ACH-000375,-0.18133249510271446
ACH-000376,-0.037052972765744326
ACH-000381,0.014250201423847374
ACH-000383,-0.08566534432125958
ACH-000387,-0.08149633953720938
ACH-000389,0.03145981589718004
ACH-000390,-0.051161958801206935
ACH-000393,-0.07853757489871807
ACH-000395,-0.23831558402834316
ACH-000396,0.20659086581715494
ACH-000397,0.09441106994886617
ACH-000401,-0.007228989886160849
ACH-000402,0.004627058185760679
ACH-000403,0.05530289125183648
ACH-000404,-0.011818409043880856
ACH-000406,-0.08116080471719755
ACH-000407,-0.1573795417269589
ACH-000408,0.08493226142213865
ACH-000410,0.1678354181000797
ACH-000411,0.027602149296067368
ACH-000414,-0.15008008678223567
ACH-000415,0.0340815208937126
ACH-000416,-0.010854372197915943
ACH-000420,-0.07776928454507602
ACH-000421,-0.01654729785747784
ACH-000424,-0.2084107287194873
ACH-000425,-0.03525526648704129
ACH-000426,-0.2095891638174192
ACH-000427,0.0432859846809241
ACH-000433,-0.02445481683887735
ACH-000435,0.04831220916633746
ACH-000436,0.008202958647200899
ACH-000444,0.017491861588578166
ACH-000445,-0.11517481965588144
ACH-000448,0.025799552797893463
ACH-000450,0.13320996522679232
ACH-000452,-0.0576543249335529
ACH-000454,0.031406516302026836
ACH-000458,-0.049079844075031465
ACH-000459,0.007883303482592406
ACH-000460,-0.0564881578427941
ACH-000461,-0.09329262384188114
ACH-000463,-0.026862921650324792
ACH-000464,-0.05341480887577597
ACH-000466,0.05460934755003245
ACH-000467,-0.04820008654253489
ACH-000468,0.02853480644192925
ACH-000469,-0.05274482136483881
ACH-000470,0.004190676663468499
ACH-000471,-0.07002954327752177
ACH-000472,0.025843955720784427
ACH-000473,0.0171565583088294
ACH-000475,-0.02141079357474464
ACH-000476,0.0432627906465721
ACH-000477,-0.11377795364880527
ACH-000479,-0.1721834916421797
ACH-000480,-0.04588338128394778
ACH-000481,0.006630603064567303
ACH-000483,0.047234617064245615
ACH-000484,0.17328083407837866
ACH-000485,0.1032439674193946
ACH-000486,0.02899097616395335
ACH-000487,-0.08832481902098391
ACH-000488,-0.0015346429359263873
ACH-000490,0.055819188670099135
ACH-000491,0.036498492443688316
ACH-000495,-0.1621338888590042
ACH-000496,0.06171204657193141
ACH-000499,-0.062449647454084725
ACH-000500,0.105735744356135
ACH-000502,0.027629614105984145
ACH-000503,-0.047360785629093516
ACH-000505,-0.07763668006907187
ACH-000507,0.051883654720813036
ACH-000510,-0.04835427999616746
ACH-000511,-0.030793672406362632
ACH-000512,0.15558747907195686
ACH-000516,0.09171196997159536
ACH-000517,-0.13488620417321162
ACH-000518,-0.07967937180081641
ACH-000520,0.019751878413589462
ACH-000521,-0.07392346659795629
