,RSL1D1 (26156)
ACH-000339,-0.9821790590119972
ACH-000341,-0.8864047899712434
ACH-000348,-0.9019660937406322
ACH-000350,-0.8969754258761748
ACH-000352,-0.8434513525750025
ACH-000356,-0.8429504631302779
ACH-000361,-0.8997796974638435
ACH-000362,-0.9540499099358968
ACH-000363,-0.8907116953832822
ACH-000364,-0.9462110006693758
ACH-000365,-0.9262076366840528
ACH-000366,-1.0459592305648528
ACH-000368,-1.0192254433149652
ACH-000374,-1.01230394056523
ACH-000375,-0.8117692361060544
ACH-000376,-1.0426356799184555
ACH-000381,-0.940088170504086
ACH-000383,-0.9796635007566444
ACH-000387,-1.057713734536104
ACH-000389,-0.9792355041449688
ACH-000390,-1.0892889036796258
ACH-000393,-0.7650822324414079
ACH-000395,-1.0908796682845203
ACH-000396,-1.3053848141852655
ACH-000397,-0.8835097480464541
ACH-000401,-0.910717625184542
ACH-000402,-0.8013859031742607
ACH-000403,-0.9360458009276292
ACH-000404,-1.2194870338550083
ACH-000406,-0.9618812273962142
ACH-000407,-1.021273794008439
ACH-000408,-0.9407197971003314
ACH-000410,-1.0224974578221044
ACH-000411,-1.0302381406856762
ACH-000414,-0.9307862854175304
ACH-000415,-0.9461740674018284
ACH-000416,-0.9700460178260448
ACH-000420,-1.031858316940857
ACH-000421,-0.8791208247456207
ACH-000424,-1.0186029592613486
ACH-000425,-1.1615398950130893
ACH-000426,-0.6471590529174912
ACH-000427,-0.7086325349971475
ACH-000433,-0.9400706797931552
ACH-000435,-1.3827247852840778
ACH-000436,-1.0062286845243638
ACH-000444,-1.1687303872005548
ACH-000445,-1.316949963909126
ACH-000448,-0.8294341889441771
ACH-000450,-1.1579695677359876
ACH-000452,-0.9037511784127824
ACH-000454,-1.03118883196568
ACH-000458,-0.9471665719511304
ACH-000459,-0.8005299179634693
ACH-000460,-1.1576757101023671
ACH-000461,-0.9122335924671806
ACH-000463,-0.921310506933372
ACH-000464,-1.1145134448505838
ACH-000466,-0.8730807227887477
ACH-000467,-1.0039514016583233
ACH-000468,-0.9729876792635024
ACH-000469,-0.9918319034568532
ACH-000470,-1.0334689999477331
ACH-000471,-1.1165388402898866
ACH-000472,-1.0572519237303024
ACH-000473,-1.0116745573468608
ACH-000475,-1.0920206584204324
ACH-000476,-0.7527550795283952
ACH-000477,-0.8966917488359741
ACH-000479,-0.9712913115769696
ACH-000480,-0.8620746643750926
ACH-000481,-0.8742919082939681
ACH-000483,-0.9727958311355368
ACH-000484,-0.8418426639971445
ACH-000485,-1.038020985799787
ACH-000486,-0.8858262029921019
ACH-000487,-0.9099842538437042
ACH-000488,-0.8566533822913048
ACH-000490,-1.1487786950864545
ACH-000491,-0.810934930821366
ACH-000495,-1.1808649964833875
ACH-000496,-1.1318214068525445
ACH-000499,-0.980750273820616
ACH-000500,-1.2692696082333137
ACH-000502,-0.8651336542618127
ACH-000503,-0.7532084125893627
ACH-000505,-1.0806696379651148
ACH-000507,-0.9519774404379304
ACH-000510,-1.0879386629409893
ACH-000511,-0.9635331894420064
ACH-000512,-0.9711796463121918
ACH-000516,-0.9851573383963153
ACH-000517,-1.024793249031072
ACH-000518,-0.8979119029968265
ACH-000520,-0.7485338315088178
ACH-000521,-1.0893152143715583
ACH-000522,-1.15999512445274
ACH-000524,-0.6567227164184912
ACH-000527,-1.0183679016847809
ACH-000528,-1.055046282884461
ACH-000537,-1.151152012155587
ACH-000541,-0.7022474238953992
ACH-000542,-1.0554464218649944
ACH-000544,-1.0299372779222062
ACH-000545,-1.213765829371955
ACH-000547,-1.1189324529804814
ACH-000548,-0.9374160719496842
ACH-000549,-0.7738725780594236
ACH-000550,-0.930987712183197
ACH-000552,-1.0274713582256805
ACH-000556,-0.8632582795248881
ACH-000557,-0.9727677013623509
ACH-000569,-0.7310085639031194
ACH-000570,-0.9698662852551542
ACH-000571,-0.9199076183516528
ACH-000573,-1.0900166858260054
ACH-000576,-0.8352488297163616
ACH-000579,-0.9266447754387912
ACH-000580,-1.3112800168960097
ACH-000584,-1.120149501102767
ACH-000585,-1.0567140951567011
ACH-000588,-0.8417079024984548
ACH-000589,-0.9744976447915754
ACH-000591,-0.9543415893368588
ACH-000593,-1.0320608577793289
ACH-000600,-1.034529074084502
ACH-000601,-0.9611474219256844
ACH-000605,-1.0242485087173434
ACH-000606,-0.9759958576392656
ACH-000608,-0.6126268096583204
ACH-000614,-0.9166644614840792
ACH-000616,-0.9240276721345709
ACH-000618,-0.8373128104645715
ACH-000619,-0.8582311727376135
ACH-000620,-0.9108923806648516
ACH-000621,-1.072430554608214
ACH-000622,-1.0117799775401068
ACH-000623,-1.0706568467163684
ACH-000624,-0.9194045979612452
ACH-000627,-1.1240719154398746
ACH-000630,-0.9623112816059878
ACH-000631,-1.1667105932891355
ACH-000632,-1.0315907476162625
ACH-000633,-0.9928424260121362
ACH-000637,-1.1598019550854246
ACH-000638,-0.9178727559908394
ACH-000646,-0.4450587241507514
ACH-000647,-1.0274565598988608
ACH-000648,-0.8876117249272564
ACH-000649,-1.1247314932302497
ACH-000651,-1.0379297625114734
ACH-000652,-1.1520619912217618
ACH-000653,-0.9114978245136116
ACH-000657,-0.8679150993238376
ACH-000658,-0.7530098740956999
ACH-000661,-0.8333147601554445
ACH-000662,-1.1517655285836512
ACH-000663,-0.9139595451258109
ACH-000665,-0.8240033795354537
ACH-000671,-0.8765727380994545
ACH-000672,-1.1660280895653252
ACH-000673,-0.9642938419849274
ACH-000676,-1.0141486658257024
ACH-000677,-1.0137016616942338
ACH-000681,-0.9882467068022662
ACH-000683,-1.0296589599654256
ACH-000684,-0.9029376841670752
ACH-000688,-0.8089183897560461
ACH-000693,-1.0616070235557455
ACH-000694,-0.9067777164493196
ACH-000695,-0.963585829026
ACH-000696,-1.1085998270002333
ACH-000697,-0.9774613787976372
ACH-000699,-0.7370045914609555
ACH-000701,-0.938146550328683
ACH-000706,-0.93717395493814
ACH-000711,-0.9650671701677841
ACH-000713,-0.9357512692175621
ACH-000714,-0.8710607373787859
ACH-000718,-0.9693066955078304
ACH-000720,-0.9298412255826696
ACH-000721,-1.03324129547796
ACH-000724,-0.8315215763077894
ACH-000725,-0.9286566606015724
ACH-000732,-0.8228904399109624
ACH-000734,-0.9820956438588916
ACH-000735,-0.978062625595568
ACH-000736,-0.8596309074510909
ACH-000738,-0.9995422208941878
ACH-000746,-0.935222253347906
ACH-000747,-1.1457423085615632
ACH-000748,-0.9791241011352159
ACH-000753,-1.1021315684158135
ACH-000756,-1.092196300725333
ACH-000757,-1.0267909128125263
ACH-000758,-1.1341648637897406
ACH-000760,-1.13127594635629
ACH-000762,-0.9982237444415044
ACH-000763,-1.0250580872112862
ACH-000764,-1.2235532485926188
ACH-000765,-1.1944979571627938
ACH-000766,-1.040080347350478
ACH-000767,-1.050515816489565
ACH-000768,-1.0965705257255205
ACH-000769,-0.9585899126576932
ACH-000770,-1.046940584509939
ACH-000771,-0.9664029454418628
ACH-000773,-1.0525798942202074
ACH-000776,-0.9855939561753644
ACH-000777,-1.1023199142991398
ACH-000778,-0.9813734458817432
ACH-000781,-1.0304308963576916
ACH-000782,-0.9467466243009728
ACH-000783,-0.8594356345034799
ACH-000784,-0.9950907182257742
ACH-000785,-0.9803185356081162
ACH-000787,-0.8995810397590936
ACH-000788,-1.1405101098094557
ACH-000791,-1.0423736437744588
ACH-000792,-0.9043732759724188
ACH-000794,-1.0565480447143354
ACH-000796,-1.0203463577504095
ACH-000798,-1.068879409891746
ACH-000799,-1.0555417752634153
ACH-000800,-1.0645875530371354
ACH-000802,-1.0920724561176824
ACH-000804,-0.9030916102045436
ACH-000805,-1.1137966067715381
ACH-000809,-0.975197394502874
ACH-000810,-1.0239974625493369
ACH-000811,-0.7893008639886638
ACH-000817,-0.9126300340415988
ACH-000819,-0.9634842810912224
ACH-000820,-1.7447292134434969
ACH-000821,-0.6515681654599007
ACH-000822,-0.7791391105917711
ACH-000823,-1.0174286676118645
ACH-000824,-0.7871272972284562
ACH-000827,-1.0873978392777068
ACH-000829,-0.5621166012853764
ACH-000831,-0.8738805685289832
ACH-000832,-0.9530423104056588
ACH-000833,-0.9115705118189136
ACH-000834,-1.0889016018052178
ACH-000835,-1.11873620785988
ACH-000836,-1.089785570283749
ACH-000837,-1.209179542808983
ACH-000838,-0.9087323260462428
ACH-000839,-0.8884770752936909
ACH-000840,-0.7849985559459808
ACH-000841,-0.8785950521850334
ACH-000843,-0.6563809679715725
ACH-000846,-0.7780521323387888
ACH-000847,-0.7693973926991943
ACH-000848,-1.0562259588352734
ACH-000849,-0.9498840093940912
ACH-000851,-0.9575094415722972
ACH-000855,-1.0254160745440517
ACH-000856,-0.9735638328107646
ACH-000858,-0.988133764173008
ACH-000859,-1.0966706003183926
ACH-000861,-0.951780612428199
ACH-000862,-0.8079437202997924
ACH-000865,-0.977154369305374
ACH-000866,-1.2468579364428585
ACH-000867,-0.9621181685759216
ACH-000869,-0.9461526663086359
ACH-000872,-1.0186026315347525
ACH-000873,-0.8409946393423979
ACH-000876,-0.7276484577008429
ACH-000878,-0.9409035507006921
ACH-000880,-0.9300306374258891
ACH-000881,-0.9234740378319992
ACH-000882,-0.9720258280703928
ACH-000884,-1.0220807766486042
ACH-000885,-0.963038742399227
ACH-000887,-1.0224912495268474
ACH-000889,-0.8476212105999448
ACH-000896,-0.9068051409579576
ACH-000898,-0.9746285477452898
ACH-000900,-1.1007634379637703
ACH-000901,-1.1505215413769223
ACH-000905,-1.1423436958013673
ACH-000906,-1.1196797548541397
ACH-000907,-1.0995754296875575
ACH-000910,-1.2360179447648565
ACH-000911,-1.0737922541548526
ACH-000912,-0.9761424419261104
ACH-000913,-1.0547134719255873
ACH-000915,-0.9646683263104784
ACH-000916,-0.9254021370380676
ACH-000917,-1.1087948206925682
ACH-000920,-1.1891738046368454
ACH-000921,-0.8965514824870421
ACH-000924,-1.041209915824502
ACH-000926,-1.128448775886233
ACH-000928,-0.9191655110445588
ACH-000929,-0.9435652534708576
ACH-000932,-1.0513343159585635
ACH-000935,-1.0461793486162252
ACH-000936,-0.8608017452065975
ACH-000937,-0.8590195457217362
ACH-000938,-0.9645848723609268
ACH-000939,-1.0661634311709878
ACH-000941,-1.0018101055999251
ACH-000943,-0.9532294428267222
ACH-000946,-0.8891865818127916
ACH-000947,-1.117940591485317
ACH-000948,-0.7799716879978178
ACH-000950,-0.9797044741315828
ACH-000953,-0.7653802522617358
ACH-000954,-0.81950448526353
ACH-000957,-0.9707507253144724
ACH-000958,-1.0326158900180074
ACH-000960,-0.9314681863998966
ACH-000963,-1.0673487131244006
ACH-000968,-1.094599216412714
ACH-000969,-1.0485203357932202
ACH-000972,-1.3810761183907911
ACH-000973,-1.1276663003486247
ACH-000974,-1.0280962748510338
ACH-000978,-1.009561928442111
ACH-000984,-1.1813082772187944
ACH-000986,-0.8848056825822412
ACH-000988,-0.9976227366825328
ACH-000993,-0.9022521369709168
ACH-000994,-0.901246267225922
ACH-000996,-0.9267854889741618
ACH-001001,-0.948105134327518
ACH-001020,-1.0596895534531934
ACH-001028,-0.9894615816802549
ACH-001031,-0.6933640690034019
ACH-001038,-0.9556412570009796
ACH-001048,-0.9940957913039388
ACH-001050,-1.0317171847643498
ACH-001053,-0.9385702185918936
ACH-001054,-0.8847398785154056
ACH-001061,-0.8353237216944606
ACH-001067,-1.0734029302935428
ACH-001075,-1.02532103968416
ACH-001096,-0.8174980358651747
ACH-001111,-0.8185333700076773
ACH-001119,-0.8508280979164069
ACH-001128,-1.1806893639587757
ACH-001134,-1.0133535612501627
ACH-001151,-1.0535142478980517
ACH-001163,-0.965373250293218
ACH-001164,-0.9751685330568746
ACH-001183,-1.0726603034319655
ACH-001192,-1.0316935211442488
ACH-001193,-1.0997360923826869
ACH-001196,-0.8123759610007646
ACH-001197,-0.9082831182281
ACH-001205,-0.7731777207781663
ACH-001211,-0.8576421013640722
ACH-001212,-1.0919319372817908
ACH-001228,-1.0123060903539207
ACH-001232,-1.0811753946717086
ACH-001239,-1.0686823359565076
ACH-001270,-1.0544650936923057
ACH-001274,-1.1169731525628714
ACH-001275,-1.0875428762883423
ACH-001277,-1.145832066832975
ACH-001278,-0.9901736206463951
ACH-001280,-0.8056155394358562
ACH-001283,-1.1295964409124548
ACH-001289,-1.0248631509470247
ACH-001300,-1.1077326486596313
ACH-001301,-1.0413549742200658
ACH-001302,-1.0239659791126212
ACH-001306,-1.130425230145819
ACH-001318,-1.0469153388672539
ACH-001322,-1.093258476071041
ACH-001328,-1.0035891075564531
ACH-001332,-1.0357192667292936
ACH-001336,-1.1500631030767952
ACH-001346,-0.9437671395728318
ACH-001353,-1.0682593429214176
ACH-001354,-0.9254512275383756
ACH-001367,-0.8507392640144137
ACH-001368,-1.1024850142919769
ACH-001374,-0.8538372621241574
ACH-001377,-1.0119058127762663
ACH-001380,-0.9500326571217226
ACH-001391,-0.8069815864304852
ACH-001408,-0.9048418642572342
ACH-001430,-1.0493001075629231
ACH-001431,-1.04112721220975
ACH-001450,-0.7881646714319531
ACH-001496,-0.9782515811251006
ACH-001500,-0.865352581318
ACH-001523,-0.9152509784949224
ACH-001532,-0.8644334901875705
ACH-001550,-1.0883704763622382
ACH-001552,-1.0586230642971808
ACH-001554,-0.8218676253336918
ACH-001654,-0.9328513064173056
ACH-001735,-0.8751628499045101
ACH-001736,-1.0279508782871742
ACH-001737,-0.9866704665778844
ACH-001740,-0.9938167655590716
ACH-001745,-0.8835184366198962
ACH-001765,-0.8389266291566998
