,CELSR3 (1951)
ACH-000004,-0.10303616981681857
ACH-000005,-0.3222078954401097
ACH-000007,-0.02658826616564813
ACH-000009,-0.07278061504856792
ACH-000011,-0.07477182020075168
ACH-000012,-0.1502301020229036
ACH-000013,-0.029725515957714038
ACH-000014,0.16665513511149482
ACH-000015,-0.0259959605927355
ACH-000017,0.028350066015822687
ACH-000018,-0.3018920714286999
ACH-000019,-0.05198678572692228
ACH-000021,-0.09676717025390336
ACH-000022,-0.06024313671721341
ACH-000025,-0.07933101872212625
ACH-000028,-0.133138225305439
ACH-000030,-0.03156524880430419
ACH-000035,-0.014279469037345694
ACH-000036,-0.07109813704055447
ACH-000037,-0.23282100024754634
ACH-000039,-0.16318976961334367
ACH-000040,-0.07651069762813227
ACH-000041,-0.037794942440054616
ACH-000042,-0.12822094733622427
ACH-000045,-0.23350988635545014
ACH-000047,-0.11785301498930273
ACH-000052,0.16078412107699874
ACH-000053,-0.02682475755453861
ACH-000054,-0.14889864541713024
ACH-000055,-0.10070122688392924
ACH-000060,-0.12312542072320018
ACH-000067,-0.10891495936238904
ACH-000070,-0.2527535608053457
ACH-000075,-0.3355205352176706
ACH-000078,-0.10255869544189733
ACH-000082,-0.05490846326647656
ACH-000085,0.13090321603336494
ACH-000086,-0.10595720007968502
ACH-000087,0.09897812764863964
ACH-000092,-0.057051034096391666
ACH-000095,-0.041403739404333166
ACH-000097,-0.0378565280290016
ACH-000098,0.034527010788284816
ACH-000099,0.0016932079434930811
ACH-000108,-0.2193499969636223
ACH-000113,-0.24779940260011096
ACH-000116,-0.16262340946092646
ACH-000118,-0.15246707288682956
ACH-000120,-0.23391106556218666
ACH-000123,-0.03638221564850525
ACH-000127,-0.06891093179888924
ACH-000128,-0.06352617453171462
ACH-000132,-0.0810136713270815
ACH-000133,-0.15071229130520022
ACH-000137,-0.042782186230729255
ACH-000138,-0.07552865420887597
ACH-000142,0.025023651821606558
ACH-000143,0.0584395851370136
ACH-000146,-0.1055073138325992
ACH-000148,0.008986248191459061
ACH-000150,-0.08774988436024163
ACH-000152,0.039230152614542886
ACH-000153,-0.05547317547213732
ACH-000159,-0.123843157674412
ACH-000160,-0.15515321281847105
ACH-000163,-0.08142362903469205
ACH-000167,-0.04376901420282905
ACH-000168,-0.07949403857653706
ACH-000169,-0.1328470316969596
ACH-000178,-0.187220250909371
ACH-000183,-0.051466328078333484
ACH-000188,-0.16667282886886411
ACH-000189,-0.13723212939308005
ACH-000190,-0.16777442091105232
ACH-000198,-0.06296620486782213
ACH-000203,0.5833994302163881
ACH-000204,-0.17635260217413226
ACH-000206,-0.1429431864603174
ACH-000207,-0.11643997023602773
ACH-000208,-0.2825136510176515
ACH-000210,0.1557969635444904
ACH-000211,-0.1517290489371484
ACH-000215,-0.00873037900326365
ACH-000221,-0.2002445122063631
ACH-000222,-0.07176879809523945
ACH-000223,-0.11805179672707082
ACH-000226,-0.06989699591291643
ACH-000227,0.01693222713411626
ACH-000228,-0.27145081039947544
ACH-000231,-0.04983441235872274
ACH-000232,0.0494258263486124
ACH-000233,-0.029808176943189383
ACH-000234,-0.015939363772894656
ACH-000235,-0.0632489102327802
ACH-000237,-0.07285380456574961
ACH-000238,-0.2385747581711002
ACH-000242,-0.06822672428806273
ACH-000243,-0.035346477249688896
ACH-000244,0.008112189665477677
ACH-000246,-0.09115751125057428
