,MOCOS (55034)
ACH-000004,0.015493398868861185
ACH-000005,0.2117886711286767
ACH-000007,-0.002872923967222603
ACH-000009,0.05940380774297024
ACH-000011,-0.06396681381911737
ACH-000012,0.061927112604389135
ACH-000013,-0.06584178788647325
ACH-000014,0.2550564466972905
ACH-000015,-0.02051193563534069
ACH-000017,0.03802648583850109
ACH-000018,-0.01957824220484039
ACH-000019,0.1682905702052142
ACH-000021,0.1342992521898717
ACH-000022,0.054371208780321034
ACH-000025,0.13496923797525134
ACH-000028,0.06628045086753456
ACH-000030,-0.010827618224018658
ACH-000035,0.0904073025619218
ACH-000036,0.005604514741938839
ACH-000037,-0.1296901286444197
ACH-000039,0.10920685531514836
ACH-000040,0.04373864658658442
ACH-000041,0.09980697096921293
ACH-000042,-0.02755569243336981
ACH-000045,0.1405296013417603
ACH-000047,0.1263095441378529
ACH-000052,0.004552665403910058
ACH-000053,0.07924937820987388
ACH-000054,0.04431642219056865
ACH-000055,0.034482912276725404
ACH-000060,0.04207347758992842
ACH-000067,0.17950837048810908
ACH-000070,-0.01770751003232398
ACH-000075,0.10582471653417276
ACH-000078,0.1766237899650046
ACH-000082,0.10271050419278104
ACH-000085,0.2695893101274908
ACH-000086,0.15102760886238428
ACH-000087,0.2955582182257581
ACH-000092,0.0629006183493794
ACH-000095,0.03908072363960846
ACH-000097,0.05852107490943079
ACH-000098,0.0781727049199829
ACH-000099,-0.01934235076911961
ACH-000108,-0.011974259743119844
ACH-000113,0.07517630661620599
ACH-000116,0.04531434232819062
ACH-000118,0.08136543238603106
ACH-000120,0.10194320661906538
ACH-000123,-0.032818170059780216
ACH-000127,0.06896555457712412
ACH-000128,0.09082569361785883
ACH-000132,0.13455294063182258
ACH-000133,0.16560489377880586
ACH-000137,-0.0666196308372942
ACH-000138,0.00744814332805555
ACH-000142,-0.09331011340310744
ACH-000143,0.049768872651731605
ACH-000146,0.03806963298913879
ACH-000148,0.002381706243294989
ACH-000150,0.14808834882329272
ACH-000152,-0.016443500969920078
ACH-000153,-0.10433714756662812
ACH-000159,0.035062743748519955
ACH-000160,0.20906243852436932
ACH-000163,-0.05559821804340305
ACH-000167,-0.08217502272953862
ACH-000168,-0.1859973008676525
ACH-000169,-0.09025697862830706
ACH-000178,0.01293166847870538
ACH-000183,0.1276992467475673
ACH-000188,0.02630796356788291
ACH-000189,0.1322189844047158
ACH-000190,0.1178927800669983
ACH-000198,0.11244448350614362
ACH-000203,0.13210722344080747
ACH-000204,0.12940569529934615
ACH-000206,0.19460036333050187
ACH-000207,0.06344788462599724
ACH-000208,0.06857968202390234
ACH-000210,0.3535003897952274
ACH-000211,0.08961068072469379
ACH-000215,0.00767751479742657
ACH-000221,0.110610935009132
ACH-000222,0.09676706990687207
ACH-000223,-0.002595077048082584
ACH-000226,0.018862769235722627
ACH-000227,-0.060590072594413666
ACH-000228,0.14218895628444714
ACH-000231,0.042272500261453384
ACH-000232,0.018831613037013768
ACH-000233,0.02982281854350005
ACH-000234,0.12424674814989188
ACH-000235,0.0078642693490406
ACH-000237,0.08754179761225547
ACH-000238,0.10992808409922772
ACH-000242,0.2512701286297573
ACH-000243,0.07139361907362278
ACH-000244,-0.004271542424550225
ACH-000246,0.021419744578711004
ACH-000248,0.06835114362043783
ACH-000250,0.05685733897028901
ACH-000251,0.011479164529812923
ACH-000252,0.1978466397464569
ACH-000253,-0.009666307062994041
ACH-000255,0.044474734408698716
ACH-000256,0.06962476919722002
ACH-000257,-0.11124887344854346
ACH-000258,0.03755177495514926
ACH-000259,0.1060828915694642
ACH-000260,0.03383366006403727
ACH-000261,0.046709837831838005
ACH-000262,-0.0606841634427828
ACH-000263,0.0020797923632670137
ACH-000264,0.04857924558881028
ACH-000265,0.004884420169852643
ACH-000266,0.0511438447698651
ACH-000272,0.041733940596517735
ACH-000274,0.047725209531932065
ACH-000277,0.12012400177655
ACH-000278,-0.010880465788447128
ACH-000279,0.11248046849943692
ACH-000280,0.01988442915835355
ACH-000281,-0.08082009694671494
ACH-000288,0.12412477909379167
ACH-000291,0.03178134937241172
ACH-000293,0.028766640434412155
ACH-000294,0.12450932696233355
ACH-000295,-0.000682246914705311
ACH-000296,0.08287233915478741
ACH-000302,-0.01629014960231163
ACH-000304,0.216777339818194
ACH-000307,-0.016159532297272197
ACH-000308,0.030563113254919925
ACH-000310,-0.044912138236103176
ACH-000311,0.010029062857031664
ACH-000312,0.06983404912892284
ACH-000315,0.06406239861642586
ACH-000316,0.15086954569341893
ACH-000317,0.008433410767847517
ACH-000318,0.12294160857236128
ACH-000319,-0.08602464316253662
ACH-000320,-0.033043580776242865
ACH-000322,0.014926880073293597
ACH-000323,-0.02904240332101965
ACH-000324,0.07664571177986372
ACH-000329,-0.002138167534992633
ACH-000330,-0.07622423720077201
ACH-000331,0.06137619641572961
ACH-000332,0.030353683773115425
ACH-000334,0.014338491449999713
ACH-000335,0.2534727419973287
ACH-000336,0.1310589572234144
ACH-000337,0.01915203066203449
ACH-000338,-0.016491316483844817
ACH-000339,0.08696280713426177
ACH-000341,0.025020936479996453
ACH-000348,0.01419047907336143
ACH-000350,0.052527205062798316
ACH-000352,0.07110321712971471
ACH-000356,0.05957388080262641
ACH-000361,0.09999643288391412
ACH-000362,0.06382240660932496
ACH-000363,-0.02251007033516153
ACH-000364,0.0648777507983953
ACH-000365,0.16092337290616612
ACH-000366,0.011973408600690523
ACH-000368,0.14888960970130655
ACH-000374,0.14184340932087153
ACH-000375,0.22061480229279676
ACH-000376,0.07201751623949025
ACH-000381,0.011410747981713836
ACH-000383,0.08290051362719053
ACH-000387,-0.027013439761942214
ACH-000389,0.1572347371421265
ACH-000390,0.1640119028552309
ACH-000393,0.1651182828061492
ACH-000395,0.1684400431074562
ACH-000396,-0.010766478543529788
ACH-000397,0.005976125423021502
ACH-000401,0.0655931426749396
ACH-000402,-0.16108713424638502
ACH-000403,-0.014668429458569537
ACH-000404,0.07533257300876392
ACH-000406,0.08262507571646995
ACH-000407,0.09924075004246727
ACH-000408,-0.19753838997909676
ACH-000410,0.09463982496421994
ACH-000411,0.17361654734511772
ACH-000414,0.07616046720123226
ACH-000415,0.0390124970038969
ACH-000416,-0.02565596030734889
ACH-000420,-0.00021429572363241542
ACH-000421,-0.004037771328054427
ACH-000424,0.13689719300225095
ACH-000425,0.0737948968388705
ACH-000426,-0.06546694679778409
ACH-000427,0.08925279868985443
ACH-000433,-0.026927506254592767
ACH-000435,-0.07102808559035548
ACH-000436,0.2656249654218921
ACH-000444,0.06953243242528824
ACH-000445,0.16055347149112836
ACH-000448,0.03315305985247932
ACH-000450,0.008068830275772687
ACH-000452,0.1399473210116657
ACH-000454,0.1303820688112467
ACH-000458,-0.007823645516325577
ACH-000459,0.1367564131135732
ACH-000460,0.11253159254468342
ACH-000461,0.010530567408761323
ACH-000463,-0.027140128350942226
ACH-000464,0.09722549529069932
ACH-000466,-0.056128633899452295
ACH-000467,-0.008680009588014412
ACH-000468,0.0036828694392483383
ACH-000469,0.1109149417826448
ACH-000470,-0.016835468718786908
ACH-000471,-0.05078296486292957
ACH-000472,0.0187942257762604
ACH-000473,0.04472780518341209
ACH-000475,-0.043921019070272335
ACH-000476,0.027276624111802133
ACH-000477,-0.038376848172753344
ACH-000479,0.029883424795378626
ACH-000480,0.11742912174671268
ACH-000481,0.027821339049289597
ACH-000483,0.11559442274763936
ACH-000484,-0.07551857886989079
ACH-000485,0.14237194893732488
ACH-000486,0.07018904811701826
ACH-000487,0.0970578720935122
ACH-000488,0.035737574347398965
ACH-000490,0.023784360178938545
ACH-000491,0.1249539315220966
ACH-000495,0.07276788861831959
ACH-000496,-0.017644492060798742
ACH-000499,0.2619330053011105
ACH-000500,-0.18191388327326707
ACH-000502,0.07403814448702414
ACH-000503,0.10777788338919077
ACH-000505,0.03311866107864619
ACH-000507,0.015159047201483275
ACH-000510,0.028118602357182408
ACH-000511,0.17953033320304387
ACH-000512,0.02256407836204565
ACH-000516,0.1503105736522521
ACH-000517,0.036213653827411714
ACH-000518,0.10010390101817324
ACH-000520,0.024100470164701973
ACH-000521,-0.08784403498534492
ACH-000522,0.08693275970910024
ACH-000524,-0.052125754052862
ACH-000527,0.060360373705338824
ACH-000528,-0.011770908102890368
ACH-000537,0.05026995730245959
ACH-000541,0.09139070752363396
ACH-000542,0.0829789083024349
ACH-000544,0.07620276241505047
ACH-000545,-0.11074199011616144
ACH-000547,0.13679328355779127
ACH-000548,0.04206046372401392
ACH-000549,0.17775797596286338
ACH-000550,0.04374300856885696
ACH-000552,-0.0207681713448124
ACH-000556,0.11135975338106616
ACH-000557,-0.008628138872552605
ACH-000569,0.02326570292618488
ACH-000570,0.06073948812671692
ACH-000571,0.103501131133818
ACH-000573,0.06385520939990562
ACH-000576,0.11367500861984375
ACH-000579,0.14467889262670558
ACH-000580,0.3522516092820332
ACH-000584,0.14007098209670754
ACH-000585,0.06664973206881761
ACH-000588,0.06757123000246534
ACH-000589,-0.012278955774947649
ACH-000591,0.06558717618359068
ACH-000593,-0.05397141039517706
ACH-000600,0.13554263530722369
ACH-000601,0.16466934694373975
ACH-000605,0.01665428770691234
ACH-000606,0.19979698129293275
ACH-000608,0.032325505853337475
ACH-000614,-0.00967980191462487
ACH-000616,0.09354990994239737
ACH-000618,0.03995152156496179
ACH-000619,0.21754938823503506
ACH-000620,0.08195333953874975
ACH-000621,0.03793161288809869
ACH-000622,0.037689228182488564
ACH-000623,0.06340512717819935
ACH-000624,-0.014957674302714722
ACH-000627,0.1649215540581399
ACH-000630,0.008233030181762477
ACH-000631,-0.022268331671863185
ACH-000632,0.2035485467343498
ACH-000633,0.17274007674237868
ACH-000637,0.13046840076055655
ACH-000638,-0.06013205404462639
ACH-000646,0.03022567237062856
ACH-000647,0.06079433432842288
ACH-000648,0.04915540233608058
ACH-000649,0.12861423369446076
ACH-000651,0.02751785235009068
ACH-000652,-0.038269964254251235
ACH-000653,-0.037202579034143986
ACH-000657,0.010275328934983596
ACH-000658,0.013431020333513505
ACH-000661,-0.11837666614369882
ACH-000662,-0.23207224201022966
ACH-000663,-0.056387479449495126
ACH-000665,0.07098733294796089
ACH-000671,0.15815193408414968
ACH-000672,0.12966247620766772
ACH-000673,0.05166615389954826
ACH-000676,0.11845801211429607
ACH-000677,0.03057950840554453
ACH-000681,0.0949344283817882
ACH-000683,0.039486575180090216
ACH-000684,0.1849292833715708
ACH-000688,0.0724169857029527
ACH-000693,0.05538461645486719
ACH-000694,0.13891721703653076
ACH-000695,-0.08834896332236218
ACH-000696,0.025981316683267586
ACH-000697,-0.030583899650509713
ACH-000699,-0.0358295086580833
ACH-000701,0.1967228840467972
ACH-000706,0.05088768094972978
ACH-000711,0.06374908980034891
ACH-000713,0.09632302253109838
ACH-000714,0.003189789476941307
ACH-000718,0.07346618045258746
ACH-000720,0.059683799527186665
ACH-000721,0.12431103786520532
ACH-000724,0.11533368216322687
ACH-000725,0.0285758965001894
ACH-000732,-0.014369219627557168
ACH-000734,0.0864702050779829
ACH-000735,0.022757269111214458
ACH-000736,-0.010997822503466441
ACH-000738,0.05160752771053118
ACH-000746,0.07283708743763702
ACH-000747,0.2424628596226479
ACH-000748,0.0008459459052770409
ACH-000753,0.1058900324293064
ACH-000756,-0.014106055758721368
ACH-000757,0.10539626002836926
ACH-000758,0.07263034714622264
ACH-000760,0.007043472740320967
ACH-000762,-0.09615479614441087
ACH-000763,-0.03097053266964576
ACH-000764,0.03232879768232593
ACH-000765,0.11168360831183803
ACH-000766,-0.09208166900530314
ACH-000767,0.10455709403924866
ACH-000768,0.2055149607552896
ACH-000769,-0.051912716025365416
ACH-000770,0.13108653359578076
ACH-000771,0.08132156461338308
ACH-000773,0.15243796008431704
ACH-000776,0.01977238170881137
ACH-000777,0.08623344418807466
ACH-000778,-0.03774875844813837
ACH-000781,0.0502657587839167
ACH-000782,-0.1094152178495338
ACH-000783,0.13499096998949858
ACH-000784,0.05368563092781023
ACH-000785,-0.006076398312131946
ACH-000787,0.06968190787863945
ACH-000788,0.12889270622906426
ACH-000791,0.03463978249660886
ACH-000792,0.09724080211281858
ACH-000794,0.0035189934190839977
ACH-000796,0.050520840029205816
ACH-000798,-0.040803925657162426
ACH-000799,0.10320274874622727
ACH-000800,0.189900302322334
ACH-000802,0.09129585091501002
ACH-000804,0.06809912689969795
ACH-000805,0.145587696372776
ACH-000809,0.11541530525128693
ACH-000810,-0.04497729883059625
ACH-000811,0.06856770747034872
ACH-000817,0.12238200909035064
ACH-000819,0.05078865536199359
ACH-000820,0.09399075925729357
ACH-000821,0.002641120159318644
ACH-000822,0.000529713234233596
ACH-000823,-0.007541712381044242
ACH-000824,-0.0473815020805014
ACH-000827,0.09094752355615453
ACH-000829,0.07267143495974883
ACH-000831,-0.0216964342245889
ACH-000832,-0.0158643724901334
ACH-000833,-0.034165622733881094
ACH-000834,-0.005866445583554235
ACH-000835,-0.00897291544538919
ACH-000836,0.09290497543696452
ACH-000837,0.07723001680123638
ACH-000838,0.06463834055868121
ACH-000839,-0.11691924914747455
ACH-000840,0.12081190912502288
ACH-000841,-0.035366735127424734
ACH-000843,0.045486732662523344
ACH-000846,-0.09035797508247727
ACH-000847,0.03922488667876114
ACH-000848,0.10248328028063226
ACH-000849,0.0318195418011442
ACH-000851,0.023035114920943067
ACH-000855,0.08531607987683759
ACH-000856,0.12657729915712831
ACH-000858,-0.061994746779414925
ACH-000859,0.17891621506210031
ACH-000861,-0.07426491677650622
ACH-000862,0.16572894299616733
ACH-000865,0.12743689261304994
ACH-000866,0.0900930777810577
ACH-000867,0.08292497452322185
ACH-000869,-0.05569821905225263
ACH-000872,0.12557875575298896
ACH-000873,0.08378461659765632
ACH-000876,0.0281560122183895
ACH-000878,0.2009316659171307
ACH-000880,0.08748803386639037
ACH-000881,0.07559933856633054
