,PLCB3 (5331)
ACH-000004,-0.05658228251130376
ACH-000005,0.19651030345938744
ACH-000007,0.048009122583405686
ACH-000009,-0.04212651385276578
ACH-000011,0.057321840252244315
ACH-000012,-0.20141957328435275
ACH-000013,-0.02021100889350734
ACH-000014,0.09552168800425297
ACH-000015,-0.0432199413009186
ACH-000017,-0.01763704438645479
ACH-000018,-0.11178092266936608
ACH-000019,-0.05512303376804917
ACH-000021,-0.1172139622506706
ACH-000022,-0.09360294059153708
ACH-000025,-0.14625766012836375
ACH-000028,-0.02012714116699853
ACH-000030,-0.2567819811885257
ACH-000035,-0.008627835704374616
ACH-000036,-0.15872365735188065
ACH-000037,-0.2117023577168174
ACH-000039,-0.015638886935438096
ACH-000040,-0.08575410877785608
ACH-000041,-0.09330784077321376
ACH-000042,-0.19871604871083776
ACH-000045,-0.08926829386461654
ACH-000047,-0.01917498809349153
ACH-000052,-0.057725621825002425
ACH-000053,-0.15645997292856892
ACH-000054,-0.0024028035646497816
ACH-000055,0.005352384094841775
ACH-000060,-0.08320250103397821
ACH-000067,0.5378226181763868
ACH-000070,-0.033155170635641405
ACH-000075,0.032852264967781215
ACH-000078,-0.10961668999027284
ACH-000082,-0.18197201665077511
ACH-000085,0.009258387818530684
ACH-000086,-0.1946825172950284
ACH-000087,-0.09188141846909673
ACH-000092,-0.039590193527299235
ACH-000095,-0.04308683987024985
ACH-000097,-0.020400327436068157
ACH-000098,0.02508190172325831
ACH-000099,-0.0007762488542335633
ACH-000108,-0.16738886525929916
ACH-000113,-0.0059094254160699505
ACH-000116,-0.13984448611936084
ACH-000118,-0.12499073796938467
ACH-000120,-0.05488673857838898
ACH-000123,-0.04726015255274912
ACH-000127,0.006873156557720452
ACH-000128,0.07741233284786972
ACH-000132,-0.11780067415307405
ACH-000133,0.07798918937681308
ACH-000137,-0.12110890213598548
ACH-000138,-0.07966612168215821
ACH-000142,-0.23451035412418425
ACH-000143,-0.13102331306993065
ACH-000146,-0.05388054942550328
ACH-000148,-0.08565316601123824
ACH-000150,-0.21415583138870464
ACH-000152,0.00469747476379603
ACH-000153,-0.10337834190429598
ACH-000159,0.11799087182932162
ACH-000160,-0.3433053841289113
ACH-000163,-0.1008242599659555
ACH-000167,0.34425526663681105
ACH-000168,-0.10066275544884742
ACH-000169,-0.04862247717275419
ACH-000178,-0.09723904538175143
ACH-000183,-0.2636517368018021
ACH-000188,-0.3402435233745087
ACH-000189,0.003132644873113694
ACH-000190,-0.0006137497647810787
ACH-000198,0.0988057738308506
ACH-000203,0.575260013572745
ACH-000204,-0.2501960178985084
ACH-000206,0.06268164423730029
ACH-000207,-0.2595467060094746
ACH-000208,-0.12786753941318182
ACH-000210,-0.110893265748546
