,RPLP0 (6175)
ACH-000004,-1.3030625142071937
ACH-000005,-1.1920727949958572
ACH-000007,-1.1470639223724717
ACH-000009,-1.1629573096718608
ACH-000011,-1.3429960941416157
ACH-000012,-1.1691691653145728
ACH-000013,-1.2121120106985748
ACH-000014,-1.071971276144346
ACH-000015,-1.112469013453032
ACH-000017,-1.0894328596726297
ACH-000018,-1.0529060693462775
ACH-000019,-0.9994678502505122
ACH-000021,-1.1919528318833454
ACH-000022,-1.0919033575714123
ACH-000025,-1.2318763840711535
ACH-000028,-1.0323357639345414
ACH-000030,-1.256276648090553
ACH-000035,-1.1943574796114829
ACH-000036,-0.9929473568005428
ACH-000037,-1.2681681648793561
ACH-000039,-0.9816040286326256
ACH-000040,-1.1099782267761755
ACH-000041,-1.1216740875925384
ACH-000042,-1.2560625878986378
ACH-000045,-1.3374006380578105
ACH-000047,-1.0509933099949424
ACH-000052,-1.0545180547733437
ACH-000053,-1.0672368624643491
ACH-000054,-1.0979206560752894
ACH-000055,-1.181346413439892
ACH-000060,-0.9592019303504772
ACH-000067,-1.1399053268531956
ACH-000070,-1.0919908333058366
ACH-000075,-0.9650746119848708
ACH-000078,-1.0329065590891162
ACH-000082,-1.340357112176884
ACH-000085,-1.1291867515301934
ACH-000086,-0.91005718174564
ACH-000087,-1.2547045358715507
ACH-000092,-1.0685889795387238
ACH-000095,-1.1599939412833955
ACH-000097,-1.2020761780765081
ACH-000098,-1.1562328675667264
ACH-000099,-1.1974629455578334
ACH-000108,-1.0245061746150481
ACH-000113,-1.3660505340502327
ACH-000116,-1.1470147869875833
ACH-000118,-1.2207996731662336
ACH-000120,-1.0843718560907258
ACH-000123,-1.1827811513576043
ACH-000127,-1.0761319761805297
ACH-000128,-1.1217941914563605
ACH-000132,-1.1131518723803109
ACH-000133,-1.068575188370771
ACH-000137,-1.0881948111431121
ACH-000138,-1.0621438653532655
ACH-000142,-1.2372014602551833
ACH-000143,-1.1832246446679862
ACH-000146,-1.2342786259727572
ACH-000148,-1.4017876848827098
ACH-000150,-1.242364732808428
ACH-000152,-0.9081585763412741
ACH-000153,-0.982731685740103
ACH-000159,-1.1386967080644919
ACH-000160,-1.191064675490278
ACH-000163,-0.989433295886533
ACH-000167,0.4962684235172981
ACH-000168,-1.290777317995898
ACH-000169,-1.0108025497889634
ACH-000178,-1.1782087885524009
ACH-000183,-1.1921792767850212
ACH-000188,-1.1670051597239708
ACH-000189,-1.0335494742391156
ACH-000190,-0.8609122774931747
ACH-000198,-1.2877348774022104
ACH-000203,-1.6143966048619076
ACH-000204,-0.9779222814913896
ACH-000206,-1.2493127638537962
ACH-000207,-1.0245067286200646
ACH-000208,-1.4047307235213204
ACH-000210,-1.0366041666737635
ACH-000211,-1.1825280901395716
ACH-000215,-1.070595954129085
ACH-000221,-1.4849128410510508
ACH-000222,-1.0733020599767034
ACH-000223,-1.1403081133269246
ACH-000226,-1.1733925009681956
ACH-000227,-1.4346057212126655
ACH-000228,-0.9251392713580354
ACH-000231,-1.1285501448820938
ACH-000232,-1.2222040894555175
ACH-000233,-1.1669312936377492
ACH-000234,-1.0363163512282374
ACH-000235,-1.0503802221548515
ACH-000237,-1.1719096257521406
ACH-000238,-1.167934299268498
ACH-000242,-0.9963373611397636
ACH-000243,-1.134622026684562
ACH-000244,-1.0398527063924743
ACH-000246,-1.0685782729102151
ACH-000248,-1.4334652563598904
ACH-000250,-0.9938329430566504
ACH-000251,-1.6463731621862367
ACH-000252,-0.9809151699560412
ACH-000253,-1.3297372497811508
ACH-000255,-1.2342624348272029
ACH-000256,-0.8244461021310755
ACH-000257,-1.0488091128377903
ACH-000258,-1.0358673247605157
ACH-000259,-1.2347966601918103
ACH-000260,-1.085898263167818
ACH-000261,-1.014611972854274
ACH-000262,-1.1930556109175616
ACH-000263,-1.1887596942833991
ACH-000264,-1.0999878371284573
ACH-000265,-1.1687505448145679
ACH-000266,-1.0983234100461357
ACH-000272,-1.0842713520000735
ACH-000274,-1.1545091520153064
ACH-000277,-1.2134369041289867
ACH-000278,-1.4164197336341622
ACH-000279,-0.9976443041756492
ACH-000280,-0.9890598019155624
ACH-000281,-1.1613936520157109
ACH-000288,-1.2171117569936292
ACH-000291,-1.2845076660537729
ACH-000293,-0.961453958909981
ACH-000294,-1.2868253882141396
ACH-000295,-1.2208008209100052
ACH-000296,-0.9312160036008194
ACH-000302,-1.1566303193657077
ACH-000304,-1.5738334821339932
ACH-000307,-0.998406469492904
ACH-000308,-1.260766307101865
ACH-000310,-1.0947735142753037
ACH-000311,-1.3137154735513925
ACH-000312,-1.1784882184742096
ACH-000315,-1.250314790490149
ACH-000316,-0.9711647450422928
ACH-000317,-0.8984036852786659
ACH-000318,-1.234723680218843
ACH-000319,-1.1127124082139692
ACH-000320,-1.054301683213815
ACH-000322,-1.077506196293412
ACH-000323,-1.1805427727048807
ACH-000324,-1.1638093547871953
ACH-000329,-1.0675680441719615
ACH-000330,-0.8896733885654502
ACH-000331,-1.0993780608567605
ACH-000332,-1.1585323254171762
ACH-000334,-1.2946965889791442
ACH-000335,-1.3144792502357023
ACH-000336,-1.2978346144753743
ACH-000337,-1.124682532954666
ACH-000338,-1.0166621728366243
ACH-000339,-1.2002782430510142
ACH-000341,-1.2200810033875105
ACH-000348,-1.162071510487126
ACH-000350,-1.2189495760617548
ACH-000352,-1.201328265932246
ACH-000356,-1.1024520450062505
ACH-000361,-0.9773935805217012
ACH-000362,-1.2407348779727077
ACH-000363,-1.0134491037917008
ACH-000364,-1.2162642890463795
ACH-000365,-1.342886599529686
ACH-000366,-1.0989766455219772
ACH-000368,-1.2191111699308692
ACH-000374,-1.1967419102173462
ACH-000375,-1.2366285573871656
ACH-000376,-0.9993647815132078
ACH-000381,-1.0500076388059143
ACH-000383,-1.1859492067357278
ACH-000387,-1.2562198574186154
ACH-000389,-1.1225615833902507
ACH-000390,-1.1480685224700418
ACH-000393,-1.0703794970124618
ACH-000395,-1.1343063658181554
ACH-000396,-1.032473101794972
ACH-000397,-1.2139473082336514
ACH-000401,-1.2986602543507049
ACH-000402,-1.4441171578376033
ACH-000403,-1.1698876681746335
ACH-000404,-1.1888961289997602
ACH-000406,-1.288224429266006
ACH-000407,-1.1465283446554722
ACH-000408,-1.2231791660562352
ACH-000410,-1.0772413962132248
ACH-000411,-1.1612829129119775
ACH-000414,-1.3408780726579543
ACH-000415,-1.120897596715354
ACH-000416,-0.9818327435821308
ACH-000420,-1.1778451423153515
ACH-000421,-1.0377546502884545
ACH-000424,-0.9150252724871182
ACH-000425,-1.3228926271860253
ACH-000426,-1.2937436127289954
ACH-000427,-1.24914240611683
ACH-000433,-0.9744249192634163
ACH-000435,-1.1170599610899252
ACH-000436,-0.969685181303418
ACH-000444,-0.9407612006250422
ACH-000445,-1.0455394558826523
ACH-000448,-1.1779704395674848
ACH-000450,-1.1703470257797906
ACH-000452,-0.9754719198925474
ACH-000454,-0.9961392295321436
ACH-000458,-1.236649634989806
ACH-000459,-0.9999321351850929
ACH-000460,-1.2043329920805923
ACH-000461,-1.2541936929037936
ACH-000463,-1.06941504964625
ACH-000464,-1.2130013900906398
ACH-000466,-1.3567089467385778
ACH-000467,-1.0725703017416066
ACH-000468,-1.301039913306396
ACH-000469,-1.0001113730010536
ACH-000470,-1.0781970265239005
ACH-000471,-1.1132171985879655
ACH-000472,-1.085152282894032
ACH-000473,-1.0740982338811849
ACH-000475,-1.1029657823708523
ACH-000476,-1.09391968263933
ACH-000477,-1.378622770015135
ACH-000479,-0.8648632943670875
ACH-000480,-1.1081986538828967
ACH-000481,-1.2230469226137808
ACH-000483,-1.0559398922746996
ACH-000484,-0.8291060039027288
ACH-000485,-0.8625579387220367
ACH-000486,-1.1462330021340352
ACH-000487,-1.2059564880362583
ACH-000488,-1.1156226064737051
ACH-000490,-1.0031063613949174
ACH-000491,-1.1898611955440772
ACH-000495,-0.6856756535816899
ACH-000496,-1.1523895252843717
ACH-000499,-1.1370592511866346
ACH-000500,-1.1143920383114074
ACH-000502,-1.159377911864684
ACH-000503,-1.0808790989953203
ACH-000505,-1.0154617763088851
ACH-000507,-1.001125707732219
ACH-000510,-0.9791860969131936
ACH-000511,-1.0009055368139403
ACH-000512,-0.8045319229161237
ACH-000516,-1.1438396174644183
ACH-000517,-1.0461439908401895
ACH-000518,-1.2009128453601658
ACH-000520,-1.0966178930605646
ACH-000521,-0.9875454502330564
ACH-000522,-1.1264598524840428
ACH-000524,-1.230114791565817
ACH-000527,-1.1461684734450373
ACH-000528,-1.0971703974133498
