,TEP1 (7011)
ACH-000004,0.14058145580871467
ACH-000005,0.1264703080592789
ACH-000007,0.18750885561051275
ACH-000009,0.10654299709878083
ACH-000011,0.1643901606654597
ACH-000012,0.12685536682791107
ACH-000013,0.11541553882559212
ACH-000014,0.055966984378340315
ACH-000015,0.2033884603124944
ACH-000017,0.03944127345999818
ACH-000018,0.1276649509193904
ACH-000019,0.1375755717736472
ACH-000021,0.13546764119904875
ACH-000022,0.11045794652385857
ACH-000025,0.21425697543254574
ACH-000028,0.2320560184168188
ACH-000030,0.011885066956000084
ACH-000035,0.1720476152426842
ACH-000036,0.14022781770480938
ACH-000037,0.07383963585535286
ACH-000039,0.14758970469870242
ACH-000040,0.06701040511390913
ACH-000041,0.08265972757330395
ACH-000042,0.14219718652137472
ACH-000045,0.21826578351605586
ACH-000047,0.17835227544374407
ACH-000052,-0.11159209446558388
ACH-000053,0.08314509594295598
ACH-000054,0.08535198951202573
ACH-000055,0.06300127818281641
ACH-000060,-0.05115334329420382
ACH-000067,0.16289573167096508
ACH-000070,0.1564376719239096
ACH-000075,0.2679847255343341
ACH-000078,0.0821906520773562
ACH-000082,0.12569761272724958
ACH-000085,0.11631851396139048
ACH-000086,0.051808742843669583
ACH-000087,0.15262889585161238
ACH-000092,0.1597899003976789
ACH-000095,-0.0341131958829683
ACH-000097,0.03889295486134983
ACH-000098,0.145322565740165
ACH-000099,0.18730562330541614
ACH-000108,0.06849109251201638
ACH-000113,0.13935115851629373
ACH-000116,0.15924880937604094
ACH-000118,0.0013416245553379766
ACH-000120,0.05956497052545444
ACH-000123,0.00821957639050547
ACH-000127,0.07690895845113382
ACH-000128,0.2561455421575238
ACH-000132,0.11689684042535252
ACH-000133,0.15658456035378934
ACH-000137,0.2323857084512743
ACH-000138,0.0928142512915561
ACH-000142,0.16858318235424735
ACH-000143,-0.046713920290409286
ACH-000146,-0.009536261209438613
ACH-000148,-0.06528984190722749
ACH-000150,0.2866147116196189
ACH-000152,0.20103179147613925
ACH-000153,0.05433870937622347
ACH-000159,0.028915516327403763
ACH-000160,-0.14770389481036586
ACH-000163,0.052757822172829434
ACH-000167,0.4033961920060613
ACH-000168,0.28240953190635704
ACH-000169,0.1887589127882789
ACH-000178,0.12814573266138166
ACH-000183,-0.01781350746849646
ACH-000188,0.15128294437765016
ACH-000189,0.18713082448662866
ACH-000190,0.16628387701451908
ACH-000198,0.04242823837624735
ACH-000203,-0.30584954874174103
ACH-000204,0.0074817998559636514
ACH-000206,0.24396441329605145
ACH-000207,0.11011023941985963
ACH-000208,0.03109672499415621
ACH-000210,0.0936966348509504
ACH-000211,0.0979406912119447
ACH-000215,0.08976348632681333
ACH-000221,-0.044918555663710495
ACH-000222,0.11274813221375105
ACH-000223,0.2566669327609775
ACH-000226,0.04554029146457045
ACH-000227,0.15032802114912344
ACH-000228,0.018546243436809468
ACH-000231,0.07707390723721284
ACH-000232,0.1909425515775489
ACH-000233,0.08205379398825798
ACH-000234,0.17313382693820373
ACH-000235,0.14636784163860653
ACH-000237,0.17370526429578825
ACH-000238,0.2582745790522243
ACH-000242,0.15555802171040756
ACH-000243,0.01822503884544276
ACH-000244,0.04722325660294819
ACH-000246,0.04709265093508692
ACH-000248,0.01543994138229151
ACH-000250,0.09925785634663396
ACH-000251,0.24333109234951095
ACH-000252,0.07634663544303766
ACH-000253,0.20728737913106224
ACH-000255,0.09351749381293374
ACH-000256,0.274440425726731
ACH-000257,-0.17439110625554272
ACH-000258,-0.0018449023685655579
ACH-000259,0.03981216537181365
ACH-000260,0.024881195402301944
ACH-000261,0.07440292318513643
ACH-000262,0.012524899908986841
ACH-000263,-0.021064634998805697
ACH-000264,0.16974893405715386
ACH-000265,0.061731785091567
ACH-000266,0.1326101014950747
ACH-000272,0.08596079661961484
ACH-000274,0.19551963546490125
ACH-000277,0.12029440697261255
ACH-000278,0.10390541780953544
ACH-000279,0.08593488522323968
ACH-000280,0.14311901092035856
ACH-000281,0.19034761404914666
ACH-000288,0.09519712719371436
ACH-000291,0.1196983137434436
ACH-000293,0.16383695695919218
ACH-000294,0.035115500991419066
ACH-000295,0.3902365766077346
ACH-000296,0.2320405244026356
ACH-000302,0.1662047132055123
ACH-000304,0.2432820558017184
ACH-000307,-0.033667190646149134
ACH-000308,0.1089811161249141
ACH-000310,0.14012386751405428
ACH-000311,0.011020629736822059
ACH-000312,0.12836893843293193
ACH-000315,-0.13877766737683114
ACH-000316,0.26530194823497205
ACH-000317,0.0045332957411626535
ACH-000318,0.07816044162924403
ACH-000319,0.1993965640553288
ACH-000320,0.15732894585289378
ACH-000322,0.08064559912062405
ACH-000323,-0.0006111868113484925
ACH-000324,0.1067296324654051
ACH-000329,0.07723167700611877
ACH-000330,0.1903740563690143
ACH-000331,0.1802136815765848
ACH-000332,0.10863662844167486
ACH-000334,0.28060106507725485
ACH-000335,0.17045707113025646
ACH-000336,0.4418683237522929
ACH-000337,0.2621202322103001
ACH-000338,-0.08656948408190604
ACH-000339,0.08626870296281854
ACH-000341,0.10849507840950667
ACH-000348,0.07972463810918004
ACH-000350,0.13862759046255238
ACH-000352,0.12900259875921555
ACH-000356,-0.057965161613759975
ACH-000361,-0.02986167613100995
ACH-000362,0.032606203009655735
ACH-000363,0.07613538017101447
ACH-000364,0.11441857936848256
ACH-000365,0.059699608733790176
