,CREB1 (1385)
ACH-000004,-0.15335428407726506
ACH-000005,-0.019034275313568532
ACH-000007,-0.057583070571866166
ACH-000009,-0.14461007400213888
ACH-000011,-0.10555644982271613
ACH-000012,-0.2265376178238888
ACH-000013,-0.14630350115541482
ACH-000014,-0.11380916426024662
ACH-000015,0.038121324115355286
ACH-000017,-0.4373961438893559
ACH-000018,-0.06061478067427331
ACH-000019,-0.14694844794489784
ACH-000021,-0.08356845654056545
ACH-000022,-0.06516306215735153
ACH-000025,-0.4543975116500514
ACH-000028,-0.062464602387745226
ACH-000030,0.14794423209231872
ACH-000035,0.210994769866246
ACH-000036,-0.3025548667107891
ACH-000037,-0.24406121066953504
ACH-000039,0.05885287020286568
ACH-000040,-0.36291249449356666
ACH-000041,-0.061030411162221125
ACH-000042,-0.12371562545823185
ACH-000045,-0.35106430710090303
ACH-000047,-0.03971734851945792
ACH-000052,-0.08832309835539935
ACH-000053,0.04159269483183805
ACH-000054,-0.2149533365835446
ACH-000055,-0.5575154927344876
ACH-000060,-0.2732590657872451
ACH-000067,-0.09612945718321428
ACH-000070,-0.19695077673051997
ACH-000075,-0.15626920686422052
ACH-000078,-0.10883520999811287
ACH-000082,-0.2357662871811837
ACH-000085,-0.2573956748849702
ACH-000086,-0.13675525453624462
ACH-000087,-0.0914240754609739
ACH-000092,0.033091154555087834
ACH-000095,-0.041223008126008716
ACH-000097,-0.4582486734656286
ACH-000098,0.030579348160566736
ACH-000099,-0.05166608392760288
ACH-000108,-0.04549304662102264
ACH-000113,-0.0047210241240408755
ACH-000116,-0.1090034375049051
ACH-000118,-0.07210767595081415
ACH-000120,-0.274421600673242
ACH-000123,0.010372514064435494
ACH-000127,-0.0466243067916164
ACH-000128,-0.02000882373451569
ACH-000132,-0.14911408549577085
ACH-000133,-0.2633765308532371
ACH-000137,-0.0453245443492268
ACH-000138,-0.02787056029154277
ACH-000142,-0.3121840631865887
ACH-000143,-0.24353602282810966
ACH-000146,-0.10898089551764148
ACH-000148,-0.18519200232612376
ACH-000150,-0.038599096377272865
ACH-000152,-0.15897668514834454
ACH-000153,-0.2437929654190828
ACH-000159,-0.08675186106658317
ACH-000160,-0.15010613846151796
ACH-000163,-0.1398428791855327
ACH-000167,0.5106580651022073
ACH-000168,-0.1534126781392545
ACH-000169,0.04221249819079932
ACH-000178,-0.19148904458255567
ACH-000183,0.08532176471642962
ACH-000188,-0.004113348848619326
ACH-000189,-0.3322379375167119
ACH-000190,-0.12083728346916438
ACH-000198,-0.3347110555172168
ACH-000203,-0.2752240256534596
ACH-000204,-0.3606368393318479
ACH-000206,-0.19530429881101224
ACH-000207,-0.0451264585106644
ACH-000208,-0.3525155592520205
ACH-000210,-0.0576474398698142
ACH-000211,-0.09488774108252336
ACH-000215,-0.08541018944637467
ACH-000221,0.056109924215764335
ACH-000222,-0.07992152785217528
ACH-000223,-0.10311864510927653
ACH-000226,0.2516610814654979
ACH-000227,-0.1908183374066735
ACH-000228,-0.19494650953329035
ACH-000231,-0.1194192435140386
ACH-000232,0.15169037225225987
ACH-000233,-0.08527530751457565
ACH-000234,-0.15264289837552786
ACH-000235,-0.07503696355328031
