,OR10P1 (121130)
ACH-000004,-0.07963932269756062
ACH-000005,0.08925227754937431
ACH-000007,-0.1324140746785192
ACH-000009,-0.0667721188343868
ACH-000011,-0.0692478451260588
ACH-000012,0.09890447815918474
ACH-000013,-0.12168766134879094
ACH-000014,-0.023600661240191664
ACH-000015,-0.060872039376451914
ACH-000017,-0.07466126075021062
ACH-000018,-0.15957472702518755
ACH-000019,0.09490902145593454
ACH-000021,-0.0100156215705651
ACH-000022,-0.003595396071777128
ACH-000025,-0.11930917890292275
ACH-000028,-0.03464028924278871
ACH-000030,-0.037303636067873736
ACH-000035,-0.05288048576047865
ACH-000036,-0.08913946061152468
ACH-000037,-0.173399080316722
ACH-000039,0.036281120632538716
ACH-000040,-0.06297703794387627
ACH-000041,-0.07436423210032325
ACH-000042,-0.008400260352676502
ACH-000045,0.012482590442820041
ACH-000047,-0.04265976354228696
ACH-000052,0.015700223374802258
ACH-000053,-0.052344248309989454
ACH-000054,-0.003628410975645864
ACH-000055,-0.08217877158157423
ACH-000060,0.12779038739797582
ACH-000067,-0.1291132322726746
ACH-000070,-0.09389389650140822
ACH-000075,-0.17131418712393245
ACH-000078,0.06812857152002097
ACH-000082,-0.09632797895933384
ACH-000085,-0.12914481930444993
ACH-000086,-0.22541504414209906
ACH-000087,-0.14466561524384255
ACH-000092,-0.07947013616528435
ACH-000095,0.015221598211649654
ACH-000097,-0.02760275910736154
ACH-000098,-0.0017174913199130895
ACH-000099,0.0003445563559645183
ACH-000108,0.0246562240556427
ACH-000113,-0.07215117029961149
ACH-000116,-0.11410340853007787
ACH-000118,-0.00252794267403196
ACH-000120,0.03286431769474474
ACH-000123,-0.09360019463376572
ACH-000127,-0.045705389692019864
ACH-000128,-0.12129701244033705
ACH-000132,0.07248871864764865
ACH-000133,-0.12096842893413985
ACH-000137,-0.10923653359395133
ACH-000138,0.10995775867918664
ACH-000142,-0.056879118175882114
ACH-000143,-0.019951966572594283
ACH-000146,-0.05041120176166082
ACH-000148,-0.06423271399947328
ACH-000150,0.020163609793601017
ACH-000152,-0.07589057110886137
ACH-000153,-0.05763678603545881
ACH-000159,-0.0600786999937695
ACH-000160,-0.09563688174552132
ACH-000163,-0.09067010978392297
ACH-000167,-0.3475032650182152
ACH-000168,-0.027376541423082882
ACH-000169,-0.09146653195650703
ACH-000178,0.0015695446050487056
ACH-000183,-0.10155557085411296
ACH-000188,-0.03997305501935862
ACH-000189,-0.2129155147260272
ACH-000190,-0.06726149343363486
ACH-000198,0.026946069747751284
ACH-000203,0.262234370988056
ACH-000204,-0.09227211547031734
ACH-000206,0.11839085187700782
ACH-000207,0.06827146970100408
ACH-000208,-0.15980342966921365
ACH-000210,0.0678175161252382
ACH-000211,0.03760685325091391
ACH-000215,0.01531170772125951
ACH-000221,-0.051044893489839684
ACH-000222,-0.0040107738098271945
ACH-000223,-0.11216845346670024
ACH-000226,-0.05645809145690309
ACH-000227,-0.05249083228308705
ACH-000228,-0.17388720648942196
ACH-000231,-0.07543895752026195
ACH-000232,0.0046767047109720905
ACH-000233,-0.053481202940857966
ACH-000234,-0.10284600319798992
ACH-000235,-0.035384683274302664
ACH-000237,-0.11619720031967268
ACH-000238,-0.07041464900804636
ACH-000242,0.13697364386696825
ACH-000243,-0.054761506318323626
ACH-000244,-0.08267097856810396
ACH-000246,-0.052055878934304384
ACH-000248,-0.0031720436904863285
ACH-000250,0.02531550801549669
ACH-000251,-0.11278387393957225
ACH-000252,-0.01808244647893035
ACH-000253,-0.07731564521864982
ACH-000255,-0.06221369915172774
ACH-000256,-0.0071959466569720765
ACH-000257,0.2680105764304357
ACH-000258,-0.033012332124395666
ACH-000259,-0.05916915388312233
ACH-000260,0.0457779154203004
ACH-000261,-0.07348556332474337
ACH-000262,-0.049363757119410163
ACH-000263,0.12648186323351993
ACH-000264,-0.050692244949161434
ACH-000265,0.05700301283670424
